id,SemiVar,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
5,0.001321,0.108289,0.001321,0.000000,0.074474,0.002992,0.000000,0.000000,0.109686,0.082136,0.098550,0.000000,0.017834,0.000000,0.093330,0.065326,0.003050,0.061903,0.006201,0.067871,0.051217,0.038694,0.000000,0.003697,0.031174,0.065207,0.008506,0.000000,0.006280,0.000000,0.000000,0.000000,0.072558,0.000000,0.000000,0.039312
11,0.001324,0.112279,0.001324,0.000000,0.102466,0.040278,0.000000,0.000000,0.051934,0.029494,0.007321,0.000000,0.074157,0.000000,0.006933,0.004853,0.041060,0.093086,0.083478,0.050270,0.003805,0.048354,0.000000,0.049760,0.002316,0.004844,0.114503,0.000000,0.084537,0.000000,0.000000,0.000000,0.047963,0.000000,0.000000,0.058586
1,0.001316,0.106641,0.001316,0.000000,0.000000,0.040437,0.058803,0.076672,0.093046,0.083613,0.000000,0.112159,0.036390,0.000000,0.000000,0.099085,0.000000,0.079660,0.000000,0.000000,0.000000,0.066617,0.000000,0.000000,0.095567,0.000000,0.054601,0.000000,0.075800,0.000000,0.000000,0.000000,0.000000,0.000000,0.027549,0.000000
5,0.001321,0.108289,0.001321,0.000000,0.074474,0.002992,0.000000,0.000000,0.109686,0.082136,0.098550,0.000000,0.017834,0.000000,0.093330,0.065326,0.003050,0.061903,0.006201,0.067871,0.051217,0.038694,0.000000,0.003697,0.031174,0.065207,0.008506,0.000000,0.006280,0.000000,0.000000,0.000000,0.072558,0.000000,0.000000,0.039312
11,0.001324,0.112279,0.001324,0.000000,0.102466,0.040278,0.000000,0.000000,0.051934,0.029494,0.007321,0.000000,0.074157,0.000000,0.006933,0.004853,0.041060,0.093086,0.083478,0.050270,0.003805,0.048354,0.000000,0.049760,0.002316,0.004844,0.114503,0.000000,0.084537,0.000000,0.000000,0.000000,0.047963,0.000000,0.000000,0.058586
5,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
17,0.001241,0.115366,0.001241,0.011163,0.079651,0.031277,0.012122,0.028040,0.058457,0.028306,0.002534,0.032519,0.055227,0.002400,0.007345,0.043698,0.020435,0.093532,0.050824,0.032171,0.002618,0.054843,0.006710,0.030124,0.026710,0.002492,0.055875,0.006218,0.104599,0.000331,0.002131,0.007242,0.038083,0.013212,0.007531,0.051580
7,0.001248,0.112799,0.001248,0.002492,0.060202,0.053179,0.001618,0.006961,0.057483,0.038107,0.004146,0.002637,0.070012,0.003957,0.003589,0.005659,0.039811,0.078297,0.078229,0.057166,0.002925,0.068087,0.003332,0.036583,0.005812,0.003809,0.128900,0.003838,0.072682,0.000176,0.001389,0.001305,0.025753,0.004298,0.000491,0.077074
5,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
13,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
5,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
13,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
5,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
29,0.001138,0.105900,0.001138,0.000051,0.056744,0.005810,0.000452,0.000718,0.110575,0.080866,0.060615,0.000988,0.016294,0.000324,0.071386,0.078886,0.002668,0.077310,0.007733,0.097754,0.044283,0.046502,0.000352,0.005640,0.029837,0.058506,0.012512,0.000220,0.007940,0.000079,0.000194,0.000029,0.070582,0.000309,0.000213,0.053629
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
19,0.001136,0.105891,0.001136,0.000087,0.057017,0.006133,0.000057,0.000244,0.110406,0.080785,0.060890,0.000093,0.016534,0.000139,0.071392,0.077889,0.003068,0.077201,0.008494,0.098255,0.044202,0.046825,0.000117,0.005735,0.029059,0.058608,0.013305,0.000135,0.008040,0.000006,0.000049,0.000046,0.070557,0.000151,0.000017,0.054466
10,0.001137,0.106006,0.001137,0.000112,0.056906,0.006798,0.000262,0.000572,0.109578,0.080086,0.059686,0.000540,0.017337,0.000287,0.070166,0.077141,0.003516,0.077317,0.009351,0.097414,0.043512,0.047062,0.000278,0.006228,0.029006,0.057606,0.014935,0.000236,0.009108,0.000042,0.000137,0.000060,0.069801,0.000293,0.000114,0.054515
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
17,0.001134,0.105634,0.001134,0.000003,0.056849,0.004472,0.000003,0.000010,0.112269,0.082270,0.062679,0.000008,0.014642,0.000001,0.073661,0.080517,0.001768,0.077268,0.006044,0.099867,0.045619,0.046098,0.000004,0.004672,0.029868,0.060505,0.009223,0.000002,0.005790,0.000000,0.000001,0.000002,0.072150,0.000003,0.000002,0.053731
19,0.001136,0.105891,0.001136,0.000087,0.057017,0.006133,0.000057,0.000244,0.110406,0.080785,0.060890,0.000093,0.016534,0.000139,0.071392,0.077889,0.003068,0.077201,0.008494,0.098255,0.044202,0.046825,0.000117,0.005735,0.029059,0.058608,0.013305,0.000135,0.008040,0.000006,0.000049,0.000046,0.070557,0.000151,0.000017,0.054466
2,0.001134,0.105627,0.001134,0.000000,0.056820,0.004445,0.000000,0.000000,0.112320,0.082316,0.062727,0.000000,0.014595,0.000000,0.073718,0.080571,0.001741,0.077255,0.005989,0.099911,0.045654,0.046094,0.000000,0.004637,0.029885,0.060551,0.009149,0.000000,0.005719,0.000000,0.000000,0.000000,0.072174,0.000000,0.000000,0.053727
17,0.001134,0.105634,0.001134,0.000003,0.056849,0.004472,0.000003,0.000010,0.112269,0.082270,0.062679,0.000008,0.014642,0.000001,0.073661,0.080517,0.001768,0.077268,0.006044,0.099867,0.045619,0.046098,0.000004,0.004672,0.029868,0.060505,0.009223,0.000002,0.005790,0.000000,0.000001,0.000002,0.072150,0.000003,0.000002,0.053731
19,0.001136,0.105891,0.001136,0.000087,0.057017,0.006133,0.000057,0.000244,0.110406,0.080785,0.060890,0.000093,0.016534,0.000139,0.071392,0.077889,0.003068,0.077201,0.008494,0.098255,0.044202,0.046825,0.000117,0.005735,0.029059,0.058608,0.013305,0.000135,0.008040,0.000006,0.000049,0.000046,0.070557,0.000151,0.000017,0.054466
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
26,0.001127,0.104908,0.001127,0.000332,0.042819,0.009727,0.010588,0.014497,0.116006,0.088821,0.032015,0.018976,0.022061,0.000415,0.086783,0.054000,0.002039,0.069568,0.009670,0.075394,0.043028,0.041715,0.000315,0.006216,0.044511,0.041833,0.018549,0.000376,0.029089,0.000131,0.000159,0.000079,0.055129,0.000953,0.004618,0.059588
16,0.001130,0.105113,0.001130,0.000111,0.050173,0.007575,0.005258,0.006373,0.096190,0.087751,0.052807,0.011815,0.016494,0.000208,0.079852,0.074207,0.002914,0.080793,0.006923,0.091380,0.039288,0.058049,0.000140,0.004879,0.030500,0.053556,0.014138,0.000184,0.013936,0.000029,0.000112,0.000050,0.064835,0.000366,0.002646,0.046470
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
11,0.001079,0.106048,0.001079,0.000329,0.052034,0.007844,0.000432,0.001263,0.099116,0.090503,0.068341,0.001147,0.015186,0.000201,0.048038,0.051930,0.003583,0.086128,0.008460,0.121051,0.042439,0.032611,0.000457,0.005620,0.037399,0.063670,0.016579,0.000265,0.009746,0.000038,0.000174,0.000205,0.057082,0.000460,0.000196,0.077471
25,0.001095,0.106002,0.001095,0.000240,0.053540,0.007200,0.000439,0.001090,0.102771,0.087417,0.065864,0.001097,0.015547,0.000241,0.055492,0.060537,0.003296,0.083309,0.008237,0.113598,0.043023,0.037054,0.000424,0.005631,0.034979,0.062012,0.015295,0.000252,0.009178,0.000051,0.000180,0.000149,0.061391,0.000412,0.000202,0.069852
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
20,0.001068,0.103705,0.001068,0.000115,0.032434,0.008754,0.003927,0.004562,0.059942,0.095593,0.057920,0.018982,0.016023,0.000400,0.071294,0.064349,0.002135,0.094706,0.004003,0.113185,0.029347,0.074453,0.000229,0.002675,0.040885,0.049993,0.016594,0.000318,0.016580,0.000059,0.000110,0.000055,0.071104,0.000733,0.003173,0.045367
11,0.001079,0.106048,0.001079,0.000329,0.052034,0.007844,0.000432,0.001263,0.099116,0.090503,0.068341,0.001147,0.015186,0.000201,0.048038,0.051930,0.003583,0.086128,0.008460,0.121051,0.042439,0.032611,0.000457,0.005620,0.037399,0.063670,0.016579,0.000265,0.009746,0.000038,0.000174,0.000205,0.057082,0.000460,0.000196,0.077471
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
20,0.001068,0.103705,0.001068,0.000115,0.032434,0.008754,0.003927,0.004562,0.059942,0.095593,0.057920,0.018982,0.016023,0.000400,0.071294,0.064349,0.002135,0.094706,0.004003,0.113185,0.029347,0.074453,0.000229,0.002675,0.040885,0.049993,0.016594,0.000318,0.016580,0.000059,0.000110,0.000055,0.071104,0.000733,0.003173,0.045367
11,0.001079,0.106048,0.001079,0.000329,0.052034,0.007844,0.000432,0.001263,0.099116,0.090503,0.068341,0.001147,0.015186,0.000201,0.048038,0.051930,0.003583,0.086128,0.008460,0.121051,0.042439,0.032611,0.000457,0.005620,0.037399,0.063670,0.016579,0.000265,0.009746,0.000038,0.000174,0.000205,0.057082,0.000460,0.000196,0.077471
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
25,0.001057,0.105294,0.001057,0.000375,0.043425,0.009296,0.003387,0.004947,0.086977,0.094968,0.061979,0.009606,0.016217,0.000247,0.052310,0.046602,0.003282,0.088906,0.007666,0.118856,0.038070,0.041049,0.000409,0.004893,0.042194,0.057897,0.018529,0.000319,0.015687,0.000044,0.000149,0.000211,0.055400,0.000673,0.001885,0.073545
18,0.001061,0.105130,0.001061,0.000348,0.042383,0.009311,0.003959,0.005586,0.086137,0.094563,0.059737,0.011216,0.016563,0.000272,0.056191,0.049106,0.003106,0.088286,0.007422,0.115376,0.037468,0.044498,0.000386,0.004757,0.042126,0.056104,0.018378,0.000323,0.016598,0.000050,0.000147,0.000189,0.056844,0.000695,0.002213,0.069664
19,0.000945,0.105100,0.000945,0.000392,0.037439,0.006170,0.001362,0.002583,0.080186,0.116237,0.074932,0.003113,0.016682,0.000165,0.056361,0.051508,0.004162,0.120202,0.009080,0.075460,0.054151,0.043040,0.000236,0.007285,0.016105,0.049699,0.011665,0.000234,0.010552,0.000015,0.000163,0.000251,0.043401,0.000565,0.000746,0.105857
26,0.001051,0.106090,0.001051,0.000507,0.048471,0.009219,0.000614,0.001851,0.091046,0.096932,0.072843,0.001807,0.014537,0.000124,0.033507,0.034471,0.004135,0.091913,0.008851,0.135718,0.040989,0.024341,0.000519,0.005551,0.042526,0.066584,0.019262,0.000296,0.011270,0.000013,0.000159,0.000318,0.048407,0.000569,0.000297,0.092352
23,0.001051,0.106146,0.001051,0.000517,0.048829,0.009214,0.000418,0.001632,0.091334,0.097072,0.073614,0.001253,0.014418,0.000116,0.032172,0.033610,0.004195,0.092126,0.008935,0.136915,0.041196,0.023155,0.000527,0.005597,0.042550,0.067200,0.019314,0.000295,0.010956,0.000011,0.000159,0.000325,0.047911,0.000562,0.000184,0.093687
19,0.000945,0.105100,0.000945,0.000392,0.037439,0.006170,0.001362,0.002583,0.080186,0.116237,0.074932,0.003113,0.016682,0.000165,0.056361,0.051508,0.004162,0.120202,0.009080,0.075460,0.054151,0.043040,0.000236,0.007285,0.016105,0.049699,0.011665,0.000234,0.010552,0.000015,0.000163,0.000251,0.043401,0.000565,0.000746,0.105857
1,0.001004,0.100421,0.001004,0.000183,0.037190,0.006378,0.005571,0.004589,0.077456,0.088745,0.050207,0.027005,0.012824,0.000256,0.084573,0.076779,0.002330,0.117797,0.003616,0.113662,0.027062,0.056769,0.000341,0.002376,0.029412,0.047357,0.017928,0.000331,0.010721,0.000036,0.000109,0.000063,0.058595,0.000890,0.004045,0.034803
25,0.001028,0.106101,0.001028,0.000439,0.040653,0.007237,0.002395,0.003166,0.090129,0.095387,0.082795,0.006112,0.018052,0.000214,0.056984,0.049528,0.003846,0.113706,0.008829,0.078301,0.051884,0.042306,0.000328,0.007116,0.023745,0.045790,0.015793,0.000265,0.016532,0.000039,0.000172,0.000237,0.048731,0.000625,0.001003,0.087661
21,0.000878,0.103376,0.000878,0.000319,0.047501,0.004046,0.003863,0.002743,0.092169,0.124949,0.071837,0.010425,0.020253,0.000336,0.038456,0.049532,0.003564,0.082602,0.010072,0.119090,0.023999,0.048430,0.000328,0.004055,0.019375,0.045952,0.015690,0.000338,0.016127,0.000020,0.000173,0.000154,0.044513,0.000616,0.002548,0.095924
19,0.000945,0.105100,0.000945,0.000392,0.037439,0.006170,0.001362,0.002583,0.080186,0.116237,0.074932,0.003113,0.016682,0.000165,0.056361,0.051508,0.004162,0.120202,0.009080,0.075460,0.054151,0.043040,0.000236,0.007285,0.016105,0.049699,0.011665,0.000234,0.010552,0.000015,0.000163,0.000251,0.043401,0.000565,0.000746,0.105857
15,0.000961,0.105031,0.000961,0.000360,0.037956,0.006472,0.001581,0.002729,0.079751,0.112790,0.072833,0.004447,0.016563,0.000188,0.057686,0.053113,0.003943,0.115804,0.008597,0.080861,0.051330,0.045441,0.000245,0.006791,0.019343,0.050420,0.012324,0.000242,0.011046,0.000020,0.000159,0.000228,0.046768,0.000570,0.000945,0.098452
21,0.000878,0.103376,0.000878,0.000319,0.047501,0.004046,0.003863,0.002743,0.092169,0.124949,0.071837,0.010425,0.020253,0.000336,0.038456,0.049532,0.003564,0.082602,0.010072,0.119090,0.023999,0.048430,0.000328,0.004055,0.019375,0.045952,0.015690,0.000338,0.016127,0.000020,0.000173,0.000154,0.044513,0.000616,0.002548,0.095924
29,0.000885,0.103398,0.000885,0.000310,0.046844,0.004266,0.003857,0.002820,0.090754,0.123590,0.071231,0.010776,0.020052,0.000338,0.039881,0.050141,0.003503,0.083158,0.009803,0.118877,0.024278,0.049506,0.000324,0.003998,0.020378,0.046184,0.015739,0.000337,0.016134,0.000022,0.000170,0.000150,0.045688,0.000621,0.002569,0.093701
19,0.000945,0.105100,0.000945,0.000392,0.037439,0.006170,0.001362,0.002583,0.080186,0.116237,0.074932,0.003113,0.016682,0.000165,0.056361,0.051508,0.004162,0.120202,0.009080,0.075460,0.054151,0.043040,0.000236,0.007285,0.016105,0.049699,0.011665,0.000234,0.010552,0.000015,0.000163,0.000251,0.043401,0.000565,0.000746,0.105857
21,0.000878,0.103376,0.000878,0.000319,0.047501,0.004046,0.003863,0.002743,0.092169,0.124949,0.071837,0.010425,0.020253,0.000336,0.038456,0.049532,0.003564,0.082602,0.010072,0.119090,0.023999,0.048430,0.000328,0.004055,0.019375,0.045952,0.015690,0.000338,0.016127,0.000020,0.000173,0.000154,0.044513,0.000616,0.002548,0.095924
13,0.000881,0.103386,0.000881,0.000315,0.047196,0.004148,0.003861,0.002779,0.091512,0.124318,0.071556,0.010588,0.020160,0.000337,0.039117,0.049815,0.003536,0.082860,0.009947,0.118991,0.024128,0.048930,0.000326,0.004029,0.019840,0.046059,0.015713,0.000337,0.016130,0.000021,0.000171,0.000153,0.045058,0.000618,0.002557,0.094892
29,0.000885,0.103398,0.000885,0.000310,0.046844,0.004266,0.003857,0.002820,0.090754,0.123590,0.071231,0.010776,0.020052,0.000338,0.039881,0.050141,0.003503,0.083158,0.009803,0.118877,0.024278,0.049506,0.000324,0.003998,0.020378,0.046184,0.015739,0.000337,0.016134,0.000022,0.000170,0.000150,0.045688,0.000621,0.002569,0.093701
22,0.000826,0.099735,0.000826,0.000319,0.034899,0.006673,0.001580,0.002583,0.079810,0.155395,0.039218,0.010021,0.012101,0.000259,0.061828,0.049118,0.004587,0.125513,0.008570,0.092257,0.037143,0.052387,0.000124,0.005889,0.022382,0.036082,0.012006,0.000343,0.006586,0.000022,0.000101,0.000125,0.046687,0.000468,0.001048,0.093875
0,0.000878,0.102467,0.000878,0.000244,0.050205,0.008341,0.002745,0.002692,0.094870,0.111966,0.073335,0.010486,0.016966,0.000291,0.052866,0.060186,0.003468,0.071431,0.008683,0.123156,0.027758,0.045172,0.000400,0.004550,0.025729,0.033154,0.012572,0.000249,0.013067,0.000025,0.000149,0.000147,0.046009,0.000728,0.002359,0.095998
21,0.000878,0.103376,0.000878,0.000319,0.047501,0.004046,0.003863,0.002743,0.092169,0.124949,0.071837,0.010425,0.020253,0.000336,0.038456,0.049532,0.003564,0.082602,0.010072,0.119090,0.023999,0.048430,0.000328,0.004055,0.019375,0.045952,0.015690,0.000338,0.016127,0.000020,0.000173,0.000154,0.044513,0.000616,0.002548,0.095924
17,0.000690,0.100357,0.000690,0.000225,0.029314,0.003222,0.004237,0.002226,0.069560,0.167635,0.045786,0.004107,0.021825,0.000103,0.024200,0.070761,0.003088,0.051057,0.009158,0.120850,0.031840,0.036850,0.000374,0.002650,0.032039,0.040871,0.012426,0.000255,0.011298,0.000014,0.000237,0.000135,0.032590,0.000774,0.001001,0.169294
22,0.000826,0.099735,0.000826,0.000319,0.034899,0.006673,0.001580,0.002583,0.079810,0.155395,0.039218,0.010021,0.012101,0.000259,0.061828,0.049118,0.004587,0.125513,0.008570,0.092257,0.037143,0.052387,0.000124,0.005889,0.022382,0.036082,0.012006,0.000343,0.006586,0.000022,0.000101,0.000125,0.046687,0.000468,0.001048,0.093875
4,0.000845,0.100968,0.000845,0.000233,0.039715,0.009295,0.003604,0.002213,0.083467,0.148066,0.045648,0.009109,0.018014,0.000387,0.054144,0.075697,0.005371,0.106465,0.013528,0.080614,0.031568,0.048341,0.000306,0.005456,0.021532,0.035313,0.015015,0.000228,0.014052,0.000013,0.000173,0.000137,0.046505,0.000358,0.001989,0.083444
17,0.000690,0.100357,0.000690,0.000225,0.029314,0.003222,0.004237,0.002226,0.069560,0.167635,0.045786,0.004107,0.021825,0.000103,0.024200,0.070761,0.003088,0.051057,0.009158,0.120850,0.031840,0.036850,0.000374,0.002650,0.032039,0.040871,0.012426,0.000255,0.011298,0.000014,0.000237,0.000135,0.032590,0.000774,0.001001,0.169294
12,0.000741,0.101315,0.000741,0.000243,0.033245,0.003940,0.004007,0.002444,0.073628,0.152887,0.052022,0.005992,0.020918,0.000162,0.030364,0.065711,0.003141,0.060933,0.008955,0.119893,0.031008,0.040832,0.000361,0.003029,0.030776,0.043164,0.013449,0.000274,0.012440,0.000018,0.000215,0.000139,0.037790,0.000736,0.001359,0.145927
