id,Delta,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
15,0.078960,0.141816,0.047634,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049734,0.023020,0.056670,0.046040,0.000000,0.049734,0.000000,0.000000,0.059483,0.059139,0.000000,0.035625,0.000000,0.049734,0.021474,0.000000,0.078960,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
26,0.076276,0.141662,0.047544,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.046040,0.000000,0.049734,0.000000,0.000000,0.059483,0.059139,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
15,0.078960,0.141664,0.047598,0.000021,0.000172,0.000601,0.002169,0.000000,0.066140,0.049734,0.020873,0.056670,0.046040,0.000000,0.049734,0.000000,0.000000,0.059483,0.059139,0.000000,0.035604,0.000000,0.049734,0.021474,0.002147,0.078960,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
27,0.078960,0.141784,0.047704,0.000021,0.000172,0.000580,0.002169,0.004638,0.066462,0.049734,0.022698,0.056670,0.046040,0.000000,0.049734,0.000000,0.000000,0.054845,0.059139,0.000000,0.035625,0.000000,0.049734,0.021474,0.000021,0.078960,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069425,0.000000,0.050485
26,0.076276,0.141639,0.047528,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
15,0.078960,0.141663,0.047598,0.000021,0.000172,0.000601,0.002169,0.000021,0.066140,0.049734,0.020873,0.056670,0.046040,0.000000,0.049734,0.000000,0.000000,0.059483,0.059139,0.000000,0.035604,0.000000,0.049734,0.021474,0.002147,0.078960,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069425,0.000000,0.050485
12,0.078960,0.141849,0.047647,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049734,0.023020,0.056670,0.046105,0.000000,0.048359,0.000000,0.000000,0.059483,0.059139,0.000021,0.035625,0.000000,0.049648,0.021474,0.001374,0.078960,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
26,0.076276,0.140969,0.047396,0.000021,0.015826,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.030386,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
8,0.076276,0.141639,0.047528,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
10,0.078852,0.138427,0.044775,0.000150,0.000172,0.000580,0.002169,0.000000,0.066140,0.049734,0.023020,0.056777,0.045911,0.000000,0.049734,0.000000,0.000000,0.059483,0.057035,0.000000,0.035625,0.000021,0.049734,0.000000,0.000000,0.078852,0.073870,0.077478,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.071959
14,0.076276,0.139966,0.045978,0.000021,0.015826,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.030386,0.000000,0.049734,0.000344,0.000000,0.059483,0.037365,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.071916
8,0.076276,0.141639,0.047528,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
19,0.076276,0.141698,0.047540,0.000021,0.000172,0.000580,0.002169,0.000000,0.065925,0.049991,0.022762,0.056154,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069962,0.000215,0.050485
26,0.076276,0.140969,0.047396,0.000021,0.015826,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.030386,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
20,0.076276,0.139961,0.045976,0.000021,0.015826,0.000580,0.002147,0.000000,0.066140,0.049991,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059483,0.037365,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.071916
19,0.076276,0.139660,0.046736,0.000021,0.000172,0.000580,0.002169,0.000000,0.065925,0.049991,0.022762,0.056154,0.046040,0.010995,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.029140,0.000000,0.000000,0.069962,0.000215,0.050485
14,0.076211,0.139228,0.045430,0.000021,0.015826,0.000580,0.002147,0.000000,0.066140,0.057164,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.049734,0.021474,0.000000,0.076211,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069511,0.000000,0.071916
21,0.076276,0.141673,0.047541,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056670,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000021,0.035625,0.002684,0.049605,0.021581,0.000000,0.076276,0.072840,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
26,0.076276,0.140969,0.047396,0.000021,0.015826,0.000580,0.002169,0.000000,0.066140,0.049991,0.022762,0.056670,0.030386,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076276,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
14,0.076211,0.139182,0.045398,0.000021,0.015826,0.000580,0.002147,0.000580,0.066140,0.057164,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.049734,0.021474,0.000000,0.076211,0.073870,0.075395,0.034573,0.056820,0.040135,0.000000,0.000000,0.069511,0.000000,0.071916
27,0.076211,0.139243,0.045434,0.000021,0.015869,0.000580,0.002147,0.000000,0.066140,0.056992,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.049734,0.021474,0.000000,0.076211,0.073870,0.075352,0.034573,0.057400,0.040135,0.000000,0.000000,0.069511,0.000172,0.071916
29,0.076276,0.141673,0.047541,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056670,0.046040,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000021,0.035625,0.002684,0.049605,0.021581,0.000000,0.076276,0.072840,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
19,0.076190,0.140122,0.047020,0.000021,0.000515,0.000580,0.002169,0.000000,0.065925,0.049991,0.022762,0.056154,0.045697,0.010995,0.046040,0.000344,0.000021,0.059483,0.058796,0.000000,0.039319,0.002684,0.049734,0.021474,0.000000,0.076190,0.073935,0.075395,0.034573,0.057400,0.029140,0.000000,0.000000,0.069962,0.000215,0.050485
14,0.076211,0.139286,0.045444,0.000021,0.015826,0.000580,0.002147,0.000580,0.066140,0.057164,0.024051,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.058173,0.037365,0.000000,0.028453,0.002706,0.049734,0.021474,0.000000,0.076211,0.073870,0.075395,0.034573,0.056820,0.040135,0.000000,0.000000,0.069511,0.000000,0.071916
27,0.076211,0.139234,0.045443,0.000021,0.015869,0.000580,0.002147,0.001052,0.066140,0.056992,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.048681,0.021474,0.000000,0.076211,0.073870,0.075352,0.034573,0.057400,0.040135,0.000000,0.000000,0.069511,0.000172,0.071916
27,0.076082,0.139223,0.045439,0.000021,0.015998,0.000580,0.002147,0.001052,0.066140,0.056992,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.048681,0.021474,0.000000,0.076082,0.073870,0.075352,0.034573,0.057400,0.040135,0.000000,0.000000,0.069511,0.000172,0.071916
26,0.076125,0.140956,0.047389,0.000021,0.015826,0.000580,0.002169,0.000000,0.066140,0.050142,0.022762,0.056670,0.030386,0.000000,0.049734,0.000344,0.000000,0.059483,0.058796,0.000000,0.035625,0.002684,0.049734,0.021474,0.000000,0.076125,0.073870,0.075395,0.034573,0.057400,0.040135,0.000000,0.000000,0.069447,0.000000,0.050485
19,0.076190,0.140122,0.047020,0.000021,0.000515,0.000580,0.002169,0.000000,0.065925,0.049991,0.022762,0.056154,0.045697,0.010995,0.046040,0.000344,0.000021,0.059483,0.058796,0.000000,0.039319,0.002684,0.049734,0.021474,0.000000,0.076190,0.073935,0.075395,0.034573,0.057400,0.029140,0.000000,0.000000,0.069962,0.000215,0.050485
4,0.072840,0.139492,0.046846,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.045482,0.057400,0.040135,0.000043,0.000000,0.069447,0.000000,0.050485
3,0.075395,0.140296,0.047107,0.000021,0.000515,0.000580,0.002169,0.000000,0.065925,0.049991,0.022762,0.056283,0.045697,0.010995,0.046040,0.000344,0.000021,0.059483,0.058796,0.000000,0.039319,0.002684,0.049605,0.023213,0.000000,0.074450,0.073935,0.075395,0.034573,0.057400,0.029140,0.000000,0.000000,0.069962,0.000215,0.050485
11,0.076039,0.139095,0.045362,0.000021,0.015869,0.000580,0.002147,0.001052,0.066140,0.056970,0.020636,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059440,0.038138,0.000000,0.027701,0.002706,0.048681,0.021646,0.000000,0.076039,0.073870,0.075352,0.036699,0.057400,0.040135,0.000000,0.000021,0.069511,0.000172,0.071916
4,0.072840,0.139486,0.046838,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.045417,0.057400,0.040027,0.000043,0.000000,0.069447,0.000107,0.050550
8,0.072840,0.139524,0.046857,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.023342,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.044902,0.057400,0.040135,0.000043,0.000000,0.069447,0.000000,0.050485
1,0.075352,0.141185,0.046160,0.000021,0.015998,0.000580,0.002147,0.001052,0.066140,0.058710,0.022762,0.056670,0.030386,0.000000,0.049734,0.000365,0.000000,0.059461,0.037365,0.000000,0.028453,0.002706,0.048681,0.021474,0.000000,0.074364,0.052396,0.075352,0.034573,0.057400,0.040135,0.000000,0.021474,0.069511,0.000172,0.071916
4,0.072840,0.139487,0.046824,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056133,0.046040,0.002684,0.047049,0.000880,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021603,0.000021,0.071723,0.072840,0.069017,0.045417,0.057400,0.040027,0.000043,0.000000,0.069447,0.000107,0.050550
8,0.072840,0.139526,0.046860,0.000043,0.000172,0.000580,0.002169,0.000000,0.066097,0.051022,0.023342,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.044881,0.057443,0.040135,0.000043,0.000000,0.069447,0.000000,0.050485
14,0.072840,0.139537,0.046858,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.023342,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.044902,0.057400,0.040113,0.000064,0.000000,0.069447,0.000000,0.050485
4,0.072840,0.139487,0.046824,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056133,0.046040,0.002684,0.047049,0.000880,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021603,0.000021,0.071723,0.072840,0.069017,0.045417,0.057400,0.040027,0.000043,0.000000,0.069447,0.000107,0.050550
8,0.072840,0.139526,0.046860,0.000043,0.000172,0.000580,0.002169,0.000000,0.066097,0.051022,0.023342,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.044881,0.057443,0.040135,0.000043,0.000000,0.069447,0.000000,0.050485
27,0.072840,0.139486,0.046838,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.045417,0.057400,0.040027,0.000043,0.000000,0.069447,0.000107,0.050550
4,0.072840,0.139487,0.046824,0.000021,0.000172,0.000580,0.002169,0.000000,0.066140,0.051022,0.022762,0.056133,0.046040,0.002684,0.047049,0.000880,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021603,0.000021,0.071723,0.072840,0.069017,0.045417,0.057400,0.040027,0.000043,0.000000,0.069447,0.000107,0.050550
8,0.072840,0.139526,0.046860,0.000043,0.000172,0.000580,0.002169,0.000000,0.066097,0.051022,0.023342,0.056670,0.046040,0.002684,0.047049,0.000344,0.000000,0.059461,0.058753,0.000021,0.035625,0.002684,0.049605,0.021581,0.000021,0.071745,0.072840,0.069017,0.044881,0.057443,0.040135,0.000043,0.000000,0.069447,0.000000,0.050485
