id,HV,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
25,286.662888,0.104637,0.034063,0.000000,0.056152,0.000000,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.113118,0.000000,0.036184,0.051253,0.000000,0.000000,0.089415,0.099547,0.035592,0.003994,0.026865,0.051290,0.000000,0.076102,0.044245,0.000000,0.000000,0.000000,0.054877,0.000000,0.034668
26,285.602601,0.104722,0.034192,0.000000,0.056152,0.000000,0.000000,0.000000,0.051974,0.000000,0.069261,0.065157,0.000000,0.026828,0.013479,0.113118,0.000000,0.036073,0.051253,0.000000,0.000111,0.089415,0.099547,0.035592,0.000000,0.026865,0.051290,0.000000,0.076102,0.048239,0.000000,0.000000,0.000000,0.054877,0.000000,0.034668
0,320.289820,0.105238,0.034662,0.000000,0.057539,0.000000,0.000000,0.000000,0.051974,0.018489,0.069261,0.078635,0.000000,0.026828,0.000000,0.093242,0.000000,0.036184,0.051253,0.000000,0.000000,0.089415,0.099547,0.035592,0.000000,0.026865,0.051290,0.000000,0.076102,0.048239,0.000000,0.000000,0.000000,0.054877,0.000000,0.034668
10,313.003256,0.107734,0.035549,0.000000,0.053841,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.099547,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.047333,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
8,289.184570,0.104926,0.034132,0.000000,0.056152,0.000000,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.001183,0.026828,0.000000,0.111935,0.000000,0.036184,0.051253,0.000000,0.000000,0.089415,0.099547,0.035592,0.003994,0.025959,0.051290,0.000906,0.076102,0.044245,0.000000,0.000000,0.000000,0.054877,0.000000,0.034668
4,323.725464,0.108396,0.036179,0.000000,0.053841,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.056744,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
0,320.912791,0.105258,0.034595,0.000000,0.056652,0.000000,0.000000,0.000000,0.051974,0.019673,0.069261,0.077452,0.000000,0.026828,0.000000,0.093242,0.000000,0.036184,0.051253,0.000000,0.000000,0.089415,0.099547,0.035592,0.000000,0.026865,0.051290,0.000000,0.076102,0.048239,0.000000,0.000000,0.000000,0.054877,0.000000,0.035555
22,320.289820,0.105238,0.034662,0.000000,0.057539,0.000000,0.000000,0.000000,0.051974,0.018489,0.069261,0.078635,0.000000,0.026828,0.000000,0.093242,0.000000,0.036184,0.051253,0.000000,0.000000,0.089415,0.099547,0.035592,0.000000,0.026865,0.051290,0.000000,0.076102,0.048239,0.000000,0.000000,0.000000,0.054877,0.000000,0.034668
4,325.668982,0.108181,0.035956,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
26,323.826321,0.108408,0.036168,0.000000,0.054932,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.077545,0.000000,0.026828,0.000000,0.094629,0.000000,0.029971,0.051253,0.003217,0.000000,0.089304,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.056744,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
17,323.725464,0.108396,0.036179,0.000000,0.053841,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.056744,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
4,325.678411,0.108182,0.035955,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
12,325.668982,0.108181,0.035956,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
13,325.575334,0.108203,0.035967,0.000000,0.057668,0.018489,0.000000,0.000000,0.053139,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089415,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.074938,0.052917,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
4,328.836264,0.108470,0.036070,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
12,327.440960,0.108396,0.035769,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000000,0.026828,0.000000,0.094629,0.000000,0.029860,0.048165,0.002311,0.000906,0.089415,0.083905,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.056004,0.000000,0.000185,0.000000,0.054877,0.000000,0.047222
18,325.678411,0.108182,0.035955,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.094629,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.000000,0.000185,0.000000,0.054877,0.000000,0.040991
14,328.836264,0.108470,0.036070,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
17,328.836264,0.108470,0.036070,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
4,328.836264,0.108470,0.036070,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
28,332.616577,0.108170,0.035651,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
21,328.940782,0.108525,0.036061,0.000000,0.057668,0.018489,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.049755,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.001498,0.054877,0.000000,0.040991
0,328.902482,0.108435,0.036062,0.001183,0.057668,0.018563,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.088084,0.090136,0.035407,0.000000,0.026865,0.051290,0.000000,0.076102,0.052917,0.001183,0.000185,0.000000,0.054803,0.000000,0.040991
28,332.825526,0.108138,0.035627,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
3,332.616577,0.108170,0.035651,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
25,332.245972,0.108171,0.035691,0.000000,0.057668,0.009467,0.000000,0.000000,0.051974,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.000000,0.029860,0.051253,0.003217,0.000000,0.089267,0.090136,0.035407,0.000000,0.026865,0.048978,0.002311,0.085125,0.052917,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
14,332.895343,0.108109,0.035619,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.088731,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
28,332.825526,0.108138,0.035627,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
4,332.825526,0.108138,0.035627,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
26,333.029501,0.108127,0.035605,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026532,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.041287
0,332.979554,0.108069,0.035609,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.005066,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.053028,0.000000,0.040991
2,332.964647,0.108105,0.035611,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026273,0.000000,0.093446,0.001183,0.030415,0.050069,0.003217,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
29,334.168058,0.107797,0.035473,0.000000,0.057668,0.018489,0.000000,0.000129,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.052362,0.003217,0.000000,0.089230,0.090136,0.032985,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
14,333.507762,0.107730,0.035541,0.010650,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.079264,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.000000,0.053693,0.000000,0.040991
15,333.380563,0.108339,0.035574,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.065157,0.000148,0.026273,0.000000,0.093446,0.001183,0.030415,0.050069,0.016696,0.000000,0.089230,0.090136,0.035407,0.000000,0.026865,0.051327,0.000000,0.076102,0.043487,0.001313,0.000185,0.000000,0.054877,0.000000,0.040991
25,339.535242,0.108138,0.034923,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.088731,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
18,336.859394,0.107432,0.035178,0.000000,0.057668,0.018489,0.000000,0.000000,0.061274,0.000000,0.069261,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.005066,0.000000,0.089230,0.090136,0.029065,0.000000,0.026865,0.051327,0.000000,0.076102,0.043617,0.001183,0.000185,0.006342,0.053028,0.000000,0.040991
22,336.703357,0.107230,0.035188,0.000000,0.057668,0.018489,0.000000,0.000129,0.061274,0.000000,0.055838,0.078635,0.000148,0.026828,0.000000,0.093446,0.001183,0.029916,0.050014,0.003217,0.000000,0.089230,0.090136,0.034372,0.000000,0.026865,0.064750,0.000906,0.076102,0.043617,0.001183,0.000185,0.000000,0.054877,0.000000,0.040991
0,342.946135,0.107478,0.034556,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
13,339.535242,0.108138,0.034923,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.088731,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
16,339.535242,0.108138,0.034923,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.088731,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
14,345.628250,0.108874,0.035591,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.074808,0.019673,0.029860,0.050069,0.003365,0.000000,0.088731,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
2,342.965345,0.107475,0.034554,0.000000,0.057668,0.018489,0.000000,0.000536,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043543,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
15,342.946135,0.107478,0.034556,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.000000,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
24,348.780405,0.106108,0.033936,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.029065,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
14,346.349770,0.108928,0.035519,0.000000,0.057668,0.018489,0.000000,0.000647,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.074660,0.019673,0.029860,0.050069,0.003365,0.000000,0.088731,0.090136,0.033133,0.000037,0.026569,0.051327,0.001183,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
7,345.628250,0.108874,0.035591,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.000000,0.069261,0.070574,0.000148,0.026828,0.000000,0.074808,0.019673,0.029860,0.050069,0.003365,0.000000,0.088731,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
4,348.988957,0.107539,0.034561,0.000000,0.057668,0.018489,0.000000,0.000536,0.062346,0.018489,0.069261,0.070574,0.001646,0.026958,0.000000,0.091818,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
1,348.780405,0.106108,0.033936,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.029065,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
24,348.780405,0.106108,0.033936,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.029065,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
7,348.988957,0.107539,0.034561,0.000000,0.057668,0.018489,0.000000,0.000536,0.062346,0.018489,0.069261,0.070574,0.001646,0.026958,0.000000,0.091818,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.035407,0.000037,0.025478,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
1,348.793235,0.106102,0.033934,0.000092,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070130,0.090136,0.029065,0.000037,0.025478,0.051438,0.000000,0.076010,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
12,348.780405,0.106108,0.033936,0.000000,0.057668,0.018489,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.029065,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
10,354.392931,0.105022,0.033366,0.000092,0.057668,0.009467,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070130,0.090136,0.029065,0.000037,0.025478,0.051438,0.000000,0.085033,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
2,352.011265,0.107470,0.034262,0.000000,0.057668,0.018489,0.000000,0.000536,0.062346,0.018489,0.069261,0.070574,0.001646,0.026958,0.000000,0.091818,0.001183,0.029860,0.050069,0.003217,0.000000,0.070241,0.090136,0.034908,0.000037,0.025478,0.051327,0.000499,0.076102,0.042470,0.001183,0.000185,0.000000,0.050901,0.000000,0.054414
12,349.897419,0.105564,0.033811,0.000000,0.057668,0.018489,0.000000,0.009966,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.060775,0.090136,0.029065,0.000037,0.025478,0.051327,0.000000,0.076102,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
4,393.538570,0.107936,0.034913,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.026958,0.000000,0.078340,0.001183,0.029860,0.045928,0.016696,0.000000,0.070223,0.080632,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
10,354.396673,0.105025,0.033365,0.000092,0.057668,0.009467,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070130,0.090136,0.029047,0.000037,0.025478,0.051438,0.000018,0.085033,0.043580,0.001183,0.000185,0.000000,0.054877,0.000000,0.050439
22,354.208901,0.105069,0.033384,0.000092,0.057668,0.009467,0.000000,0.000499,0.061274,0.018489,0.069261,0.070574,0.000148,0.026828,0.006342,0.093446,0.001183,0.029860,0.050069,0.003217,0.000000,0.070130,0.090136,0.029065,0.000037,0.025478,0.051438,0.000000,0.083554,0.043580,0.001183,0.000185,0.000000,0.056356,0.000000,0.050439
4,393.538570,0.107936,0.034913,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.026958,0.000000,0.078340,0.001183,0.029860,0.045928,0.016696,0.000000,0.070223,0.080632,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
11,393.538570,0.107936,0.034913,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.026958,0.000000,0.078340,0.001183,0.029860,0.045928,0.016696,0.000000,0.070223,0.080632,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
29,393.538570,0.107936,0.034913,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.026958,0.000000,0.078340,0.001183,0.029860,0.045928,0.016696,0.000000,0.070223,0.080632,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
9,397.153323,0.108040,0.034992,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.026958,0.000000,0.078340,0.001183,0.029860,0.045928,0.016696,0.000906,0.070223,0.079726,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
3,393.944592,0.107774,0.034872,0.000000,0.057668,0.018489,0.000000,0.000703,0.058371,0.031968,0.069261,0.070574,0.001646,0.022964,0.000000,0.078340,0.001183,0.029860,0.045928,0.020690,0.000000,0.070223,0.080632,0.035407,0.000037,0.029454,0.051327,0.000000,0.076102,0.042470,0.001183,0.000185,0.000000,0.054877,0.000018,0.050439
