id,SemiVar,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
17,0.001408,0.111424,0.001408,0.074818,0.000000,0.002148,0.031061,0.000000,0.029559,0.025568,0.000000,0.000000,0.018156,0.105275,0.140021,0.052849,0.004451,0.064101,0.055506,0.023019,0.000000,0.067031,0.035366,0.000000,0.027831,0.034201,0.050414,0.000000,0.053145,0.000000,0.000000,0.001874,0.074202,0.000000,0.029403,0.000000
12,0.001408,0.111424,0.001408,0.074818,0.000000,0.002148,0.031061,0.000000,0.029559,0.025568,0.000000,0.000000,0.018156,0.105275,0.140021,0.052849,0.004451,0.064101,0.055506,0.023019,0.000000,0.067031,0.035366,0.000000,0.027831,0.034201,0.050414,0.000000,0.053145,0.000000,0.000000,0.001874,0.074202,0.000000,0.029403,0.000000
27,0.001274,0.105032,0.001274,0.086134,0.000000,0.003145,0.014769,0.000000,0.021719,0.023188,0.000000,0.000000,0.019436,0.118644,0.138815,0.049887,0.010709,0.068378,0.059658,0.014501,0.000000,0.078082,0.052728,0.000000,0.009298,0.036598,0.057351,0.000000,0.061533,0.000000,0.000000,0.001957,0.059093,0.000000,0.014377,0.000000
1,0.001308,0.111918,0.001308,0.087876,0.000000,0.003179,0.034271,0.000000,0.034196,0.028749,0.000000,0.000000,0.025273,0.079090,0.138609,0.035723,0.013719,0.056837,0.036191,0.017527,0.000000,0.079117,0.109368,0.000000,0.033987,0.037666,0.058545,0.000000,0.016144,0.000000,0.000000,0.007234,0.037226,0.000000,0.029471,0.000000
7,0.001308,0.111918,0.001308,0.087876,0.000000,0.003179,0.034271,0.000000,0.034196,0.028749,0.000000,0.000000,0.025273,0.079090,0.138609,0.035723,0.013719,0.056837,0.036191,0.017527,0.000000,0.079117,0.109368,0.000000,0.033987,0.037666,0.058545,0.000000,0.016144,0.000000,0.000000,0.007234,0.037226,0.000000,0.029471,0.000000
18,0.001205,0.103405,0.001205,0.078199,0.000000,0.003185,0.016512,0.000000,0.032654,0.019852,0.000000,0.000000,0.024414,0.109960,0.159729,0.037968,0.013434,0.060769,0.053445,0.015536,0.000000,0.075547,0.088904,0.000000,0.014743,0.031521,0.062075,0.000000,0.038343,0.000000,0.000000,0.002080,0.040334,0.000000,0.020796,0.000000
4,0.001214,0.108465,0.001214,0.071284,0.000000,0.003421,0.023239,0.000000,0.027838,0.014240,0.000000,0.000000,0.034502,0.082907,0.141576,0.058377,0.016343,0.059671,0.033859,0.013790,0.000000,0.078291,0.091990,0.000000,0.016685,0.039419,0.070419,0.000000,0.045829,0.000000,0.000000,0.005837,0.045099,0.000000,0.025384,0.000000
9,0.001214,0.108465,0.001214,0.071284,0.000000,0.003421,0.023239,0.000000,0.027838,0.014240,0.000000,0.000000,0.034502,0.082907,0.141576,0.058377,0.016343,0.059671,0.033859,0.013790,0.000000,0.078291,0.091990,0.000000,0.016685,0.039419,0.070419,0.000000,0.045829,0.000000,0.000000,0.005837,0.045099,0.000000,0.025384,0.000000
4,0.001168,0.105083,0.001168,0.074924,0.000000,0.003218,0.017696,0.000000,0.029159,0.015259,0.000000,0.000000,0.030371,0.077797,0.145127,0.048523,0.015665,0.059583,0.036124,0.010383,0.000000,0.089750,0.108774,0.000000,0.008293,0.039508,0.069015,0.000000,0.055855,0.000000,0.000000,0.005481,0.044999,0.000000,0.014497,0.000000
18,0.001168,0.105083,0.001168,0.074924,0.000000,0.003218,0.017696,0.000000,0.029159,0.015259,0.000000,0.000000,0.030371,0.077797,0.145127,0.048523,0.015665,0.059583,0.036124,0.010383,0.000000,0.089750,0.108774,0.000000,0.008293,0.039508,0.069015,0.000000,0.055855,0.000000,0.000000,0.005481,0.044999,0.000000,0.014497,0.000000
22,0.001168,0.105083,0.001168,0.074924,0.000000,0.003218,0.017696,0.000000,0.029159,0.015259,0.000000,0.000000,0.030371,0.077797,0.145127,0.048523,0.015665,0.059583,0.036124,0.010383,0.000000,0.089750,0.108774,0.000000,0.008293,0.039508,0.069015,0.000000,0.055855,0.000000,0.000000,0.005481,0.044999,0.000000,0.014497,0.000000
2,0.000960,0.104347,0.000960,0.077046,0.000000,0.002189,0.012242,0.008997,0.027859,0.016969,0.000000,0.000000,0.018121,0.104486,0.128713,0.027517,0.010881,0.051287,0.029456,0.013444,0.000000,0.074732,0.096944,0.001566,0.018295,0.038733,0.070788,0.000000,0.056089,0.000006,0.000453,0.004503,0.026919,0.000000,0.027278,0.054487
23,0.000977,0.101876,0.000977,0.075342,0.000000,0.001590,0.008965,0.005113,0.088585,0.010882,0.000000,0.000000,0.016321,0.074892,0.127945,0.048935,0.008496,0.056540,0.043688,0.014215,0.000000,0.044197,0.091371,0.004672,0.011818,0.019500,0.061743,0.000000,0.067873,0.004472,0.001909,0.001517,0.038298,0.000000,0.030802,0.040317
5,0.001041,0.109123,0.001041,0.060695,0.000000,0.000356,0.011903,0.014220,0.089032,0.016009,0.000000,0.000000,0.022986,0.051337,0.101297,0.031791,0.003725,0.049953,0.027898,0.047235,0.000000,0.068020,0.069749,0.006709,0.009493,0.022117,0.050871,0.000000,0.067878,0.009272,0.002689,0.003837,0.055509,0.000000,0.039422,0.065998
15,0.000805,0.102303,0.000805,0.066895,0.000000,0.001821,0.014024,0.009089,0.021340,0.017382,0.000000,0.000000,0.030577,0.117179,0.108253,0.042226,0.008994,0.059496,0.025601,0.012384,0.000000,0.082196,0.101146,0.000313,0.015560,0.028824,0.063873,0.000000,0.046262,0.000000,0.000526,0.004273,0.026699,0.000000,0.013517,0.081549
7,0.000829,0.101040,0.000829,0.064762,0.000000,0.002451,0.011261,0.000003,0.023460,0.014834,0.000000,0.000000,0.011255,0.089185,0.173888,0.035229,0.011227,0.056959,0.051358,0.019626,0.000000,0.070181,0.067796,0.000502,0.005358,0.018759,0.054779,0.000000,0.060833,0.000008,0.000548,0.001471,0.035277,0.000000,0.034227,0.084765
1,0.000854,0.105474,0.000854,0.069920,0.000000,0.002859,0.015905,0.009557,0.023088,0.018041,0.000000,0.000000,0.015014,0.085584,0.122243,0.038796,0.009409,0.055874,0.025764,0.016815,0.000000,0.080677,0.088964,0.000189,0.012964,0.035483,0.068614,0.000000,0.050710,0.000008,0.000550,0.004828,0.027566,0.000000,0.034583,0.085996
14,0.000786,0.100623,0.000786,0.032553,0.000000,0.003716,0.011801,0.000000,0.016327,0.017454,0.000000,0.000000,0.038849,0.106515,0.140090,0.040116,0.007050,0.061133,0.032265,0.012653,0.000000,0.081742,0.110343,0.000896,0.016585,0.019547,0.060980,0.000000,0.059789,0.000000,0.000045,0.003413,0.040026,0.000000,0.011557,0.074555
21,0.000786,0.100623,0.000786,0.032553,0.000000,0.003716,0.011801,0.000000,0.016327,0.017454,0.000000,0.000000,0.038849,0.106515,0.140090,0.040116,0.007050,0.061133,0.032265,0.012653,0.000000,0.081742,0.110343,0.000896,0.016585,0.019547,0.060980,0.000000,0.059789,0.000000,0.000045,0.003413,0.040026,0.000000,0.011557,0.074555
23,0.000786,0.100623,0.000786,0.032553,0.000000,0.003716,0.011801,0.000000,0.016327,0.017454,0.000000,0.000000,0.038849,0.106515,0.140090,0.040116,0.007050,0.061133,0.032265,0.012653,0.000000,0.081742,0.110343,0.000896,0.016585,0.019547,0.060980,0.000000,0.059789,0.000000,0.000045,0.003413,0.040026,0.000000,0.011557,0.074555
19,0.000745,0.099775,0.000745,0.031102,0.000000,0.003066,0.012249,0.008771,0.018183,0.016639,0.000000,0.000000,0.022210,0.116806,0.141281,0.063047,0.007352,0.058391,0.031310,0.016413,0.000000,0.074261,0.090204,0.000337,0.019019,0.028901,0.063248,0.000000,0.050128,0.000000,0.000150,0.003213,0.027516,0.000000,0.015037,0.081164
11,0.000745,0.104188,0.000745,0.060857,0.000000,0.003077,0.014101,0.003634,0.021151,0.017136,0.000000,0.000000,0.023525,0.069965,0.121792,0.060752,0.005856,0.080322,0.025244,0.017762,0.000000,0.086525,0.072019,0.000754,0.018572,0.031084,0.060746,0.000000,0.053503,0.000000,0.000261,0.008884,0.028792,0.000000,0.015024,0.098662
15,0.000746,0.099089,0.000746,0.054246,0.000000,0.002155,0.009067,0.018768,0.022732,0.018701,0.000000,0.000000,0.027009,0.134063,0.122867,0.059431,0.008132,0.064173,0.021047,0.018107,0.000000,0.046494,0.094820,0.000500,0.019378,0.025244,0.064264,0.000000,0.041760,0.000001,0.001427,0.003419,0.026471,0.000000,0.017523,0.078202
3,0.000691,0.098777,0.000691,0.032192,0.000000,0.002800,0.013425,0.008137,0.018400,0.014223,0.000000,0.000000,0.020875,0.090744,0.134533,0.061194,0.008696,0.072257,0.031518,0.015291,0.000000,0.064702,0.120031,0.000285,0.016494,0.024787,0.060064,0.000000,0.057536,0.000000,0.000363,0.003847,0.027257,0.000000,0.016685,0.083665
25,0.000706,0.099701,0.000706,0.053821,0.000000,0.002523,0.012902,0.009416,0.017767,0.015847,0.000000,0.000000,0.011687,0.101979,0.126982,0.076931,0.004470,0.068950,0.026160,0.018415,0.000000,0.075139,0.068019,0.000701,0.018319,0.030456,0.055563,0.000000,0.058714,0.000000,0.000181,0.004013,0.036990,0.000000,0.009565,0.094489
18,0.000717,0.098895,0.000717,0.039612,0.000000,0.004012,0.008589,0.008881,0.020612,0.019513,0.000000,0.000000,0.022272,0.121806,0.128191,0.069878,0.009593,0.063776,0.029050,0.018035,0.000000,0.066364,0.090806,0.000376,0.022624,0.026234,0.056051,0.000000,0.049173,0.000011,0.000869,0.003227,0.022820,0.000000,0.016239,0.081385
27,0.000660,0.099105,0.000660,0.049643,0.000000,0.002952,0.014992,0.003476,0.021721,0.017122,0.000000,0.000000,0.006956,0.073049,0.140781,0.113357,0.005506,0.065396,0.019701,0.019550,0.000000,0.091136,0.073490,0.000366,0.017029,0.037551,0.059979,0.000000,0.027000,0.000000,0.000521,0.004499,0.027607,0.000000,0.014258,0.092365
16,0.000677,0.095680,0.000677,0.032396,0.000000,0.003137,0.013770,0.007618,0.021240,0.014414,0.000000,0.000000,0.034583,0.068853,0.138243,0.049929,0.008008,0.085454,0.031889,0.017392,0.000000,0.067737,0.127162,0.000339,0.015968,0.023918,0.064965,0.000000,0.052813,0.000000,0.000488,0.000866,0.023479,0.000000,0.016569,0.078770
6,0.000678,0.097158,0.000678,0.033950,0.000000,0.003598,0.010848,0.008513,0.018584,0.019229,0.000000,0.000000,0.016618,0.119019,0.104358,0.087702,0.009887,0.060641,0.030806,0.016643,0.000000,0.052463,0.130620,0.000381,0.024045,0.022705,0.050604,0.000000,0.058904,0.000016,0.000621,0.001617,0.023883,0.000000,0.016863,0.076879
8,0.000585,0.092881,0.000585,0.032441,0.000000,0.002813,0.007367,0.009182,0.017622,0.019513,0.000000,0.000000,0.010097,0.101984,0.099903,0.136280,0.009488,0.062842,0.030667,0.017780,0.000000,0.052008,0.132047,0.000307,0.020186,0.014787,0.053040,0.000000,0.062401,0.000027,0.000646,0.001507,0.021359,0.000000,0.013807,0.069899
18,0.000585,0.092881,0.000585,0.032441,0.000000,0.002813,0.007367,0.009182,0.017622,0.019513,0.000000,0.000000,0.010097,0.101984,0.099903,0.136280,0.009488,0.062842,0.030667,0.017780,0.000000,0.052008,0.132047,0.000307,0.020186,0.014787,0.053040,0.000000,0.062401,0.000027,0.000646,0.001507,0.021359,0.000000,0.013807,0.069899
20,0.000585,0.092881,0.000585,0.032441,0.000000,0.002813,0.007367,0.009182,0.017622,0.019513,0.000000,0.000000,0.010097,0.101984,0.099903,0.136280,0.009488,0.062842,0.030667,0.017780,0.000000,0.052008,0.132047,0.000307,0.020186,0.014787,0.053040,0.000000,0.062401,0.000027,0.000646,0.001507,0.021359,0.000000,0.013807,0.069899
26,0.000531,0.090563,0.000531,0.036314,0.000000,0.002837,0.006742,0.007304,0.018322,0.020374,0.000000,0.000000,0.027385,0.070780,0.144845,0.119524,0.008208,0.082839,0.018089,0.023883,0.000000,0.063815,0.090991,0.000240,0.021749,0.019292,0.058807,0.000000,0.027688,0.000028,0.000725,0.000300,0.022021,0.000000,0.014517,0.092380
8,0.000579,0.093774,0.000579,0.032482,0.000000,0.002640,0.010200,0.008660,0.019843,0.016382,0.000000,0.000000,0.008201,0.074840,0.117827,0.109869,0.003329,0.071372,0.023625,0.012037,0.000000,0.082555,0.127717,0.000299,0.016441,0.033310,0.057345,0.000000,0.046620,0.000021,0.000443,0.001138,0.023737,0.000000,0.011029,0.088039
4,0.000579,0.093774,0.000579,0.032482,0.000000,0.002640,0.010200,0.008660,0.019843,0.016382,0.000000,0.000000,0.008201,0.074840,0.117827,0.109869,0.003329,0.071372,0.023625,0.012037,0.000000,0.082555,0.127717,0.000299,0.016441,0.033310,0.057345,0.000000,0.046620,0.000021,0.000443,0.001138,0.023737,0.000000,0.011029,0.088039
24,0.000468,0.089656,0.000468,0.035331,0.000000,0.002763,0.008430,0.007636,0.020032,0.022789,0.000000,0.000000,0.009939,0.017848,0.132006,0.150967,0.007748,0.066532,0.023419,0.017881,0.000000,0.066429,0.096630,0.000264,0.021106,0.021334,0.060866,0.000000,0.064849,0.000030,0.000736,0.001020,0.023071,0.000000,0.015014,0.105331
20,0.000531,0.089908,0.000531,0.031106,0.000000,0.002663,0.006579,0.008483,0.015711,0.017608,0.000000,0.000000,0.023366,0.069359,0.127706,0.103736,0.009673,0.076643,0.021792,0.022067,0.000000,0.045590,0.126406,0.000287,0.020808,0.019048,0.054301,0.000000,0.067716,0.000025,0.000670,0.000271,0.023836,0.000000,0.010567,0.093980
7,0.000531,0.089908,0.000531,0.031106,0.000000,0.002663,0.006579,0.008483,0.015711,0.017608,0.000000,0.000000,0.023366,0.069359,0.127706,0.103736,0.009673,0.076643,0.021792,0.022067,0.000000,0.045590,0.126406,0.000287,0.020808,0.019048,0.054301,0.000000,0.067716,0.000025,0.000670,0.000271,0.023836,0.000000,0.010567,0.093980
24,0.000462,0.089607,0.000462,0.034335,0.000000,0.002663,0.008755,0.006067,0.019921,0.024455,0.000000,0.000000,0.009600,0.014738,0.142632,0.149168,0.007521,0.065426,0.018062,0.017128,0.000000,0.067171,0.089964,0.000220,0.020509,0.023313,0.063240,0.000000,0.062534,0.000030,0.000781,0.000926,0.022691,0.000000,0.017187,0.110964
15,0.000473,0.093239,0.000473,0.039872,0.000000,0.002917,0.006339,0.007239,0.018897,0.012739,0.000000,0.000000,0.015711,0.038155,0.130772,0.163098,0.004504,0.058778,0.052982,0.019802,0.000000,0.041033,0.067346,0.000349,0.021753,0.016119,0.055198,0.000000,0.060970,0.000028,0.000739,0.004633,0.024238,0.000000,0.012084,0.123707
16,0.000473,0.093239,0.000473,0.039872,0.000000,0.002917,0.006339,0.007239,0.018897,0.012739,0.000000,0.000000,0.015711,0.038155,0.130772,0.163098,0.004504,0.058778,0.052982,0.019802,0.000000,0.041033,0.067346,0.000349,0.021753,0.016119,0.055198,0.000000,0.060970,0.000028,0.000739,0.004633,0.024238,0.000000,0.012084,0.123707
25,0.000435,0.091612,0.000435,0.036988,0.000000,0.002970,0.005567,0.008038,0.019027,0.005764,0.000000,0.000000,0.004076,0.026704,0.151100,0.173029,0.003455,0.058986,0.038350,0.015334,0.000000,0.066677,0.066951,0.000246,0.018593,0.022305,0.063157,0.000000,0.035437,0.000036,0.000819,0.003509,0.022964,0.000000,0.016941,0.132976
26,0.000435,0.091612,0.000435,0.036988,0.000000,0.002970,0.005567,0.008038,0.019027,0.005764,0.000000,0.000000,0.004076,0.026704,0.151100,0.173029,0.003455,0.058986,0.038350,0.015334,0.000000,0.066677,0.066951,0.000246,0.018593,0.022305,0.063157,0.000000,0.035437,0.000036,0.000819,0.003509,0.022964,0.000000,0.016941,0.132976
20,0.000450,0.090391,0.000450,0.033115,0.000000,0.003120,0.008674,0.007451,0.020877,0.022545,0.000000,0.000000,0.015807,0.014842,0.151710,0.154085,0.008698,0.063421,0.052665,0.017600,0.000000,0.041917,0.065426,0.000279,0.016304,0.014461,0.061571,0.000000,0.062296,0.000029,0.000805,0.001973,0.024619,0.000000,0.012939,0.122772
16,0.000421,0.089085,0.000421,0.031494,0.000000,0.003138,0.005726,0.007163,0.019282,0.025064,0.000000,0.000000,0.011784,0.014050,0.157062,0.165054,0.008011,0.056755,0.035154,0.013032,0.000000,0.051560,0.069806,0.000241,0.016603,0.015210,0.063424,0.000000,0.060987,0.000029,0.000785,0.001905,0.023703,0.000000,0.016360,0.126618
23,0.000421,0.089085,0.000421,0.031494,0.000000,0.003138,0.005726,0.007163,0.019282,0.025064,0.000000,0.000000,0.011784,0.014050,0.157062,0.165054,0.008011,0.056755,0.035154,0.013032,0.000000,0.051560,0.069806,0.000241,0.016603,0.015210,0.063424,0.000000,0.060987,0.000029,0.000785,0.001905,0.023703,0.000000,0.016360,0.126618
7,0.000423,0.090674,0.000423,0.035288,0.000000,0.003318,0.007761,0.009034,0.020106,0.022227,0.000000,0.000000,0.008366,0.014782,0.146508,0.179358,0.008986,0.058993,0.045517,0.019051,0.000000,0.035939,0.048284,0.000281,0.013812,0.017203,0.061055,0.000000,0.059703,0.000028,0.000802,0.002539,0.025812,0.000000,0.016129,0.139117
0,0.000392,0.085903,0.000392,0.014010,0.000000,0.002579,0.004692,0.006715,0.013672,0.010693,0.000000,0.000000,0.003094,0.017734,0.139548,0.144271,0.006035,0.161297,0.028020,0.013751,0.000000,0.039958,0.094511,0.000193,0.016995,0.015432,0.041257,0.000000,0.074984,0.000033,0.000690,0.001291,0.022546,0.000000,0.015974,0.110026
7,0.000407,0.090047,0.000407,0.032352,0.000000,0.003535,0.006365,0.008344,0.017444,0.021008,0.000000,0.000000,0.011566,0.012979,0.160580,0.183209,0.009168,0.046931,0.053497,0.014702,0.000000,0.029764,0.057529,0.000246,0.015043,0.014959,0.055992,0.000000,0.055447,0.000026,0.000741,0.003021,0.024197,0.000000,0.014950,0.146404
25,0.000407,0.089492,0.000407,0.032069,0.000000,0.003016,0.003998,0.006695,0.019899,0.005394,0.000000,0.000000,0.015127,0.012032,0.165234,0.172672,0.004781,0.062376,0.037201,0.010275,0.000000,0.046962,0.070089,0.000246,0.020654,0.024456,0.062122,0.000000,0.028595,0.000029,0.000753,0.002888,0.022644,0.000000,0.016398,0.153395
20,0.000369,0.086693,0.000369,0.015300,0.000000,0.002613,0.006355,0.008465,0.013722,0.008331,0.000000,0.000000,0.002995,0.023000,0.140567,0.165871,0.008545,0.149551,0.023646,0.013089,0.000000,0.055417,0.048599,0.000264,0.016023,0.012579,0.054381,0.000000,0.070374,0.000027,0.000644,0.001599,0.018436,0.000000,0.015340,0.124267
26,0.000369,0.086693,0.000369,0.015300,0.000000,0.002613,0.006355,0.008465,0.013722,0.008331,0.000000,0.000000,0.002995,0.023000,0.140567,0.165871,0.008545,0.149551,0.023646,0.013089,0.000000,0.055417,0.048599,0.000264,0.016023,0.012579,0.054381,0.000000,0.070374,0.000027,0.000644,0.001599,0.018436,0.000000,0.015340,0.124267
18,0.000381,0.086719,0.000381,0.021579,0.000000,0.002658,0.003311,0.006472,0.015515,0.010103,0.000000,0.000000,0.014986,0.018163,0.140291,0.148966,0.006070,0.146857,0.036497,0.009155,0.000000,0.036002,0.065178,0.000193,0.022327,0.011510,0.040253,0.000000,0.072392,0.000025,0.000651,0.001783,0.021155,0.000000,0.014711,0.133198
14,0.000356,0.088648,0.000356,0.012974,0.000000,0.002341,0.003180,0.009432,0.010333,0.009566,0.000000,0.000000,0.004201,0.019719,0.119481,0.151094,0.004123,0.162048,0.068465,0.007935,0.000000,0.061871,0.051328,0.000213,0.014702,0.015122,0.046750,0.000000,0.028514,0.000023,0.000543,0.002084,0.017846,0.000000,0.012389,0.163723
16,0.000368,0.087896,0.000368,0.009690,0.000000,0.002432,0.002025,0.005629,0.014995,0.025425,0.000000,0.000000,0.006535,0.021836,0.151213,0.149500,0.005059,0.119256,0.039548,0.009382,0.000000,0.038496,0.054124,0.000220,0.009689,0.030046,0.049912,0.000000,0.064741,0.000018,0.000524,0.001704,0.021104,0.000000,0.012943,0.153955
4,0.000368,0.086956,0.000368,0.017096,0.000000,0.002893,0.005673,0.008767,0.015162,0.004677,0.000000,0.000000,0.003302,0.013015,0.153522,0.248690,0.004938,0.046715,0.021678,0.004525,0.000000,0.034551,0.056041,0.000251,0.020562,0.021006,0.060315,0.000000,0.072950,0.000029,0.000912,0.002030,0.023442,0.000000,0.016667,0.140590
1,0.000348,0.085980,0.000348,0.019599,0.000000,0.002315,0.003110,0.010266,0.013590,0.007046,0.000000,0.000000,0.009134,0.016363,0.158443,0.149477,0.003797,0.147020,0.058850,0.006906,0.000000,0.043780,0.064526,0.000196,0.018420,0.010402,0.038411,0.000000,0.019395,0.000023,0.000580,0.001468,0.019227,0.000000,0.013110,0.164547
17,0.000348,0.085980,0.000348,0.019599,0.000000,0.002315,0.003110,0.010266,0.013590,0.007046,0.000000,0.000000,0.009134,0.016363,0.158443,0.149477,0.003797,0.147020,0.058850,0.006906,0.000000,0.043780,0.064526,0.000196,0.018420,0.010402,0.038411,0.000000,0.019395,0.000023,0.000580,0.001468,0.019227,0.000000,0.013110,0.164547
18,0.000348,0.085980,0.000348,0.019599,0.000000,0.002315,0.003110,0.010266,0.013590,0.007046,0.000000,0.000000,0.009134,0.016363,0.158443,0.149477,0.003797,0.147020,0.058850,0.006906,0.000000,0.043780,0.064526,0.000196,0.018420,0.010402,0.038411,0.000000,0.019395,0.000023,0.000580,0.001468,0.019227,0.000000,0.013110,0.164547
0,0.000337,0.085189,0.000337,0.016666,0.000000,0.002389,0.001942,0.007539,0.011589,0.004712,0.000000,0.000000,0.008682,0.014187,0.142768,0.253424,0.005196,0.086319,0.043598,0.005180,0.000000,0.045619,0.045435,0.000229,0.019794,0.010691,0.061360,0.000000,0.050078,0.000023,0.000814,0.001591,0.019179,0.000000,0.014658,0.126337
4,0.000337,0.085189,0.000337,0.016666,0.000000,0.002389,0.001942,0.007539,0.011589,0.004712,0.000000,0.000000,0.008682,0.014187,0.142768,0.253424,0.005196,0.086319,0.043598,0.005180,0.000000,0.045619,0.045435,0.000229,0.019794,0.010691,0.061360,0.000000,0.050078,0.000023,0.000814,0.001591,0.019179,0.000000,0.014658,0.126337
17,0.000337,0.085189,0.000337,0.016666,0.000000,0.002389,0.001942,0.007539,0.011589,0.004712,0.000000,0.000000,0.008682,0.014187,0.142768,0.253424,0.005196,0.086319,0.043598,0.005180,0.000000,0.045619,0.045435,0.000229,0.019794,0.010691,0.061360,0.000000,0.050078,0.000023,0.000814,0.001591,0.019179,0.000000,0.014658,0.126337
6,0.000322,0.083415,0.000322,0.012018,0.000000,0.001692,0.002050,0.006369,0.005845,0.006241,0.000000,0.000000,0.003219,0.018446,0.125457,0.272329,0.002097,0.123063,0.045502,0.004493,0.000000,0.039120,0.057672,0.000195,0.013340,0.012868,0.056959,0.000000,0.039849,0.000016,0.001150,0.001502,0.016256,0.000000,0.010832,0.121424
15,0.000322,0.083415,0.000322,0.012018,0.000000,0.001692,0.002050,0.006369,0.005845,0.006241,0.000000,0.000000,0.003219,0.018446,0.125457,0.272329,0.002097,0.123063,0.045502,0.004493,0.000000,0.039120,0.057672,0.000195,0.013340,0.012868,0.056959,0.000000,0.039849,0.000016,0.001150,0.001502,0.016256,0.000000,0.010832,0.121424
