id,Delta,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
20,0.029571,0.151549,0.049122,0.016111,0.035026,0.025975,0.021393,0.015770,0.033819,0.033872,0.034532,0.032162,0.035549,0.031518,0.035691,0.044493,0.038055,0.041020,0.019666,0.028745,0.015428,0.043989,0.025383,0.032201,0.044109,0.039709,0.023919,0.022551,0.025752,0.022628,0.044998,0.016951,0.018959,0.037633,0.044959,0.017433
11,0.028689,0.151630,0.049304,0.016337,0.033934,0.026062,0.021299,0.016949,0.035247,0.034191,0.033482,0.032087,0.035781,0.031467,0.035637,0.044477,0.039682,0.041144,0.019606,0.029093,0.018152,0.044073,0.022386,0.032071,0.043500,0.040032,0.024020,0.021630,0.025630,0.022685,0.045026,0.017271,0.017237,0.038039,0.044657,0.017117
14,0.029164,0.150683,0.049021,0.016048,0.034815,0.026150,0.021328,0.016050,0.033821,0.034234,0.034848,0.032368,0.036775,0.031246,0.035580,0.043977,0.039738,0.041511,0.019442,0.028774,0.015891,0.044315,0.024465,0.031925,0.044428,0.039897,0.023937,0.022283,0.025573,0.022581,0.045056,0.016008,0.017268,0.037439,0.044966,0.017260
16,0.029253,0.151051,0.049013,0.016632,0.036260,0.026080,0.021428,0.015728,0.034086,0.034216,0.033979,0.032220,0.036325,0.031462,0.035261,0.044271,0.039761,0.041129,0.019212,0.029186,0.016063,0.044015,0.025515,0.031857,0.043947,0.039790,0.023118,0.021002,0.025329,0.022570,0.044981,0.017083,0.017253,0.038279,0.044717,0.017244
11,0.028689,0.151385,0.049245,0.016337,0.033934,0.026062,0.021299,0.018223,0.035247,0.034191,0.033482,0.032087,0.035781,0.031467,0.035637,0.044477,0.039682,0.041144,0.019606,0.029093,0.018152,0.044073,0.022386,0.032071,0.043500,0.040032,0.024020,0.021630,0.025630,0.022685,0.045026,0.017271,0.017237,0.038039,0.043384,0.017117
29,0.028774,0.151751,0.049249,0.016241,0.034399,0.026025,0.022521,0.016446,0.034638,0.034055,0.033930,0.032119,0.035682,0.031489,0.035660,0.044484,0.037806,0.041091,0.019632,0.028945,0.016991,0.044037,0.023664,0.031379,0.043760,0.039894,0.023977,0.022023,0.025682,0.023409,0.045014,0.017135,0.017971,0.037603,0.044786,0.017514
18,0.028803,0.151572,0.049175,0.016208,0.034560,0.026012,0.021353,0.016273,0.034428,0.034008,0.034084,0.032130,0.035648,0.031496,0.035668,0.044486,0.038748,0.041073,0.019641,0.028894,0.016589,0.044025,0.024105,0.032146,0.043849,0.039847,0.023962,0.022158,0.025700,0.022652,0.045010,0.017088,0.018225,0.037453,0.044830,0.017652
0,0.028575,0.151570,0.049179,0.016476,0.034556,0.026040,0.022177,0.016200,0.034845,0.034081,0.033935,0.032223,0.035673,0.031531,0.035638,0.044459,0.038207,0.041057,0.019670,0.029022,0.016560,0.043963,0.024065,0.031470,0.043948,0.039911,0.023959,0.021984,0.025436,0.023273,0.044775,0.017138,0.017774,0.037785,0.044760,0.017411
11,0.028689,0.151385,0.049245,0.016337,0.033934,0.026062,0.021299,0.018223,0.035247,0.034191,0.033482,0.032087,0.035781,0.031467,0.035637,0.044477,0.039682,0.041144,0.019606,0.029093,0.018152,0.044073,0.022386,0.032071,0.043500,0.040032,0.024020,0.021630,0.025630,0.022685,0.045026,0.017271,0.017237,0.038039,0.043384,0.017117
29,0.028774,0.151751,0.049249,0.016241,0.034399,0.026025,0.022521,0.016446,0.034638,0.034055,0.033930,0.032119,0.035682,0.031489,0.035660,0.044484,0.037806,0.041091,0.019632,0.028945,0.016991,0.044037,0.023664,0.031379,0.043760,0.039894,0.023977,0.022023,0.025682,0.023409,0.045014,0.017135,0.017971,0.037603,0.044786,0.017514
17,0.027900,0.151342,0.049242,0.017351,0.033944,0.026062,0.021302,0.018195,0.035247,0.034191,0.033487,0.032091,0.035796,0.030462,0.035636,0.044476,0.039674,0.041142,0.019607,0.029094,0.018125,0.044070,0.022413,0.032067,0.043509,0.040031,0.024019,0.021633,0.025622,0.022673,0.045018,0.017269,0.017239,0.038040,0.043398,0.017118
25,0.028003,0.151495,0.049170,0.016504,0.035121,0.024811,0.021263,0.016740,0.034891,0.034103,0.033813,0.032175,0.036017,0.031477,0.035445,0.043170,0.040917,0.041118,0.019484,0.029178,0.017248,0.044009,0.024134,0.031876,0.043775,0.039930,0.023481,0.022639,0.025395,0.022582,0.044507,0.017254,0.017244,0.038298,0.044135,0.017268
23,0.028152,0.151471,0.049186,0.016468,0.034864,0.025081,0.021271,0.017061,0.034968,0.034122,0.033741,0.032156,0.035966,0.031474,0.035486,0.043453,0.040650,0.041123,0.019510,0.029159,0.017443,0.044023,0.023756,0.031918,0.043715,0.039952,0.023597,0.022421,0.025445,0.022605,0.044620,0.017258,0.017242,0.038242,0.043973,0.017235
29,0.027883,0.151373,0.049248,0.017351,0.033981,0.026120,0.021349,0.018109,0.035216,0.034186,0.033515,0.032093,0.035794,0.030499,0.035635,0.044437,0.039652,0.041022,0.019678,0.029044,0.018048,0.044022,0.022530,0.032065,0.043516,0.040033,0.024013,0.021648,0.025620,0.022672,0.045018,0.017266,0.017267,0.038012,0.043455,0.017135
17,0.027900,0.151254,0.049187,0.017351,0.033944,0.026062,0.021302,0.018195,0.035247,0.034191,0.033487,0.032091,0.035796,0.030462,0.035636,0.044476,0.039674,0.041142,0.019607,0.029094,0.018125,0.044070,0.022413,0.031198,0.043509,0.040031,0.024019,0.021633,0.025622,0.022673,0.045018,0.017269,0.018108,0.038040,0.043398,0.017118
3,0.027965,0.151466,0.049206,0.016995,0.034251,0.026078,0.021428,0.017398,0.035204,0.034169,0.033625,0.032161,0.035730,0.030196,0.035635,0.044476,0.039359,0.041136,0.019623,0.029069,0.017311,0.044143,0.023146,0.031932,0.043576,0.040005,0.023987,0.021745,0.026007,0.022795,0.044960,0.017358,0.017365,0.038019,0.043932,0.017188
4,0.027307,0.151286,0.049140,0.017163,0.034200,0.025867,0.021370,0.017725,0.035245,0.034170,0.033516,0.032048,0.035901,0.030743,0.035458,0.044245,0.039865,0.041049,0.020007,0.029134,0.017490,0.043859,0.023103,0.031325,0.043548,0.039904,0.023919,0.021947,0.025966,0.022644,0.044439,0.017303,0.017872,0.038079,0.043763,0.017133
10,0.027700,0.151301,0.049063,0.016845,0.034633,0.025536,0.021218,0.016931,0.035242,0.034136,0.033565,0.031975,0.036079,0.031219,0.035156,0.043854,0.040189,0.040892,0.020683,0.029201,0.016681,0.043501,0.024270,0.031541,0.043616,0.039689,0.023749,0.022479,0.026548,0.022594,0.043460,0.017361,0.017473,0.038146,0.044380,0.017158
8,0.027778,0.151576,0.049267,0.017353,0.034303,0.026622,0.021766,0.017354,0.034945,0.034143,0.033761,0.032114,0.035783,0.030828,0.035626,0.044093,0.039456,0.041098,0.019171,0.028482,0.017375,0.043604,0.023555,0.032048,0.043583,0.040174,0.023967,0.021781,0.025603,0.022659,0.045013,0.017236,0.017512,0.037764,0.043949,0.017280
4,0.027113,0.151408,0.049149,0.017163,0.034200,0.025867,0.021370,0.017725,0.035245,0.034170,0.033516,0.032048,0.035901,0.030743,0.035458,0.044245,0.039865,0.041049,0.020007,0.029134,0.017490,0.043859,0.023103,0.031325,0.043548,0.039904,0.023919,0.021947,0.025966,0.022644,0.044228,0.017515,0.017872,0.038079,0.043763,0.017133
10,0.027700,0.151301,0.049063,0.016845,0.034633,0.025536,0.021218,0.016931,0.035242,0.034136,0.033565,0.031975,0.036079,0.031219,0.035156,0.043854,0.040189,0.040892,0.020683,0.029201,0.016681,0.043501,0.024270,0.031541,0.043616,0.039689,0.023749,0.022479,0.026548,0.022594,0.043460,0.017361,0.017473,0.038146,0.044380,0.017158
27,0.027776,0.151573,0.049260,0.017347,0.034317,0.026637,0.021780,0.017319,0.034936,0.034141,0.033770,0.032116,0.035782,0.030841,0.035626,0.044297,0.039450,0.041101,0.019156,0.028466,0.017342,0.043593,0.023597,0.032046,0.043586,0.040173,0.023965,0.021787,0.025601,0.022660,0.045012,0.017236,0.017521,0.037542,0.043972,0.017286
24,0.026949,0.151090,0.048931,0.017353,0.034395,0.026765,0.021884,0.017140,0.034868,0.034131,0.033831,0.032120,0.035780,0.030921,0.035623,0.043995,0.039400,0.041120,0.019027,0.028323,0.017183,0.043485,0.023847,0.032044,0.043602,0.040214,0.023953,0.021819,0.025599,0.022655,0.042574,0.017227,0.017582,0.037693,0.044089,0.019760
4,0.027113,0.151408,0.049149,0.017163,0.034200,0.025867,0.021370,0.017725,0.035245,0.034170,0.033516,0.032048,0.035901,0.030743,0.035458,0.044245,0.039865,0.041049,0.020007,0.029134,0.017490,0.043859,0.023103,0.031325,0.043548,0.039904,0.023919,0.021947,0.025966,0.022644,0.044228,0.017515,0.017872,0.038079,0.043763,0.017133
29,0.027303,0.151193,0.049208,0.017351,0.033981,0.026120,0.021349,0.018109,0.035216,0.034186,0.033432,0.032093,0.035794,0.030499,0.036257,0.044437,0.039652,0.041022,0.019678,0.029044,0.018131,0.044022,0.022530,0.032065,0.043516,0.039221,0.024013,0.021648,0.025620,0.023484,0.044396,0.017266,0.017267,0.038012,0.043455,0.017135
24,0.026949,0.151296,0.049055,0.017353,0.034395,0.026765,0.021884,0.017140,0.034868,0.034131,0.033831,0.032120,0.035780,0.030921,0.034050,0.043995,0.039400,0.041120,0.019027,0.028323,0.018756,0.043485,0.023847,0.032044,0.043602,0.040214,0.023953,0.021819,0.025599,0.022655,0.042574,0.017227,0.017582,0.037693,0.044089,0.019760
4,0.027113,0.151408,0.049149,0.017163,0.034200,0.025867,0.021370,0.017725,0.035245,0.034170,0.033516,0.032048,0.035901,0.030743,0.035458,0.044245,0.039865,0.041049,0.020007,0.029134,0.017490,0.043859,0.023103,0.031325,0.043548,0.039904,0.023919,0.021947,0.025966,0.022644,0.044228,0.017515,0.017872,0.038079,0.043763,0.017133
19,0.027205,0.151437,0.049164,0.017096,0.034470,0.026073,0.021489,0.017140,0.035095,0.034139,0.033662,0.032044,0.035933,0.031025,0.035389,0.043972,0.039826,0.040994,0.019935,0.028845,0.017024,0.043552,0.023916,0.031792,0.043599,0.039929,0.023857,0.022134,0.026081,0.022626,0.044229,0.017299,0.017492,0.037957,0.044167,0.017218
24,0.026949,0.151296,0.049055,0.017353,0.034395,0.026765,0.021884,0.017140,0.034868,0.034131,0.033831,0.032120,0.035780,0.030921,0.034050,0.043995,0.039400,0.041120,0.019027,0.028323,0.018756,0.043485,0.023847,0.032044,0.043602,0.040214,0.023953,0.021819,0.025599,0.022655,0.042574,0.017227,0.017582,0.037693,0.044089,0.019760
17,0.027060,0.150801,0.049059,0.017124,0.034227,0.025879,0.021413,0.018561,0.035224,0.034165,0.032017,0.032098,0.035886,0.030796,0.035987,0.043741,0.039767,0.040919,0.019986,0.029128,0.017418,0.043863,0.023176,0.032856,0.043579,0.039857,0.023960,0.021949,0.025925,0.022645,0.043315,0.016803,0.017860,0.038109,0.043783,0.017982
11,0.027091,0.151454,0.049232,0.017219,0.034332,0.026345,0.021658,0.017332,0.035014,0.034148,0.033272,0.031429,0.035861,0.030866,0.035087,0.044092,0.039568,0.041041,0.019465,0.028704,0.018020,0.043370,0.022628,0.032328,0.044166,0.040130,0.023947,0.021872,0.025708,0.022655,0.044163,0.017075,0.018522,0.037926,0.043950,0.018106
12,0.026891,0.151110,0.048964,0.018015,0.034381,0.026722,0.022128,0.017173,0.034247,0.034819,0.033819,0.031566,0.035788,0.031179,0.034458,0.044016,0.039836,0.041687,0.019045,0.028394,0.018377,0.043513,0.024017,0.031488,0.043602,0.039474,0.023955,0.021433,0.025117,0.022656,0.043093,0.017234,0.017426,0.037708,0.044065,0.019570
19,0.026895,0.150828,0.049010,0.017159,0.034849,0.026152,0.021630,0.017864,0.032452,0.033860,0.032678,0.032101,0.035276,0.031076,0.035851,0.043867,0.039766,0.041490,0.022337,0.028922,0.017373,0.043762,0.023629,0.031834,0.043587,0.039927,0.023960,0.021414,0.025802,0.022666,0.043812,0.016972,0.017557,0.038297,0.043794,0.018285
21,0.026924,0.150764,0.048795,0.019245,0.034356,0.026644,0.022582,0.017236,0.033093,0.036101,0.033796,0.030535,0.035802,0.031660,0.035216,0.044055,0.040647,0.042742,0.019078,0.028526,0.017670,0.043565,0.024335,0.030453,0.043603,0.038098,0.023958,0.020714,0.024220,0.022658,0.044060,0.017248,0.017136,0.037737,0.044019,0.019216
12,0.026891,0.151110,0.048964,0.018015,0.034381,0.026722,0.022128,0.017173,0.034247,0.034819,0.033819,0.031566,0.035788,0.031179,0.034458,0.044016,0.039836,0.041687,0.019045,0.028394,0.018377,0.043513,0.024017,0.031488,0.043602,0.039474,0.023955,0.021433,0.025117,0.022656,0.043093,0.017234,0.017426,0.037708,0.044065,0.019570
19,0.026895,0.150600,0.048894,0.017159,0.035160,0.022128,0.021319,0.017864,0.033211,0.033860,0.032678,0.032101,0.035276,0.035099,0.035851,0.043867,0.039766,0.041490,0.022337,0.028922,0.017373,0.043762,0.023629,0.033171,0.043587,0.039927,0.023960,0.021414,0.025802,0.022666,0.043812,0.016972,0.017557,0.036201,0.043794,0.018285
13,0.026909,0.151057,0.048957,0.018864,0.034381,0.026721,0.022135,0.017174,0.034494,0.034840,0.033818,0.031549,0.035788,0.031187,0.034470,0.044016,0.039849,0.041704,0.019045,0.028396,0.018365,0.043514,0.024023,0.031471,0.043602,0.039452,0.023955,0.021421,0.025102,0.022656,0.043109,0.017234,0.017155,0.036880,0.044064,0.019564
12,0.026429,0.151557,0.049066,0.018015,0.034381,0.026722,0.022128,0.017173,0.034247,0.034819,0.033819,0.031566,0.035788,0.031179,0.034458,0.043482,0.039836,0.041687,0.019045,0.028394,0.018377,0.043513,0.024017,0.032029,0.043602,0.039474,0.023955,0.021433,0.025117,0.022656,0.043093,0.017768,0.017426,0.037708,0.043523,0.019570
27,0.026863,0.151442,0.049142,0.017339,0.034469,0.026425,0.021729,0.017685,0.031009,0.033376,0.033807,0.031961,0.039760,0.031090,0.034584,0.043793,0.039653,0.041226,0.019325,0.028547,0.018879,0.043535,0.024102,0.031943,0.043615,0.040081,0.023719,0.021839,0.025058,0.022480,0.043219,0.017252,0.017481,0.037979,0.044115,0.018926
18,0.026865,0.151378,0.049125,0.017955,0.034516,0.026097,0.021619,0.017430,0.032672,0.032829,0.033767,0.031866,0.038193,0.031198,0.035029,0.043673,0.039828,0.041284,0.019527,0.028694,0.018130,0.043565,0.024260,0.031889,0.043622,0.040011,0.023559,0.021857,0.025563,0.022358,0.043624,0.017269,0.017419,0.038173,0.044135,0.018390
12,0.026429,0.151531,0.049067,0.018015,0.034381,0.026722,0.022128,0.017173,0.034247,0.033932,0.033819,0.031566,0.035788,0.031179,0.035345,0.043482,0.039836,0.041687,0.019045,0.028394,0.018377,0.043513,0.024017,0.032029,0.043602,0.039474,0.023955,0.021433,0.025117,0.022656,0.043093,0.017768,0.017426,0.037708,0.043523,0.019570
24,0.026656,0.151428,0.049212,0.017759,0.034770,0.025811,0.021553,0.017521,0.033555,0.033307,0.033531,0.029552,0.037046,0.031363,0.037626,0.043890,0.039777,0.041310,0.019775,0.028800,0.017979,0.043697,0.023788,0.033431,0.043593,0.039825,0.023738,0.021683,0.025613,0.022669,0.043869,0.017263,0.017389,0.036484,0.043919,0.018115
10,0.026677,0.151366,0.049201,0.017778,0.034533,0.025840,0.021560,0.017512,0.033467,0.033260,0.033554,0.031952,0.037160,0.031347,0.035409,0.043868,0.039782,0.041307,0.020044,0.028789,0.017994,0.043684,0.023835,0.033278,0.043595,0.039844,0.023720,0.021407,0.025608,0.022638,0.043845,0.017264,0.017392,0.036652,0.043940,0.018142
12,0.026429,0.152264,0.049263,0.018015,0.034381,0.026722,0.022128,0.017173,0.034247,0.033932,0.033819,0.031566,0.035788,0.031179,0.035345,0.043482,0.039836,0.041687,0.019045,0.026187,0.018377,0.043513,0.024017,0.032177,0.043602,0.039474,0.023955,0.023640,0.025117,0.022656,0.043093,0.017768,0.017278,0.037708,0.043523,0.019570
10,0.026604,0.151135,0.049153,0.019128,0.034533,0.025840,0.021560,0.017512,0.033467,0.033260,0.033554,0.031952,0.037160,0.031347,0.035409,0.043868,0.039782,0.041307,0.020044,0.028789,0.017994,0.043684,0.023835,0.033278,0.043595,0.039844,0.023720,0.021407,0.025608,0.022638,0.043845,0.017264,0.017392,0.036652,0.042590,0.018142
6,0.026627,0.151387,0.049185,0.017767,0.034460,0.025959,0.021513,0.017511,0.033953,0.033356,0.033565,0.031954,0.036827,0.031207,0.035390,0.043918,0.039825,0.041253,0.020000,0.028883,0.017781,0.043713,0.023736,0.032682,0.043465,0.039869,0.023729,0.021580,0.025754,0.022595,0.043949,0.017322,0.017496,0.037160,0.043944,0.017887
8,0.026381,0.152176,0.049255,0.017990,0.034389,0.026646,0.022067,0.017207,0.034218,0.033874,0.033793,0.031605,0.035891,0.031182,0.035349,0.043525,0.039835,0.041643,0.019140,0.026456,0.018317,0.043533,0.023989,0.032227,0.043589,0.039514,0.023932,0.023434,0.025180,0.022650,0.043179,0.017724,0.017299,0.037654,0.043565,0.019402
21,0.026408,0.152184,0.049250,0.017993,0.034380,0.026706,0.022125,0.017183,0.034281,0.033975,0.033803,0.031584,0.035789,0.031170,0.035561,0.043522,0.039831,0.041413,0.019062,0.026357,0.018360,0.043550,0.023983,0.032141,0.043591,0.039478,0.023954,0.023496,0.025135,0.022663,0.043091,0.017730,0.017312,0.037716,0.043557,0.019508
12,0.026429,0.152176,0.049251,0.018015,0.034381,0.026722,0.022258,0.017173,0.034247,0.033932,0.033819,0.031494,0.035788,0.031179,0.035345,0.043482,0.039836,0.041687,0.019045,0.026187,0.018377,0.043513,0.024017,0.032177,0.043602,0.039474,0.023955,0.023640,0.025313,0.022656,0.043093,0.017644,0.017278,0.037708,0.043393,0.019570
1,0.026341,0.151993,0.049258,0.017920,0.034425,0.026440,0.022060,0.017279,0.034180,0.033829,0.033710,0.031633,0.035971,0.031251,0.035430,0.043620,0.039813,0.041589,0.019274,0.026902,0.018250,0.043580,0.023893,0.032720,0.043596,0.039544,0.023921,0.023092,0.025400,0.022701,0.043334,0.017541,0.017304,0.037153,0.043505,0.019143
21,0.026374,0.152583,0.049358,0.017993,0.034380,0.026706,0.023709,0.017183,0.034281,0.033975,0.033803,0.031584,0.035789,0.031170,0.035561,0.043522,0.039831,0.041413,0.019062,0.026357,0.018360,0.043550,0.023983,0.032141,0.042007,0.039478,0.023954,0.023496,0.025135,0.022663,0.043091,0.017730,0.017312,0.037716,0.043557,0.019508
8,0.026381,0.154417,0.049564,0.017990,0.034389,0.026646,0.022067,0.017207,0.034218,0.033874,0.030770,0.031605,0.035891,0.031182,0.035349,0.043525,0.039835,0.041643,0.019140,0.026456,0.018317,0.043533,0.023989,0.032227,0.043589,0.039514,0.023932,0.023434,0.025180,0.022650,0.043179,0.020747,0.017299,0.037654,0.043565,0.019402
2,0.026307,0.152910,0.049596,0.017864,0.034573,0.026273,0.021911,0.017345,0.033306,0.033624,0.033677,0.030537,0.036408,0.031870,0.036469,0.040531,0.039807,0.041501,0.019405,0.027475,0.018181,0.043603,0.023905,0.032795,0.043597,0.039647,0.023848,0.025828,0.025461,0.023215,0.043476,0.017456,0.017357,0.036552,0.043652,0.018853
21,0.026339,0.152284,0.049398,0.017993,0.034380,0.031619,0.023709,0.017183,0.034281,0.033975,0.033803,0.031584,0.034430,0.031170,0.035561,0.043522,0.039831,0.042772,0.019062,0.026357,0.018360,0.043425,0.023983,0.032141,0.042007,0.039478,0.023954,0.023496,0.025135,0.022663,0.043091,0.017730,0.017437,0.037716,0.038643,0.019508
1,0.026341,0.151997,0.049256,0.017920,0.034425,0.026440,0.022060,0.017279,0.034180,0.033829,0.033710,0.031633,0.035971,0.031251,0.035189,0.043620,0.039813,0.041589,0.019274,0.026902,0.018250,0.043580,0.024133,0.032720,0.043596,0.039544,0.023921,0.023092,0.025400,0.022701,0.043334,0.017541,0.017304,0.037153,0.043505,0.019143
20,0.026245,0.152369,0.049442,0.017974,0.034409,0.030817,0.023439,0.017207,0.034134,0.033922,0.033784,0.031427,0.034727,0.031275,0.035971,0.043073,0.039827,0.042581,0.019113,0.026525,0.018333,0.043452,0.023971,0.032240,0.042246,0.039504,0.023938,0.023846,0.025184,0.022746,0.043149,0.017689,0.017425,0.037542,0.039395,0.019136
24,0.026256,0.152827,0.049569,0.017883,0.034544,0.027076,0.022181,0.017321,0.033453,0.033677,0.033696,0.030410,0.036111,0.031765,0.036333,0.040980,0.040095,0.041692,0.019353,0.027307,0.018208,0.043577,0.023916,0.032697,0.043359,0.039622,0.023864,0.025478,0.025412,0.023132,0.043418,0.017497,0.017369,0.036727,0.042900,0.018951
2,0.026307,0.152886,0.049581,0.017864,0.034573,0.026273,0.021911,0.017345,0.033306,0.033624,0.033677,0.030537,0.036408,0.031870,0.036469,0.040531,0.039807,0.041501,0.019405,0.025547,0.018181,0.043603,0.023905,0.032795,0.043597,0.039647,0.025775,0.025828,0.025461,0.023215,0.043476,0.017456,0.017357,0.036552,0.043652,0.018853
29,0.026131,0.152186,0.049417,0.017874,0.034551,0.026951,0.022075,0.019758,0.033536,0.033690,0.033576,0.030544,0.036143,0.031716,0.036303,0.041264,0.040011,0.041656,0.019383,0.027441,0.018178,0.043541,0.023922,0.032637,0.043397,0.039628,0.023914,0.025083,0.025452,0.023208,0.043444,0.017484,0.017410,0.036958,0.040552,0.018719
20,0.026245,0.152422,0.049449,0.017974,0.034409,0.030817,0.023439,0.017207,0.034134,0.033922,0.033784,0.031427,0.034727,0.031275,0.034470,0.043073,0.039827,0.042581,0.019113,0.026525,0.018333,0.043452,0.023971,0.032240,0.042246,0.039504,0.023938,0.023846,0.026684,0.022746,0.043149,0.017689,0.017425,0.037542,0.039395,0.019136
24,0.026256,0.152609,0.049508,0.017883,0.034544,0.027076,0.021181,0.017321,0.034452,0.033677,0.033696,0.030410,0.036111,0.031765,0.036333,0.040980,0.040095,0.041692,0.019353,0.027307,0.018208,0.043577,0.023916,0.032697,0.043359,0.039622,0.023864,0.025478,0.025412,0.023132,0.043418,0.017497,0.017369,0.036727,0.042900,0.018951
0,0.025965,0.152331,0.049419,0.017963,0.034409,0.030879,0.023451,0.017836,0.034190,0.033928,0.033796,0.031436,0.034705,0.031223,0.034897,0.043300,0.039817,0.042590,0.019113,0.026568,0.018327,0.043395,0.023976,0.032232,0.042231,0.039523,0.023286,0.023566,0.025945,0.022705,0.043155,0.017688,0.017430,0.037587,0.039498,0.019351
12,0.026064,0.152595,0.049394,0.018015,0.034381,0.026722,0.022258,0.017418,0.034247,0.033687,0.033819,0.031494,0.037369,0.031179,0.033763,0.043482,0.039836,0.041687,0.019045,0.026187,0.018377,0.042684,0.024017,0.032177,0.041708,0.039474,0.023955,0.024468,0.025313,0.023745,0.041937,0.017644,0.020957,0.035990,0.043393,0.019570
7,0.026083,0.152083,0.049330,0.017893,0.034453,0.028796,0.022744,0.017247,0.034158,0.033861,0.033782,0.031591,0.035361,0.031250,0.035027,0.043330,0.039751,0.042069,0.019255,0.027109,0.018248,0.043300,0.023989,0.032365,0.042881,0.039619,0.023905,0.023141,0.026141,0.022646,0.043311,0.017592,0.017412,0.037412,0.041371,0.018988
26,0.025245,0.152236,0.049371,0.017917,0.034491,0.026830,0.022128,0.018692,0.033822,0.033778,0.033678,0.030945,0.035780,0.031492,0.035954,0.042192,0.040096,0.041655,0.019261,0.027019,0.019081,0.042643,0.023960,0.032471,0.042784,0.039000,0.024773,0.025273,0.025457,0.023158,0.042019,0.017539,0.018729,0.036605,0.041752,0.019026
13,0.025906,0.152297,0.049398,0.017950,0.034419,0.030497,0.023317,0.017793,0.034179,0.033991,0.033747,0.031457,0.034808,0.031249,0.034884,0.043323,0.039809,0.042499,0.019171,0.026675,0.018301,0.043339,0.023962,0.032178,0.042340,0.039535,0.023346,0.023465,0.025933,0.022719,0.043244,0.017707,0.017434,0.037611,0.039794,0.019323
18,0.025909,0.152323,0.049420,0.017934,0.034467,0.026781,0.022149,0.018257,0.033938,0.033814,0.033720,0.033260,0.035632,0.031401,0.035812,0.042570,0.039815,0.039502,0.019211,0.026847,0.019039,0.043471,0.023976,0.032404,0.042534,0.039154,0.023929,0.025350,0.025460,0.023454,0.041438,0.017562,0.019266,0.036462,0.042241,0.019151
26,0.025245,0.152253,0.049363,0.017917,0.034491,0.027537,0.022128,0.018692,0.033822,0.033778,0.033678,0.030945,0.035780,0.031492,0.035954,0.042192,0.040096,0.041655,0.019261,0.027019,0.018374,0.042643,0.023960,0.032471,0.042784,0.039000,0.024773,0.025273,0.025457,0.023158,0.042019,0.017539,0.018729,0.036605,0.041752,0.019026
21,0.025766,0.152723,0.049527,0.017943,0.034447,0.029727,0.025682,0.017632,0.033917,0.033956,0.033865,0.031550,0.034963,0.031527,0.034997,0.043326,0.039700,0.042060,0.019229,0.026963,0.018237,0.040684,0.023964,0.032126,0.042545,0.039525,0.023597,0.023307,0.026029,0.022945,0.043281,0.017648,0.017559,0.037556,0.040412,0.019099
16,0.025849,0.152301,0.049400,0.018230,0.034447,0.029087,0.022867,0.017890,0.033988,0.033856,0.033735,0.031203,0.035296,0.031377,0.035128,0.042657,0.039851,0.042178,0.019182,0.026755,0.018563,0.043471,0.023965,0.032064,0.042502,0.039271,0.023932,0.024460,0.026150,0.023017,0.042707,0.017622,0.017946,0.037147,0.040378,0.019078
18,0.025666,0.152581,0.049455,0.017952,0.034443,0.030020,0.023187,0.017702,0.034397,0.033887,0.033564,0.031461,0.034460,0.031221,0.034784,0.043333,0.040060,0.042248,0.019094,0.026573,0.018321,0.043289,0.023984,0.032072,0.041878,0.039533,0.023456,0.024684,0.025915,0.022834,0.042774,0.017667,0.018048,0.037509,0.040327,0.019325
21,0.025805,0.152863,0.049553,0.017943,0.034447,0.029727,0.025682,0.017632,0.033917,0.033956,0.033865,0.031550,0.034963,0.031527,0.034997,0.043326,0.038536,0.042060,0.019229,0.026963,0.017520,0.040684,0.023964,0.032126,0.042545,0.039525,0.023597,0.023307,0.026029,0.023662,0.043281,0.017648,0.017559,0.037556,0.041576,0.019099
27,0.025819,0.152209,0.049366,0.018158,0.034448,0.029025,0.022840,0.017753,0.034024,0.034951,0.033745,0.031286,0.035310,0.030256,0.035107,0.042800,0.039830,0.042155,0.019197,0.026830,0.018496,0.043435,0.023970,0.032128,0.042582,0.039345,0.023926,0.024179,0.026148,0.022938,0.042836,0.017616,0.017832,0.037203,0.040590,0.019058
4,0.025634,0.152640,0.049444,0.017931,0.034502,0.028495,0.022718,0.017465,0.034763,0.033814,0.033152,0.031506,0.035685,0.031216,0.034582,0.042924,0.040492,0.041639,0.019528,0.026581,0.018309,0.043100,0.023997,0.031789,0.041252,0.039550,0.022745,0.025008,0.025861,0.023062,0.042098,0.017630,0.019145,0.038383,0.041798,0.019279
18,0.025666,0.152584,0.049456,0.017952,0.034443,0.030020,0.023187,0.017702,0.034397,0.033887,0.033564,0.031461,0.034460,0.031221,0.034784,0.043333,0.040060,0.042248,0.019094,0.026494,0.018321,0.043289,0.023984,0.032072,0.041878,0.039533,0.023456,0.024684,0.025915,0.022834,0.042774,0.017667,0.018048,0.037588,0.040327,0.019325
