id,Mean,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
20,0.256769,0.256769,0.071855,0.085048,0.007599,0.074907,0.000000,0.000000,0.038738,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000000,0.000265,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146583,0.000000,0.000000,0.024757,0.091614,0.000000,0.000000,0.063256,0.081447
5,0.256623,0.256623,0.071814,0.085048,0.007599,0.074721,0.000000,0.000000,0.038738,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000238,0.000265,0.000000,0.027670,0.071412,0.000000,0.023724,0.034951,0.000000,0.075330,0.000000,0.146583,0.000132,0.000000,0.024757,0.091482,0.000000,0.000000,0.063256,0.081447
7,0.256777,0.256777,0.071864,0.085048,0.007599,0.074721,0.000000,0.000000,0.038738,0.043212,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.001695,0.000291,0.000000,0.027670,0.071412,0.000000,0.023724,0.034951,0.000000,0.075569,0.000000,0.146583,0.000000,0.000000,0.024757,0.091614,0.000000,0.000000,0.063230,0.081447
20,0.256769,0.256769,0.071855,0.085048,0.007599,0.074907,0.000000,0.000000,0.038738,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000000,0.000265,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146583,0.000000,0.000000,0.024757,0.091614,0.000000,0.000000,0.063256,0.081447
10,0.256769,0.256769,0.071855,0.085048,0.007599,0.074907,0.000000,0.000000,0.038738,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000000,0.000265,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146583,0.000000,0.000000,0.024757,0.091614,0.000000,0.000000,0.063256,0.081447
10,0.259400,0.259400,0.072326,0.085048,0.007599,0.074907,0.000000,0.000000,0.038738,0.041624,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
27,0.258083,0.258083,0.072534,0.085048,0.007599,0.074695,0.000000,0.000000,0.029682,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000238,0.000265,0.000000,0.027670,0.071412,0.000000,0.023724,0.044007,0.000000,0.075330,0.000000,0.146583,0.000132,0.000000,0.024757,0.091482,0.000000,0.000026,0.063256,0.081447
4,0.256804,0.256804,0.071916,0.085048,0.007599,0.074721,0.000026,0.000000,0.038738,0.043212,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.001695,0.000291,0.000000,0.027670,0.071412,0.000000,0.020415,0.034951,0.000000,0.075569,0.000000,0.146557,0.003310,0.000000,0.024572,0.091614,0.000000,0.000185,0.063230,0.081447
9,0.260012,0.260012,0.072621,0.085048,0.007599,0.074907,0.000000,0.000000,0.038738,0.041624,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.024386,0.071412,0.000000,0.023539,0.038234,0.000000,0.075569,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
10,0.259398,0.259398,0.072326,0.085048,0.007599,0.074907,0.000000,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
26,0.258083,0.258083,0.072534,0.085048,0.007599,0.074695,0.000000,0.000000,0.029682,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000238,0.000265,0.000000,0.027670,0.071412,0.000000,0.023724,0.044007,0.000000,0.075330,0.000000,0.146583,0.000132,0.000000,0.024757,0.091482,0.000000,0.000026,0.063256,0.081447
19,0.259431,0.259431,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
10,0.259398,0.259398,0.072326,0.085048,0.007599,0.074907,0.000000,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075569,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
2,0.258083,0.258083,0.072535,0.085048,0.007599,0.074695,0.000000,0.000000,0.029682,0.044907,0.000000,0.002648,0.105092,0.000000,0.000000,0.000000,0.000238,0.000265,0.000000,0.027670,0.071412,0.000000,0.023724,0.044007,0.000000,0.075330,0.000000,0.146583,0.000159,0.000000,0.024757,0.091482,0.000000,0.000026,0.063256,0.081420
9,0.259431,0.259431,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
20,0.259431,0.259431,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
29,0.259425,0.259425,0.072331,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075383,0.000000,0.146530,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
17,0.259432,0.259432,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027643,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000026,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
4,0.259431,0.259431,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
20,0.259431,0.259431,0.072332,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
4,0.260602,0.260602,0.072885,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.028067,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.013557,0.000000,0.063256,0.081447
7,0.260320,0.260320,0.073009,0.085048,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.094898,0.001695,0.000000,0.063256,0.081447
28,0.259905,0.259905,0.072410,0.085048,0.007546,0.074907,0.003522,0.000026,0.038738,0.041624,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027723,0.071412,0.000265,0.023539,0.034686,0.000000,0.072074,0.000000,0.146530,0.000000,0.000000,0.024757,0.094898,0.000000,0.000000,0.063256,0.081447
7,0.281577,0.281577,0.076467,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
4,0.260602,0.260602,0.072885,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.028067,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.013557,0.000000,0.063256,0.081447
16,0.260329,0.260329,0.073016,0.085048,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080547,0.000000,0.023460,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.094898,0.001695,0.000000,0.063256,0.081447
9,0.281577,0.281577,0.076467,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
7,0.279068,0.279068,0.075838,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105012,0.019303,0.000000,0.000000,0.000000,0.000318,0.000000,0.027670,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.043954,0.081447
4,0.260602,0.260602,0.072885,0.085048,0.007599,0.074907,0.000212,0.000026,0.038738,0.028067,0.000000,0.002648,0.105065,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.071412,0.000000,0.023539,0.034951,0.000000,0.075357,0.000000,0.146557,0.000000,0.000000,0.024757,0.094898,0.013557,0.000000,0.063256,0.081447
9,0.281881,0.281881,0.076650,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
25,0.281610,0.281610,0.076484,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000662,0.027008,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
3,0.281577,0.281577,0.076467,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
23,0.281890,0.281890,0.076652,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080361,0.000000,0.023539,0.035057,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
9,0.281881,0.281881,0.076650,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
5,0.281753,0.281753,0.076605,0.058596,0.007599,0.074827,0.000026,0.000185,0.039373,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080467,0.000000,0.023539,0.034951,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024122,0.121349,0.001695,0.000000,0.063256,0.081447
21,0.292038,0.292038,0.077183,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.015781,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
11,0.284987,0.284987,0.079010,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080361,0.000000,0.023539,0.035057,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.020997,0.000000,0.072126,0.053274
23,0.281890,0.281890,0.076652,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080361,0.000000,0.023539,0.035057,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.001695,0.000000,0.063256,0.081447
27,0.292038,0.292038,0.077183,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.015781,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
21,0.292038,0.292038,0.077183,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.015781,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
17,0.285032,0.285032,0.079028,0.058596,0.007599,0.074827,0.000026,0.000185,0.038738,0.019011,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.013557,0.000291,0.000000,0.027511,0.080361,0.000000,0.023301,0.035057,0.000000,0.073874,0.000000,0.146557,0.000000,0.000079,0.024757,0.121349,0.020997,0.000026,0.072365,0.053248
0,0.295819,0.295819,0.079090,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.078587,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.042233,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
21,0.292038,0.292038,0.077183,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.015781,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
28,0.292035,0.292035,0.077182,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105039,0.000000,0.000000,0.000000,0.000026,0.000291,0.000000,0.027670,0.080441,0.000000,0.023539,0.015781,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
28,0.297000,0.297000,0.078050,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105012,0.000000,0.000000,0.000000,0.000026,0.000291,0.000000,0.027670,0.080441,0.000000,0.023539,0.015781,0.000000,0.053115,0.000000,0.161596,0.000000,0.000106,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
10,0.295856,0.295856,0.079126,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.078587,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027008,0.080467,0.000000,0.023539,0.042233,0.000000,0.073874,0.000000,0.140837,0.000000,0.000741,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
0,0.295845,0.295845,0.079094,0.058596,0.006884,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.078587,0.000000,0.000000,0.000000,0.000000,0.000291,0.000000,0.027670,0.080467,0.000000,0.023539,0.042233,0.000000,0.073874,0.000000,0.140837,0.000000,0.000079,0.024757,0.140520,0.007414,0.000715,0.063256,0.081447
3,0.297000,0.297000,0.078050,0.058570,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002674,0.105012,0.000000,0.000000,0.000000,0.000026,0.000291,0.000000,0.027670,0.080441,0.000000,0.023539,0.015781,0.000000,0.053115,0.000000,0.161596,0.000000,0.000106,0.024757,0.140520,0.007414,0.000000,0.063256,0.081447
28,0.296949,0.296949,0.078019,0.058596,0.007599,0.074827,0.000026,0.000026,0.038738,0.032568,0.000000,0.002648,0.105012,0.000000,0.000000,0.000000,0.000026,0.000291,0.000000,0.027670,0.080202,0.000000,0.023539,0.015516,0.000000,0.053115,0.000000,0.161596,0.000265,0.000106,0.024757,0.140520,0.007652,0.000000,0.063256,0.081447
