id,Skewness,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
29,0.000371,0.131955,0.052218,0.024640,0.005004,0.078892,0.022989,0.042939,0.074187,0.027345,0.044068,0.028840,0.026314,0.011712,0.033438,0.036998,0.020472,0.004282,0.068639,0.012420,0.003220,0.006318,0.006152,0.008195,0.150204,0.004828,0.022510,0.007234,0.024166,0.096470,0.003311,0.002014,0.001939,0.003548,0.081873,0.014838
17,0.000364,0.131104,0.051587,0.024638,0.005005,0.078949,0.022973,0.044010,0.074117,0.027212,0.044209,0.028606,0.026003,0.011714,0.042982,0.036851,0.020494,0.004281,0.068658,0.012428,0.003614,0.006601,0.006047,0.008257,0.151007,0.005108,0.022469,0.007298,0.024137,0.085057,0.003311,0.002013,0.001955,0.003568,0.081873,0.014556
29,0.000382,0.132268,0.052581,0.024640,0.005004,0.078892,0.022989,0.042939,0.074187,0.027108,0.044068,0.028840,0.026314,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008356,0.150204,0.004828,0.022510,0.007234,0.024006,0.096470,0.003311,0.002014,0.001939,0.003548,0.081873,0.014838
25,0.000381,0.129614,0.050862,0.024073,0.005041,0.080903,0.023545,0.045067,0.076439,0.026763,0.038263,0.027644,0.025852,0.011741,0.050475,0.036731,0.020177,0.004238,0.066615,0.012821,0.008370,0.006353,0.006448,0.007644,0.165398,0.004801,0.022227,0.006238,0.024072,0.063797,0.002912,0.002026,0.001625,0.003616,0.083235,0.014851
21,0.000368,0.131316,0.051780,0.024668,0.005300,0.079218,0.022672,0.043398,0.074511,0.027148,0.044603,0.028672,0.026131,0.011712,0.037688,0.037316,0.020359,0.004272,0.068702,0.012518,0.005195,0.006231,0.006197,0.008086,0.152947,0.004808,0.022499,0.007025,0.024121,0.086891,0.003294,0.002020,0.001870,0.003353,0.081736,0.014839
29,0.000382,0.132268,0.052581,0.024640,0.005004,0.078892,0.022989,0.042939,0.074187,0.027108,0.044068,0.028840,0.026314,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008356,0.150204,0.004828,0.022510,0.007234,0.024006,0.096470,0.003311,0.002014,0.001939,0.003548,0.081873,0.014838
25,0.000381,0.129615,0.050860,0.024073,0.005041,0.080903,0.023545,0.045067,0.076439,0.026763,0.038263,0.027644,0.025852,0.011741,0.050402,0.036731,0.020177,0.004310,0.066615,0.012821,0.008370,0.006353,0.006448,0.007644,0.165398,0.004801,0.022227,0.006238,0.024072,0.063797,0.002912,0.002026,0.001625,0.003616,0.083235,0.014851
21,0.000368,0.131316,0.051780,0.024668,0.005300,0.079218,0.022672,0.043398,0.074511,0.027148,0.044603,0.028672,0.026131,0.011712,0.037688,0.037316,0.020359,0.004272,0.068702,0.012518,0.005195,0.006231,0.006197,0.008086,0.152947,0.004808,0.022499,0.007025,0.024121,0.086891,0.003294,0.002020,0.001870,0.003353,0.081736,0.014839
25,0.000381,0.129615,0.050860,0.024073,0.005041,0.080903,0.023545,0.045067,0.076439,0.026763,0.038263,0.027644,0.025852,0.011741,0.050402,0.036731,0.020177,0.004310,0.066615,0.012821,0.008370,0.006353,0.006448,0.007644,0.165398,0.004801,0.022227,0.006238,0.024072,0.063797,0.002912,0.002026,0.001625,0.003616,0.083235,0.014851
29,0.000380,0.132230,0.052556,0.024640,0.005900,0.078892,0.022989,0.042939,0.074187,0.027108,0.044068,0.028840,0.025418,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008356,0.150204,0.004828,0.022510,0.007234,0.024006,0.096470,0.003311,0.002014,0.001939,0.003548,0.081873,0.014838
21,0.000368,0.131317,0.051780,0.024668,0.005300,0.079218,0.022672,0.043398,0.074511,0.027148,0.044603,0.028672,0.026131,0.011712,0.037688,0.037316,0.020394,0.004272,0.068702,0.012482,0.005195,0.006231,0.006197,0.008086,0.152947,0.004808,0.022499,0.007025,0.024121,0.086891,0.003294,0.002020,0.001870,0.003353,0.081736,0.014839
29,0.000380,0.132421,0.052530,0.024640,0.005900,0.078892,0.022989,0.042939,0.074187,0.027844,0.044068,0.028840,0.025418,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008356,0.150204,0.004828,0.022510,0.007234,0.023270,0.094746,0.003311,0.002014,0.001939,0.003548,0.083597,0.014838
6,0.000377,0.130029,0.051072,0.024252,0.005029,0.080283,0.023364,0.044732,0.075703,0.026905,0.040148,0.025362,0.025900,0.011743,0.050809,0.036769,0.020278,0.004301,0.067262,0.012696,0.006863,0.006432,0.006321,0.007828,0.160837,0.004898,0.022304,0.006574,0.024093,0.070536,0.003039,0.002022,0.001557,0.003601,0.082803,0.014757
25,0.000371,0.133402,0.051310,0.024073,0.005041,0.080903,0.023545,0.040480,0.076439,0.026763,0.038263,0.027644,0.025852,0.011741,0.050402,0.036731,0.020177,0.004310,0.066615,0.012821,0.008370,0.006353,0.006448,0.007644,0.165398,0.004801,0.022227,0.006238,0.024072,0.063797,0.002912,0.006613,0.001625,0.003616,0.083235,0.014851
22,0.000381,0.132383,0.052463,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035232,0.023915,0.020458,0.004297,0.068636,0.025513,0.003353,0.006539,0.006138,0.009548,0.150439,0.004866,0.022487,0.007573,0.023418,0.092733,0.002988,0.002014,0.001866,0.002353,0.083306,0.014785
29,0.000381,0.132480,0.052561,0.024640,0.005584,0.078892,0.022989,0.042939,0.074187,0.027844,0.044068,0.028840,0.025418,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008671,0.150204,0.004828,0.022510,0.007234,0.023270,0.094746,0.003311,0.002014,0.001939,0.003548,0.083597,0.014838
13,0.000378,0.131129,0.051799,0.024668,0.005289,0.079217,0.022674,0.043394,0.074507,0.027149,0.044599,0.028672,0.026130,0.007908,0.037720,0.037312,0.020395,0.004271,0.068701,0.012482,0.005182,0.006234,0.006196,0.008088,0.156743,0.004808,0.022499,0.007027,0.024121,0.086888,0.003294,0.002020,0.001872,0.003354,0.081737,0.014848
22,0.000381,0.132383,0.052463,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035232,0.023915,0.020458,0.004297,0.068636,0.025513,0.003353,0.006539,0.006138,0.009548,0.150439,0.004866,0.022487,0.007573,0.023418,0.092733,0.002988,0.002014,0.001866,0.002353,0.083306,0.014785
29,0.000381,0.132480,0.052561,0.024640,0.005584,0.078892,0.022989,0.042939,0.074187,0.027844,0.044068,0.028840,0.025418,0.011712,0.033438,0.021223,0.020472,0.004282,0.068639,0.028195,0.003220,0.006555,0.006152,0.008671,0.150204,0.004828,0.022510,0.007234,0.023270,0.094746,0.003311,0.002014,0.001939,0.003548,0.083597,0.014838
13,0.000378,0.131129,0.051799,0.024668,0.005289,0.079217,0.022674,0.043394,0.074507,0.027149,0.044599,0.028673,0.026130,0.007907,0.037720,0.037312,0.020395,0.004271,0.068701,0.012482,0.005182,0.006234,0.006196,0.008088,0.156743,0.004808,0.022499,0.007027,0.024121,0.086888,0.003294,0.002020,0.001872,0.003354,0.081737,0.014848
22,0.000381,0.132383,0.052463,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035232,0.023915,0.020458,0.004297,0.068636,0.025513,0.003353,0.006539,0.006138,0.009548,0.150439,0.004866,0.022487,0.007573,0.023418,0.092733,0.002988,0.002014,0.001866,0.002353,0.083306,0.014785
29,0.000378,0.132497,0.052533,0.022900,0.005584,0.078892,0.023172,0.042939,0.074187,0.027844,0.044068,0.028840,0.025418,0.011712,0.033438,0.021223,0.020288,0.004282,0.068639,0.028195,0.003220,0.006555,0.007892,0.008671,0.150204,0.004828,0.022510,0.007234,0.023270,0.094746,0.003311,0.002014,0.001939,0.003548,0.083597,0.014838
19,0.000378,0.131268,0.051833,0.024668,0.005289,0.079217,0.022674,0.043394,0.074507,0.027149,0.044599,0.028673,0.026130,0.007907,0.037720,0.037312,0.020395,0.003869,0.068701,0.012482,0.005182,0.006234,0.006196,0.008088,0.156743,0.004808,0.022499,0.007430,0.024121,0.086888,0.003294,0.002020,0.001872,0.003354,0.081737,0.014848
22,0.000381,0.132364,0.052460,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035848,0.023915,0.020458,0.004297,0.068636,0.024897,0.003353,0.006539,0.006138,0.009548,0.150439,0.004866,0.022487,0.007573,0.023418,0.092733,0.002988,0.002014,0.001866,0.002353,0.083306,0.014785
18,0.000380,0.132133,0.052225,0.024452,0.005886,0.078989,0.024882,0.043331,0.074477,0.027501,0.044243,0.028553,0.025611,0.011730,0.037221,0.025555,0.020547,0.004274,0.068616,0.022310,0.004722,0.006329,0.006126,0.008207,0.152669,0.004818,0.022492,0.007063,0.023575,0.087603,0.003286,0.001894,0.001877,0.003419,0.082898,0.014842
19,0.000378,0.131267,0.051835,0.024668,0.005289,0.079217,0.022674,0.043394,0.074507,0.027149,0.044599,0.028673,0.026130,0.007907,0.037720,0.037312,0.020395,0.003869,0.068701,0.012482,0.005182,0.006379,0.006196,0.008088,0.156743,0.004808,0.022499,0.007430,0.024121,0.086888,0.003294,0.002020,0.001872,0.003208,0.081737,0.014848
22,0.000381,0.132363,0.052460,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035848,0.023915,0.020458,0.004297,0.068636,0.024897,0.003353,0.006539,0.006138,0.009548,0.150439,0.004866,0.022487,0.007567,0.023418,0.092733,0.002988,0.002014,0.001866,0.002360,0.083306,0.014785
18,0.000379,0.132113,0.052211,0.024452,0.005886,0.078757,0.024882,0.043331,0.074477,0.027501,0.044243,0.028553,0.025611,0.011962,0.037221,0.025555,0.020547,0.004274,0.068616,0.022310,0.004722,0.006329,0.006126,0.008207,0.152669,0.004818,0.022492,0.007063,0.023575,0.087603,0.003286,0.001894,0.001877,0.003419,0.082898,0.014842
3,0.000379,0.131506,0.051961,0.024654,0.005230,0.079188,0.022713,0.043297,0.074376,0.027183,0.044564,0.028671,0.024059,0.008762,0.037814,0.036259,0.020357,0.004275,0.068692,0.013562,0.005196,0.006114,0.006186,0.010110,0.156028,0.004994,0.022481,0.007028,0.024193,0.086764,0.003293,0.002026,0.001868,0.003359,0.081861,0.014843
22,0.000383,0.132357,0.052472,0.024640,0.005746,0.078888,0.022992,0.043145,0.074191,0.027752,0.044106,0.028847,0.025523,0.011712,0.035848,0.023915,0.020458,0.004297,0.068636,0.024264,0.003353,0.006539,0.006138,0.009548,0.151072,0.004866,0.022487,0.007567,0.023418,0.092733,0.002988,0.002014,0.001866,0.002360,0.083306,0.014785
18,0.000379,0.132118,0.052214,0.024452,0.005886,0.078757,0.024882,0.043331,0.074477,0.027501,0.044243,0.028553,0.025611,0.012048,0.037221,0.025555,0.020547,0.004188,0.068616,0.022310,0.004722,0.006329,0.006126,0.008207,0.152669,0.004818,0.022492,0.007063,0.023575,0.087603,0.003286,0.001894,0.001877,0.003419,0.082898,0.014842
3,0.000379,0.131519,0.051963,0.024654,0.005230,0.079188,0.022713,0.043297,0.074376,0.027183,0.044564,0.028671,0.024059,0.008762,0.037799,0.036259,0.020357,0.004275,0.068692,0.013562,0.005196,0.006114,0.006186,0.010110,0.156028,0.004994,0.022481,0.007028,0.024193,0.086764,0.003293,0.002041,0.001868,0.003359,0.081861,0.014843
26,0.000383,0.135215,0.053267,0.023368,0.005511,0.078975,0.033126,0.042994,0.068928,0.027659,0.044215,0.028936,0.025603,0.012040,0.034685,0.024164,0.020315,0.004279,0.068656,0.013975,0.006238,0.006232,0.007439,0.008516,0.151930,0.004897,0.022507,0.007196,0.021040,0.092563,0.003287,0.002017,0.007335,0.003494,0.083038,0.014841
29,0.000380,0.132704,0.052627,0.021756,0.005584,0.078892,0.023172,0.042939,0.074187,0.027844,0.044068,0.029033,0.025418,0.011712,0.033438,0.021223,0.020288,0.004282,0.068639,0.028195,0.003253,0.006362,0.007892,0.009816,0.150204,0.004795,0.022510,0.007260,0.023270,0.094746,0.003284,0.002014,0.001939,0.003548,0.083597,0.014838
23,0.000379,0.131427,0.051889,0.024635,0.005279,0.079226,0.023667,0.043230,0.074274,0.027454,0.044309,0.028534,0.026028,0.008304,0.038093,0.035490,0.020787,0.004281,0.068617,0.014259,0.005110,0.005087,0.006191,0.008135,0.156366,0.005190,0.022454,0.007021,0.024056,0.086446,0.003374,0.002024,0.001853,0.003385,0.082001,0.014839
14,0.000380,0.132732,0.052581,0.022251,0.005639,0.078868,0.023486,0.042299,0.074768,0.027781,0.044100,0.028945,0.025453,0.011774,0.033604,0.022018,0.020336,0.004265,0.068635,0.027115,0.003523,0.006356,0.007567,0.009353,0.150656,0.004800,0.022507,0.007224,0.023493,0.093435,0.003284,0.001992,0.001928,0.003524,0.084181,0.014839
18,0.000380,0.132126,0.052220,0.024635,0.005703,0.078757,0.024882,0.043272,0.074477,0.027501,0.044243,0.028553,0.025611,0.012048,0.037221,0.025555,0.020547,0.004188,0.068616,0.022310,0.004782,0.006329,0.006126,0.008207,0.152669,0.004818,0.022492,0.007063,0.023575,0.087603,0.003286,0.001894,0.001877,0.003419,0.082898,0.014842
22,0.000380,0.132680,0.052614,0.021804,0.005579,0.078898,0.023164,0.042951,0.074193,0.027833,0.044076,0.029027,0.025461,0.011652,0.033511,0.021484,0.020290,0.004275,0.068640,0.027939,0.003285,0.006363,0.007863,0.009787,0.150311,0.004796,0.022510,0.007263,0.023284,0.094609,0.003284,0.002015,0.001938,0.003511,0.083567,0.014838
23,0.000382,0.130310,0.051455,0.024635,0.005278,0.071938,0.023389,0.043230,0.073154,0.027454,0.044309,0.028534,0.026028,0.008305,0.039232,0.034350,0.020787,0.005401,0.068617,0.014538,0.005110,0.005087,0.006191,0.008135,0.163654,0.005190,0.022454,0.007021,0.024056,0.086446,0.003320,0.002024,0.001853,0.003440,0.082001,0.014839
14,0.000380,0.132732,0.052581,0.022251,0.005639,0.078868,0.023486,0.042299,0.074768,0.027781,0.044100,0.028945,0.025453,0.011774,0.033604,0.022018,0.020336,0.004265,0.068635,0.027115,0.003523,0.006356,0.007567,0.009353,0.150656,0.004800,0.022507,0.007224,0.023493,0.093435,0.003284,0.001992,0.001928,0.003524,0.084181,0.014839
19,0.000380,0.132606,0.052507,0.022718,0.005652,0.078846,0.023760,0.042490,0.074758,0.027726,0.044128,0.028868,0.025484,0.011828,0.034314,0.022712,0.020377,0.004250,0.068631,0.026172,0.003770,0.006351,0.007285,0.009081,0.151051,0.004803,0.022504,0.007193,0.023509,0.092291,0.003285,0.001973,0.001918,0.003503,0.083929,0.014839
25,0.000390,0.132779,0.052279,0.024658,0.004974,0.078961,0.028098,0.043613,0.074782,0.027165,0.044520,0.023449,0.026101,0.008491,0.037814,0.036758,0.020354,0.003900,0.068653,0.012985,0.005171,0.006376,0.006195,0.008964,0.156589,0.004824,0.022494,0.007400,0.024091,0.085715,0.003286,0.002057,0.002128,0.003212,0.081640,0.014585
23,0.000382,0.130316,0.051457,0.024635,0.005278,0.071938,0.023389,0.043230,0.073154,0.027454,0.044388,0.028534,0.026028,0.008305,0.039232,0.034350,0.020787,0.005321,0.068617,0.014538,0.005110,0.005087,0.006191,0.008135,0.163654,0.005190,0.022454,0.007021,0.024056,0.086446,0.003320,0.002024,0.001844,0.003440,0.082001,0.014848
1,0.000381,0.131941,0.052218,0.024296,0.005579,0.078554,0.022979,0.043106,0.075306,0.027542,0.044049,0.028674,0.025688,0.011390,0.036840,0.027760,0.019428,0.004275,0.068598,0.021861,0.003426,0.006337,0.006357,0.009054,0.152509,0.005039,0.022464,0.007345,0.023644,0.090252,0.003117,0.002034,0.002346,0.002360,0.082988,0.014804
2,0.000390,0.132767,0.052278,0.024654,0.004993,0.078957,0.028027,0.043607,0.074775,0.027172,0.044557,0.023557,0.026091,0.008563,0.037803,0.036530,0.020358,0.003907,0.068652,0.013131,0.005161,0.006374,0.006193,0.008948,0.156508,0.004824,0.022494,0.007393,0.024080,0.085755,0.003286,0.002054,0.002122,0.003216,0.081666,0.014590
13,0.000389,0.132601,0.052226,0.024658,0.004974,0.078953,0.027439,0.043613,0.074790,0.027165,0.044520,0.024114,0.026101,0.008490,0.037813,0.036763,0.020354,0.003900,0.068653,0.013018,0.005172,0.006376,0.006195,0.008991,0.156591,0.004784,0.022513,0.007381,0.024091,0.085687,0.003286,0.002057,0.002136,0.003212,0.081633,0.014576
17,0.000386,0.132311,0.052138,0.024658,0.004973,0.078938,0.026304,0.043614,0.074805,0.027165,0.044521,0.025259,0.025784,0.008804,0.037812,0.036770,0.020354,0.003899,0.068653,0.013076,0.005172,0.006376,0.006195,0.009038,0.156594,0.004717,0.022494,0.007400,0.024091,0.085640,0.003286,0.002057,0.002151,0.003212,0.081623,0.014562
2,0.000390,0.132767,0.052278,0.024654,0.004993,0.078957,0.028027,0.043607,0.074775,0.027172,0.044557,0.023557,0.026091,0.008563,0.037803,0.036530,0.020358,0.003907,0.068652,0.013131,0.005161,0.006374,0.006193,0.008948,0.156508,0.004824,0.022494,0.007393,0.024080,0.085755,0.003286,0.002054,0.002122,0.003216,0.081666,0.014590
13,0.000389,0.132601,0.052226,0.024658,0.004974,0.078953,0.027439,0.043613,0.074790,0.027165,0.044520,0.024114,0.026101,0.008490,0.037813,0.036763,0.020354,0.003900,0.068653,0.013018,0.005172,0.006376,0.006195,0.008991,0.156591,0.004784,0.022513,0.007381,0.024091,0.085687,0.003286,0.002057,0.002136,0.003212,0.081633,0.014576
8,0.000387,0.132533,0.052257,0.024562,0.005144,0.078853,0.026726,0.043478,0.074912,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004879,0.022486,0.007380,0.023968,0.086914,0.003234,0.002049,0.002180,0.002995,0.081762,0.014645
8,0.000389,0.132557,0.052289,0.023161,0.005144,0.078853,0.026726,0.043478,0.076313,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004879,0.022486,0.007269,0.023968,0.086914,0.003345,0.002049,0.002180,0.002995,0.081762,0.014645
13,0.000389,0.132586,0.052222,0.024658,0.004974,0.078953,0.027383,0.043669,0.074790,0.027165,0.044520,0.024114,0.026101,0.008490,0.037813,0.036763,0.020354,0.003900,0.068653,0.013018,0.005172,0.006376,0.006195,0.008991,0.156591,0.004784,0.022513,0.007381,0.024091,0.085687,0.003286,0.002057,0.002136,0.003212,0.081633,0.014576
29,0.000387,0.132533,0.052257,0.024562,0.005144,0.078853,0.026726,0.043478,0.074912,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004879,0.022486,0.007380,0.023968,0.086914,0.003234,0.002049,0.002180,0.002995,0.081762,0.014645
13,0.000389,0.132586,0.052222,0.024658,0.004974,0.078953,0.027383,0.043669,0.074790,0.027165,0.044520,0.024114,0.026101,0.008490,0.037813,0.036763,0.020354,0.003900,0.068653,0.013018,0.005172,0.006376,0.006195,0.008991,0.156591,0.004784,0.022513,0.007381,0.024091,0.085687,0.003286,0.002057,0.002136,0.003212,0.081633,0.014576
8,0.000388,0.132566,0.052286,0.023161,0.005871,0.078853,0.026726,0.043478,0.076313,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004879,0.021759,0.007269,0.023968,0.086914,0.003345,0.002049,0.002180,0.002995,0.081762,0.014645
29,0.000387,0.132533,0.052256,0.024562,0.005144,0.078853,0.026726,0.043478,0.074912,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004812,0.022486,0.007380,0.023968,0.086914,0.003234,0.002049,0.002247,0.002995,0.081762,0.014645
13,0.000390,0.132750,0.052261,0.024658,0.004471,0.078953,0.027383,0.043669,0.074790,0.027165,0.044520,0.024114,0.026101,0.008490,0.037813,0.036763,0.020354,0.003900,0.068653,0.013018,0.005172,0.006376,0.006195,0.008991,0.156591,0.004784,0.022513,0.007884,0.024091,0.085687,0.003286,0.002057,0.002136,0.003212,0.081633,0.014576
18,0.000388,0.132516,0.052195,0.024660,0.004968,0.078909,0.027335,0.043667,0.074790,0.027166,0.044520,0.024165,0.026095,0.008498,0.037813,0.036752,0.020354,0.003900,0.068653,0.013029,0.005171,0.006376,0.006459,0.008992,0.156587,0.004782,0.022776,0.007424,0.023828,0.085687,0.003028,0.002057,0.002136,0.003212,0.081632,0.014576
8,0.000388,0.132566,0.052286,0.023161,0.005871,0.078853,0.026726,0.043478,0.076313,0.027267,0.044426,0.024876,0.025987,0.009292,0.037463,0.034269,0.020118,0.004001,0.068638,0.015382,0.004806,0.006609,0.006235,0.008984,0.155478,0.004879,0.021759,0.007269,0.023968,0.086914,0.003345,0.002049,0.002180,0.002995,0.081762,0.014645
1,0.000389,0.132655,0.052236,0.024659,0.004745,0.078929,0.027522,0.043668,0.074790,0.027165,0.044520,0.024142,0.026098,0.008494,0.037813,0.036757,0.020354,0.003900,0.068653,0.013024,0.005171,0.006211,0.006340,0.008992,0.156589,0.004783,0.022658,0.007630,0.023946,0.085687,0.003144,0.002057,0.002136,0.003212,0.081633,0.014576
7,0.000389,0.132644,0.052231,0.024659,0.004694,0.078933,0.027362,0.043668,0.074790,0.027165,0.044520,0.024137,0.026098,0.008493,0.037813,0.036758,0.020354,0.003900,0.068653,0.013023,0.005171,0.006376,0.006313,0.008992,0.156589,0.004783,0.022631,0.007677,0.023973,0.085687,0.003170,0.002057,0.002136,0.003212,0.081633,0.014576
18,0.000388,0.132516,0.052195,0.024660,0.004968,0.078909,0.027335,0.043667,0.074790,0.027166,0.044520,0.024165,0.026095,0.008496,0.037813,0.036752,0.020354,0.003900,0.068653,0.013029,0.005171,0.006376,0.006459,0.008992,0.156587,0.004782,0.022776,0.007426,0.023828,0.085687,0.003028,0.002057,0.002136,0.003212,0.081632,0.014576
1,0.000389,0.132656,0.052237,0.024659,0.004762,0.078929,0.027522,0.043668,0.074790,0.027165,0.044520,0.024142,0.026098,0.008494,0.037813,0.036757,0.020354,0.003900,0.068636,0.013024,0.005202,0.006211,0.006340,0.008992,0.156589,0.004783,0.022658,0.007630,0.023946,0.085687,0.003144,0.002057,0.002136,0.003182,0.081633,0.014576
7,0.000389,0.132644,0.052231,0.024659,0.004694,0.078933,0.027362,0.043668,0.074790,0.027165,0.044520,0.024137,0.026098,0.008493,0.037813,0.036758,0.020354,0.003900,0.068653,0.013023,0.005171,0.006376,0.006313,0.008992,0.156589,0.004783,0.022631,0.007677,0.023973,0.085687,0.003170,0.002057,0.002136,0.003212,0.081633,0.014576
18,0.000388,0.132515,0.052195,0.024660,0.004968,0.078909,0.027335,0.043667,0.074790,0.027166,0.044520,0.024165,0.026095,0.008496,0.037813,0.036752,0.020321,0.003934,0.068653,0.013029,0.005171,0.006376,0.006459,0.008992,0.156587,0.004782,0.022776,0.007426,0.023828,0.085687,0.003028,0.002057,0.002136,0.003212,0.081632,0.014576
1,0.000389,0.132656,0.052237,0.024659,0.004762,0.078929,0.027522,0.043668,0.074790,0.027165,0.044520,0.024142,0.026098,0.008494,0.037813,0.036757,0.020354,0.003900,0.068636,0.013024,0.005202,0.006211,0.006340,0.008992,0.156589,0.004783,0.022658,0.007630,0.023946,0.085687,0.003144,0.002057,0.002136,0.003182,0.081633,0.014576
17,0.000389,0.132652,0.052235,0.024659,0.004739,0.078930,0.027468,0.043668,0.074790,0.027165,0.044520,0.024141,0.026098,0.008494,0.037813,0.036757,0.020354,0.003900,0.068642,0.013024,0.005192,0.006266,0.006331,0.008992,0.156589,0.004783,0.022649,0.007646,0.023955,0.085687,0.003153,0.002057,0.002136,0.003192,0.081633,0.014576
28,0.000389,0.132648,0.052233,0.024659,0.004717,0.078932,0.027415,0.043668,0.074790,0.027165,0.044520,0.024139,0.026098,0.008494,0.037813,0.036758,0.020354,0.003900,0.068647,0.013024,0.005182,0.006321,0.006322,0.008992,0.156589,0.004783,0.022640,0.007662,0.023964,0.085687,0.003161,0.002057,0.002136,0.003202,0.081633,0.014576
26,0.000391,0.132677,0.052405,0.022028,0.005144,0.078853,0.026725,0.043478,0.074912,0.027268,0.044426,0.024877,0.025987,0.009294,0.037463,0.034268,0.020118,0.004001,0.068638,0.015383,0.004806,0.006609,0.006236,0.008984,0.155477,0.004812,0.022486,0.007380,0.023968,0.089448,0.003234,0.002049,0.002247,0.002995,0.081760,0.014645
29,0.000391,0.132817,0.052446,0.024813,0.004977,0.078899,0.026884,0.043572,0.074849,0.027215,0.044475,0.024698,0.026035,0.008936,0.033984,0.035544,0.020119,0.004035,0.068644,0.014181,0.005001,0.006464,0.006240,0.008912,0.155970,0.004869,0.023030,0.007510,0.023501,0.089925,0.003209,0.002053,0.002164,0.003106,0.081586,0.014603
17,0.000389,0.132652,0.052235,0.024659,0.004739,0.078930,0.027468,0.043668,0.074790,0.027165,0.044520,0.024141,0.026098,0.008494,0.037813,0.036757,0.020354,0.003900,0.068642,0.013024,0.005192,0.006266,0.006331,0.008992,0.156589,0.004783,0.022649,0.007646,0.023955,0.085687,0.003153,0.002057,0.002136,0.003192,0.081633,0.014576
3,0.000397,0.134216,0.052720,0.024646,0.005893,0.078909,0.035632,0.035350,0.074792,0.026141,0.044519,0.024286,0.026094,0.008506,0.037488,0.036729,0.021052,0.003901,0.068653,0.013053,0.005489,0.006376,0.006457,0.008993,0.156577,0.004782,0.022773,0.007423,0.023843,0.085698,0.003032,0.001357,0.002137,0.003210,0.081635,0.014576
26,0.000392,0.132785,0.052457,0.022028,0.005144,0.078853,0.026725,0.043478,0.074912,0.027268,0.044426,0.024877,0.025229,0.009294,0.037463,0.034268,0.020118,0.004001,0.068638,0.015383,0.004806,0.006609,0.006236,0.009742,0.155477,0.004812,0.022486,0.007380,0.023968,0.089448,0.003234,0.002049,0.002247,0.002995,0.081760,0.014645
27,0.000391,0.133073,0.052253,0.024660,0.004914,0.078914,0.030188,0.043667,0.074790,0.027166,0.044520,0.024159,0.026096,0.008495,0.037813,0.036754,0.020329,0.003926,0.068650,0.013028,0.005176,0.006350,0.006429,0.008992,0.156588,0.004782,0.022746,0.007478,0.023858,0.082866,0.003058,0.002057,0.002136,0.003207,0.081632,0.014576
6,0.000397,0.133977,0.052641,0.024240,0.005776,0.078900,0.034248,0.036613,0.074810,0.026316,0.044504,0.024378,0.025960,0.008628,0.037484,0.036347,0.020907,0.003917,0.070891,0.013415,0.005383,0.006412,0.006422,0.009109,0.156406,0.004786,0.022728,0.007417,0.023862,0.084040,0.003063,0.001465,0.002154,0.003177,0.081655,0.014587
