79,410.807805,24.588670,0.238317,0.009692,-0.001389,0.310577,BRML3,0.411520,HGTX3,0.059044,JHSF3,0.352110,SAPR4,0.177326
49,509.465268,22.502093,0.218033,0.009689,-0.001423,0.246392,BRML3,0.322433,HGTX3,0.344964,JHSF3,0.209211,SAPR4,0.123392
39,616.089457,25.323527,0.248352,0.009807,-0.001540,0.206291,BRML3,0.355147,HGTX3,0.253116,JHSF3,0.242880,SAPR4,0.148856
54,632.662254,26.145096,0.253204,0.009685,-0.001547,0.204219,BRML3,0.365775,HGTX3,0.255703,JHSF3,0.216967,SAPR4,0.161556
11,620.446714,24.363987,0.244110,0.010019,-0.001549,0.199822,BRML3,0.388015,HGTX3,0.211105,JHSF3,0.265951,SAPR4,0.134929
63,618.874842,27.716519,0.267349,0.009646,-0.001605,0.211961,BRML3,0.358232,HGTX3,0.178925,JHSF3,0.261093,SAPR4,0.201749
64,675.855183,24.192393,0.254901,0.010536,-0.001640,0.175934,BRML3,0.322283,HGTX3,0.231430,JHSF3,0.306379,SAPR4,0.139907
99,679.645842,26.935681,0.271907,0.010095,-0.001667,0.185078,BRML3,0.369577,HGTX3,0.190550,JHSF3,0.255376,SAPR4,0.184498
74,325.020696,19.868988,0.231681,0.011660,-0.001669,0.324449,BRML3,0.209445,HGTX3,0.325411,JHSF3,0.394796,SAPR4,0.070347
17,450.308823,21.883028,0.240905,0.011009,-0.001678,0.249897,BRML3,0.305876,HGTX3,0.287263,JHSF3,0.304591,SAPR4,0.102270
60,800.815418,26.992236,0.271112,0.010044,-0.001685,0.157765,BRML3,0.336714,HGTX3,0.299932,JHSF3,0.178949,SAPR4,0.184405
71,612.455197,27.815558,0.276946,0.009957,-0.001692,0.209052,BRML3,0.337093,HGTX3,0.335897,JHSF3,0.128041,SAPR4,0.198969
55,571.411330,24.267681,0.260890,0.010751,-0.001744,0.204900,BRML3,0.265381,HGTX3,0.349477,JHSF3,0.240564,SAPR4,0.144578
85,823.618527,24.887173,0.270102,0.010853,-0.001762,0.141839,BRML3,0.269262,HGTX3,0.305352,JHSF3,0.266800,SAPR4,0.158585
33,510.849266,22.373995,0.254180,0.011361,-0.001762,0.215726,BRML3,0.178369,HGTX3,0.373420,JHSF3,0.331969,SAPR4,0.116243
59,449.609049,29.770479,0.299011,0.010044,-0.001787,0.287144,BRML3,0.349185,HGTX3,0.347374,JHSF3,0.062041,SAPR4,0.241401
25,493.302545,24.327174,0.268765,0.011048,-0.001827,0.232377,BRML3,0.316802,HGTX3,0.159808,JHSF3,0.372627,SAPR4,0.150764
31,885.203667,26.760156,0.287289,0.010736,-0.001832,0.135209,BRML3,0.329665,HGTX3,0.204087,JHSF3,0.271793,SAPR4,0.194455
12,667.946498,24.094946,0.269781,0.011197,-0.001833,0.169475,BRML3,0.250295,HGTX3,0.317728,JHSF3,0.299509,SAPR4,0.132468
40,982.470920,27.445421,0.290049,0.010568,-0.001852,0.124017,BRML3,0.315945,HGTX3,0.287506,JHSF3,0.191928,SAPR4,0.204621
51,934.458514,26.204174,0.288746,0.011019,-0.001865,0.124925,BRML3,0.313941,HGTX3,0.195586,JHSF3,0.301457,SAPR4,0.189016
94,525.665658,24.855525,0.290614,0.011692,-0.001906,0.209587,BRML3,0.280907,HGTX3,0.167622,JHSF3,0.377209,SAPR4,0.174262
29,987.509774,25.445812,0.286582,0.011262,-0.001908,0.115461,BRML3,0.276148,HGTX3,0.253351,JHSF3,0.292981,SAPR4,0.177520
72,574.485546,28.956115,0.306192,0.010574,-0.001927,0.214603,BRML3,0.317702,HGTX3,0.329781,JHSF3,0.115178,SAPR4,0.237339
24,1202.753229,26.709943,0.294547,0.011028,-0.001931,0.097414,BRML3,0.296795,HGTX3,0.255146,JHSF3,0.248678,SAPR4,0.199381
41,1118.380352,28.175285,0.307475,0.010913,-0.001981,0.106916,BRML3,0.220242,HGTX3,0.282429,JHSF3,0.268660,SAPR4,0.228669
96,1066.860640,27.986121,0.306271,0.010944,-0.001991,0.111660,BRML3,0.306628,HGTX3,0.156196,JHSF3,0.312142,SAPR4,0.225034
58,1419.122132,26.174448,0.301442,0.011517,-0.002031,0.079469,BRML3,0.267518,HGTX3,0.256285,JHSF3,0.277833,SAPR4,0.198364
50,668.355593,24.291423,0.293216,0.012071,-0.002049,0.159970,BRML3,0.215486,HGTX3,0.289278,JHSF3,0.327603,SAPR4,0.167633
78,412.180393,24.274726,0.303900,0.012519,-0.002052,0.252167,BRML3,0.236989,HGTX3,0.166841,JHSF3,0.353774,SAPR4,0.242396
26,827.425630,25.349467,0.301592,0.011897,-0.002064,0.131946,BRML3,0.246068,HGTX3,0.245761,JHSF3,0.320059,SAPR4,0.188113
98,332.882494,23.395780,0.304764,0.013026,-0.002069,0.300272,BRML3,0.209314,HGTX3,0.162088,JHSF3,0.462360,SAPR4,0.166237
36,466.004523,22.852563,0.290741,0.012722,-0.002115,0.217249,BRML3,0.161907,HGTX3,0.392539,JHSF3,0.299184,SAPR4,0.146370
73,623.893082,25.150386,0.308808,0.012278,-0.002117,0.170491,BRML3,0.235179,HGTX3,0.205337,JHSF3,0.367617,SAPR4,0.191868
75,2195.086426,27.264593,0.315066,0.011556,-0.002123,0.051733,BRML3,0.275510,HGTX3,0.279991,JHSF3,0.244679,SAPR4,0.199820
62,625.957110,29.976217,0.329881,0.011005,-0.002125,0.192648,BRML3,0.339807,HGTX3,0.201684,JHSF3,0.185777,SAPR4,0.272732
56,1465.686631,26.517658,0.315070,0.011882,-0.002152,0.075353,BRML3,0.302843,HGTX3,0.193029,JHSF3,0.289741,SAPR4,0.214388
38,510.733573,27.597335,0.319518,0.011578,-0.002168,0.222664,BRML3,0.218336,HGTX3,0.397777,JHSF3,0.151732,SAPR4,0.232155
16,730.460321,25.280865,0.308991,0.012222,-0.002196,0.146296,BRML3,0.219037,HGTX3,0.338934,JHSF3,0.270461,SAPR4,0.171568
19,718.101146,24.971730,0.310822,0.012447,-0.002232,0.146327,BRML3,0.143142,HGTX3,0.332984,JHSF3,0.290341,SAPR4,0.233533
13,1330.843592,27.650856,0.327129,0.011831,-0.002249,0.084100,BRML3,0.206844,HGTX3,0.295527,JHSF3,0.277985,SAPR4,0.219644
65,667.608587,28.861041,0.338542,0.011730,-0.002262,0.170540,BRML3,0.323373,HGTX3,0.152833,JHSF3,0.255997,SAPR4,0.267798
20,1794.640754,26.488248,0.323527,0.012214,-0.002262,0.060244,BRML3,0.234547,HGTX3,0.262897,JHSF3,0.281400,SAPR4,0.221156
83,905.223338,25.176073,0.316294,0.012563,-0.002265,0.115481,BRML3,0.194179,HGTX3,0.298809,JHSF3,0.228475,SAPR4,0.278538
84,654.730166,26.902871,0.331393,0.012318,-0.002271,0.164707,BRML3,0.268859,HGTX3,0.165719,JHSF3,0.330426,SAPR4,0.234997
32,1702.417465,28.369296,0.334396,0.011787,-0.002279,0.066346,BRML3,0.218603,HGTX3,0.234116,JHSF3,0.288557,SAPR4,0.258724
70,434.571732,26.597510,0.334976,0.012594,-0.002288,0.243358,BRML3,0.267933,HGTX3,0.273813,JHSF3,0.223194,SAPR4,0.235059
61,2303.954202,28.232614,0.335715,0.011891,-0.002298,0.048643,BRML3,0.367487,HGTX3,0.147903,JHSF3,0.228994,SAPR4,0.255616
28,1211.277824,26.153266,0.327182,0.012510,-0.002313,0.087381,BRML3,0.295855,HGTX3,0.283332,JHSF3,0.274617,SAPR4,0.146196
3,4262.099370,27.621582,0.335106,0.012132,-0.002323,0.025760,BRML3,0.260465,HGTX3,0.234705,JHSF3,0.257861,SAPR4,0.246969
88,2589.556587,27.852782,0.335355,0.012040,-0.002325,0.042729,BRML3,0.255646,HGTX3,0.268543,JHSF3,0.225814,SAPR4,0.249996
90,363.587640,25.312111,0.335518,0.013255,-0.002342,0.276462,BRML3,0.219993,HGTX3,0.142812,JHSF3,0.419273,SAPR4,0.217922
44,943.060220,25.612684,0.325403,0.012705,-0.002343,0.110363,BRML3,0.269823,HGTX3,0.105191,JHSF3,0.304336,SAPR4,0.320650
80,856.860753,29.138250,0.346064,0.011877,-0.002347,0.131960,BRML3,0.311631,HGTX3,0.179671,JHSF3,0.229970,SAPR4,0.278729
67,528.892761,28.004204,0.339684,0.012130,-0.002377,0.208329,BRML3,0.243974,HGTX3,0.272110,JHSF3,0.227803,SAPR4,0.256112
66,3065.105217,27.384394,0.338376,0.012357,-0.002389,0.035253,BRML3,0.273311,HGTX3,0.232493,JHSF3,0.247622,SAPR4,0.246574
15,1278.070085,29.152099,0.350606,0.012027,-0.002415,0.087655,BRML3,0.289413,HGTX3,0.225768,JHSF3,0.201758,SAPR4,0.283061
47,789.153514,30.040164,0.356158,0.011856,-0.002420,0.144596,BRML3,0.291789,HGTX3,0.208519,JHSF3,0.198241,SAPR4,0.301451
92,351.794738,32.248281,0.371689,0.011526,-0.002433,0.337470,BRML3,0.273967,HGTX3,0.227157,JHSF3,0.054114,SAPR4,0.444762
14,3942.892416,27.504082,0.346389,0.012594,-0.002469,0.027047,BRML3,0.183753,HGTX3,0.248559,JHSF3,0.311623,SAPR4,0.256066
76,1721.305647,28.093724,0.349456,0.012439,-0.002481,0.062869,BRML3,0.238222,HGTX3,0.278865,JHSF3,0.215995,SAPR4,0.266917
42,651.936351,25.417907,0.336382,0.013234,-0.002483,0.154509,BRML3,0.167179,HGTX3,0.312280,JHSF3,0.351521,SAPR4,0.169020
89,972.808641,27.321820,0.345552,0.012647,-0.002493,0.109090,BRML3,0.152517,HGTX3,0.315619,JHSF3,0.279580,SAPR4,0.252285
77,1418.275093,28.972861,0.359468,0.012407,-0.002533,0.077062,BRML3,0.271452,HGTX3,0.225881,JHSF3,0.212802,SAPR4,0.289864
48,2706.398201,27.876225,0.353497,0.012681,-0.002541,0.039338,BRML3,0.228781,HGTX3,0.262951,JHSF3,0.240262,SAPR4,0.268006
43,555.166384,26.995950,0.347502,0.012872,-0.002549,0.188078,BRML3,0.176511,HGTX3,0.317404,JHSF3,0.262173,SAPR4,0.243912
7,2425.850360,28.223580,0.357876,0.012680,-0.002567,0.044031,BRML3,0.240871,HGTX3,0.248234,JHSF3,0.233432,SAPR4,0.277463
69,1471.144674,27.149074,0.352931,0.013000,-0.002581,0.070561,BRML3,0.192745,HGTX3,0.258602,JHSF3,0.265130,SAPR4,0.283522
97,1247.730842,27.896451,0.359618,0.012891,-0.002624,0.084307,BRML3,0.211126,HGTX3,0.174176,JHSF3,0.266652,SAPR4,0.348046
34,335.126715,28.211037,0.363165,0.012873,-0.002639,0.315143,BRML3,0.174008,HGTX3,0.429197,JHSF3,0.114054,SAPR4,0.282741
82,913.013824,29.048296,0.371555,0.012791,-0.002666,0.117132,BRML3,0.246479,HGTX3,0.211047,JHSF3,0.238006,SAPR4,0.304468
86,401.369255,25.916408,0.352163,0.013588,-0.002688,0.247256,BRML3,0.128772,HGTX3,0.376028,JHSF3,0.256681,SAPR4,0.238519
46,871.696404,27.507162,0.363394,0.013211,-0.002702,0.118073,BRML3,0.188615,HGTX3,0.306687,JHSF3,0.232285,SAPR4,0.272413
35,1006.242370,27.097427,0.363171,0.013402,-0.002717,0.100805,BRML3,0.182919,HGTX3,0.283724,JHSF3,0.266868,SAPR4,0.266488
37,1221.318544,28.565029,0.375006,0.013128,-0.002751,0.085522,BRML3,0.241079,HGTX3,0.215246,JHSF3,0.261224,SAPR4,0.282450
5,878.394388,27.213313,0.370238,0.013605,-0.002755,0.114343,BRML3,0.206039,HGTX3,0.201614,JHSF3,0.315957,SAPR4,0.276390
9,434.460305,25.232236,0.357909,0.014185,-0.002769,0.219735,BRML3,0.118710,HGTX3,0.308545,JHSF3,0.338445,SAPR4,0.234300
87,570.543028,29.184746,0.378575,0.012972,-0.002770,0.185755,BRML3,0.220068,HGTX3,0.326353,JHSF3,0.140598,SAPR4,0.312982
4,1280.912513,27.678873,0.371459,0.013420,-0.002772,0.079560,BRML3,0.204136,HGTX3,0.248829,JHSF3,0.263339,SAPR4,0.283696
21,1157.121874,28.161906,0.373067,0.013247,-0.002777,0.089326,BRML3,0.245489,HGTX3,0.249037,JHSF3,0.213512,SAPR4,0.291962
8,629.948526,29.523042,0.382756,0.012965,-0.002796,0.168835,BRML3,0.332733,HGTX3,0.190225,JHSF3,0.154103,SAPR4,0.322938
95,578.377691,26.997559,0.371345,0.013755,-0.002846,0.171888,BRML3,0.153145,HGTX3,0.325033,JHSF3,0.195388,SAPR4,0.326434
1,1004.312214,27.638938,0.379733,0.013739,-0.002882,0.099705,BRML3,0.192070,HGTX3,0.244422,JHSF3,0.271733,SAPR4,0.291775
91,1010.942037,28.905823,0.389212,0.013465,-0.002920,0.101759,BRML3,0.231261,HGTX3,0.227760,JHSF3,0.219610,SAPR4,0.321369
27,656.269474,29.837435,0.396082,0.013275,-0.002938,0.159782,BRML3,0.210492,HGTX3,0.205584,JHSF3,0.184317,SAPR4,0.399607
18,462.346247,30.331459,0.402216,0.013261,-0.002964,0.228030,BRML3,0.305864,HGTX3,0.132804,JHSF3,0.200497,SAPR4,0.360835
52,484.188920,28.580110,0.395431,0.013836,-0.002967,0.207681,BRML3,0.253365,HGTX3,0.117980,JHSF3,0.302995,SAPR4,0.325660
10,833.242511,28.373587,0.388606,0.013696,-0.002967,0.121317,BRML3,0.190548,HGTX3,0.290586,JHSF3,0.207000,SAPR4,0.311865
