id,Delta,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
20,0.064470,0.141711,0.043958,0.018836,0.032492,0.000000,0.047367,0.044902,0.046828,0.044185,0.026520,0.042166,0.012315,0.033955,0.014475,0.064470,0.030346,0.062959,0.017224,0.019417,0.000000,0.004196,0.001047,0.032528,0.036624,0.041756,0.039661,0.009995,0.034738,0.016190,0.033219,0.013149,0.047729,0.051026,0.039256,0.040427
21,0.064470,0.141711,0.043958,0.018836,0.032492,0.000000,0.047367,0.044902,0.046828,0.044185,0.026520,0.042166,0.012315,0.033955,0.014475,0.064470,0.030346,0.062959,0.017224,0.019417,0.000000,0.004196,0.001047,0.032528,0.036624,0.041756,0.039661,0.009995,0.034738,0.016190,0.033219,0.013149,0.047729,0.051026,0.039256,0.040427
4,0.057453,0.168268,0.050767,0.048224,0.041957,0.000000,0.017570,0.056707,0.057453,0.055077,0.050471,0.013058,0.016739,0.010776,0.032966,0.054207,0.020745,0.013963,0.004258,0.020119,0.000000,0.008866,0.018436,0.042225,0.023717,0.057026,0.043327,0.010713,0.029783,0.049089,0.046934,0.048676,0.025145,0.019397,0.034879,0.027496
8,0.061422,0.182833,0.054678,0.031169,0.045782,0.000000,0.040358,0.029272,0.049262,0.061422,0.014286,0.001124,0.010789,0.001559,0.045665,0.042946,0.020954,0.000093,0.019776,0.024922,0.000000,0.003559,0.018344,0.051179,0.032380,0.047782,0.046379,0.006419,0.020405,0.054740,0.055599,0.053151,0.050115,0.029222,0.052099,0.039249
17,0.061422,0.182833,0.054678,0.031169,0.045782,0.000000,0.040358,0.029272,0.049262,0.061422,0.014286,0.001124,0.010789,0.001559,0.045665,0.042946,0.020954,0.000093,0.019776,0.024922,0.000000,0.003559,0.018344,0.051179,0.032380,0.047782,0.046379,0.006419,0.020405,0.054740,0.055599,0.053151,0.050115,0.029222,0.052099,0.039249
16,0.054070,0.167730,0.050807,0.043067,0.046298,0.015957,0.019009,0.037641,0.046903,0.040019,0.054657,0.031808,0.053873,0.013080,0.026571,0.054804,0.012639,0.011958,0.013981,0.012098,0.000733,0.013948,0.037037,0.026024,0.048783,0.041056,0.034841,0.019173,0.026751,0.041364,0.048937,0.048860,0.036000,0.015796,0.008977,0.017356
2,0.056633,0.146150,0.045404,0.030028,0.030859,0.000000,0.043368,0.049895,0.038658,0.056633,0.026544,0.044531,0.013504,0.039641,0.022148,0.050606,0.021873,0.046390,0.009852,0.017177,0.000000,0.005863,0.012928,0.025145,0.033248,0.024455,0.043479,0.010103,0.055440,0.037575,0.033714,0.024127,0.054419,0.046408,0.027811,0.023578
14,0.056633,0.146150,0.045404,0.030028,0.030859,0.000000,0.043368,0.049895,0.038658,0.056633,0.026544,0.044531,0.013504,0.039641,0.022148,0.050606,0.021873,0.046390,0.009852,0.017177,0.000000,0.005863,0.012928,0.025145,0.033248,0.024455,0.043479,0.010103,0.055440,0.037575,0.033714,0.024127,0.054419,0.046408,0.027811,0.023578
24,0.047250,0.170153,0.052868,0.033067,0.037753,0.015623,0.016478,0.037711,0.046482,0.056179,0.053481,0.031768,0.048429,0.008929,0.024657,0.048879,0.016720,0.013889,0.021610,0.012770,0.048233,0.010262,0.039393,0.028503,0.019055,0.037791,0.031991,0.012406,0.024698,0.032408,0.050991,0.044961,0.017122,0.019933,0.036622,0.021206
26,0.053696,0.172832,0.052680,0.047115,0.042864,0.009489,0.035871,0.030443,0.041390,0.047278,0.018012,0.017629,0.040743,0.009237,0.042329,0.038067,0.016829,0.000436,0.018130,0.018461,0.000211,0.006409,0.019770,0.042623,0.053908,0.042596,0.051529,0.015617,0.019256,0.047948,0.049495,0.046752,0.046661,0.018588,0.024694,0.039620
28,0.053696,0.172832,0.052680,0.047115,0.042864,0.009489,0.035871,0.030443,0.041390,0.047278,0.018012,0.017629,0.040743,0.009237,0.042329,0.038067,0.016829,0.000436,0.018130,0.018461,0.000211,0.006409,0.019770,0.042623,0.053908,0.042596,0.051529,0.015617,0.019256,0.047948,0.049495,0.046752,0.046661,0.018588,0.024694,0.039620
16,0.047250,0.170153,0.052868,0.033067,0.037753,0.015623,0.016478,0.037711,0.046482,0.056179,0.053481,0.031768,0.048429,0.008929,0.024657,0.048879,0.016720,0.013889,0.021610,0.012770,0.048233,0.010262,0.039393,0.028503,0.019055,0.037791,0.031991,0.012406,0.024698,0.032408,0.050991,0.044961,0.017122,0.019933,0.036622,0.021206
24,0.047250,0.170153,0.052868,0.033067,0.037753,0.015623,0.016478,0.037711,0.046482,0.056179,0.053481,0.031768,0.048429,0.008929,0.024657,0.048879,0.016720,0.013889,0.021610,0.012770,0.048233,0.010262,0.039393,0.028503,0.019055,0.037791,0.031991,0.012406,0.024698,0.032408,0.050991,0.044961,0.017122,0.019933,0.036622,0.021206
0,0.051089,0.162624,0.050445,0.043556,0.055952,0.011927,0.012470,0.038516,0.041703,0.034377,0.045119,0.044400,0.047821,0.007637,0.018423,0.040824,0.016229,0.004862,0.017890,0.015561,0.038869,0.015477,0.051146,0.033348,0.030192,0.043515,0.036437,0.021671,0.017280,0.028500,0.039752,0.037038,0.021631,0.006815,0.039028,0.042034
0,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
7,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
15,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
0,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
7,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
15,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
16,0.044308,0.170597,0.053078,0.040973,0.037476,0.015111,0.016700,0.029526,0.046302,0.052554,0.050359,0.035642,0.046987,0.008246,0.023331,0.044288,0.016920,0.016391,0.023105,0.012365,0.048399,0.008686,0.048101,0.028688,0.016634,0.039920,0.031882,0.012362,0.024131,0.033918,0.049938,0.045320,0.017494,0.018453,0.038317,0.021480
29,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
28,0.045985,0.165671,0.052477,0.044732,0.037767,0.014684,0.015841,0.050678,0.042439,0.052570,0.041176,0.023218,0.046583,0.006585,0.028436,0.041551,0.023772,0.009944,0.009703,0.012091,0.045493,0.008860,0.048288,0.031871,0.016707,0.051396,0.042538,0.012025,0.022956,0.037110,0.049904,0.041335,0.018481,0.018376,0.031067,0.021820
23,0.042317,0.173628,0.053619,0.043507,0.039434,0.015176,0.017151,0.028647,0.045191,0.050119,0.045148,0.024375,0.048229,0.007810,0.026782,0.042860,0.017060,0.010306,0.028803,0.012598,0.049899,0.009102,0.047431,0.028141,0.015893,0.039452,0.044072,0.012556,0.025166,0.035396,0.048958,0.050128,0.018712,0.018831,0.031941,0.021125
16,0.043715,0.171308,0.053008,0.049204,0.037174,0.014811,0.016495,0.028101,0.047681,0.051607,0.046736,0.038466,0.046192,0.008287,0.022397,0.044707,0.016434,0.017642,0.028246,0.012093,0.048292,0.007892,0.045870,0.027666,0.017151,0.037960,0.031106,0.012283,0.024018,0.033637,0.046222,0.048177,0.017224,0.018191,0.037015,0.021022
15,0.044175,0.163691,0.052031,0.036510,0.036839,0.014627,0.015914,0.030632,0.043215,0.051462,0.044724,0.034861,0.046571,0.007287,0.028991,0.042651,0.024145,0.016275,0.021469,0.012301,0.045306,0.008575,0.049546,0.029506,0.014722,0.046836,0.041994,0.012337,0.024158,0.035958,0.049634,0.037180,0.017872,0.018423,0.038721,0.020760
9,0.041079,0.159649,0.051561,0.043617,0.039902,0.015767,0.017481,0.029826,0.046729,0.047588,0.048052,0.026037,0.047247,0.007919,0.029714,0.045394,0.025213,0.021838,0.031297,0.012851,0.046972,0.009295,0.043294,0.028251,0.016205,0.045560,0.030820,0.012375,0.025637,0.035710,0.048998,0.032485,0.018687,0.019201,0.028955,0.021083
21,0.041348,0.161465,0.051744,0.046894,0.043043,0.014293,0.016656,0.039642,0.045218,0.048649,0.045063,0.022682,0.046616,0.008038,0.025799,0.048811,0.029697,0.016306,0.011467,0.012441,0.045882,0.008098,0.045867,0.028632,0.015063,0.047847,0.042071,0.012686,0.024416,0.038465,0.049386,0.035811,0.019149,0.013759,0.032131,0.019422
17,0.042090,0.163867,0.051558,0.036962,0.037444,0.014279,0.015834,0.029998,0.042885,0.050225,0.047522,0.033664,0.045833,0.008135,0.026286,0.042005,0.024924,0.018826,0.029701,0.012501,0.044411,0.008750,0.049783,0.027011,0.014802,0.044117,0.042688,0.012281,0.025426,0.033877,0.044927,0.039072,0.017237,0.018466,0.039250,0.020881
9,0.041079,0.159649,0.051561,0.043617,0.039902,0.015767,0.017481,0.029826,0.046729,0.047588,0.048052,0.026037,0.047247,0.007919,0.029714,0.045394,0.025213,0.021838,0.031297,0.012851,0.046972,0.009295,0.043294,0.028251,0.016205,0.045560,0.030820,0.012375,0.025637,0.035710,0.048998,0.032485,0.018687,0.019201,0.028955,0.021083
14,0.041079,0.159649,0.051561,0.043617,0.039902,0.015767,0.017481,0.029826,0.046729,0.047588,0.048052,0.026037,0.047247,0.007919,0.029714,0.045394,0.025213,0.021838,0.031297,0.012851,0.046972,0.009295,0.043294,0.028251,0.016205,0.045560,0.030820,0.012375,0.025637,0.035710,0.048998,0.032485,0.018687,0.019201,0.028955,0.021083
24,0.041079,0.159649,0.051561,0.043617,0.039902,0.015767,0.017481,0.029826,0.046729,0.047588,0.048052,0.026037,0.047247,0.007919,0.029714,0.045394,0.025213,0.021838,0.031297,0.012851,0.046972,0.009295,0.043294,0.028251,0.016205,0.045560,0.030820,0.012375,0.025637,0.035710,0.048998,0.032485,0.018687,0.019201,0.028955,0.021083
1,0.040827,0.157219,0.051007,0.041969,0.033555,0.015476,0.016119,0.032421,0.047552,0.046200,0.046899,0.042649,0.045136,0.006724,0.032445,0.044150,0.024711,0.021921,0.044405,0.011941,0.045758,0.009759,0.039581,0.027289,0.015435,0.044495,0.030392,0.011202,0.024369,0.033485,0.045800,0.032340,0.018893,0.020577,0.025897,0.020453
15,0.040827,0.157219,0.051007,0.041969,0.033555,0.015476,0.016119,0.032421,0.047552,0.046200,0.046899,0.042649,0.045136,0.006724,0.032445,0.044150,0.024711,0.021921,0.044405,0.011941,0.045758,0.009759,0.039581,0.027289,0.015435,0.044495,0.030392,0.011202,0.024369,0.033485,0.045800,0.032340,0.018893,0.020577,0.025897,0.020453
19,0.040827,0.157219,0.051007,0.041969,0.033555,0.015476,0.016119,0.032421,0.047552,0.046200,0.046899,0.042649,0.045136,0.006724,0.032445,0.044150,0.024711,0.021921,0.044405,0.011941,0.045758,0.009759,0.039581,0.027289,0.015435,0.044495,0.030392,0.011202,0.024369,0.033485,0.045800,0.032340,0.018893,0.020577,0.025897,0.020453
14,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
8,0.039783,0.151863,0.050051,0.042835,0.038335,0.015573,0.016685,0.032878,0.047216,0.043491,0.044306,0.042392,0.045628,0.007716,0.033220,0.046240,0.025892,0.031625,0.030845,0.012104,0.045582,0.009659,0.040134,0.028504,0.015308,0.045163,0.029000,0.012353,0.025173,0.034381,0.047499,0.025542,0.019624,0.019271,0.024978,0.020847
0,0.040536,0.167622,0.052409,0.035677,0.035254,0.015702,0.016514,0.031049,0.047879,0.048674,0.040203,0.043856,0.047609,0.008137,0.032466,0.045468,0.025033,0.022866,0.014190,0.012731,0.047272,0.015064,0.042403,0.029734,0.016561,0.040954,0.030726,0.012149,0.023603,0.037682,0.047690,0.045138,0.019486,0.019207,0.027912,0.021113
12,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
14,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
19,0.039296,0.150308,0.050117,0.044360,0.033594,0.015871,0.016078,0.036814,0.046768,0.045411,0.040535,0.040077,0.045113,0.007678,0.033277,0.044141,0.026299,0.021871,0.044442,0.012206,0.045416,0.008226,0.042915,0.026674,0.015715,0.046035,0.031329,0.010976,0.024305,0.036361,0.046974,0.023678,0.018734,0.020724,0.027153,0.020246
12,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
14,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
28,0.039075,0.149479,0.050031,0.045338,0.034883,0.015915,0.017073,0.036942,0.046965,0.044446,0.043483,0.041103,0.046284,0.007890,0.034018,0.044651,0.032656,0.020426,0.028151,0.012423,0.045547,0.008342,0.042854,0.028785,0.015380,0.045530,0.031921,0.011062,0.024623,0.036761,0.046426,0.022315,0.019456,0.020082,0.027886,0.020381
10,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
14,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
24,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
5,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
9,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
16,0.038503,0.148727,0.049945,0.045411,0.035282,0.015825,0.017381,0.036519,0.046483,0.043493,0.045546,0.041302,0.046217,0.007980,0.034017,0.044654,0.037571,0.019459,0.025024,0.012517,0.045228,0.008304,0.042438,0.028857,0.015287,0.045292,0.031881,0.011020,0.024481,0.036651,0.046049,0.021220,0.019977,0.019906,0.028293,0.020434
6,0.038163,0.148379,0.049907,0.045310,0.036075,0.015605,0.017648,0.036415,0.045326,0.042848,0.045295,0.041321,0.046252,0.008089,0.033923,0.044328,0.046201,0.018341,0.023104,0.012525,0.044492,0.008241,0.041641,0.029155,0.015033,0.044508,0.031549,0.010907,0.024324,0.036340,0.044902,0.020903,0.020684,0.019549,0.028990,0.020175
8,0.038163,0.148379,0.049907,0.045310,0.036075,0.015605,0.017648,0.036415,0.045326,0.042848,0.045295,0.041321,0.046252,0.008089,0.033923,0.044328,0.046201,0.018341,0.023104,0.012525,0.044492,0.008241,0.041641,0.029155,0.015033,0.044508,0.031549,0.010907,0.024324,0.036340,0.044902,0.020903,0.020684,0.019549,0.028990,0.020175
16,0.038163,0.148379,0.049907,0.045310,0.036075,0.015605,0.017648,0.036415,0.045326,0.042848,0.045295,0.041321,0.046252,0.008089,0.033923,0.044328,0.046201,0.018341,0.023104,0.012525,0.044492,0.008241,0.041641,0.029155,0.015033,0.044508,0.031549,0.010907,0.024324,0.036340,0.044902,0.020903,0.020684,0.019549,0.028990,0.020175
20,0.037813,0.149341,0.050097,0.046016,0.035250,0.015716,0.018311,0.035950,0.045399,0.043549,0.045585,0.042209,0.046048,0.008235,0.034339,0.045134,0.037798,0.018460,0.023037,0.012613,0.044521,0.008472,0.041810,0.029762,0.015307,0.045257,0.031811,0.010920,0.024651,0.036729,0.045256,0.021556,0.020356,0.019801,0.030153,0.019986
8,0.038163,0.148379,0.049907,0.045310,0.036075,0.015605,0.017648,0.036415,0.045326,0.042848,0.045295,0.041321,0.046252,0.008089,0.033923,0.044328,0.046201,0.018341,0.023104,0.012525,0.044492,0.008241,0.041641,0.029155,0.015033,0.044508,0.031549,0.010907,0.024324,0.036340,0.044902,0.020903,0.020684,0.019549,0.028990,0.020175
18,0.038163,0.148379,0.049907,0.045310,0.036075,0.015605,0.017648,0.036415,0.045326,0.042848,0.045295,0.041321,0.046252,0.008089,0.033923,0.044328,0.046201,0.018341,0.023104,0.012525,0.044492,0.008241,0.041641,0.029155,0.015033,0.044508,0.031549,0.010907,0.024324,0.036340,0.044902,0.020903,0.020684,0.019549,0.028990,0.020175
1,0.037254,0.150120,0.050260,0.044759,0.034699,0.015086,0.018055,0.033648,0.044111,0.042199,0.044128,0.039632,0.043571,0.008256,0.033650,0.043909,0.045425,0.018174,0.041844,0.012409,0.043949,0.008171,0.040370,0.029164,0.014622,0.043738,0.031169,0.010609,0.022847,0.035536,0.044302,0.022449,0.020619,0.018953,0.029429,0.020514
17,0.037254,0.150120,0.050260,0.044759,0.034699,0.015086,0.018055,0.033648,0.044111,0.042199,0.044128,0.039632,0.043571,0.008256,0.033650,0.043909,0.045425,0.018174,0.041844,0.012409,0.043949,0.008171,0.040370,0.029164,0.014622,0.043738,0.031169,0.010609,0.022847,0.035536,0.044302,0.022449,0.020619,0.018953,0.029429,0.020514
20,0.037254,0.150120,0.050260,0.044759,0.034699,0.015086,0.018055,0.033648,0.044111,0.042199,0.044128,0.039632,0.043571,0.008256,0.033650,0.043909,0.045425,0.018174,0.041844,0.012409,0.043949,0.008171,0.040370,0.029164,0.014622,0.043738,0.031169,0.010609,0.022847,0.035536,0.044302,0.022449,0.020619,0.018953,0.029429,0.020514
1,0.036962,0.155193,0.050984,0.044779,0.035058,0.015669,0.017914,0.033535,0.044615,0.042352,0.044038,0.041119,0.045414,0.008460,0.034058,0.044182,0.029043,0.018359,0.040629,0.012698,0.044233,0.008452,0.041302,0.029716,0.014589,0.043946,0.031212,0.010721,0.023980,0.036108,0.044761,0.028604,0.020137,0.019665,0.030290,0.020362
4,0.036962,0.155193,0.050984,0.044779,0.035058,0.015669,0.017914,0.033535,0.044615,0.042352,0.044038,0.041119,0.045414,0.008460,0.034058,0.044182,0.029043,0.018359,0.040629,0.012698,0.044233,0.008452,0.041302,0.029716,0.014589,0.043946,0.031212,0.010721,0.023980,0.036108,0.044761,0.028604,0.020137,0.019665,0.030290,0.020362
28,0.036962,0.155193,0.050984,0.044779,0.035058,0.015669,0.017914,0.033535,0.044615,0.042352,0.044038,0.041119,0.045414,0.008460,0.034058,0.044182,0.029043,0.018359,0.040629,0.012698,0.044233,0.008452,0.041302,0.029716,0.014589,0.043946,0.031212,0.010721,0.023980,0.036108,0.044761,0.028604,0.020137,0.019665,0.030290,0.020362
10,0.036806,0.160039,0.051708,0.044710,0.035128,0.015881,0.018003,0.032852,0.044575,0.042437,0.044093,0.041183,0.045361,0.008555,0.034409,0.044808,0.019893,0.018435,0.039757,0.012987,0.044377,0.008667,0.041480,0.030714,0.014460,0.043527,0.031586,0.010713,0.024229,0.036304,0.044911,0.034422,0.020141,0.019862,0.031210,0.020330
19,0.036806,0.160039,0.051708,0.044710,0.035128,0.015881,0.018003,0.032852,0.044575,0.042437,0.044093,0.041183,0.045361,0.008555,0.034409,0.044808,0.019893,0.018435,0.039757,0.012987,0.044377,0.008667,0.041480,0.030714,0.014460,0.043527,0.031586,0.010713,0.024229,0.036304,0.044911,0.034422,0.020141,0.019862,0.031210,0.020330
