id,Mean,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
28,0.242269,0.242269,0.064491,0.066464,0.000284,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000000,0.098316,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059629,0.085343,0.076522,0.000000,0.090578,0.058597
0,0.242269,0.242269,0.064491,0.066464,0.000284,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000000,0.098316,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059629,0.085343,0.076522,0.000000,0.090578,0.058597
17,0.242274,0.242274,0.064492,0.066464,0.000258,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000026,0.098290,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059655,0.085343,0.076522,0.000000,0.090578,0.058597
0,0.242269,0.242269,0.064491,0.066464,0.000284,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000000,0.098316,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059629,0.085343,0.076522,0.000000,0.090578,0.058597
28,0.242092,0.242092,0.064463,0.066464,0.000284,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000232,0.030588,0.000000,0.098316,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059629,0.085111,0.076522,0.000000,0.090578,0.058597
11,0.242597,0.242597,0.064484,0.053255,0.000262,0.000005,0.120127,0.000958,0.013180,0.000000,0.000000,0.000000,0.000003,0.000000,0.030587,0.000026,0.098283,0.065380,0.000000,0.136327,0.000000,0.039148,0.000000,0.000006,0.000026,0.000000,0.000026,0.071698,0.000000,0.000012,0.059652,0.085336,0.076529,0.000005,0.090577,0.058593
17,0.242274,0.242274,0.064492,0.066464,0.000258,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000026,0.098290,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059655,0.085343,0.076522,0.000000,0.090578,0.058597
0,0.242269,0.242269,0.064491,0.066464,0.000284,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000000,0.098316,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059629,0.085343,0.076522,0.000000,0.090578,0.058597
11,0.242597,0.242597,0.064484,0.053255,0.000262,0.000005,0.120127,0.000958,0.013180,0.000000,0.000000,0.000000,0.000003,0.000000,0.030587,0.000026,0.098283,0.065380,0.000000,0.136327,0.000000,0.039148,0.000000,0.000006,0.000026,0.000000,0.000026,0.071698,0.000000,0.000012,0.059652,0.085336,0.076529,0.000005,0.090577,0.058593
26,0.242449,0.242449,0.064479,0.056528,0.000304,0.000046,0.120055,0.001207,0.009664,0.000000,0.000000,0.000000,0.000031,0.000000,0.030578,0.000019,0.098227,0.065379,0.000055,0.136286,0.000000,0.039123,0.000000,0.000052,0.000025,0.000000,0.000025,0.071690,0.000000,0.000109,0.059622,0.085282,0.076583,0.000050,0.090505,0.058551
17,0.242274,0.242274,0.064492,0.066464,0.000258,0.000000,0.120135,0.000928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030588,0.000026,0.098290,0.065381,0.000000,0.136332,0.000000,0.039151,0.000000,0.000000,0.000026,0.000000,0.000026,0.071699,0.000000,0.000000,0.059655,0.085343,0.076522,0.000000,0.090578,0.058597
8,0.243534,0.243534,0.065514,0.053827,0.000352,0.000122,0.119962,0.001469,0.000109,0.000044,0.000002,0.000000,0.000068,0.000006,0.030564,0.000023,0.089321,0.065342,0.000010,0.136211,0.008838,0.039093,0.000004,0.000106,0.000034,0.000009,0.000030,0.071676,0.000005,0.012195,0.059592,0.085216,0.076637,0.000098,0.090523,0.058512
26,0.242582,0.242582,0.064492,0.056528,0.000304,0.000046,0.120055,0.001207,0.009664,0.000000,0.000000,0.000000,0.000031,0.000000,0.030578,0.000019,0.089387,0.065379,0.000055,0.136286,0.000000,0.039123,0.000000,0.000052,0.000025,0.000000,0.000025,0.071690,0.000000,0.000109,0.059622,0.085282,0.076583,0.008890,0.090505,0.058551
23,0.242537,0.242537,0.064485,0.055687,0.000261,0.000004,0.120128,0.000952,0.010753,0.000000,0.000000,0.000000,0.000003,0.000000,0.030587,0.000026,0.098284,0.065380,0.000000,0.136328,0.000000,0.039149,0.000000,0.000005,0.000026,0.000000,0.000026,0.071699,0.000000,0.000010,0.059653,0.085338,0.076528,0.000004,0.090577,0.058594
8,0.243566,0.243566,0.065539,0.053827,0.000352,0.000379,0.119962,0.001469,0.000109,0.000044,0.000002,0.000000,0.000068,0.000006,0.030564,0.000023,0.089321,0.065342,0.000010,0.136211,0.008838,0.039093,0.000004,0.000106,0.000034,0.000009,0.000030,0.071676,0.000005,0.012195,0.059592,0.085216,0.076637,0.000098,0.090523,0.058255
25,0.243411,0.243411,0.065408,0.054871,0.000343,0.000110,0.119979,0.001415,0.000346,0.000040,0.000002,0.000000,0.000061,0.000005,0.030567,0.000024,0.090239,0.065343,0.000009,0.136223,0.007934,0.039099,0.000006,0.000095,0.000033,0.000008,0.000029,0.071678,0.000005,0.010948,0.059598,0.085229,0.076625,0.000088,0.090529,0.058521
5,0.243297,0.243297,0.065374,0.055101,0.000392,0.000164,0.119884,0.001739,0.000129,0.000038,0.000002,0.000000,0.000098,0.000005,0.030554,0.000020,0.090408,0.065346,0.000009,0.136171,0.007685,0.039066,0.000004,0.000158,0.000032,0.000008,0.000028,0.071667,0.000005,0.010741,0.059565,0.085157,0.076697,0.000147,0.090508,0.058474
8,0.243566,0.243566,0.065539,0.053827,0.000352,0.000379,0.119962,0.001469,0.000109,0.000044,0.000002,0.000000,0.000068,0.000006,0.030564,0.000023,0.089321,0.065342,0.000010,0.136211,0.008838,0.039093,0.000004,0.000106,0.000034,0.000009,0.000030,0.071676,0.000005,0.012195,0.059592,0.085216,0.076637,0.000098,0.090523,0.058255
20,0.243520,0.243520,0.065501,0.054134,0.000350,0.000300,0.119967,0.001453,0.000179,0.000043,0.000002,0.000000,0.000066,0.000005,0.030565,0.000023,0.089591,0.065342,0.000010,0.136214,0.008572,0.039094,0.000005,0.000103,0.000033,0.000009,0.000029,0.071677,0.000005,0.011829,0.059593,0.085220,0.076633,0.000095,0.090525,0.058333
13,0.243457,0.243457,0.065447,0.054564,0.000346,0.000189,0.119974,0.001431,0.000277,0.000041,0.000002,0.000000,0.000063,0.000005,0.030566,0.000024,0.089969,0.065343,0.000009,0.136219,0.008199,0.039097,0.000006,0.000099,0.000033,0.000008,0.000029,0.071678,0.000005,0.011315,0.059596,0.085225,0.076629,0.000091,0.090527,0.058443
15,0.248163,0.248163,0.066804,0.066464,0.000284,0.000000,0.120135,0.000000,0.000181,0.000000,0.000000,0.000000,0.000155,0.000000,0.030382,0.000000,0.098316,0.063291,0.000000,0.110721,0.000000,0.039151,0.000000,0.000000,0.000052,0.000928,0.000026,0.071699,0.000000,0.000000,0.085240,0.085188,0.076522,0.002089,0.090578,0.058597
14,0.244039,0.244039,0.065190,0.046616,0.000306,0.000029,0.120085,0.000401,0.000886,0.000000,0.000000,0.000000,0.000019,0.000000,0.030562,0.000002,0.098271,0.063803,0.000037,0.136303,0.000026,0.039134,0.000000,0.000033,0.000045,0.019494,0.000026,0.071694,0.000000,0.000068,0.059615,0.085305,0.076534,0.001608,0.090530,0.058568
8,0.243566,0.243566,0.065539,0.053827,0.000352,0.000379,0.119962,0.001469,0.000109,0.000044,0.000002,0.000000,0.000068,0.000006,0.030564,0.000023,0.089321,0.065342,0.000010,0.136211,0.008838,0.039093,0.000004,0.000106,0.000034,0.000009,0.000030,0.071676,0.000005,0.012195,0.059592,0.085216,0.076637,0.000098,0.090523,0.058255
15,0.248163,0.248163,0.066804,0.066464,0.000284,0.000000,0.120135,0.000000,0.000181,0.000000,0.000000,0.000000,0.000155,0.000000,0.030382,0.000000,0.098316,0.063291,0.000000,0.110721,0.000000,0.039151,0.000000,0.000000,0.000052,0.000928,0.000026,0.071699,0.000000,0.000000,0.085240,0.085188,0.076522,0.002089,0.090578,0.058597
16,0.247551,0.247551,0.066584,0.065237,0.000290,0.000011,0.120118,0.000163,0.000720,0.000002,0.000000,0.000000,0.000144,0.000000,0.030403,0.000002,0.096845,0.063529,0.000004,0.113649,0.000449,0.039145,0.000000,0.000011,0.000551,0.000822,0.000026,0.071697,0.000000,0.000632,0.082298,0.085193,0.076535,0.002362,0.090571,0.058588
9,0.247042,0.247042,0.066474,0.063569,0.000299,0.000057,0.120096,0.000345,0.000193,0.000010,0.000000,0.000000,0.000133,0.000001,0.030426,0.000006,0.096277,0.063783,0.000002,0.116828,0.002003,0.039138,0.000001,0.000024,0.000047,0.000708,0.000027,0.071694,0.000001,0.002764,0.079097,0.085196,0.076548,0.001611,0.090566,0.058549
15,0.248155,0.248155,0.066803,0.066464,0.000542,0.000000,0.120135,0.000000,0.000181,0.000000,0.000000,0.000000,0.000155,0.000026,0.030382,0.000000,0.098316,0.063291,0.000000,0.110721,0.000000,0.038893,0.000000,0.000000,0.000052,0.000928,0.000026,0.071699,0.000000,0.000000,0.085240,0.085188,0.076522,0.002089,0.090578,0.058572
16,0.247548,0.247548,0.066581,0.065031,0.000290,0.000011,0.120118,0.000163,0.000720,0.000002,0.000000,0.000000,0.000144,0.000000,0.030403,0.000002,0.096845,0.063529,0.000004,0.113649,0.000449,0.039145,0.000000,0.000011,0.000551,0.000822,0.000232,0.071697,0.000000,0.000632,0.082298,0.085193,0.076535,0.002362,0.090571,0.058588
1,0.247326,0.247326,0.066537,0.064635,0.000293,0.000234,0.120110,0.000229,0.000530,0.000005,0.000000,0.000000,0.000140,0.000003,0.030411,0.000004,0.096640,0.063618,0.000003,0.114796,0.001010,0.039142,0.000001,0.000016,0.000369,0.000781,0.000026,0.071490,0.000001,0.001401,0.081143,0.085194,0.076540,0.002091,0.090569,0.058574
7,0.249684,0.249684,0.066939,0.034944,0.000554,0.000114,0.120043,0.000813,0.000229,0.000023,0.000001,0.000000,0.000103,0.000003,0.030486,0.000013,0.093558,0.064155,0.000005,0.125487,0.004674,0.039120,0.000003,0.000056,0.000041,0.000407,0.000028,0.071687,0.000003,0.006450,0.070691,0.085209,0.076583,0.000955,0.115057,0.058503
19,0.249525,0.249525,0.067302,0.065345,0.000525,0.000033,0.128157,0.000130,0.000172,0.000004,0.000000,0.000000,0.000147,0.000024,0.030398,0.000002,0.089482,0.063473,0.000001,0.112981,0.000782,0.038911,0.000000,0.000009,0.000050,0.000849,0.000026,0.071697,0.000000,0.001079,0.082966,0.085191,0.076532,0.001912,0.090574,0.058544
1,0.248812,0.248812,0.067051,0.064635,0.000293,0.000234,0.125654,0.000229,0.000530,0.000005,0.000000,0.000000,0.000140,0.000003,0.024868,0.000004,0.096640,0.063618,0.000003,0.111573,0.001010,0.039142,0.000001,0.000016,0.003593,0.000781,0.000026,0.071490,0.000001,0.001401,0.081143,0.085194,0.076540,0.002091,0.090569,0.058574
26,0.250586,0.250586,0.068633,0.064942,0.000299,0.000013,0.120091,0.000173,0.000708,0.000003,0.000000,0.000000,0.000143,0.000000,0.030404,0.000007,0.096880,0.037756,0.000004,0.113821,0.026305,0.039093,0.000026,0.000012,0.000539,0.000842,0.000227,0.071697,0.000000,0.000752,0.082126,0.085193,0.076535,0.002336,0.090488,0.058582
7,0.249684,0.249684,0.066939,0.034944,0.000554,0.000114,0.120043,0.000813,0.000229,0.000023,0.000001,0.000000,0.000103,0.000003,0.030486,0.000013,0.093558,0.064155,0.000005,0.125487,0.004674,0.039120,0.000003,0.000056,0.000041,0.000407,0.000028,0.071687,0.000003,0.006450,0.070691,0.085209,0.076583,0.000955,0.115057,0.058503
19,0.249582,0.249582,0.067351,0.065165,0.000525,0.000033,0.128157,0.000156,0.000172,0.000004,0.001109,0.000000,0.000147,0.000024,0.030398,0.000002,0.089482,0.063473,0.000001,0.112981,0.000782,0.038911,0.000000,0.000009,0.000050,0.000849,0.000026,0.071672,0.000000,0.001079,0.082966,0.085191,0.076532,0.001912,0.090574,0.057616
12,0.256782,0.256782,0.068978,0.047082,0.000450,0.000081,0.119560,0.000628,0.000206,0.000017,0.000019,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000046,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076573,0.001252,0.104796,0.058329
26,0.250586,0.250586,0.068633,0.064942,0.000299,0.000013,0.120091,0.000173,0.000708,0.000003,0.000000,0.000000,0.000143,0.000000,0.030404,0.000007,0.096880,0.037756,0.000004,0.113821,0.026305,0.039093,0.000026,0.000012,0.000539,0.000842,0.000227,0.071697,0.000000,0.000752,0.082126,0.085193,0.076535,0.002336,0.090488,0.058582
28,0.250132,0.250132,0.068378,0.064571,0.000334,0.000022,0.120089,0.000214,0.000655,0.000004,0.000000,0.000000,0.000141,0.000001,0.030410,0.000027,0.096681,0.040584,0.000004,0.114543,0.023824,0.039097,0.000023,0.000015,0.000487,0.000813,0.000206,0.071696,0.000000,0.001147,0.081409,0.085194,0.076538,0.002228,0.090487,0.058556
12,0.256786,0.256786,0.068981,0.047082,0.000450,0.000081,0.119560,0.000628,0.000206,0.000017,0.000019,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076573,0.001252,0.104796,0.058303
8,0.256546,0.256546,0.069682,0.056830,0.000477,0.000042,0.142332,0.000316,0.000221,0.000008,0.000009,0.000001,0.000206,0.000060,0.030087,0.000120,0.070603,0.064006,0.000003,0.105643,0.001646,0.039016,0.003786,0.010464,0.000048,0.001629,0.000031,0.083053,0.000001,0.002270,0.077636,0.085198,0.077860,0.001670,0.086269,0.058460
1,0.254204,0.254204,0.068305,0.049750,0.000427,0.000082,0.119698,0.000602,0.000199,0.000016,0.000016,0.000002,0.000316,0.000002,0.028321,0.000009,0.094337,0.062706,0.000268,0.102876,0.003196,0.039093,0.000887,0.000043,0.000044,0.000741,0.001703,0.089588,0.000002,0.004406,0.075259,0.085197,0.076569,0.002966,0.102318,0.058360
12,0.256786,0.256786,0.068981,0.047082,0.000435,0.000081,0.119560,0.000643,0.000206,0.000017,0.000019,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076573,0.001252,0.104796,0.058303
22,0.256557,0.256557,0.068954,0.047494,0.000446,0.000081,0.119581,0.000620,0.000205,0.000017,0.000019,0.000002,0.001851,0.000002,0.029483,0.000010,0.093681,0.063020,0.000045,0.097137,0.003400,0.039115,0.001207,0.000070,0.000044,0.000743,0.000295,0.096052,0.000002,0.004688,0.074935,0.085198,0.076572,0.001262,0.104413,0.058309
8,0.256546,0.256546,0.069682,0.056830,0.000477,0.000042,0.142332,0.000316,0.000221,0.000008,0.000009,0.000001,0.000206,0.000060,0.030087,0.000120,0.070603,0.064006,0.000003,0.105643,0.001646,0.039016,0.003786,0.010464,0.000048,0.001629,0.000031,0.083053,0.000001,0.002270,0.077636,0.085198,0.077860,0.001670,0.086269,0.058460
18,0.256788,0.256788,0.069000,0.047152,0.000437,0.000081,0.119563,0.000639,0.000206,0.000017,0.000019,0.000002,0.000413,0.000002,0.029659,0.000010,0.093312,0.064488,0.000011,0.096266,0.003431,0.039115,0.001256,0.000072,0.000044,0.001388,0.000082,0.097033,0.000002,0.004731,0.074509,0.085198,0.076573,0.001253,0.104731,0.058304
12,0.256785,0.256785,0.068980,0.047082,0.000435,0.000081,0.119560,0.000643,0.000206,0.000017,0.000045,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076546,0.001252,0.104796,0.058303
22,0.256557,0.256557,0.068954,0.047494,0.000446,0.000081,0.119581,0.000620,0.000205,0.000017,0.000019,0.000002,0.001851,0.000002,0.029483,0.000010,0.093681,0.063020,0.000045,0.097137,0.003400,0.039115,0.001207,0.000070,0.000044,0.000743,0.000295,0.096052,0.000002,0.004688,0.074935,0.085198,0.076572,0.001262,0.104413,0.058309
5,0.256894,0.256894,0.069579,0.054653,0.000468,0.000049,0.137211,0.000388,0.000237,0.000010,0.000013,0.000001,0.000253,0.000047,0.029931,0.000095,0.075711,0.064114,0.000005,0.103534,0.002047,0.035764,0.003217,0.008126,0.000028,0.001575,0.000043,0.086197,0.000061,0.002824,0.080207,0.085198,0.070716,0.008431,0.090421,0.058425
18,0.256788,0.256788,0.069000,0.047152,0.000437,0.000081,0.119563,0.000639,0.000206,0.000017,0.000019,0.000002,0.000413,0.000002,0.029659,0.000010,0.093312,0.064488,0.000011,0.096266,0.003431,0.039115,0.001256,0.000072,0.000044,0.001388,0.000082,0.097033,0.000002,0.004731,0.074509,0.085198,0.076573,0.001253,0.104731,0.058304
12,0.256765,0.256765,0.068970,0.047082,0.000435,0.000081,0.119560,0.000643,0.000206,0.000249,0.000045,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076314,0.001252,0.104796,0.058303
5,0.256894,0.256894,0.069579,0.054653,0.000468,0.000049,0.137211,0.000388,0.000237,0.000010,0.000013,0.000001,0.000253,0.000038,0.029931,0.000095,0.075711,0.064114,0.000005,0.103534,0.002047,0.035764,0.003217,0.008126,0.000028,0.001575,0.000043,0.086197,0.000061,0.002832,0.080207,0.085198,0.070716,0.008431,0.090421,0.058425
18,0.256788,0.256788,0.069000,0.047152,0.000437,0.000081,0.119563,0.000639,0.000206,0.000017,0.000019,0.000002,0.000413,0.000002,0.029659,0.000010,0.093312,0.064488,0.000011,0.096266,0.003431,0.039115,0.001256,0.000072,0.000044,0.001388,0.000082,0.097033,0.000002,0.004731,0.074509,0.085198,0.076573,0.001253,0.104731,0.058304
12,0.256765,0.256765,0.068970,0.047082,0.000435,0.000081,0.119560,0.000643,0.000206,0.000249,0.000045,0.000002,0.000119,0.000002,0.029695,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000044,0.000743,0.000038,0.097233,0.000002,0.004740,0.074422,0.085198,0.076314,0.001252,0.104796,0.058303
20,0.256886,0.256886,0.069532,0.054063,0.000465,0.000052,0.135822,0.000408,0.000234,0.000011,0.000013,0.000001,0.000265,0.000035,0.029909,0.000088,0.077096,0.064144,0.000006,0.102962,0.002156,0.036028,0.003062,0.007493,0.000029,0.001560,0.000046,0.087050,0.000057,0.002982,0.079759,0.085198,0.071176,0.007867,0.091547,0.058416
5,0.256872,0.256872,0.069576,0.054653,0.000468,0.000049,0.137211,0.000388,0.000237,0.000010,0.000013,0.000001,0.000253,0.000038,0.029957,0.000095,0.075711,0.064114,0.000005,0.103534,0.002047,0.035764,0.003217,0.008126,0.000028,0.001575,0.000043,0.086197,0.000061,0.002832,0.080207,0.085172,0.070716,0.008431,0.090421,0.058425
0,0.256797,0.256797,0.069044,0.047742,0.000439,0.000079,0.120952,0.000620,0.000208,0.000017,0.000018,0.000002,0.000400,0.000005,0.029681,0.000016,0.091928,0.064459,0.000011,0.096838,0.003322,0.038851,0.001410,0.000705,0.000042,0.001403,0.000079,0.096180,0.000007,0.004582,0.074957,0.085198,0.076112,0.001818,0.103605,0.058314
20,0.256885,0.256885,0.069532,0.053968,0.000465,0.000052,0.135822,0.000408,0.000234,0.000011,0.000013,0.000001,0.000265,0.000035,0.029909,0.000088,0.077096,0.064144,0.000006,0.102962,0.002156,0.036028,0.003062,0.007493,0.000124,0.001560,0.000046,0.087050,0.000057,0.002982,0.079759,0.085198,0.071176,0.007867,0.091547,0.058416
5,0.256872,0.256872,0.069576,0.054653,0.000468,0.000049,0.137211,0.000388,0.000237,0.000010,0.000013,0.000001,0.000253,0.000038,0.029957,0.000095,0.075711,0.064114,0.000005,0.103534,0.002047,0.035764,0.003217,0.008126,0.000028,0.001575,0.000043,0.086197,0.000061,0.002832,0.080207,0.085172,0.070716,0.008431,0.090421,0.058425
14,0.256811,0.256811,0.069415,0.052812,0.000462,0.000062,0.132729,0.000449,0.000229,0.000012,0.000014,0.000002,0.000568,0.000029,0.029827,0.000073,0.080254,0.063930,0.000096,0.101853,0.002404,0.036616,0.002709,0.006079,0.000020,0.001404,0.000093,0.088764,0.000046,0.003307,0.078757,0.085198,0.072204,0.006609,0.093997,0.058391
12,0.256912,0.256912,0.069103,0.047082,0.000178,0.000081,0.119560,0.000643,0.000206,0.000249,0.000071,0.000002,0.000119,0.000002,0.029684,0.000010,0.094014,0.064789,0.000004,0.096088,0.003438,0.039115,0.001265,0.000072,0.000301,0.000780,0.000141,0.097104,0.000002,0.004740,0.077875,0.085198,0.076314,0.001252,0.101317,0.058303
20,0.256885,0.256885,0.069532,0.053968,0.000465,0.000052,0.135822,0.000408,0.000234,0.000011,0.000013,0.000001,0.000265,0.000035,0.029909,0.000088,0.077096,0.064144,0.000006,0.102962,0.002156,0.036028,0.003062,0.007493,0.000124,0.001560,0.000046,0.087050,0.000057,0.002982,0.079759,0.085198,0.071176,0.007867,0.091547,0.058416
