id,SortinoRatio,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
15,3.992106,0.234862,0.058832,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.042744,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.117478,0.028838,0.068206,0.070032,0.037042
13,3.992106,0.234862,0.058832,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.042744,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.117478,0.028838,0.068206,0.070032,0.037042
15,4.024307,0.242623,0.060289,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.033090,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.037042
23,3.996945,0.234737,0.058729,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.042744,0.074909,0.041444,0.000000,0.028613,0.058776,0.023586,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.001601,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.117478,0.028838,0.068206,0.070032,0.037042
16,3.993282,0.234703,0.058774,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.042744,0.076509,0.042869,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.002026,0.000000,0.065705,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.117478,0.026962,0.068206,0.070032,0.037042
21,4.026236,0.242565,0.060246,0.000025,0.000000,0.000000,0.000025,0.056650,0.000000,0.034666,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.064129,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.037017
15,4.024307,0.242623,0.060289,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.033090,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.037042
23,3.997141,0.233827,0.058499,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.042744,0.074909,0.041444,0.000000,0.028613,0.058776,0.023586,0.085789,0.025011,0.000000,0.000000,0.000000,0.065705,0.001601,0.000000,0.033915,0.051548,0.000000,0.088090,0.000000,0.000000,0.000000,0.117478,0.028838,0.068206,0.070032,0.037042
21,4.026236,0.242565,0.060246,0.000025,0.000000,0.000000,0.000025,0.056650,0.000000,0.034666,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.064129,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.037017
10,4.025723,0.242830,0.060319,0.000025,0.000000,0.000000,0.000025,0.056650,0.000000,0.034666,0.076509,0.043019,0.000000,0.033990,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.064129,0.000000,0.000000,0.025812,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.037017
1,4.025483,0.242551,0.060254,0.000025,0.000000,0.000000,0.000025,0.056650,0.000000,0.033740,0.076509,0.043945,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.064129,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.037017
24,4.035156,0.236477,0.058604,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.032590,0.076509,0.043019,0.000000,0.028613,0.058776,0.022010,0.086264,0.025011,0.000000,0.000000,0.000025,0.065705,0.000000,0.000000,0.031189,0.051548,0.018233,0.072583,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.037042
16,4.029507,0.240577,0.059704,0.000000,0.000000,0.000000,0.000025,0.069231,0.000000,0.033090,0.076509,0.034415,0.008579,0.028613,0.058776,0.021109,0.085789,0.025011,0.000900,0.000000,0.000000,0.065705,0.000000,0.000000,0.031189,0.049222,0.000000,0.090816,0.000000,0.000000,0.000025,0.127132,0.028838,0.068206,0.057451,0.039368
21,4.026234,0.242566,0.060246,0.000050,0.000000,0.000000,0.000025,0.056650,0.000000,0.034666,0.076509,0.042994,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.064129,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000000,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.037017
27,4.069071,0.241882,0.059444,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.033090,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065680,0.000000,0.000025,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.049822
28,4.046355,0.241917,0.059786,0.000000,0.000000,0.000025,0.000025,0.055975,0.000000,0.033090,0.063904,0.043019,0.000000,0.028338,0.058526,0.034616,0.085789,0.025011,0.000225,0.000000,0.000000,0.065479,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000250,0.127407,0.028838,0.068206,0.070032,0.037017
24,4.034485,0.236331,0.058578,0.000000,0.000000,0.000000,0.000025,0.056650,0.000000,0.032590,0.076509,0.043194,0.000000,0.028613,0.058776,0.022010,0.086264,0.025011,0.000000,0.000000,0.000025,0.065705,0.000000,0.000000,0.031189,0.051523,0.018233,0.072583,0.000025,0.000000,0.000000,0.126957,0.028838,0.068206,0.070032,0.037042
27,4.069071,0.241882,0.059444,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.033090,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065680,0.000000,0.000025,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.049822
15,4.069071,0.241882,0.059444,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.033090,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000000,0.065680,0.000000,0.000025,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.049822
6,4.046355,0.241917,0.059786,0.000000,0.000000,0.000025,0.000025,0.055975,0.000000,0.033090,0.063904,0.043019,0.000000,0.028338,0.058526,0.034616,0.085789,0.025011,0.000225,0.000000,0.000000,0.065479,0.000000,0.000000,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000250,0.127407,0.028838,0.068206,0.070032,0.037017
9,4.074634,0.241628,0.059301,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035816,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
19,4.072247,0.241708,0.059355,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.033090,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.002026,0.000000,0.065680,0.000000,0.000025,0.031189,0.049522,0.000000,0.090816,0.000675,0.000000,0.000000,0.127132,0.028838,0.068206,0.070032,0.049822
15,4.069100,0.241878,0.059443,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.033090,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025036,0.000000,0.000000,0.000000,0.065680,0.000000,0.000025,0.031189,0.051548,0.000000,0.090816,0.000675,0.000000,0.000000,0.127132,0.028838,0.068206,0.070007,0.049822
23,4.074634,0.241628,0.059301,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035816,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
1,4.074173,0.241576,0.059295,0.000100,0.000000,0.000000,0.000025,0.055975,0.000000,0.035716,0.063729,0.044395,0.000000,0.028613,0.058776,0.022010,0.084413,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
9,4.073252,0.241627,0.059320,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035816,0.063729,0.043019,0.000000,0.028613,0.058776,0.019984,0.085789,0.027037,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
23,4.075025,0.241637,0.059297,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063729,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
7,4.074634,0.241628,0.059301,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035816,0.063729,0.043019,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
1,4.074173,0.241576,0.059295,0.000100,0.000000,0.000000,0.000025,0.055975,0.000000,0.035716,0.063729,0.044395,0.000000,0.028613,0.058776,0.022010,0.084413,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
0,4.078137,0.240777,0.059041,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063729,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.027512,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
22,4.075025,0.241637,0.059297,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063729,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
23,4.075025,0.241637,0.059297,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063729,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
21,4.079958,0.241622,0.059222,0.000100,0.000000,0.000000,0.000025,0.054475,0.000250,0.035716,0.063729,0.044395,0.000000,0.028613,0.058776,0.022010,0.084413,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.030939,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.051323
0,4.078445,0.240778,0.059037,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063729,0.042794,0.000000,0.028613,0.058401,0.022010,0.085789,0.027512,0.000000,0.000000,0.000025,0.065680,0.000225,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
12,4.077314,0.241475,0.059224,0.000100,0.000000,0.000000,0.000025,0.055975,0.000000,0.035716,0.063729,0.044595,0.000000,0.027737,0.058776,0.022010,0.084413,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090616,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.050698
6,4.082604,0.239652,0.058701,0.000000,0.018233,0.000000,0.000025,0.055975,0.000000,0.035666,0.045495,0.042794,0.000000,0.028613,0.058401,0.022010,0.085789,0.027512,0.000000,0.000000,0.000025,0.065680,0.000225,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
26,4.078406,0.240782,0.059038,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.035666,0.063704,0.042794,0.000000,0.028613,0.058401,0.022010,0.085789,0.027512,0.000000,0.000000,0.000025,0.065680,0.000225,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000025,0.127107,0.028838,0.068206,0.070032,0.049972
19,4.078092,0.239400,0.058704,0.000100,0.012806,0.000000,0.000025,0.055975,0.000000,0.035716,0.063729,0.044395,0.000000,0.028613,0.058776,0.022010,0.084413,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.057226,0.049822
4,4.096010,0.240075,0.058612,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
8,4.092202,0.241708,0.059066,0.000000,0.000000,0.000000,0.000025,0.055975,0.000025,0.035816,0.063704,0.018008,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.025011,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
11,4.082604,0.239652,0.058701,0.000000,0.018233,0.000000,0.000025,0.055975,0.000000,0.035666,0.045495,0.042794,0.000000,0.028613,0.058401,0.022010,0.085789,0.027512,0.000000,0.000000,0.000025,0.065680,0.000225,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049972
17,4.096010,0.240075,0.058612,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
4,4.096010,0.240075,0.058612,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
12,4.092202,0.241708,0.059066,0.000000,0.000000,0.000000,0.000025,0.055975,0.000025,0.035816,0.063704,0.018008,0.000000,0.028613,0.058776,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031189,0.048822,0.025011,0.090816,0.000675,0.000000,0.000000,0.127107,0.028838,0.068206,0.070032,0.049822
17,4.096231,0.240059,0.058605,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.062903,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068856,0.070032,0.049972
8,4.096017,0.240073,0.058611,0.000000,0.000025,0.000000,0.000025,0.055975,0.000000,0.053799,0.063529,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
4,4.096010,0.240075,0.058612,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
4,4.100435,0.239916,0.058510,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.060277,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.006078,0.000000,0.000000,0.127107,0.010880,0.068206,0.070032,0.049972
3,4.099516,0.239205,0.058350,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085939,0.025011,0.000000,0.000000,0.000025,0.065680,0.002501,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
8,4.096238,0.240080,0.058610,0.000000,0.000025,0.000000,0.000025,0.055900,0.000000,0.053799,0.063529,0.043019,0.000000,0.028613,0.058401,0.022010,0.085589,0.025211,0.000000,0.000000,0.000025,0.065680,0.000000,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.070107,0.049972
24,4.101176,0.239766,0.058463,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.068206,0.070032,0.049972
5,4.099516,0.239205,0.058350,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085939,0.025011,0.000000,0.000000,0.000025,0.065680,0.002501,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
15,4.099516,0.239205,0.058350,0.000000,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085939,0.025011,0.000000,0.000000,0.000025,0.065680,0.002501,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
24,4.100351,0.239899,0.058507,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.034440,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.068206,0.070032,0.049972
3,4.099546,0.239203,0.058349,0.000025,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085939,0.025011,0.000000,0.000000,0.000025,0.065680,0.002501,0.000025,0.031564,0.048797,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
6,4.099529,0.239206,0.058350,0.000000,0.000000,0.000000,0.000025,0.055950,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022010,0.085939,0.025011,0.000000,0.000025,0.000025,0.065680,0.002501,0.000025,0.031564,0.048822,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
20,4.107460,0.240772,0.058618,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.034440,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048822,0.000000,0.088990,0.000675,0.000075,0.000000,0.128933,0.007753,0.068206,0.070032,0.049972
6,4.101232,0.239151,0.058312,0.000000,0.000000,0.000000,0.000025,0.055950,0.000000,0.053799,0.063554,0.043019,0.000000,0.028613,0.058401,0.022535,0.085939,0.025011,0.000000,0.000025,0.000025,0.065680,0.002501,0.000025,0.031564,0.048297,0.000000,0.088315,0.000675,0.000000,0.000000,0.127107,0.010880,0.068206,0.069881,0.049972
24,4.100586,0.239882,0.058499,0.008779,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.034440,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048622,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.068206,0.070032,0.049972
2,4.119290,0.239098,0.058044,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053699,0.061978,0.034440,0.000000,0.028613,0.059977,0.022010,0.067555,0.025111,0.000000,0.000000,0.000025,0.067105,0.021360,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.066705,0.070032,0.049972
16,4.108263,0.240714,0.058593,0.009254,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.034440,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048147,0.000000,0.088990,0.000675,0.000075,0.000000,0.128933,0.007753,0.068206,0.070032,0.049972
27,4.107460,0.240772,0.058618,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053799,0.063554,0.034440,0.000000,0.028613,0.058401,0.022010,0.085789,0.025011,0.000000,0.000000,0.000025,0.065605,0.003126,0.000025,0.031564,0.048822,0.000000,0.088990,0.000675,0.000075,0.000000,0.128933,0.007753,0.068206,0.070032,0.049972
7,4.119290,0.239098,0.058044,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053699,0.061978,0.034440,0.000000,0.028613,0.059977,0.022010,0.067555,0.025111,0.000000,0.000000,0.000025,0.067105,0.021360,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.066705,0.070032,0.049972
2,4.119270,0.239095,0.058043,0.008579,0.000000,0.000000,0.000025,0.055975,0.000000,0.053699,0.061978,0.034440,0.000000,0.028613,0.059977,0.022010,0.067555,0.025111,0.000025,0.000000,0.000025,0.067105,0.021360,0.000025,0.031564,0.048822,0.000000,0.090816,0.000675,0.000075,0.000000,0.127107,0.007753,0.066705,0.070007,0.049972
