id,Mean,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
23,0.297164,0.297164,0.080494,0.000000,0.000000,0.017606,0.033351,0.034964,0.038265,0.002173,0.045020,0.035300,0.018847,0.004841,0.015308,0.012534,0.000000,0.019613,0.031558,0.000000,0.034678,0.000000,0.052725,0.083532,0.014753,0.051475,0.019062,0.043901,0.000000,0.045965,0.003837,0.182882,0.090874,0.056798,0.010137,0.000000
2,0.295512,0.295512,0.076804,0.000000,0.000000,0.015925,0.032020,0.024151,0.028697,0.027714,0.051815,0.008670,0.023090,0.007787,0.040335,0.027882,0.000000,0.019631,0.024826,0.000000,0.023722,0.000000,0.075543,0.071444,0.027548,0.072207,0.015509,0.059361,0.000000,0.012576,0.007176,0.182197,0.055980,0.048021,0.016171,0.000000
7,0.300293,0.300293,0.079908,0.000000,0.000000,0.025717,0.034725,0.036602,0.008718,0.014209,0.040132,0.038014,0.017421,0.004818,0.037553,0.016309,0.000000,0.021347,0.024056,0.000000,0.041298,0.000000,0.046286,0.061123,0.018504,0.064820,0.039071,0.041220,0.000000,0.038646,0.009552,0.193675,0.077111,0.040343,0.008732,0.000000
16,0.298601,0.298601,0.077109,0.000000,0.000000,0.015969,0.040743,0.016771,0.041649,0.007152,0.047193,0.034401,0.022044,0.009582,0.028245,0.020049,0.000000,0.018512,0.035503,0.000000,0.018196,0.000000,0.092699,0.056350,0.021734,0.072250,0.008327,0.057396,0.000000,0.010949,0.008590,0.185885,0.070257,0.043797,0.015759,0.000000
21,0.298601,0.298601,0.077109,0.000000,0.000000,0.015969,0.040743,0.016771,0.041649,0.007152,0.047193,0.034401,0.022044,0.009582,0.028245,0.020049,0.000000,0.018512,0.035503,0.000000,0.018196,0.000000,0.092699,0.056350,0.021734,0.072250,0.008327,0.057396,0.000000,0.010949,0.008590,0.185885,0.070257,0.043797,0.015759,0.000000
4,0.313191,0.313191,0.082922,0.000000,0.000000,0.018580,0.035413,0.039173,0.013495,0.006605,0.035177,0.040333,0.019600,0.005055,0.037211,0.012666,0.000000,0.021098,0.032513,0.000000,0.035466,0.000000,0.051133,0.078913,0.019942,0.052973,0.021021,0.041302,0.000000,0.041643,0.010106,0.208497,0.060719,0.051320,0.010045,0.000000
8,0.313191,0.313191,0.082922,0.000000,0.000000,0.018580,0.035413,0.039173,0.013495,0.006605,0.035177,0.040333,0.019600,0.005055,0.037211,0.012666,0.000000,0.021098,0.032513,0.000000,0.035466,0.000000,0.051133,0.078913,0.019942,0.052973,0.021021,0.041302,0.000000,0.041643,0.010106,0.208497,0.060719,0.051320,0.010045,0.000000
15,0.313191,0.313191,0.082922,0.000000,0.000000,0.018580,0.035413,0.039173,0.013495,0.006605,0.035177,0.040333,0.019600,0.005055,0.037211,0.012666,0.000000,0.021098,0.032513,0.000000,0.035466,0.000000,0.051133,0.078913,0.019942,0.052973,0.021021,0.041302,0.000000,0.041643,0.010106,0.208497,0.060719,0.051320,0.010045,0.000000
16,0.315712,0.315712,0.082665,0.000000,0.000000,0.019753,0.036914,0.042335,0.014081,0.007616,0.034879,0.042225,0.019426,0.005490,0.043226,0.014391,0.000000,0.021111,0.032127,0.000000,0.032473,0.000000,0.051749,0.070366,0.023486,0.054222,0.018828,0.039002,0.000000,0.038800,0.011720,0.215462,0.047369,0.051647,0.011302,0.000000
23,0.315712,0.315712,0.082665,0.000000,0.000000,0.019753,0.036914,0.042335,0.014081,0.007616,0.034879,0.042225,0.019426,0.005490,0.043226,0.014391,0.000000,0.021111,0.032127,0.000000,0.032473,0.000000,0.051749,0.070366,0.023486,0.054222,0.018828,0.039002,0.000000,0.038800,0.011720,0.215462,0.047369,0.051647,0.011302,0.000000
26,0.315712,0.315712,0.082665,0.000000,0.000000,0.019753,0.036914,0.042335,0.014081,0.007616,0.034879,0.042225,0.019426,0.005490,0.043226,0.014391,0.000000,0.021111,0.032127,0.000000,0.032473,0.000000,0.051749,0.070366,0.023486,0.054222,0.018828,0.039002,0.000000,0.038800,0.011720,0.215462,0.047369,0.051647,0.011302,0.000000
12,0.319422,0.319422,0.084012,0.000000,0.000000,0.019917,0.035123,0.042858,0.014233,0.006680,0.034401,0.041838,0.020042,0.005479,0.038472,0.013392,0.000000,0.021376,0.032143,0.000000,0.036158,0.000000,0.048076,0.079429,0.020179,0.053492,0.021576,0.040878,0.000000,0.038692,0.010239,0.217859,0.044920,0.051536,0.011014,0.000000
10,0.319063,0.319063,0.084103,0.000000,0.000000,0.016054,0.034141,0.038362,0.016242,0.007508,0.033075,0.041372,0.019494,0.004971,0.036268,0.016164,0.000000,0.021407,0.040641,0.000000,0.026108,0.000000,0.047838,0.085276,0.022550,0.048493,0.011101,0.038843,0.000000,0.042964,0.011760,0.216404,0.062752,0.049586,0.010627,0.000000
15,0.319063,0.319063,0.084103,0.000000,0.000000,0.016054,0.034141,0.038362,0.016242,0.007508,0.033075,0.041372,0.019494,0.004971,0.036268,0.016164,0.000000,0.021407,0.040641,0.000000,0.026108,0.000000,0.047838,0.085276,0.022550,0.048493,0.011101,0.038843,0.000000,0.042964,0.011760,0.216404,0.062752,0.049586,0.010627,0.000000
8,0.322394,0.322394,0.085476,0.000000,0.000000,0.016309,0.033182,0.039728,0.015758,0.006687,0.029667,0.039982,0.017804,0.005391,0.033517,0.015828,0.000000,0.020765,0.045368,0.000000,0.025374,0.000000,0.043258,0.094259,0.021786,0.049275,0.011684,0.038988,0.000000,0.042267,0.012649,0.218305,0.065239,0.046809,0.010120,0.000000
1,0.322292,0.322292,0.084710,0.000000,0.000000,0.020115,0.031514,0.038944,0.013112,0.006009,0.033832,0.041032,0.018821,0.005942,0.037796,0.012963,0.000000,0.019149,0.032052,0.000000,0.037701,0.000000,0.046306,0.079392,0.017047,0.050351,0.021330,0.040369,0.000000,0.038102,0.011338,0.220248,0.065069,0.049959,0.011508,0.000000
17,0.322292,0.322292,0.084710,0.000000,0.000000,0.020115,0.031514,0.038944,0.013112,0.006009,0.033832,0.041032,0.018821,0.005942,0.037796,0.012963,0.000000,0.019149,0.032052,0.000000,0.037701,0.000000,0.046306,0.079392,0.017047,0.050351,0.021330,0.040369,0.000000,0.038102,0.011338,0.220248,0.065069,0.049959,0.011508,0.000000
1,0.334098,0.334098,0.088402,0.000000,0.000000,0.017034,0.031774,0.038307,0.012633,0.004570,0.032205,0.039780,0.018951,0.005713,0.024978,0.011871,0.000000,0.018169,0.031790,0.000000,0.038665,0.000000,0.041714,0.101735,0.014015,0.048444,0.012496,0.040601,0.000000,0.039163,0.012215,0.228252,0.069933,0.051985,0.013006,0.000000
11,0.334098,0.334098,0.088402,0.000000,0.000000,0.017034,0.031774,0.038307,0.012633,0.004570,0.032205,0.039780,0.018951,0.005713,0.024978,0.011871,0.000000,0.018169,0.031790,0.000000,0.038665,0.000000,0.041714,0.101735,0.014015,0.048444,0.012496,0.040601,0.000000,0.039163,0.012215,0.228252,0.069933,0.051985,0.013006,0.000000
14,0.334098,0.334098,0.088402,0.000000,0.000000,0.017034,0.031774,0.038307,0.012633,0.004570,0.032205,0.039780,0.018951,0.005713,0.024978,0.011871,0.000000,0.018169,0.031790,0.000000,0.038665,0.000000,0.041714,0.101735,0.014015,0.048444,0.012496,0.040601,0.000000,0.039163,0.012215,0.228252,0.069933,0.051985,0.013006,0.000000
11,0.343567,0.343567,0.090416,0.000000,0.000000,0.016156,0.032029,0.034053,0.011435,0.003370,0.032737,0.040007,0.018532,0.007215,0.023994,0.010393,0.000000,0.013462,0.032541,0.000000,0.032677,0.000000,0.039671,0.107911,0.012040,0.047130,0.013552,0.042417,0.000000,0.038339,0.013513,0.237363,0.070581,0.053019,0.015862,0.000000
26,0.343567,0.343567,0.090416,0.000000,0.000000,0.016156,0.032029,0.034053,0.011435,0.003370,0.032737,0.040007,0.018532,0.007215,0.023994,0.010393,0.000000,0.013462,0.032541,0.000000,0.032677,0.000000,0.039671,0.107911,0.012040,0.047130,0.013552,0.042417,0.000000,0.038339,0.013513,0.237363,0.070581,0.053019,0.015862,0.000000
18,0.338199,0.338199,0.087693,0.000000,0.000000,0.020614,0.035181,0.044417,0.010722,0.006893,0.031645,0.041199,0.016796,0.006864,0.028184,0.009055,0.000000,0.020584,0.014252,0.000000,0.031491,0.000000,0.045675,0.083335,0.018755,0.058502,0.023730,0.042015,0.000000,0.042229,0.012940,0.238732,0.045594,0.055704,0.014890,0.000000
26,0.352103,0.352103,0.091204,0.000000,0.000000,0.014486,0.032516,0.034051,0.010804,0.001543,0.032961,0.039800,0.017454,0.008191,0.024612,0.010536,0.000000,0.013793,0.016760,0.000000,0.027881,0.000000,0.040635,0.100895,0.011766,0.045329,0.014291,0.042229,0.000000,0.038936,0.018785,0.248591,0.082479,0.053816,0.016857,0.000000
18,0.350642,0.350642,0.091397,0.000000,0.000000,0.016073,0.031998,0.034563,0.011577,0.003408,0.035207,0.038193,0.020241,0.004553,0.025900,0.011126,0.000000,0.015969,0.031227,0.000000,0.035271,0.000000,0.040189,0.104270,0.012583,0.045996,0.016801,0.049064,0.000000,0.039293,0.013204,0.246944,0.046108,0.055105,0.015137,0.000000
19,0.350642,0.350642,0.091397,0.000000,0.000000,0.016073,0.031998,0.034563,0.011577,0.003408,0.035207,0.038193,0.020241,0.004553,0.025900,0.011126,0.000000,0.015969,0.031227,0.000000,0.035271,0.000000,0.040189,0.104270,0.012583,0.045996,0.016801,0.049064,0.000000,0.039293,0.013204,0.246944,0.046108,0.055105,0.015137,0.000000
18,0.357063,0.357063,0.091818,0.000000,0.000000,0.013664,0.031954,0.033073,0.010711,0.001494,0.036169,0.037952,0.022820,0.006368,0.025777,0.010127,0.000000,0.016502,0.018879,0.000000,0.036347,0.000000,0.037648,0.093597,0.011997,0.041789,0.019227,0.050215,0.000000,0.037875,0.012761,0.255729,0.066804,0.053406,0.017116,0.000000
21,0.357063,0.357063,0.091818,0.000000,0.000000,0.013664,0.031954,0.033073,0.010711,0.001494,0.036169,0.037952,0.022820,0.006368,0.025777,0.010127,0.000000,0.016502,0.018879,0.000000,0.036347,0.000000,0.037648,0.093597,0.011997,0.041789,0.019227,0.050215,0.000000,0.037875,0.012761,0.255729,0.066804,0.053406,0.017116,0.000000
6,0.356078,0.356078,0.092501,0.000000,0.000000,0.012526,0.031633,0.034897,0.011384,0.003438,0.037328,0.034504,0.023973,0.004899,0.025751,0.011811,0.000000,0.014755,0.020180,0.000000,0.029601,0.000000,0.041122,0.114492,0.012227,0.047579,0.015884,0.041737,0.000000,0.040537,0.018246,0.253664,0.047061,0.052989,0.017781,0.000000
10,0.361234,0.361234,0.092335,0.000000,0.000000,0.011226,0.030002,0.033286,0.011030,0.002812,0.036717,0.034067,0.028485,0.005189,0.021094,0.011608,0.000000,0.015992,0.017128,0.000000,0.027231,0.000000,0.036044,0.092876,0.011450,0.047477,0.015825,0.043290,0.000000,0.036927,0.020262,0.261712,0.073243,0.056383,0.018644,0.000000
22,0.361234,0.361234,0.092335,0.000000,0.000000,0.011226,0.030002,0.033286,0.011030,0.002812,0.036717,0.034067,0.028485,0.005189,0.021094,0.011608,0.000000,0.015992,0.017128,0.000000,0.027231,0.000000,0.036044,0.092876,0.011450,0.047477,0.015825,0.043290,0.000000,0.036927,0.020262,0.261712,0.073243,0.056383,0.018644,0.000000
17,0.360884,0.360884,0.092872,0.000000,0.000000,0.013395,0.029482,0.035913,0.010246,0.000355,0.036855,0.035139,0.021335,0.004955,0.025005,0.008505,0.000000,0.017256,0.033666,0.000000,0.034474,0.000000,0.031460,0.095201,0.011369,0.035853,0.025347,0.048384,0.000000,0.035199,0.019167,0.261089,0.069754,0.048748,0.011847,0.000000
0,0.369615,0.369615,0.094715,0.000000,0.000000,0.016431,0.031474,0.033138,0.010917,0.003495,0.040177,0.032396,0.023700,0.004501,0.022084,0.009647,0.000000,0.020255,0.027117,0.000000,0.025987,0.000000,0.037738,0.105194,0.011341,0.042676,0.019697,0.043469,0.000000,0.037231,0.022788,0.271952,0.052981,0.043054,0.010560,0.000000
1,0.369615,0.369615,0.094715,0.000000,0.000000,0.016431,0.031474,0.033138,0.010917,0.003495,0.040177,0.032396,0.023700,0.004501,0.022084,0.009647,0.000000,0.020255,0.027117,0.000000,0.025987,0.000000,0.037738,0.105194,0.011341,0.042676,0.019697,0.043469,0.000000,0.037231,0.022788,0.271952,0.052981,0.043054,0.010560,0.000000
17,0.369615,0.369615,0.094715,0.000000,0.000000,0.016431,0.031474,0.033138,0.010917,0.003495,0.040177,0.032396,0.023700,0.004501,0.022084,0.009647,0.000000,0.020255,0.027117,0.000000,0.025987,0.000000,0.037738,0.105194,0.011341,0.042676,0.019697,0.043469,0.000000,0.037231,0.022788,0.271952,0.052981,0.043054,0.010560,0.000000
7,0.376316,0.376316,0.095882,0.000000,0.000000,0.010811,0.028558,0.031652,0.012288,0.007435,0.037690,0.026232,0.028446,0.004899,0.020496,0.012639,0.000000,0.019247,0.027814,0.000000,0.024684,0.000000,0.036691,0.102845,0.010783,0.058248,0.018282,0.035674,0.000000,0.036885,0.023924,0.283360,0.042248,0.040740,0.017431,0.000000
19,0.376316,0.376316,0.095882,0.000000,0.000000,0.010811,0.028558,0.031652,0.012288,0.007435,0.037690,0.026232,0.028446,0.004899,0.020496,0.012639,0.000000,0.019247,0.027814,0.000000,0.024684,0.000000,0.036691,0.102845,0.010783,0.058248,0.018282,0.035674,0.000000,0.036885,0.023924,0.283360,0.042248,0.040740,0.017431,0.000000
17,0.376313,0.376313,0.095692,0.000000,0.000000,0.016678,0.028844,0.034967,0.010366,0.000351,0.037269,0.035851,0.023456,0.004994,0.022301,0.011468,0.000000,0.019007,0.026936,0.000000,0.026167,0.000000,0.034343,0.103056,0.010859,0.039757,0.020947,0.046223,0.000000,0.036598,0.019328,0.282305,0.049233,0.048572,0.010126,0.000000
3,0.391108,0.391108,0.099204,0.000000,0.000000,0.014585,0.030294,0.030230,0.010767,0.009014,0.035641,0.027112,0.019031,0.002758,0.022719,0.008516,0.000000,0.020295,0.031584,0.000000,0.029876,0.000000,0.033291,0.104114,0.011184,0.046436,0.015357,0.034149,0.000000,0.041457,0.025250,0.303465,0.041796,0.043938,0.007141,0.000000
4,0.391108,0.391108,0.099204,0.000000,0.000000,0.014585,0.030294,0.030230,0.010767,0.009014,0.035641,0.027112,0.019031,0.002758,0.022719,0.008516,0.000000,0.020295,0.031584,0.000000,0.029876,0.000000,0.033291,0.104114,0.011184,0.046436,0.015357,0.034149,0.000000,0.041457,0.025250,0.303465,0.041796,0.043938,0.007141,0.000000
7,0.391108,0.391108,0.099204,0.000000,0.000000,0.014585,0.030294,0.030230,0.010767,0.009014,0.035641,0.027112,0.019031,0.002758,0.022719,0.008516,0.000000,0.020295,0.031584,0.000000,0.029876,0.000000,0.033291,0.104114,0.011184,0.046436,0.015357,0.034149,0.000000,0.041457,0.025250,0.303465,0.041796,0.043938,0.007141,0.000000
9,0.400914,0.400914,0.101533,0.000000,0.000000,0.014781,0.029133,0.038433,0.010871,0.008799,0.034292,0.027179,0.019315,0.002743,0.024379,0.007797,0.000000,0.016593,0.040094,0.000000,0.030560,0.000000,0.022127,0.102832,0.011227,0.047561,0.010848,0.029804,0.000000,0.040672,0.018083,0.319857,0.041936,0.045457,0.004626,0.000000
18,0.400914,0.400914,0.101533,0.000000,0.000000,0.014781,0.029133,0.038433,0.010871,0.008799,0.034292,0.027179,0.019315,0.002743,0.024379,0.007797,0.000000,0.016593,0.040094,0.000000,0.030560,0.000000,0.022127,0.102832,0.011227,0.047561,0.010848,0.029804,0.000000,0.040672,0.018083,0.319857,0.041936,0.045457,0.004626,0.000000
19,0.400914,0.400914,0.101533,0.000000,0.000000,0.014781,0.029133,0.038433,0.010871,0.008799,0.034292,0.027179,0.019315,0.002743,0.024379,0.007797,0.000000,0.016593,0.040094,0.000000,0.030560,0.000000,0.022127,0.102832,0.011227,0.047561,0.010848,0.029804,0.000000,0.040672,0.018083,0.319857,0.041936,0.045457,0.004626,0.000000
0,0.407439,0.407439,0.102717,0.000000,0.000000,0.016788,0.029259,0.027347,0.010612,0.011330,0.033069,0.026089,0.014781,0.002789,0.022940,0.005755,0.000000,0.020103,0.036057,0.000000,0.029448,0.000000,0.021341,0.099355,0.011193,0.045531,0.011670,0.044560,0.000000,0.043457,0.022106,0.321570,0.042173,0.045381,0.005296,0.000000
3,0.407439,0.407439,0.102717,0.000000,0.000000,0.016788,0.029259,0.027347,0.010612,0.011330,0.033069,0.026089,0.014781,0.002789,0.022940,0.005755,0.000000,0.020103,0.036057,0.000000,0.029448,0.000000,0.021341,0.099355,0.011193,0.045531,0.011670,0.044560,0.000000,0.043457,0.022106,0.321570,0.042173,0.045381,0.005296,0.000000
4,0.407439,0.407439,0.102717,0.000000,0.000000,0.016788,0.029259,0.027347,0.010612,0.011330,0.033069,0.026089,0.014781,0.002789,0.022940,0.005755,0.000000,0.020103,0.036057,0.000000,0.029448,0.000000,0.021341,0.099355,0.011193,0.045531,0.011670,0.044560,0.000000,0.043457,0.022106,0.321570,0.042173,0.045381,0.005296,0.000000
9,0.423508,0.423508,0.104381,0.000000,0.000000,0.012229,0.027342,0.027030,0.009763,0.007279,0.032756,0.022599,0.031904,0.002871,0.023680,0.010024,0.000000,0.010241,0.035128,0.000000,0.026478,0.000000,0.029720,0.086992,0.011797,0.044397,0.013251,0.053787,0.000000,0.033584,0.005861,0.345868,0.043388,0.041533,0.010499,0.000000
20,0.423508,0.423508,0.104381,0.000000,0.000000,0.012229,0.027342,0.027030,0.009763,0.007279,0.032756,0.022599,0.031904,0.002871,0.023680,0.010024,0.000000,0.010241,0.035128,0.000000,0.026478,0.000000,0.029720,0.086992,0.011797,0.044397,0.013251,0.053787,0.000000,0.033584,0.005861,0.345868,0.043388,0.041533,0.010499,0.000000
11,0.423508,0.423508,0.104381,0.000000,0.000000,0.012229,0.027342,0.027030,0.009763,0.007279,0.032756,0.022599,0.031904,0.002871,0.023680,0.010024,0.000000,0.010241,0.035128,0.000000,0.026478,0.000000,0.029720,0.086992,0.011797,0.044397,0.013251,0.053787,0.000000,0.033584,0.005861,0.345868,0.043388,0.041533,0.010499,0.000000
20,0.438526,0.438526,0.108090,0.000000,0.000000,0.011191,0.026610,0.025452,0.008795,0.005800,0.027871,0.017588,0.021436,0.002494,0.021811,0.011176,0.000000,0.006496,0.037764,0.000000,0.028373,0.000000,0.032041,0.104365,0.011041,0.039708,0.012056,0.044261,0.000000,0.027152,0.021045,0.361945,0.041710,0.041083,0.010736,0.000000
24,0.438526,0.438526,0.108090,0.000000,0.000000,0.011191,0.026610,0.025452,0.008795,0.005800,0.027871,0.017588,0.021436,0.002494,0.021811,0.011176,0.000000,0.006496,0.037764,0.000000,0.028373,0.000000,0.032041,0.104365,0.011041,0.039708,0.012056,0.044261,0.000000,0.027152,0.021045,0.361945,0.041710,0.041083,0.010736,0.000000
25,0.438526,0.438526,0.108090,0.000000,0.000000,0.011191,0.026610,0.025452,0.008795,0.005800,0.027871,0.017588,0.021436,0.002494,0.021811,0.011176,0.000000,0.006496,0.037764,0.000000,0.028373,0.000000,0.032041,0.104365,0.011041,0.039708,0.012056,0.044261,0.000000,0.027152,0.021045,0.361945,0.041710,0.041083,0.010736,0.000000
7,0.454983,0.454983,0.110051,0.000000,0.000000,0.012224,0.027133,0.023445,0.009542,0.003942,0.027947,0.017502,0.041068,0.002713,0.025149,0.011266,0.000000,0.006553,0.013398,0.000000,0.026449,0.000000,0.031442,0.093803,0.009107,0.035999,0.012109,0.076508,0.000000,0.025703,0.003488,0.378411,0.033817,0.040131,0.011151,0.000000
8,0.454983,0.454983,0.110051,0.000000,0.000000,0.012224,0.027133,0.023445,0.009542,0.003942,0.027947,0.017502,0.041068,0.002713,0.025149,0.011266,0.000000,0.006553,0.013398,0.000000,0.026449,0.000000,0.031442,0.093803,0.009107,0.035999,0.012109,0.076508,0.000000,0.025703,0.003488,0.378411,0.033817,0.040131,0.011151,0.000000
21,0.454983,0.454983,0.110051,0.000000,0.000000,0.012224,0.027133,0.023445,0.009542,0.003942,0.027947,0.017502,0.041068,0.002713,0.025149,0.011266,0.000000,0.006553,0.013398,0.000000,0.026449,0.000000,0.031442,0.093803,0.009107,0.035999,0.012109,0.076508,0.000000,0.025703,0.003488,0.378411,0.033817,0.040131,0.011151,0.000000
4,0.464377,0.464377,0.111822,0.000000,0.000000,0.011649,0.026085,0.021374,0.009361,0.002841,0.026176,0.017867,0.044939,0.002634,0.025524,0.010695,0.000000,0.006368,0.009304,0.000000,0.022128,0.000000,0.029332,0.099610,0.007790,0.035074,0.011751,0.084991,0.000000,0.021853,0.002907,0.387237,0.031011,0.040705,0.010795,0.000000
8,0.464377,0.464377,0.111822,0.000000,0.000000,0.011649,0.026085,0.021374,0.009361,0.002841,0.026176,0.017867,0.044939,0.002634,0.025524,0.010695,0.000000,0.006368,0.009304,0.000000,0.022128,0.000000,0.029332,0.099610,0.007790,0.035074,0.011751,0.084991,0.000000,0.021853,0.002907,0.387237,0.031011,0.040705,0.010795,0.000000
15,0.464377,0.464377,0.111822,0.000000,0.000000,0.011649,0.026085,0.021374,0.009361,0.002841,0.026176,0.017867,0.044939,0.002634,0.025524,0.010695,0.000000,0.006368,0.009304,0.000000,0.022128,0.000000,0.029332,0.099610,0.007790,0.035074,0.011751,0.084991,0.000000,0.021853,0.002907,0.387237,0.031011,0.040705,0.010795,0.000000
1,0.474631,0.474631,0.114029,0.000000,0.000000,0.012702,0.026039,0.020500,0.009575,0.002863,0.025103,0.017276,0.028542,0.002597,0.026077,0.011128,0.000000,0.005733,0.009759,0.000000,0.023173,0.000000,0.032082,0.108843,0.008277,0.034790,0.012301,0.046793,0.000000,0.024068,0.002966,0.412509,0.034862,0.047649,0.013794,0.000000
15,0.468277,0.468277,0.112625,0.000000,0.000000,0.011650,0.025615,0.020470,0.009085,0.002494,0.026255,0.018130,0.047352,0.002573,0.025569,0.010394,0.000000,0.006326,0.009078,0.000000,0.021961,0.000000,0.027538,0.099044,0.006730,0.034214,0.011540,0.091024,0.000000,0.021366,0.002503,0.390285,0.028975,0.038977,0.010853,0.000000
14,0.468277,0.468277,0.112625,0.000000,0.000000,0.011650,0.025615,0.020470,0.009085,0.002494,0.026255,0.018130,0.047352,0.002573,0.025569,0.010394,0.000000,0.006326,0.009078,0.000000,0.021961,0.000000,0.027538,0.099044,0.006730,0.034214,0.011540,0.091024,0.000000,0.021366,0.002503,0.390285,0.028975,0.038977,0.010853,0.000000
1,0.480324,0.480324,0.114486,0.000000,0.000000,0.012489,0.025266,0.019704,0.009618,0.002281,0.023091,0.016124,0.027254,0.002515,0.025309,0.010574,0.000000,0.005500,0.008568,0.000000,0.021658,0.000000,0.028658,0.092394,0.007416,0.033467,0.012606,0.085972,0.000000,0.019740,0.002669,0.408138,0.034677,0.047927,0.016384,0.000000
16,0.480324,0.480324,0.114486,0.000000,0.000000,0.012489,0.025266,0.019704,0.009618,0.002281,0.023091,0.016124,0.027254,0.002515,0.025309,0.010574,0.000000,0.005500,0.008568,0.000000,0.021658,0.000000,0.028658,0.092394,0.007416,0.033467,0.012606,0.085972,0.000000,0.019740,0.002669,0.408138,0.034677,0.047927,0.016384,0.000000
