id,SemiVar,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
6,0.001399,0.098476,0.001399,0.133856,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000000,0.073945,0.000000,0.077421,0.099316,0.000000,0.000000,0.072315,0.000000,0.135326,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000000,0.000027,0.071726,0.000027,0.000027,0.021521,0.000000,0.041731,0.015399
1,0.001400,0.099938,0.001400,0.124766,0.071486,0.000000,0.000187,0.000000,0.069160,0.000000,0.000000,0.073945,0.000027,0.076779,0.099316,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.058627,0.000000,0.000027,0.040288,0.000027,0.043442,0.014115
25,0.001398,0.098475,0.001398,0.133882,0.071700,0.000000,0.000000,0.000000,0.060071,0.000000,0.000000,0.073919,0.000000,0.077421,0.099316,0.000000,0.000000,0.072154,0.000000,0.135326,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000000,0.000027,0.071726,0.000027,0.000027,0.021521,0.000000,0.041705,0.015559
9,0.001399,0.098856,0.001399,0.133856,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000000,0.073919,0.000027,0.074774,0.090146,0.009170,0.000000,0.072315,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054002,0.000000,0.000000,0.000134,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.041731,0.018072
23,0.001399,0.098472,0.001399,0.133882,0.071700,0.000000,0.000000,0.000000,0.060071,0.000000,0.000000,0.073919,0.000000,0.077421,0.099316,0.000000,0.000000,0.072315,0.000000,0.135326,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000000,0.000027,0.071726,0.000027,0.000027,0.021521,0.000000,0.041705,0.015399
0,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
28,0.001374,0.099532,0.001374,0.111105,0.071486,0.000053,0.000187,0.000000,0.069160,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.058627,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
6,0.001395,0.098630,0.001395,0.133856,0.071673,0.000000,0.000000,0.000027,0.060071,0.000000,0.000000,0.073945,0.000000,0.077421,0.099289,0.000000,0.000000,0.072315,0.000000,0.108592,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000000,0.026760,0.071726,0.000027,0.000027,0.021521,0.000000,0.041731,0.015399
0,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
28,0.001368,0.099470,0.001368,0.111105,0.071486,0.000053,0.000187,0.000000,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
10,0.001395,0.098630,0.001395,0.133856,0.071673,0.000000,0.000000,0.000027,0.060071,0.000000,0.000000,0.073945,0.000000,0.077421,0.099289,0.000000,0.000000,0.072315,0.000000,0.108592,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000000,0.026760,0.071726,0.000027,0.000027,0.021521,0.000000,0.041731,0.015399
0,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
1,0.001368,0.099470,0.001368,0.111105,0.071486,0.000053,0.000187,0.000000,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
27,0.001368,0.099470,0.001368,0.111105,0.071486,0.000053,0.000187,0.000000,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
0,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
20,0.001354,0.096046,0.001354,0.133829,0.071673,0.000000,0.000000,0.000000,0.079319,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.110410,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
19,0.001367,0.099451,0.001367,0.111105,0.071486,0.000053,0.000187,0.000241,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000000,0.000000,0.071887,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.000000,0.056462,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
0,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
21,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
20,0.001365,0.096588,0.001365,0.133829,0.071673,0.000000,0.002673,0.000000,0.079319,0.000000,0.000027,0.073919,0.000027,0.074774,0.090119,0.009170,0.000000,0.090092,0.000000,0.110410,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
23,0.001323,0.099432,0.001323,0.084104,0.071486,0.000053,0.000187,0.003342,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000267,0.000000,0.071887,0.000000,0.129658,0.000000,0.068117,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.026734,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
25,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000027,0.060071,0.000000,0.000027,0.073892,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
21,0.001338,0.095570,0.001338,0.133829,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
29,0.001272,0.095105,0.001272,0.108058,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.115864,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
25,0.001323,0.095456,0.001323,0.133829,0.071673,0.000000,0.000000,0.000027,0.060071,0.000000,0.000027,0.073892,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.071620,0.000027,0.000027,0.021521,0.005774,0.023953,0.015399
4,0.001323,0.099432,0.001323,0.084104,0.071486,0.000053,0.000187,0.003342,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.112977,0.000267,0.000000,0.071887,0.000000,0.129658,0.000000,0.068117,0.000000,0.000027,0.054109,0.000668,0.000000,0.000000,0.026734,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
29,0.001272,0.095095,0.001272,0.108058,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.115864,0.000000,0.129658,0.000000,0.071245,0.000214,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
5,0.001322,0.099486,0.001322,0.084104,0.071486,0.000053,0.000187,0.003342,0.071085,0.000000,0.000000,0.073945,0.000027,0.076779,0.109635,0.000267,0.000000,0.071887,0.000000,0.129658,0.000000,0.068117,0.003342,0.000027,0.054109,0.000668,0.000000,0.000000,0.026734,0.056702,0.000000,0.000027,0.040288,0.000027,0.043389,0.014115
25,0.001323,0.095456,0.001323,0.133829,0.071673,0.000000,0.000000,0.000027,0.060071,0.000000,0.000027,0.073892,0.000027,0.077447,0.090119,0.009170,0.000000,0.090092,0.000000,0.129658,0.000000,0.071459,0.000000,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.071620,0.000027,0.000027,0.021521,0.005774,0.023953,0.015399
29,0.001272,0.095095,0.001272,0.108058,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.115864,0.000000,0.129658,0.000000,0.071245,0.000214,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
8,0.001272,0.095091,0.001272,0.108058,0.071673,0.000000,0.000000,0.000000,0.060071,0.000107,0.000027,0.073919,0.000027,0.077447,0.090119,0.009170,0.000000,0.115864,0.000000,0.129658,0.000000,0.071138,0.000214,0.000027,0.054136,0.000000,0.000000,0.000027,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
27,0.001273,0.095180,0.001273,0.108058,0.071673,0.000000,0.000000,0.000000,0.060071,0.000000,0.000027,0.073919,0.000027,0.077447,0.089879,0.009170,0.000000,0.115864,0.000000,0.129658,0.000000,0.071245,0.000214,0.000027,0.054136,0.000000,0.000000,0.000267,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
10,0.001262,0.094842,0.001262,0.108058,0.071673,0.000000,0.000000,0.000000,0.046410,0.000000,0.000027,0.073919,0.000027,0.077447,0.089879,0.009170,0.000000,0.115864,0.000000,0.143319,0.000000,0.071245,0.000214,0.000027,0.054136,0.000000,0.000000,0.000267,0.000000,0.077394,0.000027,0.000027,0.021521,0.000000,0.023953,0.015399
