id,HV,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
14,543.216480,0.136899,0.043232,0.024138,0.012963,0.030026,0.009003,0.029455,0.047209,0.021729,0.041241,0.004357,0.042692,0.020873,0.046824,0.020679,0.048310,0.040358,0.046763,0.042437,0.012289,0.019803,0.048404,0.000000,0.028764,0.043105,0.046917,0.006722,0.039674,0.041665,0.043140,0.017874,0.029432,0.024929,0.021191,0.047034
5,543.216480,0.136899,0.043232,0.024138,0.012963,0.030026,0.009003,0.029455,0.047209,0.021729,0.041241,0.004357,0.042692,0.020873,0.046824,0.020679,0.048310,0.040358,0.046763,0.042437,0.012289,0.019803,0.048404,0.000000,0.028764,0.043105,0.046917,0.006722,0.039674,0.041665,0.043140,0.017874,0.029432,0.024929,0.021191,0.047034
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
15,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
0,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
29,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
13,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
24,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
20,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
21,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
24,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
15,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
21,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
9,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
12,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
9,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
4,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
12,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
9,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
12,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
9,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
16,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
12,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
16,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
12,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
29,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
16,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
29,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
16,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
29,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
16,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
13,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
29,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
14,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
13,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
25,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
14,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
25,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
14,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
22,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
25,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
20,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
22,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
20,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
6,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
27,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
20,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
6,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
22,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
1,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
17,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
22,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
8,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
17,544.330336,0.136413,0.043123,0.024402,0.012379,0.030199,0.008317,0.027681,0.047504,0.022267,0.042952,0.004068,0.042696,0.020456,0.047002,0.022347,0.047119,0.037576,0.047076,0.042510,0.012087,0.020984,0.048407,0.000000,0.029924,0.041402,0.047021,0.007218,0.042292,0.043204,0.040986,0.017757,0.028568,0.026266,0.021155,0.046178
