id,SemiVar,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
id,SemiVar,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
22,0.001012,0.106180,0.001012,0.048095,0.016651,0.001373,0.020533,0.072827,0.006015,0.080314,0.038016,0.019452,0.043096,0.032494,0.028827,0.057800,0.049422,0.037253,0.033686,0.062376,0.014041,0.022133,0.033223,0.006363,0.042877,0.003290,0.046580,0.014660,0.033615,0.005041,0.002268,0.000966,0.025528,0.016653,0.006716,0.077815
17,0.001015,0.106608,0.001015,0.045834,0.016651,0.001379,0.020936,0.072845,0.006013,0.080371,0.038005,0.018601,0.043098,0.032498,0.029233,0.057738,0.049388,0.038719,0.033675,0.063142,0.014037,0.022146,0.033117,0.006357,0.042910,0.003301,0.046126,0.015520,0.033615,0.005052,0.002270,0.001047,0.025510,0.016653,0.006746,0.077469
2,0.001016,0.106966,0.001016,0.046256,0.016652,0.001427,0.020814,0.072954,0.005040,0.080707,0.037913,0.016330,0.043104,0.032634,0.028885,0.057123,0.048678,0.036733,0.034620,0.063204,0.013976,0.022360,0.035510,0.006388,0.042432,0.003308,0.046617,0.016771,0.033578,0.005140,0.002329,0.000953,0.025249,0.016649,0.006629,0.079037
22,0.001012,0.106180,0.001012,0.048095,0.016651,0.001373,0.020533,0.072827,0.006015,0.080314,0.038016,0.019452,0.043096,0.032494,0.028827,0.057800,0.049422,0.037253,0.033686,0.062376,0.014041,0.022133,0.033223,0.006363,0.042877,0.003290,0.046580,0.014660,0.033615,0.005041,0.002268,0.000966,0.025528,0.016653,0.006716,0.077815
14,0.001014,0.106343,0.001014,0.047827,0.016651,0.001382,0.020508,0.072863,0.005970,0.080402,0.037998,0.019082,0.043029,0.032689,0.028923,0.057664,0.049272,0.037145,0.033490,0.062547,0.014031,0.022168,0.033490,0.006366,0.042884,0.003306,0.046204,0.015020,0.033609,0.005061,0.002277,0.000964,0.025543,0.016652,0.006994,0.077992
16,0.001015,0.106464,0.001015,0.046004,0.016651,0.001393,0.019455,0.072836,0.006023,0.079541,0.037975,0.019515,0.042906,0.033371,0.029111,0.057496,0.049160,0.037957,0.032684,0.063313,0.014018,0.022207,0.033578,0.006369,0.042893,0.003333,0.046427,0.015990,0.033604,0.006101,0.002287,0.001091,0.025433,0.016651,0.006706,0.077922
2,0.001002,0.106887,0.001002,0.046256,0.016652,0.001454,0.020814,0.072954,0.005040,0.080707,0.037913,0.016303,0.038136,0.032634,0.028885,0.057123,0.048678,0.036733,0.034620,0.063204,0.013976,0.022360,0.035510,0.006991,0.042432,0.003308,0.046015,0.016771,0.033578,0.005140,0.002329,0.000953,0.025249,0.016649,0.006629,0.084005
20,0.001009,0.106593,0.001009,0.046064,0.016651,0.001398,0.019726,0.072833,0.006026,0.079628,0.037964,0.018980,0.042838,0.033678,0.029068,0.057411,0.049080,0.037652,0.032356,0.060655,0.014012,0.022228,0.033909,0.006373,0.042887,0.003344,0.046533,0.016155,0.033601,0.005902,0.002293,0.001107,0.025405,0.016651,0.006691,0.080900
7,0.001013,0.106277,0.001013,0.048007,0.016651,0.001383,0.020554,0.072833,0.005971,0.080332,0.038012,0.019290,0.043105,0.032521,0.028830,0.057779,0.049407,0.037230,0.033695,0.062407,0.014039,0.022142,0.033286,0.006361,0.042873,0.003281,0.046584,0.014778,0.033549,0.005047,0.002271,0.001029,0.025521,0.016653,0.006711,0.077867
21,0.000999,0.106525,0.000999,0.038700,0.016524,0.001388,0.020604,0.072815,0.005968,0.080402,0.038001,0.019010,0.043163,0.032759,0.028942,0.057808,0.049336,0.037097,0.033426,0.062468,0.013943,0.022163,0.033454,0.006378,0.042805,0.003301,0.046520,0.015046,0.042565,0.005058,0.002276,0.001170,0.025566,0.016653,0.006597,0.078094
2,0.001002,0.106909,0.001002,0.046256,0.016652,0.001454,0.020814,0.072954,0.005040,0.080707,0.037913,0.016303,0.038136,0.032634,0.028885,0.057123,0.048650,0.036733,0.034620,0.063204,0.013976,0.022360,0.035510,0.006991,0.042432,0.003308,0.046015,0.016771,0.033578,0.005140,0.002329,0.000981,0.025249,0.016649,0.006629,0.084005
9,0.001013,0.106578,0.001013,0.048957,0.016680,0.001498,0.020936,0.072755,0.005672,0.080699,0.037933,0.017550,0.043088,0.032669,0.034344,0.057200,0.049076,0.036883,0.033528,0.062383,0.013360,0.022349,0.032724,0.007372,0.041723,0.003826,0.041210,0.015030,0.033580,0.005102,0.002328,0.000966,0.025282,0.016649,0.006980,0.079670
21,0.000999,0.106525,0.000999,0.038700,0.016524,0.001388,0.020604,0.072815,0.005968,0.080402,0.038001,0.019010,0.043163,0.032759,0.028942,0.057808,0.049336,0.037097,0.033426,0.062468,0.013943,0.022163,0.033454,0.006378,0.042805,0.003301,0.046520,0.015046,0.042565,0.005058,0.002276,0.001170,0.025566,0.016653,0.006597,0.078094
29,0.001001,0.106610,0.001001,0.039030,0.016538,0.001397,0.020783,0.072811,0.005898,0.080427,0.038451,0.018887,0.043157,0.032729,0.029370,0.057757,0.049315,0.037103,0.033441,0.062472,0.013899,0.022177,0.033394,0.006460,0.042723,0.003341,0.046074,0.015099,0.041720,0.005061,0.002280,0.001151,0.025538,0.016677,0.006629,0.078209
2,0.001002,0.106909,0.001002,0.046256,0.016652,0.001454,0.020814,0.072954,0.005040,0.080707,0.037913,0.016303,0.038136,0.032634,0.028885,0.057123,0.048650,0.036733,0.034620,0.063204,0.013976,0.022360,0.035510,0.006991,0.042432,0.003308,0.046015,0.016771,0.033578,0.005140,0.002329,0.000981,0.025249,0.016649,0.006629,0.084005
21,0.000999,0.106525,0.000999,0.038700,0.016524,0.001388,0.020604,0.072815,0.005968,0.080402,0.038001,0.019010,0.043163,0.032759,0.028942,0.057808,0.049336,0.037097,0.033426,0.062468,0.013943,0.022163,0.033454,0.006378,0.042805,0.003301,0.046520,0.015046,0.042565,0.005058,0.002276,0.001170,0.025566,0.016653,0.006597,0.078094
4,0.001000,0.106406,0.001000,0.043152,0.014502,0.001460,0.020863,0.072782,0.005367,0.082763,0.028369,0.018058,0.053128,0.032575,0.032606,0.057395,0.049192,0.037168,0.033627,0.062461,0.013581,0.022280,0.032852,0.007042,0.042101,0.003650,0.047733,0.015411,0.033578,0.005078,0.002309,0.000986,0.025348,0.016651,0.006898,0.079034
29,0.001001,0.106610,0.001001,0.039030,0.016538,0.001397,0.020783,0.072811,0.005898,0.080427,0.038451,0.018887,0.043157,0.032729,0.029370,0.057757,0.049315,0.037103,0.033441,0.062472,0.013899,0.022177,0.033394,0.006460,0.042723,0.003341,0.046074,0.015099,0.041720,0.005061,0.002280,0.001151,0.025538,0.016677,0.006629,0.078209
4,0.001000,0.106406,0.001000,0.043152,0.014502,0.001460,0.020863,0.072782,0.005367,0.082763,0.028369,0.018058,0.053128,0.032575,0.032606,0.057395,0.049192,0.037168,0.033627,0.062461,0.013581,0.022280,0.032852,0.007042,0.042101,0.003650,0.047733,0.015411,0.033578,0.005078,0.002309,0.000986,0.025348,0.016651,0.006898,0.079034
15,0.001000,0.106406,0.001000,0.043161,0.014506,0.001460,0.020862,0.072782,0.005368,0.082758,0.028390,0.018060,0.053108,0.032575,0.032599,0.057396,0.049189,0.037169,0.033627,0.062461,0.013581,0.022279,0.032852,0.007041,0.042102,0.003649,0.047730,0.015410,0.033578,0.005078,0.002309,0.000986,0.025353,0.016651,0.006898,0.079032
21,0.001000,0.106502,0.001000,0.038700,0.016524,0.001388,0.020604,0.072815,0.005968,0.080402,0.038001,0.019010,0.043163,0.032759,0.029676,0.057808,0.049336,0.037097,0.033426,0.062468,0.013943,0.022163,0.033454,0.006378,0.042805,0.003301,0.046520,0.015046,0.042565,0.005058,0.002276,0.001170,0.025566,0.016653,0.006597,0.077360
4,0.000997,0.106196,0.000997,0.043152,0.014502,0.001460,0.020863,0.072782,0.005367,0.082763,0.028369,0.023622,0.053128,0.032575,0.032606,0.057395,0.043629,0.037168,0.033627,0.062461,0.013581,0.022280,0.032852,0.007042,0.042101,0.003650,0.047733,0.015411,0.033578,0.005078,0.002309,0.000986,0.025348,0.016651,0.006898,0.079034
29,0.000997,0.106308,0.000997,0.039030,0.016538,0.001397,0.018614,0.072811,0.005898,0.080427,0.038451,0.018887,0.043157,0.032729,0.029370,0.057757,0.049315,0.037103,0.033441,0.061412,0.013899,0.022177,0.033394,0.006460,0.042723,0.003341,0.046074,0.015099,0.041720,0.005061,0.002280,0.001151,0.027706,0.017737,0.006629,0.078209
7,0.001000,0.106414,0.001000,0.042950,0.014855,0.001449,0.020809,0.072783,0.005456,0.082353,0.030104,0.018213,0.051428,0.032911,0.032056,0.057455,0.049116,0.037165,0.033610,0.062460,0.013317,0.022261,0.032934,0.006949,0.042209,0.003597,0.047449,0.015339,0.034470,0.005075,0.002313,0.001011,0.025508,0.016654,0.006859,0.078883
24,0.000996,0.106097,0.000996,0.043318,0.014554,0.002245,0.020069,0.072784,0.005380,0.082711,0.028587,0.023321,0.052905,0.032599,0.032526,0.057379,0.043955,0.037103,0.033625,0.062457,0.013590,0.022277,0.032864,0.007028,0.042117,0.003642,0.047700,0.015228,0.033605,0.005078,0.002482,0.000986,0.025324,0.016651,0.006898,0.079011
4,0.000997,0.106196,0.000997,0.043152,0.014502,0.001460,0.020863,0.072782,0.005367,0.082763,0.028369,0.023622,0.053128,0.032575,0.032606,0.057395,0.043629,0.037168,0.033627,0.062461,0.013581,0.022280,0.032852,0.007042,0.042101,0.003650,0.047733,0.015411,0.033578,0.005078,0.002309,0.000986,0.025348,0.016651,0.006898,0.079034
6,0.000997,0.106689,0.000997,0.046445,0.016652,0.001784,0.020782,0.072943,0.006043,0.080675,0.037922,0.016603,0.038677,0.032644,0.028913,0.056903,0.048717,0.039180,0.034496,0.063119,0.012928,0.022337,0.035233,0.006975,0.042485,0.003307,0.046013,0.016585,0.033581,0.005131,0.002323,0.000979,0.025221,0.014394,0.006668,0.083343
4,0.000996,0.106182,0.000996,0.043152,0.014502,0.001460,0.020863,0.072782,0.005367,0.082763,0.028369,0.023622,0.053128,0.032791,0.032606,0.057395,0.043629,0.037168,0.033627,0.062461,0.013365,0.022280,0.032852,0.007042,0.042101,0.003650,0.047733,0.015411,0.033578,0.005078,0.002309,0.000986,0.025348,0.016651,0.006898,0.079034
24,0.000996,0.106097,0.000996,0.043318,0.014554,0.002245,0.020069,0.072784,0.005380,0.082711,0.028587,0.023321,0.052905,0.032599,0.032526,0.057379,0.043955,0.037103,0.033625,0.062457,0.013590,0.022277,0.032864,0.007028,0.042117,0.003642,0.047700,0.015228,0.033605,0.005078,0.002482,0.000986,0.025324,0.016651,0.006898,0.079011
17,0.000997,0.106259,0.000997,0.042242,0.014832,0.001445,0.020810,0.072789,0.005564,0.082280,0.030339,0.022678,0.051090,0.032613,0.032007,0.057480,0.044796,0.037163,0.033577,0.062463,0.013655,0.022256,0.032975,0.006906,0.042245,0.003578,0.047485,0.015337,0.035416,0.005074,0.002302,0.001024,0.025393,0.016651,0.006837,0.078700
29,0.000988,0.106573,0.000988,0.033076,0.016538,0.001397,0.018614,0.072811,0.005898,0.074648,0.038451,0.018887,0.048937,0.032729,0.029370,0.063712,0.048752,0.037103,0.033441,0.061412,0.013899,0.022177,0.033394,0.006460,0.042723,0.003341,0.046074,0.015099,0.041720,0.005061,0.002843,0.001151,0.027706,0.017737,0.006629,0.078209
18,0.000993,0.106239,0.000993,0.040964,0.016018,0.001405,0.020627,0.072796,0.005738,0.080821,0.036453,0.019350,0.045009,0.030334,0.030310,0.057704,0.043189,0.037149,0.033492,0.067784,0.013867,0.022189,0.035635,0.006553,0.042644,0.003382,0.046546,0.015087,0.039247,0.005062,0.002307,0.001121,0.025842,0.016659,0.006684,0.078033
1,0.000994,0.106097,0.000994,0.043325,0.015074,0.001449,0.018980,0.072842,0.005414,0.082151,0.031095,0.018008,0.049823,0.032878,0.031697,0.057390,0.049064,0.037119,0.033721,0.062544,0.013397,0.022272,0.033219,0.006953,0.042235,0.003567,0.047253,0.015503,0.034391,0.005083,0.002314,0.001008,0.025471,0.018482,0.006834,0.079445
7,0.000986,0.106199,0.000986,0.042950,0.014855,0.001449,0.020809,0.072783,0.005456,0.082353,0.030104,0.018213,0.051428,0.032911,0.032056,0.057455,0.049116,0.037165,0.034686,0.062460,0.013317,0.027735,0.032934,0.006949,0.041133,0.003597,0.047449,0.015339,0.034470,0.005075,0.002313,0.001011,0.020034,0.016654,0.006859,0.078883
29,0.000988,0.106573,0.000988,0.033076,0.016538,0.001397,0.018614,0.072811,0.005898,0.074648,0.038451,0.018887,0.048937,0.032729,0.029370,0.063712,0.048752,0.037103,0.033441,0.061412,0.013899,0.022177,0.033394,0.006460,0.042723,0.003341,0.046074,0.015099,0.041720,0.005061,0.002843,0.001151,0.027706,0.017737,0.006629,0.078209
1,0.000991,0.106092,0.000991,0.043325,0.015074,0.001449,0.018980,0.072842,0.005414,0.082151,0.031095,0.018008,0.049823,0.032878,0.031636,0.057390,0.049064,0.037119,0.033721,0.062544,0.013397,0.022272,0.033219,0.006953,0.039299,0.003627,0.050189,0.015503,0.034391,0.005083,0.002314,0.001008,0.025471,0.018482,0.006834,0.079445
10,0.000984,0.106046,0.000984,0.042782,0.014954,0.001445,0.020794,0.075459,0.005480,0.081920,0.030945,0.018309,0.048210,0.032693,0.031908,0.057476,0.048614,0.037163,0.034585,0.062910,0.013363,0.027265,0.033162,0.006915,0.041261,0.003579,0.047373,0.015317,0.034875,0.005074,0.002312,0.001021,0.020526,0.016654,0.006844,0.078811
7,0.000986,0.106199,0.000986,0.042950,0.014855,0.001449,0.020809,0.072783,0.005456,0.082353,0.030104,0.018213,0.051428,0.032911,0.032056,0.057455,0.049116,0.037165,0.034686,0.062460,0.013317,0.027735,0.032934,0.006949,0.041133,0.003597,0.047449,0.015339,0.034470,0.005075,0.002313,0.001011,0.020034,0.016654,0.006859,0.078883
25,0.000986,0.106529,0.000986,0.033760,0.016514,0.001398,0.018764,0.072809,0.005860,0.075314,0.038326,0.018881,0.048716,0.032397,0.029443,0.063158,0.047349,0.037106,0.033449,0.061337,0.013896,0.022178,0.033709,0.006470,0.042367,0.003345,0.046095,0.015096,0.043105,0.005061,0.002804,0.001148,0.027482,0.017656,0.006635,0.078370
10,0.000984,0.106068,0.000984,0.042782,0.014954,0.001445,0.020794,0.075459,0.005480,0.081920,0.030945,0.018309,0.048210,0.032693,0.031908,0.057476,0.048614,0.038012,0.034585,0.062910,0.013363,0.027265,0.032313,0.006915,0.041119,0.003579,0.047373,0.015317,0.034875,0.005074,0.002312,0.001021,0.020526,0.016654,0.006986,0.078811
6,0.000985,0.106079,0.000985,0.042043,0.014922,0.001510,0.020729,0.075242,0.005478,0.081984,0.030754,0.018715,0.048590,0.032686,0.031958,0.057468,0.048237,0.037158,0.034507,0.062874,0.013382,0.026861,0.033138,0.006924,0.041331,0.003584,0.047399,0.015310,0.034772,0.005073,0.002327,0.001019,0.020915,0.017435,0.006849,0.078827
7,0.000985,0.106163,0.000985,0.042950,0.014855,0.001449,0.020809,0.072783,0.005456,0.082353,0.030104,0.017799,0.050376,0.033326,0.032056,0.057455,0.049116,0.037165,0.034686,0.062460,0.013317,0.027735,0.033985,0.006949,0.041133,0.003597,0.047449,0.015339,0.034470,0.005075,0.002313,0.001011,0.020034,0.016654,0.006859,0.078883
22,0.000979,0.105612,0.000979,0.043397,0.015102,0.001598,0.019079,0.072839,0.005419,0.082159,0.031048,0.018157,0.049899,0.032871,0.031658,0.057395,0.048934,0.037121,0.033739,0.068465,0.013389,0.022271,0.033227,0.006925,0.039433,0.003625,0.049777,0.015494,0.034425,0.005061,0.002314,0.001009,0.019543,0.018383,0.006835,0.079409
13,0.000982,0.106026,0.000982,0.042107,0.015562,0.001459,0.020666,0.074054,0.005443,0.082698,0.033729,0.018761,0.047311,0.030514,0.031160,0.056918,0.045115,0.040575,0.034031,0.061656,0.013621,0.024550,0.035337,0.006758,0.041415,0.003490,0.046883,0.015186,0.036323,0.005067,0.002328,0.001064,0.022799,0.017054,0.006788,0.079577
10,0.000984,0.106066,0.000984,0.042782,0.014954,0.001445,0.020794,0.075459,0.005592,0.081920,0.030945,0.018309,0.048210,0.032693,0.031908,0.057476,0.048614,0.038012,0.034585,0.062910,0.013363,0.027153,0.032313,0.006915,0.041119,0.003579,0.047373,0.015317,0.034875,0.005074,0.002312,0.001021,0.020526,0.016654,0.006986,0.078811
6,0.000981,0.105666,0.000981,0.042043,0.014922,0.001510,0.020729,0.075242,0.005478,0.081984,0.030754,0.020223,0.048590,0.031177,0.031958,0.057468,0.048237,0.037158,0.034507,0.062874,0.013382,0.026861,0.033138,0.006924,0.041331,0.003584,0.047399,0.014087,0.034772,0.006296,0.002327,0.001019,0.020915,0.017435,0.006849,0.078827
11,0.000983,0.106050,0.000983,0.038544,0.015775,0.001503,0.018866,0.072825,0.005645,0.078629,0.034523,0.018512,0.049454,0.032802,0.030584,0.060364,0.048837,0.037244,0.033601,0.065131,0.013497,0.022227,0.033305,0.006707,0.040988,0.003492,0.048030,0.015308,0.037852,0.005061,0.002563,0.001076,0.023399,0.018074,0.006738,0.078844
26,0.000983,0.106100,0.000983,0.037993,0.015852,0.001492,0.018842,0.072824,0.005670,0.078228,0.034917,0.018552,0.049403,0.032794,0.030462,0.060702,0.048826,0.037258,0.033585,0.064753,0.013510,0.022222,0.033313,0.006682,0.041164,0.003477,0.047831,0.015287,0.038242,0.005061,0.002591,0.001084,0.023836,0.018039,0.006727,0.078780
11,0.000983,0.106050,0.000983,0.038544,0.015775,0.001503,0.018866,0.072825,0.005645,0.078629,0.034523,0.018512,0.049454,0.032802,0.030584,0.060364,0.048837,0.037244,0.033601,0.065131,0.013497,0.022227,0.033305,0.006707,0.040988,0.003492,0.048030,0.015308,0.037852,0.005061,0.002563,0.001076,0.023399,0.018074,0.006738,0.078844
24,0.000983,0.107186,0.000983,0.042031,0.015784,0.001454,0.023141,0.073913,0.005442,0.082707,0.034081,0.018769,0.046576,0.030165,0.031061,0.038065,0.045596,0.039916,0.033976,0.061527,0.014267,0.024287,0.035547,0.006739,0.041436,0.003478,0.046636,0.015378,0.036325,0.005067,0.002540,0.001070,0.023040,0.017022,0.006778,0.096185
26,0.000983,0.106100,0.000983,0.037993,0.015852,0.001492,0.018842,0.072824,0.005670,0.078228,0.034917,0.018552,0.049403,0.032794,0.030462,0.060702,0.048826,0.037258,0.033585,0.064753,0.013510,0.022222,0.033313,0.006682,0.041164,0.003477,0.047831,0.015287,0.038242,0.005061,0.002591,0.001084,0.023836,0.018039,0.006727,0.078780
4,0.000975,0.105789,0.000975,0.042142,0.014914,0.001515,0.020723,0.075221,0.005503,0.081988,0.030750,0.018749,0.048620,0.032674,0.031967,0.060292,0.048206,0.037346,0.034499,0.062870,0.013384,0.026796,0.032952,0.006925,0.041306,0.003584,0.047400,0.015309,0.034766,0.005073,0.002328,0.001019,0.018129,0.017339,0.006880,0.078828
27,0.000977,0.105949,0.000977,0.035550,0.015878,0.001409,0.018771,0.073472,0.005820,0.076503,0.036785,0.018758,0.048771,0.034004,0.030019,0.062604,0.048220,0.037538,0.033731,0.061792,0.013554,0.023422,0.033520,0.006577,0.042319,0.003402,0.046406,0.013870,0.039971,0.005064,0.002708,0.001119,0.025900,0.017461,0.006719,0.078364
24,0.000982,0.107141,0.000982,0.042031,0.015784,0.001454,0.022921,0.073913,0.005442,0.082707,0.034081,0.018769,0.046576,0.030165,0.031061,0.038065,0.045596,0.039916,0.033976,0.061527,0.014267,0.024287,0.035547,0.006739,0.041436,0.003478,0.046636,0.015378,0.036325,0.005067,0.002540,0.001070,0.023040,0.017242,0.006778,0.096185
20,0.000969,0.105817,0.000969,0.035734,0.015851,0.001412,0.018826,0.073521,0.005811,0.076656,0.036617,0.018758,0.048767,0.033967,0.030073,0.065741,0.045018,0.037533,0.033752,0.061822,0.013550,0.023516,0.033504,0.006586,0.042291,0.003408,0.046434,0.013910,0.039826,0.005065,0.002697,0.001116,0.025684,0.017458,0.006724,0.078377
14,0.000970,0.105506,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.005071,0.002640,0.001053,0.022044,0.016923,0.006897,0.078662
27,0.000972,0.105713,0.000972,0.035550,0.015878,0.001409,0.017654,0.073472,0.005820,0.076503,0.036785,0.018758,0.048771,0.034390,0.030019,0.062604,0.048220,0.037538,0.033731,0.061792,0.013554,0.023422,0.033520,0.006577,0.042319,0.003399,0.046406,0.013870,0.039971,0.004678,0.002711,0.001119,0.025900,0.018578,0.006719,0.078364
20,0.000969,0.105818,0.000969,0.035734,0.015851,0.001412,0.018826,0.073521,0.005811,0.076656,0.036617,0.018758,0.048767,0.033909,0.030073,0.065741,0.045018,0.037533,0.033752,0.061822,0.013550,0.023516,0.033504,0.006586,0.042291,0.003408,0.046434,0.013910,0.039826,0.005122,0.002697,0.001116,0.025684,0.017458,0.006724,0.078377
14,0.000970,0.105506,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.005071,0.002640,0.001053,0.022044,0.016923,0.006897,0.078662
25,0.000972,0.105636,0.000972,0.041958,0.014941,0.001512,0.019895,0.075172,0.005512,0.081836,0.030818,0.018749,0.048624,0.032711,0.031913,0.060357,0.048206,0.037352,0.034478,0.062840,0.013389,0.026702,0.032967,0.006915,0.041335,0.003579,0.047373,0.015370,0.035685,0.005073,0.002339,0.001022,0.018346,0.017343,0.006876,0.078815
14,0.000970,0.105528,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.004943,0.002768,0.001053,0.022044,0.016923,0.006897,0.078662
4,0.000972,0.105636,0.000972,0.042142,0.014914,0.001515,0.019950,0.075221,0.005503,0.081988,0.030750,0.018749,0.049393,0.032674,0.031967,0.060292,0.047734,0.037388,0.034499,0.062870,0.013384,0.027268,0.032952,0.006925,0.041306,0.003584,0.047400,0.015309,0.034766,0.005073,0.002328,0.001019,0.018087,0.017339,0.006880,0.078828
25,0.000972,0.105631,0.000972,0.041958,0.014941,0.001512,0.019895,0.075172,0.005512,0.081836,0.030818,0.018749,0.048624,0.032711,0.031913,0.060357,0.048206,0.037352,0.034478,0.062840,0.013389,0.026702,0.032967,0.006915,0.041335,0.003579,0.047373,0.015351,0.035685,0.005091,0.002339,0.001022,0.018346,0.017343,0.006876,0.078815
14,0.000970,0.105528,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.004943,0.002768,0.001053,0.022044,0.016923,0.006897,0.078662
0,0.000970,0.105528,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.004943,0.002768,0.001053,0.022044,0.016923,0.006897,0.078662
21,0.000971,0.106258,0.000971,0.038896,0.015689,0.001441,0.020557,0.073971,0.005635,0.079665,0.034819,0.018708,0.047959,0.032308,0.030711,0.054318,0.040178,0.038486,0.033975,0.062018,0.013782,0.024202,0.034101,0.006693,0.041762,0.003461,0.052298,0.014664,0.037779,0.005094,0.002819,0.001190,0.023821,0.017334,0.006775,0.084891
17,0.000959,0.106127,0.000959,0.038792,0.015672,0.001442,0.020427,0.074029,0.005398,0.079556,0.034790,0.018712,0.043308,0.032422,0.030715,0.055246,0.045799,0.038631,0.033979,0.062035,0.013753,0.024266,0.034214,0.006694,0.041779,0.003462,0.046705,0.014639,0.037803,0.005095,0.002580,0.001180,0.023738,0.017342,0.006775,0.089022
9,0.000967,0.105333,0.000967,0.041861,0.014965,0.001510,0.019916,0.075134,0.006629,0.081767,0.030945,0.018748,0.048603,0.032698,0.031874,0.060165,0.048129,0.037388,0.034462,0.062814,0.013401,0.026623,0.033003,0.006908,0.041348,0.003677,0.047249,0.014217,0.035751,0.005091,0.002354,0.001027,0.018520,0.017343,0.006873,0.079009
0,0.000970,0.105528,0.000970,0.040372,0.015347,0.001433,0.019848,0.074797,0.005668,0.081523,0.023339,0.018459,0.048397,0.032701,0.031278,0.059025,0.048643,0.038126,0.034300,0.070596,0.013427,0.025910,0.032715,0.006802,0.041793,0.003520,0.047050,0.015263,0.036378,0.004943,0.002768,0.001053,0.022044,0.016923,0.006897,0.078662
17,0.000957,0.106065,0.000957,0.038792,0.015672,0.001442,0.020427,0.074029,0.005398,0.079556,0.034790,0.018712,0.043308,0.032422,0.030715,0.055246,0.045799,0.038631,0.033979,0.062035,0.013753,0.024266,0.034940,0.006694,0.041779,0.003585,0.046705,0.014639,0.037680,0.005095,0.002580,0.001180,0.023011,0.017342,0.006775,0.089022
8,0.000968,0.105526,0.000968,0.041397,0.014611,0.001498,0.019861,0.075006,0.006449,0.082285,0.029971,0.017992,0.048587,0.032743,0.031713,0.060196,0.048046,0.037516,0.034405,0.063884,0.013411,0.026862,0.032965,0.006880,0.041442,0.003639,0.047198,0.014367,0.036004,0.005071,0.002426,0.001187,0.019338,0.017241,0.006869,0.078939
9,0.000968,0.105424,0.000968,0.041861,0.014965,0.001510,0.019916,0.075134,0.006629,0.081767,0.030945,0.018748,0.050725,0.032698,0.031874,0.060165,0.048129,0.037388,0.034462,0.062181,0.013401,0.026623,0.033003,0.007012,0.041348,0.003574,0.047249,0.014217,0.033629,0.005091,0.002354,0.001027,0.018520,0.017343,0.006873,0.079642
17,0.000957,0.106065,0.000957,0.038792,0.015672,0.001442,0.020427,0.074029,0.005398,0.079556,0.034790,0.018712,0.043308,0.032422,0.030715,0.055246,0.045799,0.038631,0.033979,0.062035,0.013753,0.024266,0.034940,0.006694,0.041779,0.003585,0.046705,0.014639,0.037680,0.005095,0.002580,0.001180,0.023011,0.017342,0.006775,0.089022
23,0.000966,0.105691,0.000966,0.039126,0.015605,0.001437,0.020285,0.074203,0.007170,0.080019,0.032771,0.018643,0.047001,0.032490,0.030833,0.056534,0.046510,0.038529,0.032349,0.064306,0.013676,0.024627,0.034960,0.006308,0.041795,0.003474,0.046779,0.013847,0.037502,0.005055,0.002637,0.001150,0.023434,0.017230,0.006805,0.082911
