id,HV,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
18,193.585220,0.083807,0.025427,0.025466,0.019780,0.000000,0.000000,0.017316,0.023006,0.000000,0.050855,0.000000,0.000000,0.000000,0.051515,0.020424,0.040902,0.055046,0.027554,0.022958,0.000000,0.019532,0.013141,0.008130,0.019913,0.000000,0.020181,0.020819,0.035370,0.052441,0.037437,0.046272,0.032021,0.039186,0.015175,0.019930,0.000000,0.000000,0.006331,0.000000,0.000000,0.041071,0.018564,0.005775,0.000000,0.012980,0.000000,0.032829,0.014319,0.003358,0.024866,0.013573,0.000000,0.000000,0.030331,0.000000,0.011296,0.021400,0.000000,0.028939
22,193.585220,0.083807,0.025427,0.025466,0.019780,0.000000,0.000000,0.017316,0.023006,0.000000,0.050855,0.000000,0.000000,0.000000,0.051515,0.020424,0.040902,0.055046,0.027554,0.022958,0.000000,0.019532,0.013141,0.008130,0.019913,0.000000,0.020181,0.020819,0.035370,0.052441,0.037437,0.046272,0.032021,0.039186,0.015175,0.019930,0.000000,0.000000,0.006331,0.000000,0.000000,0.041071,0.018564,0.005775,0.000000,0.012980,0.000000,0.032829,0.014319,0.003358,0.024866,0.013573,0.000000,0.000000,0.030331,0.000000,0.011296,0.021400,0.000000,0.028939
2,212.429344,0.079732,0.025522,0.020613,0.022106,0.000000,0.000000,0.011023,0.045017,0.000000,0.048264,0.000000,0.000000,0.000000,0.043775,0.043622,0.028195,0.047033,0.033002,0.021582,0.000000,0.014124,0.013171,0.011094,0.015417,0.000000,0.025610,0.020694,0.011549,0.048099,0.046340,0.034401,0.027281,0.009634,0.029058,0.010215,0.000000,0.000000,0.014927,0.000000,0.000000,0.036421,0.015868,0.007157,0.000000,0.049788,0.000000,0.026160,0.016734,0.006425,0.022304,0.010449,0.000000,0.000000,0.036876,0.000000,0.012533,0.030221,0.000000,0.033217
32,212.429344,0.079732,0.025522,0.020613,0.022106,0.000000,0.000000,0.011023,0.045017,0.000000,0.048264,0.000000,0.000000,0.000000,0.043775,0.043622,0.028195,0.047033,0.033002,0.021582,0.000000,0.014124,0.013171,0.011094,0.015417,0.000000,0.025610,0.020694,0.011549,0.048099,0.046340,0.034401,0.027281,0.009634,0.029058,0.010215,0.000000,0.000000,0.014927,0.000000,0.000000,0.036421,0.015868,0.007157,0.000000,0.049788,0.000000,0.026160,0.016734,0.006425,0.022304,0.010449,0.000000,0.000000,0.036876,0.000000,0.012533,0.030221,0.000000,0.033217
35,212.429344,0.079732,0.025522,0.020613,0.022106,0.000000,0.000000,0.011023,0.045017,0.000000,0.048264,0.000000,0.000000,0.000000,0.043775,0.043622,0.028195,0.047033,0.033002,0.021582,0.000000,0.014124,0.013171,0.011094,0.015417,0.000000,0.025610,0.020694,0.011549,0.048099,0.046340,0.034401,0.027281,0.009634,0.029058,0.010215,0.000000,0.000000,0.014927,0.000000,0.000000,0.036421,0.015868,0.007157,0.000000,0.049788,0.000000,0.026160,0.016734,0.006425,0.022304,0.010449,0.000000,0.000000,0.036876,0.000000,0.012533,0.030221,0.000000,0.033217
2,226.237328,0.071871,0.025866,0.043197,0.021864,0.013194,0.000000,0.012352,0.019586,0.000000,0.018208,0.013003,0.017851,0.000000,0.021818,0.025343,0.033548,0.045791,0.024403,0.023980,0.000000,0.012836,0.039979,0.012230,0.007776,0.011695,0.036842,0.041378,0.007669,0.042224,0.020147,0.030984,0.009712,0.013460,0.044798,0.020608,0.000000,0.015780,0.020257,0.010814,0.000000,0.038419,0.012310,0.034908,0.000000,0.037265,0.000000,0.008288,0.009651,0.015695,0.004597,0.006977,0.015129,0.000000,0.033029,0.000000,0.008461,0.016869,0.013517,0.011558
4,226.237328,0.071871,0.025866,0.043197,0.021864,0.013194,0.000000,0.012352,0.019586,0.000000,0.018208,0.013003,0.017851,0.000000,0.021818,0.025343,0.033548,0.045791,0.024403,0.023980,0.000000,0.012836,0.039979,0.012230,0.007776,0.011695,0.036842,0.041378,0.007669,0.042224,0.020147,0.030984,0.009712,0.013460,0.044798,0.020608,0.000000,0.015780,0.020257,0.010814,0.000000,0.038419,0.012310,0.034908,0.000000,0.037265,0.000000,0.008288,0.009651,0.015695,0.004597,0.006977,0.015129,0.000000,0.033029,0.000000,0.008461,0.016869,0.013517,0.011558
38,226.237328,0.071871,0.025866,0.043197,0.021864,0.013194,0.000000,0.012352,0.019586,0.000000,0.018208,0.013003,0.017851,0.000000,0.021818,0.025343,0.033548,0.045791,0.024403,0.023980,0.000000,0.012836,0.039979,0.012230,0.007776,0.011695,0.036842,0.041378,0.007669,0.042224,0.020147,0.030984,0.009712,0.013460,0.044798,0.020608,0.000000,0.015780,0.020257,0.010814,0.000000,0.038419,0.012310,0.034908,0.000000,0.037265,0.000000,0.008288,0.009651,0.015695,0.004597,0.006977,0.015129,0.000000,0.033029,0.000000,0.008461,0.016869,0.013517,0.011558
28,228.742607,0.076794,0.025925,0.034635,0.020369,0.006829,0.000000,0.013721,0.037130,0.000000,0.036605,0.008016,0.010897,0.000000,0.038164,0.027851,0.018025,0.040435,0.029466,0.028908,0.000000,0.013433,0.033615,0.014333,0.010016,0.008498,0.037567,0.021919,0.011603,0.045394,0.028051,0.035138,0.017040,0.015685,0.027537,0.016618,0.000000,0.014154,0.018840,0.009796,0.000000,0.038685,0.013239,0.024047,0.000000,0.043018,0.000000,0.015890,0.010351,0.005545,0.014889,0.007375,0.005779,0.000000,0.029951,0.000000,0.009260,0.016474,0.008855,0.026353
34,228.742607,0.076794,0.025925,0.034635,0.020369,0.006829,0.000000,0.013721,0.037130,0.000000,0.036605,0.008016,0.010897,0.000000,0.038164,0.027851,0.018025,0.040435,0.029466,0.028908,0.000000,0.013433,0.033615,0.014333,0.010016,0.008498,0.037567,0.021919,0.011603,0.045394,0.028051,0.035138,0.017040,0.015685,0.027537,0.016618,0.000000,0.014154,0.018840,0.009796,0.000000,0.038685,0.013239,0.024047,0.000000,0.043018,0.000000,0.015890,0.010351,0.005545,0.014889,0.007375,0.005779,0.000000,0.029951,0.000000,0.009260,0.016474,0.008855,0.026353
12,227.912590,0.077921,0.024410,0.028195,0.016718,0.003495,0.000000,0.015467,0.048438,0.000000,0.041732,0.001126,0.005652,0.000000,0.042114,0.040339,0.023595,0.034993,0.024195,0.026557,0.000000,0.015145,0.014826,0.008370,0.012944,0.004940,0.027166,0.026066,0.009073,0.042208,0.045622,0.021601,0.021515,0.013724,0.041598,0.020014,0.000000,0.007372,0.016584,0.001954,0.000000,0.039398,0.018459,0.009590,0.000000,0.045533,0.000000,0.026640,0.013680,0.006034,0.017703,0.008951,0.000544,0.000000,0.028731,0.000000,0.011638,0.032019,0.003926,0.033814
8,251.498637,0.073570,0.025670,0.032064,0.029660,0.008342,0.000000,0.013589,0.032747,0.000000,0.024340,0.009456,0.014725,0.000000,0.032076,0.026006,0.041572,0.038938,0.030625,0.024411,0.000000,0.017370,0.034658,0.014557,0.007287,0.010680,0.037276,0.031013,0.008732,0.036809,0.020103,0.032736,0.017767,0.012705,0.034759,0.017256,0.000000,0.013955,0.021341,0.009966,0.000000,0.033825,0.011456,0.026779,0.000000,0.040078,0.000000,0.013073,0.010138,0.014788,0.004568,0.006718,0.005955,0.000000,0.035902,0.000000,0.008911,0.016625,0.008227,0.025438
15,251.498637,0.073570,0.025670,0.032064,0.029660,0.008342,0.000000,0.013589,0.032747,0.000000,0.024340,0.009456,0.014725,0.000000,0.032076,0.026006,0.041572,0.038938,0.030625,0.024411,0.000000,0.017370,0.034658,0.014557,0.007287,0.010680,0.037276,0.031013,0.008732,0.036809,0.020103,0.032736,0.017767,0.012705,0.034759,0.017256,0.000000,0.013955,0.021341,0.009966,0.000000,0.033825,0.011456,0.026779,0.000000,0.040078,0.000000,0.013073,0.010138,0.014788,0.004568,0.006718,0.005955,0.000000,0.035902,0.000000,0.008911,0.016625,0.008227,0.025438
38,251.498637,0.073570,0.025670,0.032064,0.029660,0.008342,0.000000,0.013589,0.032747,0.000000,0.024340,0.009456,0.014725,0.000000,0.032076,0.026006,0.041572,0.038938,0.030625,0.024411,0.000000,0.017370,0.034658,0.014557,0.007287,0.010680,0.037276,0.031013,0.008732,0.036809,0.020103,0.032736,0.017767,0.012705,0.034759,0.017256,0.000000,0.013955,0.021341,0.009966,0.000000,0.033825,0.011456,0.026779,0.000000,0.040078,0.000000,0.013073,0.010138,0.014788,0.004568,0.006718,0.005955,0.000000,0.035902,0.000000,0.008911,0.016625,0.008227,0.025438
20,267.502953,0.072720,0.024625,0.037389,0.011304,0.008563,0.000000,0.013626,0.035911,0.000000,0.020469,0.010992,0.015566,0.000000,0.035835,0.028406,0.032842,0.036064,0.031501,0.028088,0.000000,0.013172,0.034774,0.014949,0.008326,0.011066,0.037706,0.033564,0.010313,0.036656,0.021054,0.035420,0.018005,0.015478,0.039135,0.017489,0.000000,0.014301,0.020801,0.010272,0.000000,0.036364,0.012639,0.028058,0.000000,0.040711,0.000000,0.014835,0.008581,0.004628,0.004642,0.007111,0.006064,0.000000,0.032689,0.000000,0.008689,0.018631,0.010758,0.026563
21,267.502953,0.072720,0.024625,0.037389,0.011304,0.008563,0.000000,0.013626,0.035911,0.000000,0.020469,0.010992,0.015566,0.000000,0.035835,0.028406,0.032842,0.036064,0.031501,0.028088,0.000000,0.013172,0.034774,0.014949,0.008326,0.011066,0.037706,0.033564,0.010313,0.036656,0.021054,0.035420,0.018005,0.015478,0.039135,0.017489,0.000000,0.014301,0.020801,0.010272,0.000000,0.036364,0.012639,0.028058,0.000000,0.040711,0.000000,0.014835,0.008581,0.004628,0.004642,0.007111,0.006064,0.000000,0.032689,0.000000,0.008689,0.018631,0.010758,0.026563
37,267.502953,0.072720,0.024625,0.037389,0.011304,0.008563,0.000000,0.013626,0.035911,0.000000,0.020469,0.010992,0.015566,0.000000,0.035835,0.028406,0.032842,0.036064,0.031501,0.028088,0.000000,0.013172,0.034774,0.014949,0.008326,0.011066,0.037706,0.033564,0.010313,0.036656,0.021054,0.035420,0.018005,0.015478,0.039135,0.017489,0.000000,0.014301,0.020801,0.010272,0.000000,0.036364,0.012639,0.028058,0.000000,0.040711,0.000000,0.014835,0.008581,0.004628,0.004642,0.007111,0.006064,0.000000,0.032689,0.000000,0.008689,0.018631,0.010758,0.026563
25,273.667070,0.074170,0.025569,0.031283,0.019764,0.008436,0.000000,0.013869,0.036656,0.000000,0.022986,0.010776,0.014967,0.000000,0.035230,0.028107,0.032799,0.035482,0.031136,0.027757,0.000000,0.017374,0.034302,0.013524,0.008198,0.010987,0.037477,0.031394,0.008697,0.036737,0.020406,0.034890,0.017827,0.012818,0.038376,0.017585,0.000000,0.013991,0.020768,0.010072,0.000000,0.034874,0.012824,0.027519,0.000000,0.038158,0.000000,0.013122,0.010155,0.015278,0.004573,0.006761,0.005954,0.000000,0.037070,0.000000,0.007747,0.016667,0.008305,0.026322
34,271.928969,0.073305,0.024506,0.037757,0.004230,0.008522,0.000000,0.013533,0.037055,0.000000,0.019586,0.011399,0.015612,0.000000,0.040176,0.027992,0.032101,0.036919,0.031080,0.029595,0.000000,0.012813,0.034078,0.013972,0.009516,0.011111,0.036934,0.032530,0.011528,0.036269,0.021604,0.036302,0.017798,0.016897,0.040265,0.017543,0.000000,0.014167,0.020099,0.010310,0.000000,0.037072,0.012645,0.027981,0.000000,0.038599,0.000000,0.014846,0.008086,0.004622,0.004586,0.007149,0.005980,0.000000,0.033190,0.000000,0.008156,0.018522,0.012768,0.026508
22,271.928969,0.073305,0.024506,0.037757,0.004230,0.008522,0.000000,0.013533,0.037055,0.000000,0.019586,0.011399,0.015612,0.000000,0.040176,0.027992,0.032101,0.036919,0.031080,0.029595,0.000000,0.012813,0.034078,0.013972,0.009516,0.011111,0.036934,0.032530,0.011528,0.036269,0.021604,0.036302,0.017798,0.016897,0.040265,0.017543,0.000000,0.014167,0.020099,0.010310,0.000000,0.037072,0.012645,0.027981,0.000000,0.038599,0.000000,0.014846,0.008086,0.004622,0.004586,0.007149,0.005980,0.000000,0.033190,0.000000,0.008156,0.018522,0.012768,0.026508
3,277.664019,0.073093,0.025229,0.033607,0.019784,0.008571,0.000000,0.013649,0.035688,0.000000,0.019496,0.010842,0.015534,0.000000,0.035871,0.028044,0.032371,0.036792,0.031321,0.027751,0.000000,0.012970,0.034484,0.014031,0.008247,0.010993,0.037351,0.035814,0.010587,0.036520,0.021018,0.034929,0.017804,0.013498,0.038295,0.017269,0.000000,0.013994,0.020884,0.010220,0.000000,0.036364,0.012560,0.027819,0.000000,0.037314,0.000000,0.013100,0.009288,0.015282,0.004578,0.006885,0.005919,0.000000,0.032345,0.000000,0.008835,0.016761,0.008344,0.026376
7,277.664019,0.073093,0.025229,0.033607,0.019784,0.008571,0.000000,0.013649,0.035688,0.000000,0.019496,0.010842,0.015534,0.000000,0.035871,0.028044,0.032371,0.036792,0.031321,0.027751,0.000000,0.012970,0.034484,0.014031,0.008247,0.010993,0.037351,0.035814,0.010587,0.036520,0.021018,0.034929,0.017804,0.013498,0.038295,0.017269,0.000000,0.013994,0.020884,0.010220,0.000000,0.036364,0.012560,0.027819,0.000000,0.037314,0.000000,0.013100,0.009288,0.015282,0.004578,0.006885,0.005919,0.000000,0.032345,0.000000,0.008835,0.016761,0.008344,0.026376
16,276.866707,0.073584,0.025190,0.038483,0.015200,0.008298,0.000000,0.013389,0.035763,0.000000,0.022323,0.010800,0.015300,0.000000,0.034975,0.027787,0.032021,0.035180,0.030646,0.027629,0.000000,0.016472,0.034277,0.014323,0.008105,0.010829,0.036760,0.034165,0.010541,0.035904,0.021035,0.034583,0.017509,0.013358,0.038128,0.017259,0.000000,0.013889,0.020343,0.010000,0.000000,0.035574,0.012344,0.027427,0.000000,0.038283,0.000000,0.015592,0.008699,0.013813,0.004508,0.007026,0.005935,0.000000,0.031965,0.000000,0.008766,0.017633,0.011240,0.025920
0,281.061870,0.072476,0.024453,0.034294,0.010007,0.008888,0.000000,0.013669,0.036239,0.000000,0.018781,0.010845,0.015637,0.000000,0.036496,0.028595,0.033200,0.036362,0.031767,0.027897,0.000000,0.013362,0.034542,0.015234,0.008075,0.011199,0.038108,0.036907,0.009759,0.037111,0.021550,0.035718,0.018151,0.015825,0.039011,0.017609,0.000000,0.014399,0.021017,0.010559,0.000000,0.036965,0.012507,0.028483,0.000000,0.037805,0.000000,0.015279,0.008999,0.004598,0.004699,0.007054,0.006067,0.000000,0.032604,0.000000,0.009332,0.017874,0.010266,0.026655
20,281.061870,0.072476,0.024453,0.034294,0.010007,0.008888,0.000000,0.013669,0.036239,0.000000,0.018781,0.010845,0.015637,0.000000,0.036496,0.028595,0.033200,0.036362,0.031767,0.027897,0.000000,0.013362,0.034542,0.015234,0.008075,0.011199,0.038108,0.036907,0.009759,0.037111,0.021550,0.035718,0.018151,0.015825,0.039011,0.017609,0.000000,0.014399,0.021017,0.010559,0.000000,0.036965,0.012507,0.028483,0.000000,0.037805,0.000000,0.015279,0.008999,0.004598,0.004699,0.007054,0.006067,0.000000,0.032604,0.000000,0.009332,0.017874,0.010266,0.026655
17,280.125531,0.072545,0.024929,0.036029,0.027997,0.008533,0.000000,0.013759,0.035848,0.000000,0.018691,0.011235,0.015389,0.000000,0.031298,0.027838,0.032352,0.035999,0.031459,0.028686,0.000000,0.012820,0.035564,0.014959,0.009128,0.010814,0.036914,0.036315,0.012018,0.035933,0.020355,0.033678,0.017737,0.015938,0.038397,0.017174,0.000000,0.014085,0.020657,0.009969,0.000000,0.035721,0.012756,0.027662,0.000000,0.038294,0.000000,0.012853,0.006481,0.007493,0.004565,0.007098,0.005913,0.000000,0.033929,0.000000,0.007981,0.016545,0.008578,0.026563
9,287.921216,0.072656,0.024258,0.035375,0.004138,0.008770,0.000000,0.013613,0.035614,0.000000,0.018879,0.010826,0.015578,0.000000,0.037826,0.028011,0.033828,0.035095,0.031623,0.027626,0.000000,0.012851,0.034218,0.015252,0.008289,0.011311,0.038008,0.037705,0.010521,0.036936,0.021855,0.035391,0.018077,0.017615,0.038394,0.017642,0.000000,0.014059,0.020733,0.010571,0.000000,0.037110,0.012326,0.028043,0.000000,0.038032,0.000000,0.017150,0.009146,0.004451,0.004674,0.007651,0.006165,0.000000,0.031786,0.000000,0.010278,0.019270,0.010948,0.026742
21,287.921216,0.072656,0.024258,0.035375,0.004138,0.008770,0.000000,0.013613,0.035614,0.000000,0.018879,0.010826,0.015578,0.000000,0.037826,0.028011,0.033828,0.035095,0.031623,0.027626,0.000000,0.012851,0.034218,0.015252,0.008289,0.011311,0.038008,0.037705,0.010521,0.036936,0.021855,0.035391,0.018077,0.017615,0.038394,0.017642,0.000000,0.014059,0.020733,0.010571,0.000000,0.037110,0.012326,0.028043,0.000000,0.038032,0.000000,0.017150,0.009146,0.004451,0.004674,0.007651,0.006165,0.000000,0.031786,0.000000,0.010278,0.019270,0.010948,0.026742
35,287.921216,0.072656,0.024258,0.035375,0.004138,0.008770,0.000000,0.013613,0.035614,0.000000,0.018879,0.010826,0.015578,0.000000,0.037826,0.028011,0.033828,0.035095,0.031623,0.027626,0.000000,0.012851,0.034218,0.015252,0.008289,0.011311,0.038008,0.037705,0.010521,0.036936,0.021855,0.035391,0.018077,0.017615,0.038394,0.017642,0.000000,0.014059,0.020733,0.010571,0.000000,0.037110,0.012326,0.028043,0.000000,0.038032,0.000000,0.017150,0.009146,0.004451,0.004674,0.007651,0.006165,0.000000,0.031786,0.000000,0.010278,0.019270,0.010948,0.026742
2,291.394241,0.073118,0.024595,0.036714,0.010765,0.008546,0.000000,0.013289,0.035613,0.000000,0.018775,0.010490,0.015390,0.000000,0.035837,0.027978,0.033243,0.034761,0.031393,0.027712,0.000000,0.012901,0.033867,0.015110,0.008188,0.011138,0.037373,0.036654,0.010007,0.036422,0.020979,0.034722,0.017758,0.017433,0.037433,0.017211,0.000000,0.014262,0.020427,0.010019,0.000000,0.036419,0.012064,0.027470,0.000000,0.036002,0.000000,0.018004,0.010951,0.009792,0.004510,0.007539,0.006077,0.000000,0.031356,0.000000,0.010086,0.018929,0.012262,0.026127
3,291.394241,0.073118,0.024595,0.036714,0.010765,0.008546,0.000000,0.013289,0.035613,0.000000,0.018775,0.010490,0.015390,0.000000,0.035837,0.027978,0.033243,0.034761,0.031393,0.027712,0.000000,0.012901,0.033867,0.015110,0.008188,0.011138,0.037373,0.036654,0.010007,0.036422,0.020979,0.034722,0.017758,0.017433,0.037433,0.017211,0.000000,0.014262,0.020427,0.010019,0.000000,0.036419,0.012064,0.027470,0.000000,0.036002,0.000000,0.018004,0.010951,0.009792,0.004510,0.007539,0.006077,0.000000,0.031356,0.000000,0.010086,0.018929,0.012262,0.026127
7,291.394241,0.073118,0.024595,0.036714,0.010765,0.008546,0.000000,0.013289,0.035613,0.000000,0.018775,0.010490,0.015390,0.000000,0.035837,0.027978,0.033243,0.034761,0.031393,0.027712,0.000000,0.012901,0.033867,0.015110,0.008188,0.011138,0.037373,0.036654,0.010007,0.036422,0.020979,0.034722,0.017758,0.017433,0.037433,0.017211,0.000000,0.014262,0.020427,0.010019,0.000000,0.036419,0.012064,0.027470,0.000000,0.036002,0.000000,0.018004,0.010951,0.009792,0.004510,0.007539,0.006077,0.000000,0.031356,0.000000,0.010086,0.018929,0.012262,0.026127
25,295.434002,0.073258,0.024545,0.036211,0.010879,0.008495,0.000000,0.013392,0.034108,0.000000,0.019649,0.010298,0.015128,0.000000,0.036579,0.028086,0.033488,0.034475,0.031105,0.027666,0.000000,0.012700,0.033198,0.015982,0.007767,0.011056,0.036894,0.036867,0.009562,0.035980,0.022265,0.033892,0.017929,0.018883,0.036893,0.017270,0.000000,0.014086,0.020433,0.010278,0.000000,0.036232,0.012037,0.027646,0.000000,0.037001,0.000000,0.018145,0.011945,0.008814,0.004393,0.006772,0.005842,0.000000,0.030859,0.000000,0.009835,0.019046,0.013869,0.026072
34,295.434002,0.073258,0.024545,0.036211,0.010879,0.008495,0.000000,0.013392,0.034108,0.000000,0.019649,0.010298,0.015128,0.000000,0.036579,0.028086,0.033488,0.034475,0.031105,0.027666,0.000000,0.012700,0.033198,0.015982,0.007767,0.011056,0.036894,0.036867,0.009562,0.035980,0.022265,0.033892,0.017929,0.018883,0.036893,0.017270,0.000000,0.014086,0.020433,0.010278,0.000000,0.036232,0.012037,0.027646,0.000000,0.037001,0.000000,0.018145,0.011945,0.008814,0.004393,0.006772,0.005842,0.000000,0.030859,0.000000,0.009835,0.019046,0.013869,0.026072
