id,Mean,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
9,0.158190,0.158190,0.051939,0.000000,0.000000,0.001223,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.029661,0.000000,0.037930,0.083541,0.000000,0.000000,0.000000,0.071934
20,0.158183,0.158183,0.051971,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079554,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.082367,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030885,0.000049,0.038003,0.083394,0.000000,0.000000,0.000000,0.071934
6,0.159055,0.159055,0.052087,0.000000,0.000000,0.000000,0.078331,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000012,0.078110,0.000000,0.030885,0.000000,0.038003,0.083541,0.000000,0.000000,0.000000,0.071934
24,0.158292,0.158292,0.052031,0.000000,0.000000,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023032,0.004195,0.070943,0.000000,0.000000,0.051531,0.000000,0.000000,0.000098,0.000000,0.054858,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030885,0.000000,0.038003,0.083541,0.000000,0.000000,0.000000,0.071934
15,0.158248,0.158248,0.051992,0.000000,0.000000,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000012,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069781,0.000000,0.030885,0.000000,0.037416,0.083541,0.000000,0.000000,0.000000,0.071934
16,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
6,0.159055,0.159055,0.052087,0.000000,0.000000,0.000000,0.078331,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000012,0.078110,0.000000,0.030885,0.000000,0.038003,0.083541,0.000000,0.000000,0.000000,0.071934
18,0.158427,0.158427,0.052033,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079554,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.042615,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.008917,0.000000,0.000000,0.000000,0.082367,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030885,0.000049,0.038003,0.083394,0.000000,0.000000,0.000000,0.071934
16,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
0,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
19,0.160250,0.160250,0.052560,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000783,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
16,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
11,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
20,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
16,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
20,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
34,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
4,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
5,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
16,0.160282,0.160282,0.052587,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000440,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
20,0.160397,0.160397,0.052675,0.000000,0.000110,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000783,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049587,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069977,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071163
28,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
4,0.160310,0.160310,0.052590,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.071432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
12,0.160848,0.160848,0.053295,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026175,0.000783,0.012562,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000599,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.059702
20,0.160397,0.160397,0.052675,0.000000,0.000110,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000783,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049587,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069977,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071163
39,0.160397,0.160397,0.052675,0.000000,0.000110,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000783,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049587,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069977,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071163
19,0.162460,0.162460,0.052824,0.000000,0.000098,0.000000,0.075016,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.079456,0.000000,0.072937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000991,0.000000,0.000000,0.069206,0.012232,0.030554,0.000049,0.036499,0.071163,0.000000,0.000000,0.012232,0.071934
12,0.160837,0.160837,0.053283,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000037,0.000000,0.026175,0.000783,0.012562,0.000000,0.000306,0.000000,0.000000,0.080410,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070649,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000599,0.081474,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.059702
9,0.160639,0.160639,0.052674,0.000000,0.000098,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000012,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.080447,0.000000,0.070209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.001223,0.000000,0.000000,0.081462,0.000000,0.000000,0.000000,0.000000,0.069206,0.000000,0.030554,0.000049,0.038003,0.071163,0.000000,0.000000,0.012232,0.071934
36,0.162460,0.162460,0.052824,0.000000,0.000098,0.000000,0.075016,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.079456,0.000000,0.072937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000991,0.000000,0.000000,0.069206,0.012232,0.030554,0.000049,0.036499,0.071163,0.000000,0.000000,0.012232,0.071934
19,0.162219,0.162219,0.052717,0.000000,0.000098,0.000000,0.072680,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.079444,0.000000,0.072937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.083810,0.000000,0.000991,0.000000,0.000000,0.069206,0.012232,0.030554,0.000061,0.036499,0.071163,0.000000,0.000000,0.012232,0.071934
34,0.161481,0.161481,0.053045,0.000000,0.000110,0.000000,0.087247,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000783,0.000330,0.000012,0.000000,0.000000,0.000000,0.080447,0.000000,0.070649,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026004,0.000000,0.070955,0.000000,0.000000,0.042615,0.000000,0.000000,0.000000,0.000000,0.054504,0.049587,0.000440,0.000000,0.000000,0.000000,0.081474,0.000000,0.000000,0.000000,0.000000,0.069977,0.000000,0.030554,0.008966,0.038003,0.071163,0.000000,0.000000,0.012232,0.071163
36,0.162461,0.162461,0.052824,0.000000,0.000098,0.000000,0.075016,0.000000,0.000000,0.104787,0.000000,0.000000,0.026763,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.079456,0.000000,0.072937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000991,0.000000,0.000000,0.069206,0.012232,0.030554,0.000049,0.036499,0.071163,0.000000,0.000012,0.012232,0.071934
22,0.162460,0.162460,0.052824,0.000000,0.000098,0.000000,0.075016,0.000000,0.000000,0.104787,0.000000,0.000000,0.026775,0.000000,0.000330,0.000000,0.000000,0.000000,0.000000,0.079456,0.000000,0.072937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027227,0.000000,0.070955,0.000000,0.000000,0.051531,0.000000,0.000000,0.000000,0.000000,0.054956,0.049599,0.000000,0.000000,0.000000,0.000000,0.081474,0.000000,0.000991,0.000000,0.000000,0.069206,0.012232,0.030554,0.000049,0.036499,0.071163,0.000000,0.000000,0.012232,0.071934
