id,SortinoRatio,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,3.514778,0.090251,0.025677,0.000000,0.026544,0.000000,0.000000,0.000000,0.101344,0.000000,0.055903,0.000000,0.000000,0.000000,0.000000,0.043519,0.000000,0.000000,0.088239,0.000000,0.092376,0.000000,0.000000,0.000000,0.000000,0.000000,0.088693,0.000000,0.000000,0.000000,0.000000,0.025516,0.000000,0.092176,0.055049,0.069489,0.000000,0.000000,0.000000,0.000000,0.049044,0.000000,0.034404,0.000000,0.000000,0.000000,0.073065,0.000000,0.044813,0.000000,0.000000,0.000000,0.000000,0.059827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
