id,Skewness,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
35,0.000045,0.076046,0.034579,0.000000,0.000000,0.061369,0.000000,0.000000,0.000000,0.000000,0.000000,0.067324,0.077055,0.000000,0.000000,0.000000,0.038180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048476,0.000000,0.000000,0.000000,0.000000,0.067259,0.000000,0.000000,0.000000,0.080605,0.000000,0.000000,0.000000,0.000000,0.063564,0.092433,0.000000,0.000000,0.000000,0.000000,0.107618,0.000000,0.061176,0.000000,0.075602,0.000000,0.000000,0.000000,0.000000,0.000000,0.073585,0.085753,0.000000,0.000000,0.000000,0.000000
10,0.000025,0.078751,0.034549,0.000000,0.000000,0.049899,0.000000,0.005445,0.000000,0.000000,0.000000,0.054740,0.062652,0.014809,0.000000,0.000000,0.031044,0.013688,0.000000,0.011639,0.006040,0.015141,0.000000,0.000000,0.039415,0.000000,0.005480,0.000000,0.000000,0.054688,0.000000,0.000000,0.000000,0.065539,0.000000,0.009453,0.016791,0.005358,0.051683,0.075157,0.000000,0.000000,0.000000,0.000000,0.106761,0.017138,0.049741,0.000000,0.077680,0.000000,0.000000,0.000000,0.000000,0.012308,0.059831,0.069725,0.010035,0.000000,0.008119,0.000000
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
35,0.000046,0.077014,0.035754,0.000000,0.000000,0.075226,0.000000,0.000000,0.000000,0.000000,0.000000,0.062375,0.070947,0.000000,0.000000,0.000000,0.036786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050589,0.000000,0.000000,0.000000,0.000000,0.078473,0.000000,0.000000,0.000000,0.058943,0.000000,0.000000,0.000000,0.000000,0.068200,0.101062,0.000000,0.000000,0.000000,0.000000,0.118147,0.000000,0.073005,0.000000,0.054077,0.000000,0.000000,0.000000,0.000000,0.000000,0.083439,0.068731,0.000000,0.000000,0.000000,0.000000
10,0.000025,0.078751,0.034549,0.000000,0.000000,0.049899,0.000000,0.005445,0.000000,0.000000,0.000000,0.054740,0.062652,0.014809,0.000000,0.000000,0.031044,0.013688,0.000000,0.011639,0.006040,0.015141,0.000000,0.000000,0.039415,0.000000,0.005480,0.000000,0.000000,0.054688,0.000000,0.000000,0.000000,0.065539,0.000000,0.009453,0.016791,0.005358,0.051683,0.075157,0.000000,0.000000,0.000000,0.000000,0.106761,0.017138,0.049741,0.000000,0.077680,0.000000,0.000000,0.000000,0.000000,0.012308,0.059831,0.069725,0.010035,0.000000,0.008119,0.000000
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
35,0.000046,0.077014,0.035754,0.000000,0.000000,0.075226,0.000000,0.000000,0.000000,0.000000,0.000000,0.062375,0.070947,0.000000,0.000000,0.000000,0.036786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050589,0.000000,0.000000,0.000000,0.000000,0.078473,0.000000,0.000000,0.000000,0.058943,0.000000,0.000000,0.000000,0.000000,0.068200,0.101062,0.000000,0.000000,0.000000,0.000000,0.118147,0.000000,0.073005,0.000000,0.054077,0.000000,0.000000,0.000000,0.000000,0.000000,0.083439,0.068731,0.000000,0.000000,0.000000,0.000000
10,0.000025,0.078751,0.034549,0.000000,0.000000,0.049899,0.000000,0.005445,0.000000,0.000000,0.000000,0.054740,0.062652,0.014809,0.000000,0.000000,0.031044,0.013688,0.000000,0.011639,0.006040,0.015141,0.000000,0.000000,0.039415,0.000000,0.005480,0.000000,0.000000,0.054688,0.000000,0.000000,0.000000,0.065539,0.000000,0.009453,0.016791,0.005358,0.051683,0.075157,0.000000,0.000000,0.000000,0.000000,0.106761,0.017138,0.049741,0.000000,0.077680,0.000000,0.000000,0.000000,0.000000,0.012308,0.059831,0.069725,0.010035,0.000000,0.008119,0.000000
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
35,0.000046,0.077014,0.035754,0.000000,0.000000,0.075226,0.000000,0.000000,0.000000,0.000000,0.000000,0.062375,0.070947,0.000000,0.000000,0.000000,0.036786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050589,0.000000,0.000000,0.000000,0.000000,0.078473,0.000000,0.000000,0.000000,0.058943,0.000000,0.000000,0.000000,0.000000,0.068200,0.101062,0.000000,0.000000,0.000000,0.000000,0.118147,0.000000,0.073005,0.000000,0.054077,0.000000,0.000000,0.000000,0.000000,0.000000,0.083439,0.068731,0.000000,0.000000,0.000000,0.000000
23,0.000039,0.077760,0.035094,0.000000,0.003955,0.067670,0.000000,0.003091,0.000000,0.003532,0.000015,0.057295,0.065224,0.005925,0.000000,0.000000,0.036880,0.001213,0.004796,0.005733,0.000535,0.001341,0.000000,0.000019,0.046027,0.000000,0.000486,0.006288,0.000012,0.070838,0.000027,0.000000,0.000000,0.055366,0.005025,0.006265,0.001515,0.000475,0.061921,0.091631,0.003396,0.000000,0.000012,0.004346,0.113571,0.001518,0.065789,0.005256,0.052374,0.000000,0.000000,0.000016,0.000000,0.001090,0.075456,0.068566,0.000889,0.000000,0.000719,0.003903
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
35,0.000046,0.077014,0.035754,0.000000,0.000000,0.075226,0.000000,0.000000,0.000000,0.000000,0.000000,0.062375,0.070947,0.000000,0.000000,0.000000,0.036786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050589,0.000000,0.000000,0.000000,0.000000,0.078473,0.000000,0.000000,0.000000,0.058943,0.000000,0.000000,0.000000,0.000000,0.068200,0.101062,0.000000,0.000000,0.000000,0.000000,0.118147,0.000000,0.073005,0.000000,0.054077,0.000000,0.000000,0.000000,0.000000,0.000000,0.083439,0.068731,0.000000,0.000000,0.000000,0.000000
23,0.000039,0.077760,0.035094,0.000000,0.003955,0.067670,0.000000,0.003091,0.000000,0.003532,0.000015,0.057295,0.065224,0.005925,0.000000,0.000000,0.036880,0.001213,0.004796,0.005733,0.000535,0.001341,0.000000,0.000019,0.046027,0.000000,0.000486,0.006288,0.000012,0.070838,0.000027,0.000000,0.000000,0.055366,0.005025,0.006265,0.001515,0.000475,0.061921,0.091631,0.003396,0.000000,0.000012,0.004346,0.113571,0.001518,0.065789,0.005256,0.052374,0.000000,0.000000,0.000016,0.000000,0.001090,0.075456,0.068566,0.000889,0.000000,0.000719,0.003903
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
35,0.000046,0.077014,0.035754,0.000000,0.000000,0.075226,0.000000,0.000000,0.000000,0.000000,0.000000,0.062375,0.070947,0.000000,0.000000,0.000000,0.036786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050589,0.000000,0.000000,0.000000,0.000000,0.078473,0.000000,0.000000,0.000000,0.058943,0.000000,0.000000,0.000000,0.000000,0.068200,0.101062,0.000000,0.000000,0.000000,0.000000,0.118147,0.000000,0.073005,0.000000,0.054077,0.000000,0.000000,0.000000,0.000000,0.000000,0.083439,0.068731,0.000000,0.000000,0.000000,0.000000
30,0.000043,0.077290,0.035617,0.000000,0.000037,0.074544,0.000380,0.000742,0.000382,0.000465,0.000062,0.062319,0.070362,0.000050,0.000037,0.000391,0.036495,0.000000,0.000061,0.000067,0.000000,0.000019,0.000433,0.000050,0.050130,0.000000,0.000038,0.000000,0.000407,0.077830,0.000091,0.000625,0.000346,0.058919,0.000000,0.000543,0.000368,0.000049,0.067582,0.100166,0.000405,0.000037,0.000030,0.000000,0.117135,0.000000,0.072909,0.000034,0.054085,0.000019,0.000000,0.000057,0.000031,0.000000,0.082683,0.068109,0.000000,0.000063,0.000384,0.000028
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
35,0.000075,0.078445,0.037268,0.000000,0.000000,0.104271,0.000000,0.000000,0.000000,0.000000,0.000000,0.069461,0.073735,0.000000,0.000000,0.000000,0.036675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.000000,0.000000,0.000000,0.000000,0.063955,0.000000,0.000000,0.000000,0.059870,0.000000,0.000000,0.000000,0.000000,0.052700,0.090346,0.000000,0.000000,0.000000,0.000000,0.119217,0.000000,0.044856,0.000000,0.055578,0.000000,0.000000,0.000000,0.000000,0.000000,0.088533,0.093854,0.000000,0.000000,0.000000,0.000000
6,0.000047,0.110679,0.041838,0.000000,0.000000,0.000000,0.052889,0.098790,0.048849,0.063892,0.000000,0.064759,0.000000,0.000000,0.000000,0.052794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059448,0.000000,0.000000,0.000000,0.000000,0.000000,0.051391,0.000000,0.000000,0.080622,0.039616,0.058295,0.000000,0.062834,0.040578,0.000000,0.000000,0.000000,0.052104,0.000000,0.000000,0.000000,0.000000,0.000000,0.077141,0.000000,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049158,0.000000
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
35,0.000075,0.078445,0.037268,0.000000,0.000000,0.104271,0.000000,0.000000,0.000000,0.000000,0.000000,0.069461,0.073735,0.000000,0.000000,0.000000,0.036675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.000000,0.000000,0.000000,0.000000,0.063955,0.000000,0.000000,0.000000,0.059870,0.000000,0.000000,0.000000,0.000000,0.052700,0.090346,0.000000,0.000000,0.000000,0.000000,0.119217,0.000000,0.044856,0.000000,0.055578,0.000000,0.000000,0.000000,0.000000,0.000000,0.088533,0.093854,0.000000,0.000000,0.000000,0.000000
18,0.000075,0.078446,0.037262,0.000000,0.000004,0.104187,0.000000,0.000010,0.000002,0.000004,0.000002,0.069435,0.073713,0.000023,0.000001,0.000001,0.036668,0.000018,0.000005,0.000020,0.000007,0.000019,0.000000,0.000000,0.046936,0.000000,0.000008,0.000006,0.000000,0.063940,0.000001,0.000000,0.000000,0.059874,0.000005,0.000017,0.000021,0.000007,0.052696,0.090320,0.000004,0.000001,0.000000,0.000004,0.119195,0.000021,0.044864,0.000006,0.055600,0.000001,0.000000,0.000000,0.000002,0.000017,0.088489,0.093816,0.000012,0.000001,0.000010,0.000004
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
35,0.000075,0.078445,0.037268,0.000000,0.000000,0.104271,0.000000,0.000000,0.000000,0.000000,0.000000,0.069461,0.073735,0.000000,0.000000,0.000000,0.036675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.000000,0.000000,0.000000,0.000000,0.063955,0.000000,0.000000,0.000000,0.059870,0.000000,0.000000,0.000000,0.000000,0.052700,0.090346,0.000000,0.000000,0.000000,0.000000,0.119217,0.000000,0.044856,0.000000,0.055578,0.000000,0.000000,0.000000,0.000000,0.000000,0.088533,0.093854,0.000000,0.000000,0.000000,0.000000
18,0.000075,0.078446,0.037262,0.000000,0.000004,0.104187,0.000000,0.000010,0.000002,0.000004,0.000002,0.069435,0.073713,0.000023,0.000001,0.000001,0.036668,0.000018,0.000005,0.000020,0.000007,0.000019,0.000000,0.000000,0.046936,0.000000,0.000008,0.000006,0.000000,0.063940,0.000001,0.000000,0.000000,0.059874,0.000005,0.000017,0.000021,0.000007,0.052696,0.090320,0.000004,0.000001,0.000000,0.000004,0.119195,0.000021,0.044864,0.000006,0.055600,0.000001,0.000000,0.000000,0.000002,0.000017,0.088489,0.093816,0.000012,0.000001,0.000010,0.000004
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
35,0.000075,0.078445,0.037268,0.000000,0.000000,0.104271,0.000000,0.000000,0.000000,0.000000,0.000000,0.069461,0.073735,0.000000,0.000000,0.000000,0.036675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.000000,0.000000,0.000000,0.000000,0.063955,0.000000,0.000000,0.000000,0.059870,0.000000,0.000000,0.000000,0.000000,0.052700,0.090346,0.000000,0.000000,0.000000,0.000000,0.119217,0.000000,0.044856,0.000000,0.055578,0.000000,0.000000,0.000000,0.000000,0.000000,0.088533,0.093854,0.000000,0.000000,0.000000,0.000000
18,0.000075,0.078446,0.037262,0.000000,0.000004,0.104187,0.000000,0.000010,0.000002,0.000004,0.000002,0.069435,0.073713,0.000023,0.000001,0.000001,0.036668,0.000018,0.000005,0.000020,0.000007,0.000019,0.000000,0.000000,0.046936,0.000000,0.000008,0.000006,0.000000,0.063940,0.000001,0.000000,0.000000,0.059874,0.000005,0.000017,0.000021,0.000007,0.052696,0.090320,0.000004,0.000001,0.000000,0.000004,0.119195,0.000021,0.044864,0.000006,0.055600,0.000001,0.000000,0.000000,0.000002,0.000017,0.088489,0.093816,0.000012,0.000001,0.000010,0.000004
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
35,0.000075,0.078445,0.037268,0.000000,0.000000,0.104271,0.000000,0.000000,0.000000,0.000000,0.000000,0.069461,0.073735,0.000000,0.000000,0.000000,0.036675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046950,0.000000,0.000000,0.000000,0.000000,0.063955,0.000000,0.000000,0.000000,0.059870,0.000000,0.000000,0.000000,0.000000,0.052700,0.090346,0.000000,0.000000,0.000000,0.000000,0.119217,0.000000,0.044856,0.000000,0.055578,0.000000,0.000000,0.000000,0.000000,0.000000,0.088533,0.093854,0.000000,0.000000,0.000000,0.000000
18,0.000075,0.078446,0.037262,0.000000,0.000004,0.104187,0.000000,0.000010,0.000002,0.000004,0.000002,0.069435,0.073713,0.000023,0.000001,0.000001,0.036668,0.000018,0.000005,0.000020,0.000007,0.000019,0.000000,0.000000,0.046936,0.000000,0.000008,0.000006,0.000000,0.063940,0.000001,0.000000,0.000000,0.059874,0.000005,0.000017,0.000021,0.000007,0.052696,0.090320,0.000004,0.000001,0.000000,0.000004,0.119195,0.000021,0.044864,0.000006,0.055600,0.000001,0.000000,0.000000,0.000002,0.000017,0.088489,0.093816,0.000012,0.000001,0.000010,0.000004
7,0.000083,0.120785,0.047836,0.000000,0.000000,0.000000,0.093402,0.093483,0.039654,0.067435,0.000000,0.081956,0.000000,0.004559,0.002254,0.032034,0.000781,0.004943,0.004209,0.011358,0.003475,0.005374,0.046572,0.000000,0.000000,0.000000,0.004958,0.000000,0.023413,0.001319,0.000000,0.089606,0.028451,0.034683,0.000000,0.031488,0.048512,0.006994,0.000000,0.000000,0.033189,0.000000,0.000000,0.000000,0.008490,0.004152,0.052872,0.000000,0.070463,0.000000,0.000000,0.000482,0.000000,0.007282,0.000000,0.000000,0.005875,0.001078,0.055205,0.000000
