id,Skewness,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
36,0.000034,0.061605,0.028765,0.077800,0.000000,0.000000,0.056954,0.000000,0.000000,0.000000,0.051718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075126,0.000000,0.000000,0.033239,0.000000,0.059836,0.073880,0.000000,0.000000,0.000000,0.000000,0.105343,0.078654,0.000000,0.000000,0.084457,0.000000,0.000000,0.047343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071510,0.000000,0.000000,0.000000,0.000000,0.000000,0.063538,0.000000,0.000000,0.000000,0.071932,0.048671,0.000000,0.000000
37,0.000034,0.072969,0.031199,0.059757,0.034082,0.000000,0.059676,0.019558,0.000000,0.021484,0.040357,0.022728,0.000000,0.012951,0.000000,0.014857,0.000000,0.012320,0.000000,0.000000,0.054337,0.000000,0.008538,0.024028,0.000000,0.043454,0.064012,0.011708,0.000000,0.000000,0.000000,0.100575,0.062217,0.000000,0.000000,0.069844,0.000000,0.000000,0.044641,0.000000,0.000000,0.000000,0.004330,0.000000,0.000000,0.007874,0.038635,0.000000,0.016609,0.007324,0.000000,0.000000,0.053359,0.000000,0.000000,0.000000,0.061048,0.029697,0.000000,0.000000
7,0.000037,0.063333,0.029987,0.083690,0.000000,0.000000,0.067779,0.000000,0.000000,0.000000,0.044837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074411,0.000000,0.000000,0.037577,0.000000,0.061472,0.070728,0.000000,0.000000,0.000000,0.000000,0.110342,0.071480,0.000000,0.000000,0.080434,0.000000,0.000000,0.048667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077744,0.000000,0.000000,0.000000,0.000000,0.000000,0.066058,0.000000,0.000000,0.000000,0.061497,0.043284,0.000000,0.000000
22,0.000035,0.061549,0.028749,0.078119,0.000000,0.000000,0.057914,0.000000,0.000000,0.000000,0.057328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076012,0.000000,0.000000,0.033451,0.000000,0.063895,0.082996,0.000000,0.000000,0.000000,0.000000,0.106906,0.080956,0.000000,0.000000,0.078965,0.000000,0.000000,0.046930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060588,0.000000,0.000000,0.000000,0.000000,0.000000,0.053098,0.000000,0.000000,0.000000,0.076254,0.046589,0.000000,0.000000
36,0.000034,0.061605,0.028765,0.077800,0.000000,0.000000,0.056954,0.000000,0.000000,0.000000,0.051718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075126,0.000000,0.000000,0.033239,0.000000,0.059836,0.073880,0.000000,0.000000,0.000000,0.000000,0.105343,0.078654,0.000000,0.000000,0.084457,0.000000,0.000000,0.047343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071510,0.000000,0.000000,0.000000,0.000000,0.000000,0.063538,0.000000,0.000000,0.000000,0.071932,0.048671,0.000000,0.000000
25,0.000051,0.076253,0.033223,0.068540,0.026003,0.000000,0.070263,0.016935,0.000000,0.023381,0.042133,0.032085,0.000000,0.006743,0.000000,0.004456,0.000000,0.015306,0.000000,0.000000,0.053319,0.000000,0.009421,0.023676,0.000000,0.042664,0.052121,0.006126,0.000000,0.000000,0.000000,0.104853,0.059071,0.000000,0.000000,0.085463,0.000000,0.000000,0.042723,0.000000,0.000000,0.000000,0.003743,0.000000,0.000000,0.006527,0.038887,0.000000,0.013810,0.003250,0.000000,0.000000,0.064406,0.000000,0.000000,0.000000,0.053101,0.030996,0.000000,0.000000
16,0.000044,0.063693,0.031516,0.086621,0.000000,0.000000,0.068211,0.000000,0.000000,0.000000,0.050187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063724,0.000000,0.000000,0.028399,0.000000,0.060013,0.066690,0.000000,0.000000,0.000000,0.000000,0.124273,0.073236,0.000000,0.000000,0.082049,0.000000,0.000000,0.051936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067568,0.000000,0.000000,0.000000,0.000000,0.000000,0.069736,0.000000,0.000000,0.000000,0.058397,0.048961,0.000000,0.000000
36,0.000044,0.063693,0.031516,0.086621,0.000000,0.000000,0.068211,0.000000,0.000000,0.000000,0.050187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063724,0.000000,0.000000,0.028399,0.000000,0.060013,0.066690,0.000000,0.000000,0.000000,0.000000,0.124273,0.073236,0.000000,0.000000,0.082049,0.000000,0.000000,0.051936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067568,0.000000,0.000000,0.000000,0.000000,0.000000,0.069736,0.000000,0.000000,0.000000,0.058397,0.048961,0.000000,0.000000
12,0.000058,0.074016,0.033738,0.082785,0.018033,0.000000,0.070751,0.010722,0.000000,0.020898,0.042665,0.020894,0.000000,0.005412,0.000000,0.001016,0.000000,0.004100,0.000000,0.000000,0.049413,0.000000,0.005708,0.021077,0.000000,0.055911,0.048888,0.004845,0.000000,0.000000,0.000000,0.122902,0.066152,0.000000,0.000000,0.080475,0.000000,0.000000,0.048582,0.000000,0.000000,0.000000,0.001965,0.000000,0.000000,0.001394,0.056875,0.000000,0.004450,0.002203,0.000000,0.000000,0.067581,0.000000,0.000000,0.000000,0.048476,0.035827,0.000000,0.000000
21,0.000058,0.074016,0.033738,0.082785,0.018033,0.000000,0.070751,0.010722,0.000000,0.020898,0.042665,0.020894,0.000000,0.005412,0.000000,0.001016,0.000000,0.004100,0.000000,0.000000,0.049413,0.000000,0.005708,0.021077,0.000000,0.055911,0.048888,0.004845,0.000000,0.000000,0.000000,0.122902,0.066152,0.000000,0.000000,0.080475,0.000000,0.000000,0.048582,0.000000,0.000000,0.000000,0.001965,0.000000,0.000000,0.001394,0.056875,0.000000,0.004450,0.002203,0.000000,0.000000,0.067581,0.000000,0.000000,0.000000,0.048476,0.035827,0.000000,0.000000
32,0.000051,0.081289,0.033825,0.059424,0.035811,0.000000,0.070273,0.022925,0.000000,0.033956,0.039608,0.051620,0.000000,0.010507,0.000000,0.006608,0.000000,0.024332,0.000000,0.000000,0.044612,0.000000,0.015375,0.019904,0.000000,0.039693,0.041682,0.006786,0.000000,0.000000,0.000000,0.088639,0.052724,0.000000,0.000000,0.088686,0.000000,0.000000,0.038861,0.000000,0.000000,0.000000,0.005182,0.000000,0.000000,0.009652,0.033923,0.000000,0.016513,0.003877,0.000000,0.000000,0.064755,0.000000,0.000000,0.000000,0.046233,0.027839,0.000000,0.000000
2,0.000074,0.079384,0.034462,0.080679,0.044087,0.000000,0.076160,0.025703,0.000000,0.029673,0.040525,0.036319,0.000000,0.006654,0.000000,0.017417,0.000000,0.013287,0.000000,0.000000,0.041641,0.000000,0.010499,0.012027,0.000000,0.041473,0.057833,0.009440,0.000000,0.000000,0.000000,0.103250,0.045527,0.000000,0.000000,0.083599,0.000000,0.000000,0.029555,0.000000,0.000000,0.000000,0.004195,0.000000,0.000000,0.006228,0.030056,0.000000,0.006476,0.004163,0.000000,0.000000,0.066100,0.000000,0.000000,0.000000,0.048085,0.029348,0.000000,0.000000
7,0.000074,0.079384,0.034462,0.080679,0.044087,0.000000,0.076160,0.025703,0.000000,0.029673,0.040525,0.036319,0.000000,0.006654,0.000000,0.017417,0.000000,0.013287,0.000000,0.000000,0.041641,0.000000,0.010499,0.012027,0.000000,0.041473,0.057833,0.009440,0.000000,0.000000,0.000000,0.103250,0.045527,0.000000,0.000000,0.083599,0.000000,0.000000,0.029555,0.000000,0.000000,0.000000,0.004195,0.000000,0.000000,0.006228,0.030056,0.000000,0.006476,0.004163,0.000000,0.000000,0.066100,0.000000,0.000000,0.000000,0.048085,0.029348,0.000000,0.000000
33,0.000074,0.079384,0.034462,0.080679,0.044087,0.000000,0.076160,0.025703,0.000000,0.029673,0.040525,0.036319,0.000000,0.006654,0.000000,0.017417,0.000000,0.013287,0.000000,0.000000,0.041641,0.000000,0.010499,0.012027,0.000000,0.041473,0.057833,0.009440,0.000000,0.000000,0.000000,0.103250,0.045527,0.000000,0.000000,0.083599,0.000000,0.000000,0.029555,0.000000,0.000000,0.000000,0.004195,0.000000,0.000000,0.006228,0.030056,0.000000,0.006476,0.004163,0.000000,0.000000,0.066100,0.000000,0.000000,0.000000,0.048085,0.029348,0.000000,0.000000
10,0.000089,0.080063,0.034049,0.093175,0.042264,0.000000,0.070088,0.035917,0.000000,0.032455,0.025500,0.078274,0.000000,0.007369,0.000000,0.019196,0.000000,0.020693,0.000000,0.000000,0.024365,0.000000,0.022749,0.016915,0.000000,0.036081,0.041182,0.011417,0.000000,0.000000,0.000000,0.079730,0.038450,0.000000,0.000000,0.078920,0.000000,0.000000,0.032577,0.000000,0.000000,0.000000,0.010114,0.000000,0.000000,0.009128,0.025941,0.000000,0.021996,0.004421,0.000000,0.000000,0.060804,0.000000,0.000000,0.000000,0.035981,0.024299,0.000000,0.000000
16,0.000089,0.080063,0.034049,0.093175,0.042264,0.000000,0.070088,0.035917,0.000000,0.032455,0.025500,0.078274,0.000000,0.007369,0.000000,0.019196,0.000000,0.020693,0.000000,0.000000,0.024365,0.000000,0.022749,0.016915,0.000000,0.036081,0.041182,0.011417,0.000000,0.000000,0.000000,0.079730,0.038450,0.000000,0.000000,0.078920,0.000000,0.000000,0.032577,0.000000,0.000000,0.000000,0.010114,0.000000,0.000000,0.009128,0.025941,0.000000,0.021996,0.004421,0.000000,0.000000,0.060804,0.000000,0.000000,0.000000,0.035981,0.024299,0.000000,0.000000
31,0.000089,0.080063,0.034049,0.093175,0.042264,0.000000,0.070088,0.035917,0.000000,0.032455,0.025500,0.078274,0.000000,0.007369,0.000000,0.019196,0.000000,0.020693,0.000000,0.000000,0.024365,0.000000,0.022749,0.016915,0.000000,0.036081,0.041182,0.011417,0.000000,0.000000,0.000000,0.079730,0.038450,0.000000,0.000000,0.078920,0.000000,0.000000,0.032577,0.000000,0.000000,0.000000,0.010114,0.000000,0.000000,0.009128,0.025941,0.000000,0.021996,0.004421,0.000000,0.000000,0.060804,0.000000,0.000000,0.000000,0.035981,0.024299,0.000000,0.000000
29,0.000106,0.081993,0.036418,0.073814,0.042433,0.000000,0.086176,0.047199,0.000000,0.031894,0.041440,0.080156,0.000000,0.006160,0.000000,0.018942,0.000000,0.018797,0.000000,0.000000,0.017179,0.000000,0.027973,0.012282,0.000000,0.043246,0.038602,0.007891,0.000000,0.000000,0.000000,0.095482,0.033125,0.000000,0.000000,0.078849,0.000000,0.000000,0.022904,0.000000,0.000000,0.000000,0.004882,0.000000,0.000000,0.009865,0.030737,0.000000,0.009145,0.002800,0.000000,0.000000,0.049945,0.000000,0.000000,0.000000,0.040635,0.027447,0.000000,0.000000
18,0.000104,0.077530,0.034573,0.096234,0.040773,0.000000,0.073576,0.047987,0.000000,0.023219,0.018524,0.109620,0.000000,0.006010,0.000000,0.023340,0.000000,0.028298,0.000000,0.000000,0.012730,0.000000,0.022997,0.010457,0.000000,0.032587,0.036866,0.009820,0.000000,0.000000,0.000000,0.077990,0.024577,0.000000,0.000000,0.082800,0.000000,0.000000,0.038068,0.000000,0.000000,0.000000,0.010301,0.000000,0.000000,0.009564,0.018118,0.000000,0.034909,0.006430,0.000000,0.000000,0.053155,0.000000,0.000000,0.000000,0.031420,0.019631,0.000000,0.000000
36,0.000104,0.077530,0.034573,0.096234,0.040773,0.000000,0.073576,0.047987,0.000000,0.023219,0.018524,0.109620,0.000000,0.006010,0.000000,0.023340,0.000000,0.028298,0.000000,0.000000,0.012730,0.000000,0.022997,0.010457,0.000000,0.032587,0.036866,0.009820,0.000000,0.000000,0.000000,0.077990,0.024577,0.000000,0.000000,0.082800,0.000000,0.000000,0.038068,0.000000,0.000000,0.000000,0.010301,0.000000,0.000000,0.009564,0.018118,0.000000,0.034909,0.006430,0.000000,0.000000,0.053155,0.000000,0.000000,0.000000,0.031420,0.019631,0.000000,0.000000
38,0.000129,0.087877,0.038518,0.084746,0.031476,0.000000,0.076801,0.046820,0.000000,0.046471,0.029947,0.077322,0.000000,0.006157,0.000000,0.020423,0.000000,0.019494,0.000000,0.000000,0.016701,0.000000,0.028420,0.012350,0.000000,0.040649,0.037181,0.006010,0.000000,0.000000,0.000000,0.117396,0.031047,0.000000,0.000000,0.065578,0.000000,0.000000,0.020537,0.000000,0.000000,0.000000,0.010475,0.000000,0.000000,0.010289,0.028813,0.000000,0.005435,0.002801,0.000000,0.000000,0.061697,0.000000,0.000000,0.000000,0.036794,0.028171,0.000000,0.000000
26,0.000123,0.080733,0.035900,0.096568,0.037321,0.000000,0.086252,0.038003,0.000000,0.031603,0.043136,0.089308,0.000000,0.008335,0.000000,0.018813,0.000000,0.011752,0.000000,0.000000,0.016992,0.000000,0.026330,0.017875,0.000000,0.038623,0.041136,0.006381,0.000000,0.000000,0.000000,0.087165,0.033362,0.000000,0.000000,0.066380,0.000000,0.000000,0.023112,0.000000,0.000000,0.000000,0.004990,0.000000,0.000000,0.008695,0.033682,0.000000,0.017388,0.002179,0.000000,0.000000,0.049140,0.000000,0.000000,0.000000,0.042566,0.022914,0.000000,0.000000
35,0.000120,0.080555,0.037262,0.096356,0.036346,0.000000,0.080789,0.035525,0.000000,0.032679,0.045130,0.067260,0.000000,0.006307,0.000000,0.018803,0.000000,0.011477,0.000000,0.000000,0.020554,0.000000,0.008659,0.013636,0.000000,0.030940,0.048636,0.005187,0.000000,0.000000,0.000000,0.125946,0.029172,0.000000,0.000000,0.066832,0.000000,0.000000,0.035004,0.000000,0.000000,0.000000,0.002510,0.000000,0.000000,0.005523,0.039196,0.000000,0.018141,0.002325,0.000000,0.000000,0.050153,0.000000,0.000000,0.000000,0.044489,0.022425,0.000000,0.000000
30,0.000138,0.083035,0.037275,0.102561,0.025123,0.000000,0.081142,0.031849,0.000000,0.039851,0.032670,0.075721,0.000000,0.005742,0.000000,0.018626,0.000000,0.009398,0.000000,0.000000,0.024461,0.000000,0.008001,0.011715,0.000000,0.037692,0.078273,0.002142,0.000000,0.000000,0.000000,0.110575,0.032603,0.000000,0.000000,0.060356,0.000000,0.000000,0.026222,0.000000,0.000000,0.000000,0.005375,0.000000,0.000000,0.005555,0.029852,0.000000,0.010608,0.002268,0.000000,0.000000,0.066034,0.000000,0.000000,0.000000,0.037185,0.028398,0.000000,0.000000
18,0.000130,0.088219,0.037563,0.102546,0.030311,0.000000,0.086755,0.043672,0.000000,0.042074,0.037520,0.083237,0.000000,0.006581,0.000000,0.022675,0.000000,0.021389,0.000000,0.000000,0.014718,0.000000,0.032110,0.013800,0.000000,0.036300,0.034609,0.009580,0.000000,0.000000,0.000000,0.087127,0.030326,0.000000,0.000000,0.075535,0.000000,0.000000,0.023665,0.000000,0.000000,0.000000,0.015010,0.000000,0.000000,0.013902,0.025577,0.000000,0.012056,0.003721,0.000000,0.000000,0.045283,0.000000,0.000000,0.000000,0.026625,0.023296,0.000000,0.000000
12,0.000130,0.088219,0.037563,0.102546,0.030311,0.000000,0.086755,0.043672,0.000000,0.042074,0.037520,0.083237,0.000000,0.006581,0.000000,0.022675,0.000000,0.021389,0.000000,0.000000,0.014718,0.000000,0.032110,0.013800,0.000000,0.036300,0.034609,0.009580,0.000000,0.000000,0.000000,0.087127,0.030326,0.000000,0.000000,0.075535,0.000000,0.000000,0.023665,0.000000,0.000000,0.000000,0.015010,0.000000,0.000000,0.013902,0.025577,0.000000,0.012056,0.003721,0.000000,0.000000,0.045283,0.000000,0.000000,0.000000,0.026625,0.023296,0.000000,0.000000
28,0.000149,0.084330,0.037302,0.116786,0.019537,0.000000,0.079097,0.030984,0.000000,0.044612,0.027756,0.081400,0.000000,0.006273,0.000000,0.017034,0.000000,0.012800,0.000000,0.000000,0.019991,0.000000,0.012240,0.010147,0.000000,0.042230,0.083646,0.005934,0.000000,0.000000,0.000000,0.107658,0.034762,0.000000,0.000000,0.057329,0.000000,0.000000,0.020497,0.000000,0.000000,0.000000,0.006718,0.000000,0.000000,0.007475,0.020207,0.000000,0.004641,0.005198,0.000000,0.000000,0.063008,0.000000,0.000000,0.000000,0.034080,0.027964,0.000000,0.000000
18,0.000147,0.089591,0.038467,0.106300,0.028510,0.000000,0.083720,0.045635,0.000000,0.047309,0.030678,0.083245,0.000000,0.005969,0.000000,0.018688,0.000000,0.016904,0.000000,0.000000,0.015774,0.000000,0.044101,0.015913,0.000000,0.039059,0.054764,0.004697,0.000000,0.000000,0.000000,0.102186,0.027241,0.000000,0.000000,0.058233,0.000000,0.000000,0.022747,0.000000,0.000000,0.000000,0.016210,0.000000,0.000000,0.009566,0.028533,0.000000,0.008031,0.003374,0.000000,0.000000,0.035838,0.000000,0.000000,0.000000,0.025704,0.021071,0.000000,0.000000
32,0.000147,0.089591,0.038467,0.106300,0.028510,0.000000,0.083720,0.045635,0.000000,0.047309,0.030678,0.083245,0.000000,0.005969,0.000000,0.018688,0.000000,0.016904,0.000000,0.000000,0.015774,0.000000,0.044101,0.015913,0.000000,0.039059,0.054764,0.004697,0.000000,0.000000,0.000000,0.102186,0.027241,0.000000,0.000000,0.058233,0.000000,0.000000,0.022747,0.000000,0.000000,0.000000,0.016210,0.000000,0.000000,0.009566,0.028533,0.000000,0.008031,0.003374,0.000000,0.000000,0.035838,0.000000,0.000000,0.000000,0.025704,0.021071,0.000000,0.000000
12,0.000168,0.091620,0.040562,0.106765,0.029703,0.000000,0.087566,0.049035,0.000000,0.045269,0.032229,0.084790,0.000000,0.006347,0.000000,0.018097,0.000000,0.014676,0.000000,0.000000,0.020727,0.000000,0.015808,0.009840,0.000000,0.038392,0.065045,0.003748,0.000000,0.000000,0.000000,0.119317,0.032311,0.000000,0.000000,0.062837,0.000000,0.000000,0.017266,0.000000,0.000000,0.000000,0.015912,0.000000,0.000000,0.010477,0.022102,0.000000,0.005851,0.003643,0.000000,0.000000,0.040622,0.000000,0.000000,0.000000,0.020594,0.021034,0.000000,0.000000
20,0.000159,0.085633,0.038896,0.109027,0.029913,0.000000,0.091595,0.034989,0.000000,0.045455,0.038356,0.072451,0.000000,0.005318,0.000000,0.029157,0.000000,0.018427,0.000000,0.000000,0.011433,0.000000,0.006449,0.019119,0.000000,0.042002,0.040023,0.001792,0.000000,0.000000,0.000000,0.113558,0.031670,0.000000,0.000000,0.054860,0.000000,0.000000,0.021594,0.000000,0.000000,0.000000,0.003987,0.000000,0.000000,0.006460,0.026524,0.000000,0.007157,0.002995,0.000000,0.000000,0.065062,0.000000,0.000000,0.000000,0.040268,0.030359,0.000000,0.000000
31,0.000159,0.085633,0.038896,0.109027,0.029913,0.000000,0.091595,0.034989,0.000000,0.045455,0.038356,0.072451,0.000000,0.005318,0.000000,0.029157,0.000000,0.018427,0.000000,0.000000,0.011433,0.000000,0.006449,0.019119,0.000000,0.042002,0.040023,0.001792,0.000000,0.000000,0.000000,0.113558,0.031670,0.000000,0.000000,0.054860,0.000000,0.000000,0.021594,0.000000,0.000000,0.000000,0.003987,0.000000,0.000000,0.006460,0.026524,0.000000,0.007157,0.002995,0.000000,0.000000,0.065062,0.000000,0.000000,0.000000,0.040268,0.030359,0.000000,0.000000
13,0.000181,0.085042,0.042056,0.116679,0.032098,0.000000,0.100424,0.050168,0.000000,0.035333,0.042970,0.068941,0.000000,0.005045,0.000000,0.018880,0.000000,0.015780,0.000000,0.000000,0.012359,0.000000,0.007942,0.017440,0.000000,0.031184,0.042291,0.003530,0.000000,0.000000,0.000000,0.145710,0.026848,0.000000,0.000000,0.053514,0.000000,0.000000,0.016651,0.000000,0.000000,0.000000,0.003370,0.000000,0.000000,0.006791,0.020201,0.000000,0.007341,0.003967,0.000000,0.000000,0.048484,0.000000,0.000000,0.000000,0.038611,0.027447,0.000000,0.000000
