id,Mean,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
17,0.138488,0.138488,0.051928,0.000000,0.071710,0.000000,0.073796,0.000000,0.000000,0.045696,0.000000,0.117052,0.074773,0.000000,0.000000,0.000000,0.047874,0.000000,0.000000,0.047505,0.048798,0.000209,0.000185,0.054038,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.055786,0.000000,0.000000,0.000000,0.063080,0.000000,0.000206,0.000000,0.000000,0.065355,0.000000,0.000318,0.064149,0.000000,0.069653,0.000272,0.000356,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.042953,0.000000,0.000455,0.000000,0.000000,0.054976,0.000264
13,0.138370,0.138370,0.051807,0.000000,0.070857,0.000340,0.071657,0.000000,0.000594,0.045221,0.000722,0.114548,0.073545,0.000630,0.000580,0.000000,0.047541,0.000389,0.001023,0.046842,0.048515,0.000670,0.000783,0.052472,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.054170,0.000000,0.000754,0.000000,0.061252,0.001260,0.000200,0.000000,0.000000,0.065366,0.000389,0.000308,0.062929,0.000000,0.068434,0.001304,0.000764,0.001185,0.000000,0.001091,0.001430,0.001233,0.000692,0.041708,0.001610,0.000442,0.000538,0.000448,0.054084,0.000256
23,0.138646,0.138646,0.051989,0.000000,0.071912,0.000000,0.073808,0.000000,0.000000,0.045891,0.000000,0.117552,0.074855,0.000000,0.000000,0.000000,0.048079,0.000000,0.000000,0.047707,0.049006,0.000000,0.000000,0.054269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055793,0.000000,0.000000,0.000000,0.063349,0.000000,0.000000,0.000000,0.000000,0.065377,0.000000,0.000000,0.064423,0.000000,0.069951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042816,0.000000,0.000000,0.000000,0.000000,0.055210,0.000000
17,0.138488,0.138488,0.051928,0.000000,0.071710,0.000000,0.073796,0.000000,0.000000,0.045696,0.000000,0.117052,0.074773,0.000000,0.000000,0.000000,0.047874,0.000000,0.000000,0.047505,0.048798,0.000209,0.000185,0.054038,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.055786,0.000000,0.000000,0.000000,0.063080,0.000000,0.000206,0.000000,0.000000,0.065355,0.000000,0.000318,0.064149,0.000000,0.069653,0.000272,0.000356,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.042953,0.000000,0.000455,0.000000,0.000000,0.054976,0.000264
13,0.138370,0.138370,0.051807,0.000000,0.070857,0.000340,0.071657,0.000000,0.000594,0.045221,0.000722,0.114548,0.073545,0.000630,0.000580,0.000000,0.047541,0.000389,0.001023,0.046842,0.048515,0.000670,0.000783,0.052472,0.001223,0.000000,0.000000,0.000000,0.000000,0.000000,0.054170,0.000000,0.000754,0.000000,0.061252,0.001260,0.000200,0.000000,0.000000,0.065366,0.000389,0.000308,0.062929,0.000000,0.068434,0.001304,0.000764,0.001185,0.000000,0.001091,0.001430,0.001233,0.000692,0.041708,0.001610,0.000442,0.000538,0.000448,0.054084,0.000256
23,0.138646,0.138646,0.051989,0.000000,0.071912,0.000000,0.073808,0.000000,0.000000,0.045891,0.000000,0.117552,0.074855,0.000000,0.000000,0.000000,0.048079,0.000000,0.000000,0.047707,0.049006,0.000000,0.000000,0.054269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055793,0.000000,0.000000,0.000000,0.063349,0.000000,0.000000,0.000000,0.000000,0.065377,0.000000,0.000000,0.064423,0.000000,0.069951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042816,0.000000,0.000000,0.000000,0.000000,0.055210,0.000000
7,0.138640,0.138640,0.051986,0.000000,0.071904,0.000000,0.073808,0.000000,0.000000,0.045884,0.000000,0.117532,0.074852,0.000000,0.000000,0.000000,0.048071,0.000000,0.000000,0.047699,0.048998,0.000008,0.000007,0.054260,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.055793,0.000000,0.000000,0.000000,0.063339,0.000000,0.000008,0.000000,0.000000,0.065376,0.000000,0.000012,0.064412,0.000000,0.069939,0.000011,0.000014,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.042821,0.000000,0.000018,0.000000,0.000000,0.055201,0.000010
39,0.138568,0.138568,0.046089,0.001229,0.031358,0.022440,0.000866,0.000033,0.058379,0.000000,0.018872,0.057531,0.000000,0.002193,0.015355,0.000031,0.018998,0.020368,0.021937,0.000000,0.020920,0.001569,0.000000,0.033027,0.062694,0.000000,0.000941,0.029382,0.000887,0.000000,0.000016,0.018139,0.000000,0.040644,0.000000,0.084707,0.001106,0.000037,0.000000,0.072550,0.000000,0.000000,0.054454,0.032421,0.000000,0.025166,0.000099,0.023380,0.000076,0.027956,0.066304,0.073929,0.022505,0.002008,0.011948,0.000000,0.000000,0.001064,0.001858,0.020623
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
34,0.141970,0.141970,0.051761,0.000000,0.083688,0.000269,0.083538,0.000000,0.000676,0.047465,0.000641,0.118511,0.065963,0.000629,0.000591,0.000000,0.041996,0.000437,0.001057,0.049060,0.064659,0.000655,0.000742,0.050018,0.000893,0.000000,0.000000,0.000000,0.000000,0.000000,0.051076,0.000000,0.000682,0.000000,0.068874,0.001023,0.000208,0.000000,0.000000,0.042543,0.000277,0.000257,0.078456,0.000000,0.055268,0.001031,0.000689,0.001001,0.000000,0.001124,0.001641,0.001136,0.000462,0.036837,0.001152,0.000376,0.000621,0.000279,0.043224,0.000275
23,0.138646,0.138646,0.051989,0.000000,0.071912,0.000000,0.073808,0.000000,0.000000,0.045891,0.000000,0.117552,0.074855,0.000000,0.000000,0.000000,0.048079,0.000000,0.000000,0.047707,0.049006,0.000000,0.000000,0.054269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055793,0.000000,0.000000,0.000000,0.063349,0.000000,0.000000,0.000000,0.000000,0.065377,0.000000,0.000000,0.064423,0.000000,0.069951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042816,0.000000,0.000000,0.000000,0.000000,0.055210,0.000000
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
34,0.143442,0.143442,0.051424,0.000000,0.079585,0.000200,0.070685,0.000000,0.000667,0.052972,0.000664,0.122825,0.065552,0.000829,0.000621,0.000000,0.042388,0.000329,0.000955,0.051512,0.063841,0.000562,0.000949,0.055736,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.043930,0.000000,0.000557,0.000000,0.076566,0.001053,0.000218,0.000000,0.000000,0.042098,0.000353,0.000243,0.081281,0.000000,0.048530,0.001256,0.000755,0.000917,0.000000,0.001420,0.001599,0.000848,0.000521,0.033015,0.001431,0.000370,0.000612,0.000340,0.050227,0.000377
20,0.142222,0.142222,0.046276,0.004772,0.015615,0.038506,0.010547,0.000054,0.064456,0.003454,0.007426,0.049239,0.005803,0.009387,0.006042,0.000071,0.010955,0.021139,0.008632,0.004082,0.011943,0.007103,0.000000,0.028659,0.047534,0.000015,0.002934,0.045077,0.003685,0.000000,0.002995,0.024879,0.000244,0.046191,0.004616,0.079520,0.004141,0.000083,0.000009,0.090793,0.000000,0.000000,0.072481,0.033253,0.004965,0.013783,0.000338,0.009278,0.000092,0.011013,0.050648,0.069826,0.023986,0.008352,0.004959,0.000386,0.000164,0.003613,0.011670,0.020586
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
34,0.143442,0.143442,0.051424,0.000000,0.079585,0.000200,0.070685,0.000000,0.000667,0.052972,0.000664,0.122825,0.065552,0.000829,0.000621,0.000000,0.042388,0.000329,0.000955,0.051512,0.063841,0.000562,0.000949,0.055736,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.043930,0.000000,0.000557,0.000000,0.076566,0.001053,0.000218,0.000000,0.000000,0.042098,0.000353,0.000243,0.081281,0.000000,0.048530,0.001256,0.000755,0.000917,0.000000,0.001420,0.001599,0.000848,0.000521,0.033015,0.001431,0.000370,0.000612,0.000340,0.050227,0.000377
31,0.142557,0.142557,0.051512,0.000036,0.078885,0.000239,0.072629,0.000001,0.000658,0.051183,0.000578,0.121312,0.066772,0.000780,0.000538,0.000003,0.043047,0.000321,0.000848,0.050567,0.061764,0.000581,0.000799,0.054708,0.000616,0.000002,0.000027,0.000032,0.000024,0.000000,0.046385,0.000097,0.000537,0.000084,0.073587,0.000971,0.000217,0.000002,0.000001,0.045433,0.000298,0.000216,0.078501,0.000053,0.052283,0.001139,0.000692,0.000816,0.000000,0.001199,0.001437,0.000866,0.000469,0.034841,0.001269,0.000381,0.000559,0.000352,0.050004,0.000363
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
34,0.143442,0.143442,0.051424,0.000000,0.079585,0.000200,0.070685,0.000000,0.000667,0.052972,0.000664,0.122825,0.065552,0.000829,0.000621,0.000000,0.042388,0.000329,0.000955,0.051512,0.063841,0.000562,0.000949,0.055736,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.043930,0.000000,0.000557,0.000000,0.076566,0.001053,0.000218,0.000000,0.000000,0.042098,0.000353,0.000243,0.081281,0.000000,0.048530,0.001256,0.000755,0.000917,0.000000,0.001420,0.001599,0.000848,0.000521,0.033015,0.001431,0.000370,0.000612,0.000340,0.050227,0.000377
3,0.142741,0.142741,0.052199,0.000018,0.067094,0.000108,0.090160,0.000000,0.000352,0.057836,0.000254,0.128572,0.067788,0.000270,0.000147,0.000001,0.038793,0.000136,0.000277,0.041201,0.066672,0.000404,0.000480,0.051359,0.000304,0.000001,0.000007,0.000013,0.000008,0.000000,0.043741,0.000035,0.000205,0.000031,0.064464,0.000336,0.000131,0.000001,0.000001,0.047101,0.000137,0.000251,0.058890,0.000017,0.075542,0.000596,0.000459,0.000500,0.000000,0.000464,0.000522,0.000229,0.000183,0.027572,0.000580,0.000342,0.000189,0.000145,0.064768,0.000311
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
34,0.143442,0.143442,0.051424,0.000000,0.079585,0.000200,0.070685,0.000000,0.000667,0.052972,0.000664,0.122825,0.065552,0.000829,0.000621,0.000000,0.042388,0.000329,0.000955,0.051512,0.063841,0.000562,0.000949,0.055736,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.043930,0.000000,0.000557,0.000000,0.076566,0.001053,0.000218,0.000000,0.000000,0.042098,0.000353,0.000243,0.081281,0.000000,0.048530,0.001256,0.000755,0.000917,0.000000,0.001420,0.001599,0.000848,0.000521,0.033015,0.001431,0.000370,0.000612,0.000340,0.050227,0.000377
3,0.142741,0.142741,0.052199,0.000018,0.067094,0.000108,0.090160,0.000000,0.000352,0.057836,0.000254,0.128572,0.067788,0.000270,0.000147,0.000001,0.038793,0.000136,0.000277,0.041201,0.066672,0.000404,0.000480,0.051359,0.000304,0.000001,0.000007,0.000013,0.000008,0.000000,0.043741,0.000035,0.000205,0.000031,0.064464,0.000336,0.000131,0.000001,0.000001,0.047101,0.000137,0.000251,0.058890,0.000017,0.075542,0.000596,0.000459,0.000500,0.000000,0.000464,0.000522,0.000229,0.000183,0.027572,0.000580,0.000342,0.000189,0.000145,0.064768,0.000311
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
27,0.143443,0.143443,0.046598,0.005916,0.012272,0.042853,0.017343,0.000060,0.063680,0.006822,0.002650,0.049311,0.011314,0.011724,0.002156,0.000083,0.009595,0.020439,0.003083,0.007745,0.010302,0.008915,0.000009,0.028226,0.039451,0.000020,0.003568,0.048942,0.004589,0.000000,0.006656,0.026304,0.000339,0.046107,0.009222,0.073684,0.005120,0.000098,0.000013,0.096479,0.000003,0.000007,0.079068,0.031986,0.009937,0.008746,0.000433,0.003395,0.000094,0.003943,0.042216,0.064858,0.023427,0.012444,0.002042,0.000536,0.000229,0.004439,0.017501,0.019606
34,0.143442,0.143442,0.051424,0.000000,0.079585,0.000200,0.070685,0.000000,0.000667,0.052972,0.000664,0.122825,0.065552,0.000829,0.000621,0.000000,0.042388,0.000329,0.000955,0.051512,0.063841,0.000562,0.000949,0.055736,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.043930,0.000000,0.000557,0.000000,0.076566,0.001053,0.000218,0.000000,0.000000,0.042098,0.000353,0.000243,0.081281,0.000000,0.048530,0.001256,0.000755,0.000917,0.000000,0.001420,0.001599,0.000848,0.000521,0.033015,0.001431,0.000370,0.000612,0.000340,0.050227,0.000377
2,0.146632,0.146632,0.053526,0.000050,0.100809,0.000222,0.063977,0.000001,0.000621,0.046501,0.000761,0.126797,0.079734,0.000588,0.000660,0.000001,0.046849,0.000295,0.000883,0.019632,0.041890,0.000756,0.000800,0.033108,0.000588,0.000002,0.000018,0.000022,0.000023,0.000000,0.046876,0.000097,0.000489,0.000077,0.068192,0.001556,0.000156,0.000002,0.000001,0.049059,0.000312,0.000247,0.105296,0.000059,0.073928,0.001108,0.000489,0.000712,0.000000,0.001165,0.001349,0.000930,0.000530,0.035415,0.001617,0.000433,0.000571,0.000499,0.043051,0.000198
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
27,0.143443,0.143443,0.046598,0.005916,0.012272,0.042853,0.017343,0.000060,0.063680,0.006822,0.002650,0.049311,0.011314,0.011724,0.002156,0.000083,0.009595,0.020439,0.003083,0.007745,0.010302,0.008915,0.000009,0.028226,0.039451,0.000020,0.003568,0.048942,0.004589,0.000000,0.006656,0.026304,0.000339,0.046107,0.009222,0.073684,0.005120,0.000098,0.000013,0.096479,0.000003,0.000007,0.079068,0.031986,0.009937,0.008746,0.000433,0.003395,0.000094,0.003943,0.042216,0.064858,0.023427,0.012444,0.002042,0.000536,0.000229,0.004439,0.017501,0.019606
39,0.165943,0.165943,0.056736,0.000296,0.070498,0.002491,0.081367,0.000002,0.004403,0.064529,0.001329,0.120175,0.053432,0.000993,0.000640,0.000005,0.036227,0.002627,0.001333,0.027477,0.031543,0.001008,0.000984,0.046638,0.003291,0.000001,0.000260,0.002932,0.000317,0.000000,0.048243,0.002035,0.000425,0.004235,0.063494,0.006625,0.000504,0.000007,0.000001,0.054734,0.000191,0.000190,0.117950,0.002209,0.031943,0.002187,0.000545,0.001888,0.000009,0.002064,0.003891,0.003888,0.001596,0.030128,0.001670,0.000305,0.000514,0.000727,0.060810,0.002198
2,0.146632,0.146632,0.053526,0.000050,0.100809,0.000222,0.063977,0.000001,0.000621,0.046501,0.000761,0.126797,0.079734,0.000588,0.000660,0.000001,0.046849,0.000295,0.000883,0.019632,0.041890,0.000756,0.000800,0.033108,0.000588,0.000002,0.000018,0.000022,0.000023,0.000000,0.046876,0.000097,0.000489,0.000077,0.068192,0.001556,0.000156,0.000002,0.000001,0.049059,0.000312,0.000247,0.105296,0.000059,0.073928,0.001108,0.000489,0.000712,0.000000,0.001165,0.001349,0.000930,0.000530,0.035415,0.001617,0.000433,0.000571,0.000499,0.043051,0.000198
16,0.144593,0.144593,0.046516,0.007071,0.005400,0.048930,0.016829,0.000068,0.068399,0.005696,0.000000,0.043859,0.009569,0.014054,0.000000,0.000097,0.005737,0.021639,0.000000,0.006731,0.006119,0.010693,0.000000,0.025825,0.037699,0.000024,0.004228,0.055260,0.005500,0.000000,0.004928,0.029252,0.000402,0.049791,0.007611,0.076155,0.006110,0.000113,0.000015,0.102629,0.000000,0.000000,0.084178,0.033793,0.008186,0.006397,0.000494,0.000129,0.000102,0.000020,0.040490,0.067165,0.024947,0.012469,0.000425,0.000636,0.000270,0.005267,0.018037,0.020563
39,0.165943,0.165943,0.056736,0.000296,0.070498,0.002491,0.081367,0.000002,0.004403,0.064529,0.001329,0.120175,0.053432,0.000993,0.000640,0.000005,0.036227,0.002627,0.001333,0.027477,0.031543,0.001008,0.000984,0.046638,0.003291,0.000001,0.000260,0.002932,0.000317,0.000000,0.048243,0.002035,0.000425,0.004235,0.063494,0.006625,0.000504,0.000007,0.000001,0.054734,0.000191,0.000190,0.117950,0.002209,0.031943,0.002187,0.000545,0.001888,0.000009,0.002064,0.003891,0.003888,0.001596,0.030128,0.001670,0.000305,0.000514,0.000727,0.060810,0.002198
27,0.164288,0.164288,0.056102,0.000574,0.067913,0.004378,0.078400,0.000005,0.006979,0.061577,0.001243,0.116937,0.052088,0.001527,0.000603,0.000009,0.035209,0.003354,0.001251,0.027256,0.031210,0.001399,0.000929,0.045994,0.004655,0.000002,0.000420,0.005050,0.000526,0.000000,0.046484,0.003123,0.000420,0.006030,0.061305,0.009373,0.000731,0.000011,0.000001,0.056731,0.000182,0.000184,0.115156,0.003475,0.031778,0.002322,0.000543,0.001776,0.000013,0.001936,0.005341,0.006453,0.002540,0.029630,0.001589,0.000322,0.000498,0.000903,0.058747,0.002916
