id,HV,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
24,128.339456,0.074566,0.024083,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000103,0.000000,0.000000,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.086916,0.000000,0.081595,0.000000,0.000000,0.047321,0.039470,0.073152,0.000011,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.048677,0.000000,0.000011,0.049827,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.000000,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
14,129.051472,0.074255,0.023915,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
4,128.543463,0.074574,0.024048,0.050192,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000558,0.067591,0.000114,0.000000,0.045828,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.086905,0.000000,0.081595,0.000000,0.000000,0.047321,0.039299,0.073060,0.000000,0.000000,0.008318,0.042296,0.063626,0.000000,0.000000,0.000000,0.000000,0.047947,0.000182,0.000000,0.049827,0.000000,0.000000,0.000000,0.080421,0.000000,0.050853,0.000000,0.000000,0.000000,0.000000,0.000000,0.063238,0.000171,0.000000,0.000000,0.000000,0.064139
13,128.458367,0.074545,0.024032,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066953,0.000000,0.000000,0.045828,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073790,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.048677,0.000000,0.000000,0.048403,0.000000,0.000000,0.000000,0.080421,0.000000,0.050853,0.000000,0.000011,0.001424,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
14,129.051472,0.074255,0.023915,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
21,129.051472,0.074255,0.023915,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
28,129.051472,0.074255,0.023915,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
14,130.108047,0.074236,0.023720,0.051035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.061860,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.053052,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050910,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
16,129.107113,0.074072,0.023900,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000103,0.000000,0.066953,0.000000,0.000000,0.049725,0.000000,0.000000,0.000308,0.000000,0.000000,0.035379,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073790,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.048677,0.000000,0.000000,0.048403,0.000000,0.000000,0.000000,0.080421,0.000000,0.050853,0.000000,0.000011,0.001424,0.000000,0.000000,0.059342,0.000000,0.000000,0.000000,0.000000,0.064139
19,129.051472,0.074255,0.023915,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.087018,0.000000,0.081595,0.000000,0.000000,0.047321,0.039481,0.073425,0.000000,0.000000,0.008306,0.041384,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080421,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.000000,0.000000,0.064139
3,138.421892,0.073820,0.023768,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
8,135.838270,0.075388,0.024273,0.050249,0.000729,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000558,0.067591,0.000114,0.000000,0.045828,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.075510,0.000000,0.081538,0.000000,0.000000,0.047321,0.039299,0.073060,0.000000,0.000000,0.008318,0.042296,0.063603,0.000000,0.000000,0.000000,0.000000,0.047947,0.000182,0.000000,0.049827,0.000000,0.000000,0.011394,0.080421,0.000000,0.050853,0.000000,0.000000,0.000000,0.000000,0.000000,0.063238,0.000171,0.000000,0.000000,0.000000,0.064139
26,134.606568,0.074694,0.024049,0.050192,0.000729,0.000000,0.000000,0.000000,0.000103,0.000000,0.003908,0.000558,0.067591,0.000114,0.000000,0.045828,0.000000,0.000000,0.000308,0.000000,0.000000,0.035482,0.082996,0.000000,0.081595,0.000000,0.000000,0.047321,0.039299,0.073060,0.000000,0.000000,0.008318,0.042296,0.063626,0.000000,0.000000,0.000000,0.000000,0.047947,0.000182,0.000000,0.049827,0.000000,0.000000,0.000000,0.080319,0.000000,0.050853,0.000000,0.000000,0.000000,0.000000,0.000000,0.063238,0.000171,0.000000,0.000000,0.000000,0.064139
4,138.421892,0.073820,0.023768,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
31,138.421892,0.073820,0.023768,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
24,138.421892,0.073820,0.023768,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
2,139.356420,0.073829,0.023609,0.051104,0.000000,0.000000,0.000000,0.000000,0.005834,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.045008,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
20,138.713933,0.073498,0.023711,0.051104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035482,0.081185,0.000000,0.081595,0.000000,0.000000,0.061381,0.039481,0.059364,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
18,138.561491,0.073819,0.023768,0.051183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.067591,0.000000,0.000000,0.045839,0.000000,0.000000,0.000319,0.000000,0.000000,0.035471,0.081185,0.000011,0.081515,0.000000,0.000000,0.055559,0.039481,0.065187,0.000011,0.000000,0.008306,0.041373,0.064264,0.000000,0.000000,0.000000,0.000000,0.044768,0.000000,0.000000,0.049554,0.000000,0.000000,0.000000,0.080410,0.000000,0.050841,0.003908,0.000000,0.000000,0.000000,0.000000,0.063238,0.000000,0.000000,0.005834,0.000000,0.064139
