id,Mean,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
11,0.156201,0.156201,0.050902,0.000000,0.000000,0.006990,0.123749,0.000000,0.000000,0.057549,0.000000,0.062924,0.000000,0.032722,0.000000,0.000000,0.053115,0.000000,0.051343,0.026794,0.035538,0.000000,0.013878,0.000000,0.000000,0.049465,0.010931,0.023037,0.000000,0.000000,0.013032,0.041402,0.023254,0.000000,0.000000,0.000000,0.000000,0.041106,0.000000,0.007767,0.010023,0.000000,0.091832,0.030073,0.011924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030946,0.029962,0.036218,0.000000,0.059263,0.000000,0.000000,0.000000,0.025161
36,0.156201,0.156201,0.050902,0.000000,0.000000,0.006990,0.123749,0.000000,0.000000,0.057549,0.000000,0.062924,0.000000,0.032722,0.000000,0.000000,0.053115,0.000000,0.051343,0.026794,0.035538,0.000000,0.013878,0.000000,0.000000,0.049465,0.010931,0.023037,0.000000,0.000000,0.013032,0.041402,0.023254,0.000000,0.000000,0.000000,0.000000,0.041106,0.000000,0.007767,0.010023,0.000000,0.091832,0.030073,0.011924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030946,0.029962,0.036218,0.000000,0.059263,0.000000,0.000000,0.000000,0.025161
30,0.155827,0.155827,0.050305,0.000000,0.000000,0.017042,0.121542,0.000000,0.000000,0.070737,0.000000,0.043126,0.000000,0.039681,0.000000,0.000000,0.052210,0.000000,0.058781,0.019808,0.039287,0.000000,0.019737,0.000000,0.000000,0.042325,0.019008,0.016136,0.000000,0.000000,0.023709,0.057652,0.010402,0.000000,0.000000,0.000000,0.000000,0.060384,0.000000,0.013809,0.020844,0.000000,0.058058,0.021478,0.008129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036204,0.021695,0.042832,0.000000,0.016497,0.000000,0.000000,0.000000,0.048888
19,0.162120,0.162120,0.051901,0.000000,0.000000,0.012772,0.111919,0.000000,0.000000,0.060821,0.000000,0.050236,0.000000,0.019787,0.000000,0.000000,0.055321,0.000000,0.051574,0.019182,0.039275,0.000000,0.022183,0.000000,0.000000,0.048527,0.011923,0.033069,0.000000,0.000000,0.018928,0.054631,0.013251,0.000000,0.000000,0.000000,0.000000,0.062367,0.000000,0.003038,0.014286,0.000000,0.110154,0.030071,0.010642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032186,0.029831,0.033396,0.000000,0.015075,0.000000,0.000000,0.000000,0.035552
31,0.162120,0.162120,0.051901,0.000000,0.000000,0.012772,0.111919,0.000000,0.000000,0.060821,0.000000,0.050236,0.000000,0.019787,0.000000,0.000000,0.055321,0.000000,0.051574,0.019182,0.039275,0.000000,0.022183,0.000000,0.000000,0.048527,0.011923,0.033069,0.000000,0.000000,0.018928,0.054631,0.013251,0.000000,0.000000,0.000000,0.000000,0.062367,0.000000,0.003038,0.014286,0.000000,0.110154,0.030071,0.010642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032186,0.029831,0.033396,0.000000,0.015075,0.000000,0.000000,0.000000,0.035552
32,0.162120,0.162120,0.051901,0.000000,0.000000,0.012772,0.111919,0.000000,0.000000,0.060821,0.000000,0.050236,0.000000,0.019787,0.000000,0.000000,0.055321,0.000000,0.051574,0.019182,0.039275,0.000000,0.022183,0.000000,0.000000,0.048527,0.011923,0.033069,0.000000,0.000000,0.018928,0.054631,0.013251,0.000000,0.000000,0.000000,0.000000,0.062367,0.000000,0.003038,0.014286,0.000000,0.110154,0.030071,0.010642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032186,0.029831,0.033396,0.000000,0.015075,0.000000,0.000000,0.000000,0.035552
12,0.167121,0.167121,0.055509,0.000000,0.000000,0.008269,0.132525,0.000000,0.000000,0.069257,0.000000,0.046831,0.000000,0.011704,0.000000,0.000000,0.045098,0.000000,0.042253,0.022920,0.037436,0.000000,0.022833,0.000000,0.000000,0.029912,0.021484,0.028293,0.000000,0.000000,0.016707,0.073699,0.024240,0.000000,0.000000,0.000000,0.000000,0.054562,0.000000,0.004245,0.019642,0.000000,0.110139,0.033370,0.018666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028209,0.024712,0.032474,0.000000,0.015684,0.000000,0.000000,0.000000,0.024836
22,0.167121,0.167121,0.055509,0.000000,0.000000,0.008269,0.132525,0.000000,0.000000,0.069257,0.000000,0.046831,0.000000,0.011704,0.000000,0.000000,0.045098,0.000000,0.042253,0.022920,0.037436,0.000000,0.022833,0.000000,0.000000,0.029912,0.021484,0.028293,0.000000,0.000000,0.016707,0.073699,0.024240,0.000000,0.000000,0.000000,0.000000,0.054562,0.000000,0.004245,0.019642,0.000000,0.110139,0.033370,0.018666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028209,0.024712,0.032474,0.000000,0.015684,0.000000,0.000000,0.000000,0.024836
35,0.167121,0.167121,0.055509,0.000000,0.000000,0.008269,0.132525,0.000000,0.000000,0.069257,0.000000,0.046831,0.000000,0.011704,0.000000,0.000000,0.045098,0.000000,0.042253,0.022920,0.037436,0.000000,0.022833,0.000000,0.000000,0.029912,0.021484,0.028293,0.000000,0.000000,0.016707,0.073699,0.024240,0.000000,0.000000,0.000000,0.000000,0.054562,0.000000,0.004245,0.019642,0.000000,0.110139,0.033370,0.018666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028209,0.024712,0.032474,0.000000,0.015684,0.000000,0.000000,0.000000,0.024836
16,0.175318,0.175318,0.059500,0.000000,0.000000,0.014051,0.191458,0.000000,0.000000,0.080821,0.000000,0.029344,0.000000,0.007650,0.000000,0.000000,0.051483,0.000000,0.037222,0.023125,0.047473,0.000000,0.022919,0.000000,0.000000,0.031571,0.031837,0.018535,0.000000,0.000000,0.018775,0.064750,0.013813,0.000000,0.000000,0.000000,0.000000,0.042674,0.000000,0.008590,0.022551,0.000000,0.085656,0.027020,0.015691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038530,0.011157,0.026562,0.000000,0.019117,0.000000,0.000000,0.000000,0.017624
19,0.175318,0.175318,0.059500,0.000000,0.000000,0.014051,0.191458,0.000000,0.000000,0.080821,0.000000,0.029344,0.000000,0.007650,0.000000,0.000000,0.051483,0.000000,0.037222,0.023125,0.047473,0.000000,0.022919,0.000000,0.000000,0.031571,0.031837,0.018535,0.000000,0.000000,0.018775,0.064750,0.013813,0.000000,0.000000,0.000000,0.000000,0.042674,0.000000,0.008590,0.022551,0.000000,0.085656,0.027020,0.015691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038530,0.011157,0.026562,0.000000,0.019117,0.000000,0.000000,0.000000,0.017624
39,0.175318,0.175318,0.059500,0.000000,0.000000,0.014051,0.191458,0.000000,0.000000,0.080821,0.000000,0.029344,0.000000,0.007650,0.000000,0.000000,0.051483,0.000000,0.037222,0.023125,0.047473,0.000000,0.022919,0.000000,0.000000,0.031571,0.031837,0.018535,0.000000,0.000000,0.018775,0.064750,0.013813,0.000000,0.000000,0.000000,0.000000,0.042674,0.000000,0.008590,0.022551,0.000000,0.085656,0.027020,0.015691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038530,0.011157,0.026562,0.000000,0.019117,0.000000,0.000000,0.000000,0.017624
8,0.186637,0.186637,0.060802,0.000000,0.000000,0.011505,0.184104,0.000000,0.000000,0.087211,0.000000,0.033324,0.000000,0.014396,0.000000,0.000000,0.037819,0.000000,0.035920,0.020318,0.042702,0.000000,0.015796,0.000000,0.000000,0.018305,0.014577,0.024334,0.000000,0.000000,0.017981,0.045549,0.023221,0.000000,0.000000,0.000000,0.000000,0.044390,0.000000,0.008864,0.024148,0.000000,0.112417,0.028067,0.014089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040224,0.016476,0.035676,0.000000,0.014222,0.000000,0.000000,0.000000,0.034365
32,0.184340,0.184340,0.057923,0.000000,0.000000,0.018213,0.126432,0.000000,0.000000,0.118746,0.000000,0.025149,0.000000,0.006444,0.000000,0.000000,0.054679,0.000000,0.026887,0.023662,0.046103,0.000000,0.024816,0.000000,0.000000,0.028985,0.031448,0.022917,0.000000,0.000000,0.021522,0.070194,0.013155,0.000000,0.000000,0.000000,0.000000,0.053119,0.000000,0.004550,0.015494,0.000000,0.103405,0.017922,0.013635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036663,0.017606,0.028871,0.000000,0.025785,0.000000,0.000000,0.000000,0.023598
13,0.184340,0.184340,0.057923,0.000000,0.000000,0.018213,0.126432,0.000000,0.000000,0.118746,0.000000,0.025149,0.000000,0.006444,0.000000,0.000000,0.054679,0.000000,0.026887,0.023662,0.046103,0.000000,0.024816,0.000000,0.000000,0.028985,0.031448,0.022917,0.000000,0.000000,0.021522,0.070194,0.013155,0.000000,0.000000,0.000000,0.000000,0.053119,0.000000,0.004550,0.015494,0.000000,0.103405,0.017922,0.013635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036663,0.017606,0.028871,0.000000,0.025785,0.000000,0.000000,0.000000,0.023598
3,0.188832,0.188832,0.063582,0.000000,0.000000,0.011208,0.215939,0.000000,0.000000,0.077048,0.000000,0.041323,0.000000,0.008287,0.000000,0.000000,0.053017,0.000000,0.047378,0.012436,0.039764,0.000000,0.013576,0.000000,0.000000,0.016713,0.014898,0.019418,0.000000,0.000000,0.017551,0.035148,0.019507,0.000000,0.000000,0.000000,0.000000,0.046368,0.000000,0.009044,0.027966,0.000000,0.122781,0.023938,0.014668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029062,0.015902,0.034576,0.000000,0.018405,0.000000,0.000000,0.000000,0.014081
17,0.188832,0.188832,0.063582,0.000000,0.000000,0.011208,0.215939,0.000000,0.000000,0.077048,0.000000,0.041323,0.000000,0.008287,0.000000,0.000000,0.053017,0.000000,0.047378,0.012436,0.039764,0.000000,0.013576,0.000000,0.000000,0.016713,0.014898,0.019418,0.000000,0.000000,0.017551,0.035148,0.019507,0.000000,0.000000,0.000000,0.000000,0.046368,0.000000,0.009044,0.027966,0.000000,0.122781,0.023938,0.014668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029062,0.015902,0.034576,0.000000,0.018405,0.000000,0.000000,0.000000,0.014081
18,0.188832,0.188832,0.063582,0.000000,0.000000,0.011208,0.215939,0.000000,0.000000,0.077048,0.000000,0.041323,0.000000,0.008287,0.000000,0.000000,0.053017,0.000000,0.047378,0.012436,0.039764,0.000000,0.013576,0.000000,0.000000,0.016713,0.014898,0.019418,0.000000,0.000000,0.017551,0.035148,0.019507,0.000000,0.000000,0.000000,0.000000,0.046368,0.000000,0.009044,0.027966,0.000000,0.122781,0.023938,0.014668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029062,0.015902,0.034576,0.000000,0.018405,0.000000,0.000000,0.000000,0.014081
21,0.190560,0.190560,0.065166,0.000000,0.000000,0.010814,0.210435,0.000000,0.000000,0.111894,0.000000,0.033246,0.000000,0.006447,0.000000,0.000000,0.055621,0.000000,0.034774,0.014747,0.036837,0.000000,0.021232,0.000000,0.000000,0.019326,0.019589,0.017644,0.000000,0.000000,0.017911,0.083185,0.010941,0.000000,0.000000,0.000000,0.000000,0.042573,0.000000,0.016231,0.021082,0.000000,0.083547,0.020104,0.010793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038133,0.009657,0.024243,0.000000,0.016329,0.000000,0.000000,0.000000,0.012664
34,0.190560,0.190560,0.065166,0.000000,0.000000,0.010814,0.210435,0.000000,0.000000,0.111894,0.000000,0.033246,0.000000,0.006447,0.000000,0.000000,0.055621,0.000000,0.034774,0.014747,0.036837,0.000000,0.021232,0.000000,0.000000,0.019326,0.019589,0.017644,0.000000,0.000000,0.017911,0.083185,0.010941,0.000000,0.000000,0.000000,0.000000,0.042573,0.000000,0.016231,0.021082,0.000000,0.083547,0.020104,0.010793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038133,0.009657,0.024243,0.000000,0.016329,0.000000,0.000000,0.000000,0.012664
36,0.190560,0.190560,0.065166,0.000000,0.000000,0.010814,0.210435,0.000000,0.000000,0.111894,0.000000,0.033246,0.000000,0.006447,0.000000,0.000000,0.055621,0.000000,0.034774,0.014747,0.036837,0.000000,0.021232,0.000000,0.000000,0.019326,0.019589,0.017644,0.000000,0.000000,0.017911,0.083185,0.010941,0.000000,0.000000,0.000000,0.000000,0.042573,0.000000,0.016231,0.021082,0.000000,0.083547,0.020104,0.010793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038133,0.009657,0.024243,0.000000,0.016329,0.000000,0.000000,0.000000,0.012664
15,0.199214,0.199214,0.065237,0.000000,0.000000,0.012169,0.213595,0.000000,0.000000,0.115139,0.000000,0.038126,0.000000,0.006666,0.000000,0.000000,0.052514,0.000000,0.033733,0.015019,0.040038,0.000000,0.020904,0.000000,0.000000,0.019347,0.014723,0.019143,0.000000,0.000000,0.017566,0.030178,0.016824,0.000000,0.000000,0.000000,0.000000,0.043179,0.000000,0.009376,0.023699,0.000000,0.111562,0.024155,0.011640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038858,0.015393,0.025293,0.000000,0.018248,0.000000,0.000000,0.000000,0.012913
16,0.199214,0.199214,0.065237,0.000000,0.000000,0.012169,0.213595,0.000000,0.000000,0.115139,0.000000,0.038126,0.000000,0.006666,0.000000,0.000000,0.052514,0.000000,0.033733,0.015019,0.040038,0.000000,0.020904,0.000000,0.000000,0.019347,0.014723,0.019143,0.000000,0.000000,0.017566,0.030178,0.016824,0.000000,0.000000,0.000000,0.000000,0.043179,0.000000,0.009376,0.023699,0.000000,0.111562,0.024155,0.011640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038858,0.015393,0.025293,0.000000,0.018248,0.000000,0.000000,0.000000,0.012913
22,0.199214,0.199214,0.065237,0.000000,0.000000,0.012169,0.213595,0.000000,0.000000,0.115139,0.000000,0.038126,0.000000,0.006666,0.000000,0.000000,0.052514,0.000000,0.033733,0.015019,0.040038,0.000000,0.020904,0.000000,0.000000,0.019347,0.014723,0.019143,0.000000,0.000000,0.017566,0.030178,0.016824,0.000000,0.000000,0.000000,0.000000,0.043179,0.000000,0.009376,0.023699,0.000000,0.111562,0.024155,0.011640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038858,0.015393,0.025293,0.000000,0.018248,0.000000,0.000000,0.000000,0.012913
13,0.203496,0.203496,0.065509,0.000000,0.000000,0.013143,0.204478,0.000000,0.000000,0.125527,0.000000,0.034048,0.000000,0.006104,0.000000,0.000000,0.047096,0.000000,0.032698,0.015513,0.041190,0.000000,0.022477,0.000000,0.000000,0.024651,0.009229,0.021322,0.000000,0.000000,0.020722,0.030915,0.017176,0.000000,0.000000,0.000000,0.000000,0.042347,0.000000,0.005266,0.020991,0.000000,0.118072,0.024972,0.012874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043184,0.015398,0.017609,0.000000,0.019807,0.000000,0.000000,0.000000,0.013192
23,0.203496,0.203496,0.065509,0.000000,0.000000,0.013143,0.204478,0.000000,0.000000,0.125527,0.000000,0.034048,0.000000,0.006104,0.000000,0.000000,0.047096,0.000000,0.032698,0.015513,0.041190,0.000000,0.022477,0.000000,0.000000,0.024651,0.009229,0.021322,0.000000,0.000000,0.020722,0.030915,0.017176,0.000000,0.000000,0.000000,0.000000,0.042347,0.000000,0.005266,0.020991,0.000000,0.118072,0.024972,0.012874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043184,0.015398,0.017609,0.000000,0.019807,0.000000,0.000000,0.000000,0.013192
34,0.201753,0.201753,0.065313,0.000000,0.000000,0.012004,0.213610,0.000000,0.000000,0.118204,0.000000,0.039138,0.000000,0.007069,0.000000,0.000000,0.054503,0.000000,0.035725,0.015482,0.038331,0.000000,0.021330,0.000000,0.000000,0.020684,0.016359,0.018482,0.000000,0.000000,0.019927,0.028817,0.011774,0.000000,0.000000,0.000000,0.000000,0.042834,0.000000,0.003619,0.021289,0.000000,0.117781,0.022130,0.012115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039832,0.012836,0.024158,0.000000,0.018881,0.000000,0.000000,0.000000,0.013085
8,0.212626,0.212626,0.068809,0.000000,0.000000,0.011528,0.213005,0.000000,0.000000,0.145979,0.000000,0.041715,0.000000,0.006866,0.000000,0.000000,0.041255,0.000000,0.030454,0.015803,0.041904,0.000000,0.023095,0.000000,0.000000,0.010055,0.012873,0.007410,0.000000,0.000000,0.018110,0.040713,0.009596,0.000000,0.000000,0.000000,0.000000,0.042390,0.000000,0.005866,0.017359,0.000000,0.119415,0.026921,0.017685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039548,0.011938,0.018300,0.000000,0.017325,0.000000,0.000000,0.000000,0.012894
9,0.212626,0.212626,0.068809,0.000000,0.000000,0.011528,0.213005,0.000000,0.000000,0.145979,0.000000,0.041715,0.000000,0.006866,0.000000,0.000000,0.041255,0.000000,0.030454,0.015803,0.041904,0.000000,0.023095,0.000000,0.000000,0.010055,0.012873,0.007410,0.000000,0.000000,0.018110,0.040713,0.009596,0.000000,0.000000,0.000000,0.000000,0.042390,0.000000,0.005866,0.017359,0.000000,0.119415,0.026921,0.017685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039548,0.011938,0.018300,0.000000,0.017325,0.000000,0.000000,0.000000,0.012894
22,0.212626,0.212626,0.068809,0.000000,0.000000,0.011528,0.213005,0.000000,0.000000,0.145979,0.000000,0.041715,0.000000,0.006866,0.000000,0.000000,0.041255,0.000000,0.030454,0.015803,0.041904,0.000000,0.023095,0.000000,0.000000,0.010055,0.012873,0.007410,0.000000,0.000000,0.018110,0.040713,0.009596,0.000000,0.000000,0.000000,0.000000,0.042390,0.000000,0.005866,0.017359,0.000000,0.119415,0.026921,0.017685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039548,0.011938,0.018300,0.000000,0.017325,0.000000,0.000000,0.000000,0.012894
9,0.216367,0.216367,0.069516,0.000000,0.000000,0.012250,0.205081,0.000000,0.000000,0.166870,0.000000,0.042226,0.000000,0.007780,0.000000,0.000000,0.031876,0.000000,0.030049,0.015201,0.037223,0.000000,0.023805,0.000000,0.000000,0.008307,0.016940,0.006750,0.000000,0.000000,0.017356,0.048634,0.007430,0.000000,0.000000,0.000000,0.000000,0.042064,0.000000,0.005790,0.012772,0.000000,0.111418,0.027406,0.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041254,0.010123,0.019662,0.000000,0.016609,0.000000,0.000000,0.000000,0.012524
21,0.216367,0.216367,0.069516,0.000000,0.000000,0.012250,0.205081,0.000000,0.000000,0.166870,0.000000,0.042226,0.000000,0.007780,0.000000,0.000000,0.031876,0.000000,0.030049,0.015201,0.037223,0.000000,0.023805,0.000000,0.000000,0.008307,0.016940,0.006750,0.000000,0.000000,0.017356,0.048634,0.007430,0.000000,0.000000,0.000000,0.000000,0.042064,0.000000,0.005790,0.012772,0.000000,0.111418,0.027406,0.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041254,0.010123,0.019662,0.000000,0.016609,0.000000,0.000000,0.000000,0.012524
