id,DsRisk,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
24,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
6,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
10,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
28,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
24,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
2,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
16,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
37,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
6,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
12,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
26,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
26,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
14,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
36,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
19,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
13,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
7,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
16,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
2,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
11,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
36,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
33,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
23,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
20,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
15,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
19,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
19,0.026088,0.069551,0.026088,0.000000,0.000000,0.000000,0.000000,0.062441,0.000000,0.029733,0.050064,0.000000,0.051861,0.053136,0.073292,0.041522,0.000000,0.038264,0.056634,0.073369,0.000000,0.000000,0.000000,0.042492,0.054640,0.000000,0.000000,0.068095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052646,0.000000,0.000000,0.000000,0.000000,0.000000,0.070274,0.000000,0.067507,0.047024,0.000000,0.000000,0.000000,0.067006
