id,SortinoRatio,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
37,3.950047,0.080860,0.020471,0.075569,0.000000,0.000000,0.000000,0.000000,0.088260,0.000000,0.000000,0.079146,0.000000,0.000000,0.056600,0.056480,0.000000,0.071099,0.040105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091377,0.000000,0.000000,0.000000,0.000000,0.063574,0.000000,0.074952,0.000000,0.000000,0.000000,0.000000,0.038267,0.000000,0.000000,0.000000,0.051524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062272,0.000000,0.063285,0.000000,0.087490
10,4.102654,0.080686,0.019667,0.079675,0.000000,0.000000,0.000000,0.000000,0.057862,0.021041,0.031288,0.051831,0.000000,0.009703,0.043422,0.035790,0.000000,0.034598,0.020064,0.000000,0.000000,0.000000,0.000000,0.020929,0.000000,0.000000,0.000000,0.021916,0.000000,0.000000,0.065365,0.000000,0.000000,0.041655,0.000000,0.030907,0.000000,0.049535,0.000000,0.000000,0.000000,0.000000,0.012573,0.000000,0.024157,0.000000,0.066807,0.000000,0.019234,0.000000,0.000000,0.021295,0.000000,0.000000,0.006710,0.046566,0.000000,0.122806,0.000000,0.064274
20,4.102654,0.080686,0.019667,0.079675,0.000000,0.000000,0.000000,0.000000,0.057862,0.021041,0.031288,0.051831,0.000000,0.009703,0.043422,0.035790,0.000000,0.034598,0.020064,0.000000,0.000000,0.000000,0.000000,0.020929,0.000000,0.000000,0.000000,0.021916,0.000000,0.000000,0.065365,0.000000,0.000000,0.041655,0.000000,0.030907,0.000000,0.049535,0.000000,0.000000,0.000000,0.000000,0.012573,0.000000,0.024157,0.000000,0.066807,0.000000,0.019234,0.000000,0.000000,0.021295,0.000000,0.000000,0.006710,0.046566,0.000000,0.122806,0.000000,0.064274
24,4.102654,0.080686,0.019667,0.079675,0.000000,0.000000,0.000000,0.000000,0.057862,0.021041,0.031288,0.051831,0.000000,0.009703,0.043422,0.035790,0.000000,0.034598,0.020064,0.000000,0.000000,0.000000,0.000000,0.020929,0.000000,0.000000,0.000000,0.021916,0.000000,0.000000,0.065365,0.000000,0.000000,0.041655,0.000000,0.030907,0.000000,0.049535,0.000000,0.000000,0.000000,0.000000,0.012573,0.000000,0.024157,0.000000,0.066807,0.000000,0.019234,0.000000,0.000000,0.021295,0.000000,0.000000,0.006710,0.046566,0.000000,0.122806,0.000000,0.064274
9,4.235415,0.083714,0.019765,0.082848,0.000000,0.000000,0.000000,0.000000,0.079284,0.018626,0.003691,0.065347,0.000000,0.001550,0.062177,0.044524,0.000000,0.056582,0.036153,0.000000,0.000000,0.000000,0.000000,0.002342,0.000000,0.000000,0.000000,0.011415,0.000000,0.000000,0.061791,0.000000,0.000000,0.035115,0.000000,0.054150,0.000000,0.059307,0.000000,0.000000,0.000000,0.000000,0.024314,0.000000,0.001947,0.000000,0.069816,0.000000,0.013322,0.000000,0.000000,0.009333,0.000000,0.000000,0.001703,0.052836,0.000000,0.074783,0.000000,0.077043
31,4.235415,0.083714,0.019765,0.082848,0.000000,0.000000,0.000000,0.000000,0.079284,0.018626,0.003691,0.065347,0.000000,0.001550,0.062177,0.044524,0.000000,0.056582,0.036153,0.000000,0.000000,0.000000,0.000000,0.002342,0.000000,0.000000,0.000000,0.011415,0.000000,0.000000,0.061791,0.000000,0.000000,0.035115,0.000000,0.054150,0.000000,0.059307,0.000000,0.000000,0.000000,0.000000,0.024314,0.000000,0.001947,0.000000,0.069816,0.000000,0.013322,0.000000,0.000000,0.009333,0.000000,0.000000,0.001703,0.052836,0.000000,0.074783,0.000000,0.077043
33,4.235415,0.083714,0.019765,0.082848,0.000000,0.000000,0.000000,0.000000,0.079284,0.018626,0.003691,0.065347,0.000000,0.001550,0.062177,0.044524,0.000000,0.056582,0.036153,0.000000,0.000000,0.000000,0.000000,0.002342,0.000000,0.000000,0.000000,0.011415,0.000000,0.000000,0.061791,0.000000,0.000000,0.035115,0.000000,0.054150,0.000000,0.059307,0.000000,0.000000,0.000000,0.000000,0.024314,0.000000,0.001947,0.000000,0.069816,0.000000,0.013322,0.000000,0.000000,0.009333,0.000000,0.000000,0.001703,0.052836,0.000000,0.074783,0.000000,0.077043
5,4.291599,0.076924,0.017924,0.085378,0.000000,0.000000,0.000000,0.000000,0.103737,0.003474,0.002486,0.072235,0.000000,0.000564,0.055780,0.048902,0.000000,0.067071,0.037962,0.000000,0.000000,0.000000,0.000000,0.004912,0.000000,0.000000,0.000000,0.010299,0.000000,0.000000,0.073700,0.000000,0.000000,0.025946,0.000000,0.042447,0.000000,0.057022,0.000000,0.000000,0.000000,0.000000,0.026178,0.000000,0.003333,0.000000,0.067071,0.000000,0.003558,0.000000,0.000000,0.006151,0.000000,0.000000,0.001958,0.055563,0.000000,0.059999,0.000000,0.084272
24,4.291599,0.076924,0.017924,0.085378,0.000000,0.000000,0.000000,0.000000,0.103737,0.003474,0.002486,0.072235,0.000000,0.000564,0.055780,0.048902,0.000000,0.067071,0.037962,0.000000,0.000000,0.000000,0.000000,0.004912,0.000000,0.000000,0.000000,0.010299,0.000000,0.000000,0.073700,0.000000,0.000000,0.025946,0.000000,0.042447,0.000000,0.057022,0.000000,0.000000,0.000000,0.000000,0.026178,0.000000,0.003333,0.000000,0.067071,0.000000,0.003558,0.000000,0.000000,0.006151,0.000000,0.000000,0.001958,0.055563,0.000000,0.059999,0.000000,0.084272
25,4.291599,0.076924,0.017924,0.085378,0.000000,0.000000,0.000000,0.000000,0.103737,0.003474,0.002486,0.072235,0.000000,0.000564,0.055780,0.048902,0.000000,0.067071,0.037962,0.000000,0.000000,0.000000,0.000000,0.004912,0.000000,0.000000,0.000000,0.010299,0.000000,0.000000,0.073700,0.000000,0.000000,0.025946,0.000000,0.042447,0.000000,0.057022,0.000000,0.000000,0.000000,0.000000,0.026178,0.000000,0.003333,0.000000,0.067071,0.000000,0.003558,0.000000,0.000000,0.006151,0.000000,0.000000,0.001958,0.055563,0.000000,0.059999,0.000000,0.084272
36,4.324811,0.081860,0.018928,0.113066,0.000000,0.000000,0.000000,0.000000,0.103691,0.001732,0.004972,0.046587,0.000000,0.006958,0.041725,0.038225,0.000000,0.054804,0.029237,0.000000,0.000000,0.000000,0.000000,0.005619,0.000000,0.000000,0.000000,0.011187,0.000000,0.000000,0.063285,0.000000,0.000000,0.030896,0.000000,0.061895,0.000000,0.063863,0.000000,0.000000,0.000000,0.000000,0.025400,0.000000,0.006497,0.000000,0.059265,0.000000,0.004438,0.000000,0.000000,0.031963,0.000000,0.000000,0.002340,0.040783,0.000000,0.069611,0.000000,0.081962
31,4.317649,0.078144,0.018099,0.079669,0.000000,0.000000,0.000000,0.000000,0.063618,0.010212,0.006990,0.048454,0.000000,0.012304,0.059061,0.036727,0.000000,0.059071,0.025689,0.000000,0.000000,0.000000,0.000000,0.005169,0.000000,0.000000,0.000000,0.038302,0.000000,0.000000,0.092586,0.000000,0.000000,0.032860,0.000000,0.035970,0.000000,0.048968,0.000000,0.000000,0.000000,0.000000,0.015070,0.000000,0.011575,0.000000,0.063069,0.000000,0.009021,0.000000,0.000000,0.019672,0.000000,0.000000,0.003159,0.046261,0.000000,0.106076,0.000000,0.070446
2,4.314414,0.081017,0.018778,0.082347,0.000000,0.000000,0.000000,0.000000,0.081960,0.013186,0.003730,0.068520,0.000000,0.000746,0.054858,0.045216,0.000000,0.063841,0.037117,0.000000,0.000000,0.000000,0.000000,0.001840,0.000000,0.000000,0.000000,0.011646,0.000000,0.000000,0.061965,0.000000,0.000000,0.032318,0.000000,0.046361,0.000000,0.056571,0.000000,0.000000,0.000000,0.000000,0.028303,0.000000,0.002990,0.000000,0.088618,0.000000,0.002412,0.000000,0.000000,0.006194,0.000000,0.000000,0.002039,0.055598,0.000000,0.072979,0.000000,0.078643
2,4.411062,0.071646,0.016242,0.070295,0.000000,0.000000,0.000000,0.000000,0.111885,0.002860,0.005381,0.042126,0.000000,0.007345,0.040825,0.053161,0.000000,0.065846,0.026820,0.000000,0.000000,0.000000,0.000000,0.007275,0.000000,0.000000,0.000000,0.041077,0.000000,0.000000,0.080491,0.000000,0.000000,0.030950,0.000000,0.045895,0.000000,0.052468,0.000000,0.000000,0.000000,0.000000,0.013160,0.000000,0.008088,0.000000,0.051544,0.000000,0.004553,0.000000,0.000000,0.018154,0.000000,0.000000,0.002936,0.038738,0.000000,0.101283,0.000000,0.076844
10,4.411062,0.071646,0.016242,0.070295,0.000000,0.000000,0.000000,0.000000,0.111885,0.002860,0.005381,0.042126,0.000000,0.007345,0.040825,0.053161,0.000000,0.065846,0.026820,0.000000,0.000000,0.000000,0.000000,0.007275,0.000000,0.000000,0.000000,0.041077,0.000000,0.000000,0.080491,0.000000,0.000000,0.030950,0.000000,0.045895,0.000000,0.052468,0.000000,0.000000,0.000000,0.000000,0.013160,0.000000,0.008088,0.000000,0.051544,0.000000,0.004553,0.000000,0.000000,0.018154,0.000000,0.000000,0.002936,0.038738,0.000000,0.101283,0.000000,0.076844
31,4.411062,0.071646,0.016242,0.070295,0.000000,0.000000,0.000000,0.000000,0.111885,0.002860,0.005381,0.042126,0.000000,0.007345,0.040825,0.053161,0.000000,0.065846,0.026820,0.000000,0.000000,0.000000,0.000000,0.007275,0.000000,0.000000,0.000000,0.041077,0.000000,0.000000,0.080491,0.000000,0.000000,0.030950,0.000000,0.045895,0.000000,0.052468,0.000000,0.000000,0.000000,0.000000,0.013160,0.000000,0.008088,0.000000,0.051544,0.000000,0.004553,0.000000,0.000000,0.018154,0.000000,0.000000,0.002936,0.038738,0.000000,0.101283,0.000000,0.076844
27,4.476238,0.080729,0.018035,0.104344,0.000000,0.000000,0.000000,0.000000,0.103049,0.013664,0.004498,0.049597,0.000000,0.006138,0.040583,0.033817,0.000000,0.052279,0.027324,0.000000,0.000000,0.000000,0.000000,0.008985,0.000000,0.000000,0.000000,0.018761,0.000000,0.000000,0.041882,0.000000,0.000000,0.033982,0.000000,0.055029,0.000000,0.056245,0.000000,0.000000,0.000000,0.000000,0.026491,0.000000,0.003122,0.000000,0.064572,0.000000,0.004384,0.000000,0.000000,0.017863,0.000000,0.000000,0.002369,0.048496,0.000000,0.081838,0.000000,0.100691
36,4.476238,0.080729,0.018035,0.104344,0.000000,0.000000,0.000000,0.000000,0.103049,0.013664,0.004498,0.049597,0.000000,0.006138,0.040583,0.033817,0.000000,0.052279,0.027324,0.000000,0.000000,0.000000,0.000000,0.008985,0.000000,0.000000,0.000000,0.018761,0.000000,0.000000,0.041882,0.000000,0.000000,0.033982,0.000000,0.055029,0.000000,0.056245,0.000000,0.000000,0.000000,0.000000,0.026491,0.000000,0.003122,0.000000,0.064572,0.000000,0.004384,0.000000,0.000000,0.017863,0.000000,0.000000,0.002369,0.048496,0.000000,0.081838,0.000000,0.100691
17,4.465140,0.077603,0.017380,0.101542,0.000000,0.000000,0.000000,0.000000,0.115761,0.011746,0.006217,0.044456,0.000000,0.005351,0.038691,0.040731,0.000000,0.048410,0.025704,0.000000,0.000000,0.000000,0.000000,0.005860,0.000000,0.000000,0.000000,0.025301,0.000000,0.000000,0.074710,0.000000,0.000000,0.031947,0.000000,0.044184,0.000000,0.046912,0.000000,0.000000,0.000000,0.000000,0.016087,0.000000,0.005620,0.000000,0.072030,0.000000,0.009407,0.000000,0.000000,0.023865,0.000000,0.000000,0.003242,0.041592,0.000000,0.084644,0.000000,0.075988
12,4.528676,0.077745,0.017167,0.115970,0.000000,0.000000,0.000000,0.000000,0.125866,0.015479,0.005024,0.038856,0.000000,0.005025,0.035399,0.048437,0.000000,0.040303,0.026123,0.000000,0.000000,0.000000,0.000000,0.007774,0.000000,0.000000,0.000000,0.025587,0.000000,0.000000,0.070984,0.000000,0.000000,0.028552,0.000000,0.041132,0.000000,0.046518,0.000000,0.000000,0.000000,0.000000,0.016506,0.000000,0.003204,0.000000,0.065318,0.000000,0.007565,0.000000,0.000000,0.022831,0.000000,0.000000,0.002207,0.049290,0.000000,0.074173,0.000000,0.081876
17,4.528676,0.077745,0.017167,0.115970,0.000000,0.000000,0.000000,0.000000,0.125866,0.015479,0.005024,0.038856,0.000000,0.005025,0.035399,0.048437,0.000000,0.040303,0.026123,0.000000,0.000000,0.000000,0.000000,0.007774,0.000000,0.000000,0.000000,0.025587,0.000000,0.000000,0.070984,0.000000,0.000000,0.028552,0.000000,0.041132,0.000000,0.046518,0.000000,0.000000,0.000000,0.000000,0.016506,0.000000,0.003204,0.000000,0.065318,0.000000,0.007565,0.000000,0.000000,0.022831,0.000000,0.000000,0.002207,0.049290,0.000000,0.074173,0.000000,0.081876
33,4.528676,0.077745,0.017167,0.115970,0.000000,0.000000,0.000000,0.000000,0.125866,0.015479,0.005024,0.038856,0.000000,0.005025,0.035399,0.048437,0.000000,0.040303,0.026123,0.000000,0.000000,0.000000,0.000000,0.007774,0.000000,0.000000,0.000000,0.025587,0.000000,0.000000,0.070984,0.000000,0.000000,0.028552,0.000000,0.041132,0.000000,0.046518,0.000000,0.000000,0.000000,0.000000,0.016506,0.000000,0.003204,0.000000,0.065318,0.000000,0.007565,0.000000,0.000000,0.022831,0.000000,0.000000,0.002207,0.049290,0.000000,0.074173,0.000000,0.081876
7,4.547977,0.075684,0.016641,0.102083,0.000000,0.000000,0.000000,0.000000,0.105915,0.010637,0.005701,0.044144,0.000000,0.006431,0.055825,0.023238,0.000000,0.047727,0.032238,0.000000,0.000000,0.000000,0.000000,0.006207,0.000000,0.000000,0.000000,0.017439,0.000000,0.000000,0.061421,0.000000,0.000000,0.030465,0.000000,0.035600,0.000000,0.033312,0.000000,0.000000,0.000000,0.000000,0.013827,0.000000,0.004924,0.000000,0.139574,0.000000,0.019101,0.000000,0.000000,0.021675,0.000000,0.000000,0.003691,0.042240,0.000000,0.062018,0.000000,0.074566
8,4.547977,0.075684,0.016641,0.102083,0.000000,0.000000,0.000000,0.000000,0.105915,0.010637,0.005701,0.044144,0.000000,0.006431,0.055825,0.023238,0.000000,0.047727,0.032238,0.000000,0.000000,0.000000,0.000000,0.006207,0.000000,0.000000,0.000000,0.017439,0.000000,0.000000,0.061421,0.000000,0.000000,0.030465,0.000000,0.035600,0.000000,0.033312,0.000000,0.000000,0.000000,0.000000,0.013827,0.000000,0.004924,0.000000,0.139574,0.000000,0.019101,0.000000,0.000000,0.021675,0.000000,0.000000,0.003691,0.042240,0.000000,0.062018,0.000000,0.074566
36,4.547977,0.075684,0.016641,0.102083,0.000000,0.000000,0.000000,0.000000,0.105915,0.010637,0.005701,0.044144,0.000000,0.006431,0.055825,0.023238,0.000000,0.047727,0.032238,0.000000,0.000000,0.000000,0.000000,0.006207,0.000000,0.000000,0.000000,0.017439,0.000000,0.000000,0.061421,0.000000,0.000000,0.030465,0.000000,0.035600,0.000000,0.033312,0.000000,0.000000,0.000000,0.000000,0.013827,0.000000,0.004924,0.000000,0.139574,0.000000,0.019101,0.000000,0.000000,0.021675,0.000000,0.000000,0.003691,0.042240,0.000000,0.062018,0.000000,0.074566
18,4.618830,0.070872,0.015344,0.105722,0.000000,0.000000,0.000000,0.000000,0.156843,0.003926,0.005129,0.049485,0.000000,0.005817,0.034624,0.022204,0.000000,0.045452,0.023559,0.000000,0.000000,0.000000,0.000000,0.004194,0.000000,0.000000,0.000000,0.023060,0.000000,0.000000,0.068904,0.000000,0.000000,0.027640,0.000000,0.038623,0.000000,0.053566,0.000000,0.000000,0.000000,0.000000,0.014432,0.000000,0.006444,0.000000,0.114325,0.000000,0.004087,0.000000,0.000000,0.016680,0.000000,0.000000,0.001763,0.034289,0.000000,0.064392,0.000000,0.074839
1,4.614972,0.072267,0.015659,0.090227,0.000000,0.000000,0.000000,0.000000,0.131953,0.009965,0.004134,0.037510,0.000000,0.006372,0.057610,0.033437,0.000000,0.050614,0.030904,0.000000,0.000000,0.000000,0.000000,0.009131,0.000000,0.000000,0.000000,0.020118,0.000000,0.000000,0.040203,0.000000,0.000000,0.031696,0.000000,0.035866,0.000000,0.044890,0.000000,0.000000,0.000000,0.000000,0.012251,0.000000,0.003219,0.000000,0.136515,0.000000,0.002680,0.000000,0.000000,0.016191,0.000000,0.000000,0.003068,0.040027,0.000000,0.067730,0.000000,0.083689
3,4.614972,0.072267,0.015659,0.090227,0.000000,0.000000,0.000000,0.000000,0.131953,0.009965,0.004134,0.037510,0.000000,0.006372,0.057610,0.033437,0.000000,0.050614,0.030904,0.000000,0.000000,0.000000,0.000000,0.009131,0.000000,0.000000,0.000000,0.020118,0.000000,0.000000,0.040203,0.000000,0.000000,0.031696,0.000000,0.035866,0.000000,0.044890,0.000000,0.000000,0.000000,0.000000,0.012251,0.000000,0.003219,0.000000,0.136515,0.000000,0.002680,0.000000,0.000000,0.016191,0.000000,0.000000,0.003068,0.040027,0.000000,0.067730,0.000000,0.083689
0,4.629536,0.073045,0.015778,0.109533,0.000000,0.000000,0.000000,0.000000,0.147671,0.010557,0.005391,0.050302,0.000000,0.006237,0.035064,0.022988,0.000000,0.045366,0.030979,0.000000,0.000000,0.000000,0.000000,0.003849,0.000000,0.000000,0.000000,0.024941,0.000000,0.000000,0.058433,0.000000,0.000000,0.029830,0.000000,0.031190,0.000000,0.051814,0.000000,0.000000,0.000000,0.000000,0.011704,0.000000,0.004885,0.000000,0.119028,0.000000,0.004466,0.000000,0.000000,0.019464,0.000000,0.000000,0.001988,0.036696,0.000000,0.064879,0.000000,0.072746
7,4.629536,0.073045,0.015778,0.109533,0.000000,0.000000,0.000000,0.000000,0.147671,0.010557,0.005391,0.050302,0.000000,0.006237,0.035064,0.022988,0.000000,0.045366,0.030979,0.000000,0.000000,0.000000,0.000000,0.003849,0.000000,0.000000,0.000000,0.024941,0.000000,0.000000,0.058433,0.000000,0.000000,0.029830,0.000000,0.031190,0.000000,0.051814,0.000000,0.000000,0.000000,0.000000,0.011704,0.000000,0.004885,0.000000,0.119028,0.000000,0.004466,0.000000,0.000000,0.019464,0.000000,0.000000,0.001988,0.036696,0.000000,0.064879,0.000000,0.072746
15,4.618896,0.071986,0.015585,0.110239,0.000000,0.000000,0.000000,0.000000,0.146605,0.006016,0.004931,0.044835,0.000000,0.006171,0.032927,0.025331,0.000000,0.033263,0.028968,0.000000,0.000000,0.000000,0.000000,0.005156,0.000000,0.000000,0.000000,0.026588,0.000000,0.000000,0.072000,0.000000,0.000000,0.026769,0.000000,0.043328,0.000000,0.043309,0.000000,0.000000,0.000000,0.000000,0.016736,0.000000,0.006183,0.000000,0.125009,0.000000,0.004861,0.000000,0.000000,0.016695,0.000000,0.000000,0.001619,0.034946,0.000000,0.066760,0.000000,0.070756
6,4.657411,0.070465,0.015130,0.106215,0.000000,0.000000,0.000000,0.000000,0.177270,0.007968,0.004994,0.047901,0.000000,0.005596,0.034137,0.019297,0.000000,0.050520,0.021077,0.000000,0.000000,0.000000,0.000000,0.002605,0.000000,0.000000,0.000000,0.019664,0.000000,0.000000,0.063954,0.000000,0.000000,0.030346,0.000000,0.033145,0.000000,0.058002,0.000000,0.000000,0.000000,0.000000,0.010691,0.000000,0.006658,0.000000,0.111344,0.000000,0.003763,0.000000,0.000000,0.015940,0.000000,0.000000,0.001819,0.034622,0.000000,0.060811,0.000000,0.071660
