id,DsRisk,Mean,DownSideRisk,ALMI11B,ARZZ3,AUTM3,BBFI11B,BEES3,BMIN4,BPNM4,BRCR11B,BRFS3,BRML3,BRTO4,BTTL4,CCPR3,CESP6,CLSC6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,CTIP3,DTCY3,ECOR3,EQTL3,EUCA4,EZTC3,FEXC11B,FFCI11,FFTL4,FHER3,FNAM11,FPAB11,HGRE11,HGTX3,HTMX11B,IMCH3,JHSF3,KNRI11,LIGT3,MPXE3,ODPV3,OHLB3,PMET6,PQDP11,PRSV11,RAIA3,RDCD3,RNEW11,SAPR4,SBSP3,SSBR3,STBP11,SULT4,TMAR5,TRXL11,UOLL4,USIM3
18,0.022955,0.078153,0.022955,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.062535,0.000794,0.000000,0.000000,0.000447,0.000000,0.073930,0.000000,0.000062,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.067823,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000087,0.050085,0.000000,0.000000,0.000000,0.076698
4,0.022966,0.078274,0.022966,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.062982,0.000000,0.000000,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050085,0.000000,0.000000,0.000000,0.076698
1,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
39,0.022895,0.077862,0.022895,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.061430,0.000000,0.000000,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053287,0.000000,0.000000,0.001552,0.000000,0.000000,0.000000,0.000000,0.000087,0.050085,0.000000,0.000000,0.000000,0.076698
18,0.022955,0.078153,0.022955,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.062535,0.000794,0.000000,0.000000,0.000447,0.000000,0.073930,0.000000,0.000062,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.067823,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000087,0.050085,0.000000,0.000000,0.000000,0.076698
1,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
9,0.022895,0.077862,0.022895,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.061430,0.000000,0.000000,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053287,0.000000,0.000000,0.001552,0.000000,0.000000,0.000000,0.000000,0.000087,0.050085,0.000000,0.000000,0.000000,0.076698
39,0.022896,0.077863,0.022896,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.061430,0.000000,0.000000,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000000,0.049601,0.000000,0.000000,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040403,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053287,0.000000,0.000000,0.001552,0.000000,0.000000,0.000000,0.000000,0.000099,0.050085,0.000000,0.000000,0.000000,0.076685
1,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
26,0.022699,0.078371,0.022699,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.062982,0.000000,0.012413,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000012,0.049601,0.000000,0.000087,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040316,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037672,0.000000,0.000000,0.000000,0.076698
14,0.022819,0.077732,0.022819,0.046535,0.074364,0.000012,0.000000,0.000000,0.000000,0.062982,0.000000,0.000000,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042836,0.000000,0.049601,0.000000,0.000087,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040316,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050085,0.009049,0.000000,0.000000,0.076698
38,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
1,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
26,0.022699,0.078371,0.022699,0.046535,0.083413,0.000000,0.000000,0.000000,0.000000,0.062982,0.000000,0.012413,0.000000,0.000000,0.000000,0.073930,0.000000,0.000000,0.042848,0.000012,0.049601,0.000000,0.000087,0.055298,0.068617,0.061641,0.000000,0.079329,0.000000,0.051115,0.000000,0.040316,0.000000,0.034532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069598,0.000000,0.053362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037672,0.000000,0.000000,0.000000,0.076698
38,0.019950,0.063486,0.019950,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000056,0.000000,0.000502,0.000000,0.000000,0.000000,0.056072,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
11,0.019952,0.063490,0.019952,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
1,0.019952,0.063491,0.019952,0.058290,0.000014,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047705,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.034667,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
2,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
37,0.019946,0.063474,0.019946,0.058290,0.000014,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047705,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000126,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.034667,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057592,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
38,0.019950,0.063486,0.019950,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000056,0.000000,0.000502,0.000000,0.000000,0.000000,0.056072,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
2,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
37,0.019946,0.063474,0.019946,0.058290,0.000014,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047705,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000000,0.000126,0.000502,0.000000,0.000000,0.000000,0.056128,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.034667,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057592,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
38,0.019950,0.063486,0.019950,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.000223,0.000000,0.000000,0.000000,0.043857,0.000000,0.048193,0.053214,0.000000,0.000000,0.000056,0.000000,0.000502,0.000000,0.000000,0.000000,0.056072,0.000000,0.038111,0.031948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.034249,0.000000,0.000000,0.000000,0.057718,0.000000,0.000000,0.075065,0.078063,0.000000,0.088647
7,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
10,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
23,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
36,0.019888,0.063202,0.019888,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.002036,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033998,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
0,0.019900,0.063193,0.019900,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001855,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057606,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
5,0.019904,0.063208,0.019904,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
20,0.019884,0.063069,0.019884,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.001353,0.000000,0.000000,0.000000,0.043857,0.000000,0.047761,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.076376,0.078063,0.000000,0.088647
36,0.019888,0.063202,0.019888,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.002036,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033998,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088647
16,0.019891,0.063202,0.019891,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.000000,0.002036,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000056,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033998,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.057718,0.000000,0.000126,0.075065,0.078063,0.000000,0.088592
25,0.019847,0.063130,0.019847,0.058290,0.000000,0.000000,0.000000,0.000000,0.077603,0.000000,0.000000,0.000000,0.034360,0.047719,0.001743,0.001367,0.000000,0.000000,0.000000,0.043857,0.000000,0.049072,0.053214,0.001743,0.000000,0.000000,0.000000,0.000502,0.000000,0.000000,0.000000,0.055250,0.000000,0.036982,0.031822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034681,0.082386,0.000000,0.000000,0.059043,0.000000,0.032505,0.000000,0.000000,0.000000,0.055975,0.000000,0.000126,0.075065,0.078063,0.000000,0.088634
